end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,CapitalizedComputerSoftwareAmortization1,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountIssued1,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeCostOfHedge,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilitiesNoncurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EmployeeRelatedLiabilitiesCurrent,ExtinguishmentOfDebtAmount,FiniteLivedCustomerRelationshipsGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairedAccumulatedImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingCapitalNet,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LossContingencyAccrualCarryingValueCurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,OtherShortTermBorrowings,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2018-12-31,2019-04-12,10-K,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,79833.0,0.0,0.0,,1077163.0,0.0,27599349.0,,0.0,174614.0,300924.0,,0.0,,651890.0,79890.0,0.0,,0.0,-3699574.0,6632611.0,,0.0,79890.0,79890.0,,,,0.001,3000000000.0,1017450000.0,1017450000.0,1017450.0,,0.0,,39834276.0,300000.0,26667.0,0.0,,0.0529,792777.0,7567745.0,0.0,5569969.0,1997776.0,7567745.0,0.0,572000.0,0.0,0.0,300924.0,1109769.0,,,2480543.0,2480543.0,2480543.0,,,,,,,0.0,0.0,0.0,0.0,0.21,0.15,0.06,1924395.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,,-4296239.0,-4296239.0,,,,0.0,0.0,0.0,,326894.0,2548.0,147137.0,0.0,346516.0,360000.0,0.0,437989.0,,0.0,904530.0,378552.0,47918.0,0.0,29709.0,,572000.0,,360000.0,,,,14547771.0,651890.0,14404293.0,,0.0,1017391.0,143478.0,,0.0,800000.0,-100000.0,-620110.0,,-4296239.0,,,,-2535429.0,2.0,1760810.0,-1760810.0,,,,,,,,26523700.0,0.0,0.0,0.0,639709.0,,0.0,0.0,100000.0,0.001,250000000.0,250000000.0,250000000.0,250000.0,,950000.0,,,,950000.0,1173928.0,,0.0,0.0,150000.0,,,-42762680.0,0.0,,226882.0,,0.0,,,0.0,0.0,,81136.0,-13895881.0,-13895881.0,,,,472000.0,,39834276.0,799180.0,,,4183939.0,0.0,1008065890.0,1004144021.0,1008065890.0
2019-03-31,2019-05-15,10-Q,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,238292.0,,449867.0,,1077163.0,18975.0,33257157.0,,,569457.0,,,34616.0,,5815258.0,646968.0,,,0.0,-3754497.0,1246573.0,,195039.0,113678.0,33787.0,,,,0.001,1900000000.0,1085429876.0,1085429876.0,1085430.0,,112054.0,1060486.0,62472003.0,300000.0,,,,0.0529,1649407.0,,,,,,,,1002.0,53591.0,53591.0,1121999.0,-2767005.0,,,1981676.0,,,,,,,,0.0,0.0,0.0,,,,,2306298.0,,4153892.0,34616.0,,,,,,,4119276.0,,,,,,0.0,,-3754002.0,-3754002.0,,0.0,,,0.0,0.0,,,,-256644.0,98007.0,1618349.0,381903.0,0.0,215314.0,,4119276.0,215411.0,,,0.0,145453.0,,0.0,,276721.0,,,,17739353.0,5815258.0,15495408.0,,143945.0,,,,,2000000.0,-2023162.0,56949.0,,-3754002.0,0.0,-3754002.0,-3754002.0,-3525216.0,2.0,692700.0,-228786.0,,,,,,,,,,,83423.0,775453.0,,751889.0,2218201.0,,0.001,250000000.0,250000000.0,250000000.0,250000.0,,,696850.0,,,2000000.0,129291.0,-424583.0,1067989.0,1049014.0,0.0,,,-46516682.0,463914.0,,121043.0,,,,,16666667.0,0.0,1308286.0,163553.0,-11924095.0,-11924095.0,,,,,,68617436.0,0.0,,,,0.0,1043248193.0,1043248193.0,1043248193.0
2019-06-30,2019-08-14,10-Q,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,158731.0,,1050896.0,,1077163.0,75900.0,34386738.0,,,419410.0,,,103371.0,,9697944.0,1666315.0,,,,,,0.0,,106999.0,,,,,0.001,1900000000.0,1243274876.0,1243274876.0,1243275.0,,343030.0,77020.0,,349000.0,,,,0.0529,1229997.0,,,,,,427000.0,,9014.0,160296.0,,464501.0,,,,5443245.0,,,11194.0,,,71043.0,0.0,0.01,-0.01,0.01,,,,,2458120.0,,6114086.0,137987.0,,,,,,,5976099.0,,,,,,,-2938708.0,,-5179202.0,-0.01,11194.0,0.0,,0.0,,,,,,,3461569.0,,,,,5976099.0,190163.0,,,,191992.0,,,,665647.0,,,,25502621.0,9697944.0,21950824.0,,2503002.0,,,,,,,,,-5168008.0,0.0,-5168008.0,,-4535643.0,,1857487.0,-643559.0,,,,,,,,,,,67804.0,841992.0,,,,,0.001,250000000.0,250000000.0,250000000.0,250000.0,,,,,,,363871.0,-5168008.0,2131430.0,2055530.0,,,,-51684690.0,1213928.0,,324643.0,,,,,16666667.0,0.0,,1739714.0,-15804677.0,-15804677.0,,,,427000.0,,,303925.0,,,,0.0,1140710865.0,1140710865.0,1140710865.0
2019-09-30,2019-11-14,10-Q,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,470793.0,,1156179.0,,1077163.0,132824.0,43086434.0,,,357896.0,,,103371.0,,9714979.0,1990425.0,,,,,,,,283726.0,,,,,0.001,1900000000.0,1434004678.0,1434004678.0,1434004.0,,752161.0,235579.0,,1761244.0,,,,,872101.0,,,,,,427000.0,,102501.0,294982.0,,240918.0,,,5443245.0,2263167.0,,,,,,,,0.0,0.0,0.0,,,,,2540870.0,,6114086.0,342562.0,,,,,,,5771524.0,,,,,,,,,,,,,,0.0,,,,,,,-3126376.0,,,,,5771524.0,215485.0,,,,183738.0,,,,545518.0,,,,14820714.0,9714979.0,11671919.0,,,,2100000.0,,,,,,,1808517.0,,,,2370141.0,,2311488.0,-503560.0,,,,,,,,,,,123521.0,853738.0,,54000.0,,,0.001,250000000.0,250000000.0,250000000.0,250000.0,,,,,,,295921.0,,2085853.0,1953029.0,,,,-49876173.0,1807928.0,,422906.0,,,,,16666667.0,0.0,,2460983.0,-5105735.0,,,,,,,101137509.0,,,,,2193943809.0,3537230397.0,,1343286588.0
2019-12-31,2020-04-15,10-K,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,3239608.0,597777.0,,1347813.0,149873.0,0.0,10016.0,43597153.0,,0.0,1624662.0,,,367278.0,358462.0,9239631.0,2070851.0,0.0,113470.0,-0.01,-5859912.0,7312278.0,,241702.0,585339.0,600919.0,505449.0,44111160.0,0.0,0.001,10000000000.0,1495004678.0,1495004678.0,1495004.0,,1075305.0,,,3308964.0,4680942.0,8360224.0,,,824417.0,5507812.0,0.0,5507812.0,0.0,5507812.0,,,8693.0,377295.0,377295.0,1930395.0,-1070076.0,,1433403.0,1433403.0,1433403.0,,,2695085.0,1048795.0,,,0.0,0.0,0.0,0.0,0.21,0.15,0.06,1015180.0,,3862823.0,367278.0,692332.0,850763.0,822007.0,822007.0,822007.0,850763.0,3137083.0,,,1299144.0,1299144.0,358462.0,0.0,-5292040.0,,-5292040.0,0.0,-172480.0,0.0,3239609.0,0.0,0.0,,,,25635.0,269611.0,1070076.0,-909215.0,-31191.0,-369280.0,,3137083.0,722180.0,,,0.0,149873.0,,,,2106261.0,,,,12243425.0,9239631.0,9123640.0,3158645.0,,3119785.0,3119785.0,,131250.0,2900000.0,-2501499.0,106949.0,,-5464520.0,0.0,,-5464520.0,-3169798.0,,6222167.0,-2122242.0,,,0.0,0.0,,0.0,,26227700.0,,0.0,24229.0,149873.0,,54000.0,2743201.0,,,,,,,293000.0,,,,,2900000.0,1506081.0,-5464520.0,47484.0,37468.0,0.0,,,-48227200.0,4099925.0,,1157225.0,,0.0,,16666667.0,16666667.0,0.0,1308286.0,2714762.0,-3003794.0,-3003794.0,1915350522.0,,,427000.0,1915351.0,2335690980.0,303925.0,,,2059933.0,0.0,1251780336.0,1176847590.0,1251780336.0
2020-03-31,2020-05-15,10-Q,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,758276.0,,1373402.0,,,13020.0,43479157.0,,0.0,298828.0,,298828.0,120436.0,,8705567.0,4353191.0,0.0,2652502.0,0.0,-424583.0,1247590.0,,0.0,222412.0,-362927.0,-362927.0,,0.0,0.001,3000000000.0,1627914678.0,1627914678.0,1627914.0,,422420.0,,,3196476.0,,,,,525589.0,,,,,,,,3005.0,123440.0,123441.0,121599.0,403909.0,414314.0,1019089.0,1019089.0,1019089.0,,,,0.0,,,0.0,0.0,0.0,,,,,1023166.0,,,,,,,,,,3018768.0,0.0,,1299144.0,,,0.0,-795484.0,,-795484.0,0.0,350700.0,0.0,,0.0,0.0,,,,161111.0,25589.0,-403909.0,0.0,82768.0,245146.0,,3018768.0,257393.0,,,0.0,361310.0,,,,669109.0,,,,11889230.0,8705567.0,8742883.0,2652502.0,,6732878.0,3146347.0,,111050.0,-5302.0,0.0,-357625.0,,-444784.0,-20200.0,-444784.0,-444784.0,-273911.0,,1769163.0,-521573.0,,,,,,,,,,0.0,104875.0,361310.0,,54000.0,0.0,,,,,,,293000.0,,,0.0,,9698.0,250159.0,-444784.0,47484.0,34464.0,15000.0,,15000.0,-48651784.0,1247590.0,,304035.0,,0.0,,16666667.0,16666667.0,0.0,80578512.0,2874540.0,-3183663.0,-3183663.0,,,,427000.0,,2571295012.0,303925.0,,,,0.0,1544555667.0,1544555667.0,1544555667.0
2020-06-30,2020-08-14,10-Q,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,726356.0,,1140659.0,,,16790.0,44580576.0,,,-249823.0,,,120436.0,,5758205.0,1513807.0,,0.0,,,,0.0,,302702.0,,,,0.0,0.001,3000000000.0,2517681061.0,2517681061.0,2517680.0,,248017.0,,,3325362.0,,0.0,,,249204.0,,,,,,,,3769.0,124206.0,,1130476.0,623399.0,,424748.0,424748.0,424748.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,1053301.0,,,,,,,,,,2898331.0,0.0,348117.0,1299144.0,,,,-2143224.0,,-2143224.0,0.0,0.0,0.0,,0.0,,,,,,,-623399.0,,,,,2898331.0,646354.0,,,,409344.0,,,,588057.0,,,,9093907.0,5758205.0,5920998.0,0.0,,6732878.0,3172909.0,,103835.0,,,,,-2143224.0,-7215.0,-2143224.0,-2136009.0,-1403254.0,,1512979.0,-739970.0,,,,,,,,,,,70446.0,409344.0,-1403254.0,54000.0,,,,,,,,293000.0,,,,,,213582.0,-2143224.0,63713.0,46923.0,,,,-50787793.0,782009.0,,348117.0,,,,,16666667.0,,,3253249.0,-3335702.0,-3335702.0,,,,,,,,,,,0.0,1906073735.0,1906073735.0,1906073735.0
2020-09-30,2020-11-16,10-Q,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,,,,,,,,,,72113.0,,,,,,,,,,,,,,95051.0,,,,,,,,,,,326452.0,,,,,,,,,,,,,,,,,124253.0,,100452.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,-7729449.0,,-7729449.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,638720.0,,,,,,,,640557.0,,,,,,,,,,,,,,,,,-7729449.0,4410.0,,-7725039.0,,,1654956.0,-671801.0,,,,,,,,,,,,,-7057648.0,,,,,,,,,,,,,,,328952.0,-7729449.0,,,,,,,983155.0,,234742.0,,,,,,,,,-5468144.0,,,,,,,,,,,,,2927661679.0,,2927661679.0
2020-12-31,2021-04-15,10-K,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,3239608.0,892557.0,,1169486.0,699344.0,,24469.0,50263645.0,-6476042.0,0.0,620764.0,,,481745.0,,5369726.0,1276871.0,,0.0,,,,,0.0,84262.0,,-501077.0,154150198.0,0.0,0.001,30000000000.0,3410355200.0,3410355200.0,3410355.0,,1400146.0,,,2929983.0,,0.0,,,123967.0,6248363.0,0.0,6248363.0,,6248363.0,,,14453.0,496199.0,496199.0,1334870.0,-4713386.0,4713386.0,1005617.0,1005617.0,1005617.0,,,0.0,,,,,-0.004,,0.0,0.21,0.15,0.06,1402714.0,,3506482.0,849023.0,771333.0,481745.0,333495.0,333495.0,368695.0,368695.0,2657459.0,,,1299144.0,0.0,0.0,,-10803566.0,,-10803566.0,0.0,350700.0,0.0,0.0,0.0,0.0,,,,295391.0,-178328.0,4713386.0,387535.0,130161.0,737685.0,,2657458.0,1799467.0,,,101797.0,,699344.0,,,2546637.0,51163.0,22462.0,51163.0,10244542.0,5369726.0,7025541.0,0.0,,3152580.0,3152580.0,0.0,97018.0,403803.0,-16230.0,-888650.0,,-10418634.0,-34232.0,,-10452866.0,-8468487.0,,6523861.0,-2335079.0,33277.0,155441.0,41326.0,66421.0,,97008.0,0.1102,29798000.0,,,23123.0,,,54000.0,16230.0,,,,,,,,,,,,527255.0,732367.0,-10452866.0,63713.0,39245.0,123453.0,,,-58645834.0,4188782.0,,1348512.0,,0.0,,16666667.0,,0.0,,2929983.0,-4874816.0,-4971834.0,,,,,,1819902063.0,,,,3523934.0,,2377723063.0,,2377723063.0
2021-03-31,2021-05-14,10-Q,"Beyond Commerce, Inc.",BYOC,CIK0001386049,USD,,784684.0,,1166084.0,616486.0,,,53016142.0,-2958547.0,,,,26561.0,,,6660082.0,2691136.0,,,,,,,,1436902.0,,1352640.0,21618625.0,,0.001,10000000000.0,4951691862.0,4951691862.0,4951692.0,,378996.0,,,2841428.0,,,,,97405.0,,,,,,,,,114832.0,114832.0,2937711.0,758229.0,758229.0,226552.0,226552.0,226552.0,,,,,,,,0.0,,,,,,1498146.0,3435695.0,,,,,,,,,,-3435695.0,,1299144.0,,,,-6295045.0,,-6295045.0,0.0,0.0,0.0,,0.0,0.0,,,,-107874.0,-3402.0,-758229.0,95434.0,55950.0,137153.0,,2546443.0,175628.0,,,0.0,,,,,722408.0,,,,9448462.0,6660082.0,6890700.0,,,,2502595.0,,92082.0,1775000.0,,-422360.0,,-6295045.0,-4936.0,,-6295045.0,-5790805.0,,1617759.0,-504240.0,,,42857.0,55167.0,,87931.0,,,,,88150.0,,,54000.0,,,,,,,,,,,1000000.0,,775000.0,197294.0,-6295045.0,,35428.0,,,0.0,-64935943.0,1113519.0,,204229.0,,0.0,,16666667.0,,,,3667975.0,-2788381.0,-2788381.0,,,,,,74938549.0,,,,,0.0,4087460718.0,4087460718.0,4087460718.0
