end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,Assets,AssetsCurrent,BuildingsAndImprovementsGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,ConstructionLoan,ConversionOfStockSharesIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DecreaseInRestrictedCash,DeferredCompensationArrangementWithIndividualRecordedLiability,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredCompensationLiabilityCurrent,DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,DeferredRentCredit,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DividendsPreferredStockStock,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsRiskFreeInterestRate,FixturesAndEquipmentGross,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRentReceivables,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCash,IncreaseInRestrictedCash,InducedConversionOfConvertibleDebtExpense,InterestCostsCapitalized,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeOperating,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityMaximumBorrowingCapacity,LoansPayableCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLoansPayable,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NontradeReceivablesNoncurrent,NotesAndLoansReceivableNetCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLossCarryforwards,OtherLiabilities,OtherNoncashExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherRestrictedAssetsNoncurrent,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForCommissions,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockConversionsInducements,PreferredStockDividendRatePercentage,PreferredStockDividendsIncomeStatementImpact,PreferredStockRedemptionPricePerShare,PreferredStockSharesOutstanding,PreferredStockSharesSubscribedButUnissuedValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromCollectionOfNotesReceivable,ProceedsFromConstructionLoansPayable,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLongTermLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfLinesOfCredit,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,SharesSubjectToMandatoryRedemptionSettlementTermsAmountCurrent,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodShares,StraightLineRent,TreasuryStockNumberOfSharesHeld,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnsecuredDebtCurrent,UnsecuredLongTermDebt,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableCurrent,AccruedLiabilitiesCurrent,CommonStockValueOutstanding,IncomeLossFromContinuingOperations,IncreaseDecreaseInOperatingLeaseLiability,NetIncomeLossAvailableToCommonStockholdersDiluted,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,PropertyPlantAndEquipmentOtherNet
2010-06-30,2010-09-21,10-K,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,,,,,,,,,,,,,,,,1026084.0,,,,,,,,,,,,,,12754830.0,12050521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81250.0,3636145.0,2.83,478375.0,,,,,,,,,,,,,,,,,,,-1428500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,,,,,,,,,,,,,,,,716112.0,-309972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4261.0,,,,,,,,,-0.08,,,,,,,,,,,,791474.0,,-842367.0,,,,,,,246738.0,,12041.0,,,,,,,,,,4125.0,,,,,,,,2233.0,7080.0,,,,,,,,,,,,,,,,,307583.0,-233684.0,-383871.0,-840597.0,-1770.0,-958734.0,-1892.0,,,,,840475.0,-840475.0,,,,,,,,,,,,,,,,233684.0,,,118137.0,,,,,,,,,,,,,,,,,-842367.0,,,,,,,49001.0,,,,,,,220453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-11,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,,,,,,,,,,,,,,,,903110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,,,,,,,,,,,,3088192.0,,,,,,,,,,,,,,,,,,,,,4997.0,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,-3143060.0,-1323.0,-3279697.0,-4235.0,,,,,3140148.0,-3140148.0,,,,,,,,,,,,,,,,,,,136637.0,,,,,,,,,,,,,,,,,-3144383.0,,,,,,,51956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-11,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,,,,,,,,,,,,,,,,3370039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,,,1512331.0,,,,,,,,,,,,,,,,,,,,,5202.0,,,,,,,,1145.0,,,,,,,,,,,,,,,,,,,,,-1993857.0,-1335.0,-2144657.0,-4057.0,,,,,1991135.0,-1991135.0,,,,,,,,,,,,,,,,,,,150800.0,,,,,,,,,,,,,,,,,-1995192.0,,,,,,,478804.0,,,,,,,,,,,,590000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-09-21,10-K,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,1482454.0,11956.0,,65395.0,80197027.0,,3253532.0,,,40000.0,,9025034.0,1650820.0,,,1394388.0,368304.0,,,,2.0,,,,,0.0,0.0,,100000000.0,13730291.0,13025982.0,,7264243.0,,,,,,,,,,,,181500.0,81204.0,,,,45054.0,,17658000.0,,0.0,,,153000.0,1619000.0,17658000.0,,16804.0,,,80375.0,274675.0,,,,,-0.61,,,,,,,0.0103,32783.0,28932.0,,,6337947.0,,,0.0,0.0,1241000.0,,-2379000.0,-214000.0,814511.0,90000.0,,,,-35248.0,,,25000.0,,,54172.0,28833.0,58115.0,,,51232.0,181451.0,,43920.0,5263.0,53750.0,31336.0,8945695.0,9025034.0,1563658.0,,,,,,,,,,6411568.0,,100923.0,,-6430985.0,-1745937.0,-6998000.0,-5748.0,-7548764.0,,,,,,6974567.0,-6974567.0,,,,,743915.0,,,-23570.0,11956.0,,,,,,,6405985.0,,,556375.0,,,200000.0,44476.0,,,,6411568.0,853200.0,1231050.0,,200000.0,1136425.0,,,40000.0,-6998137.0,7357294.0,7291899.0,,,,-1136425.0,636620.0,,82315.0,-85617251.0,,,0.0,4367907.0,,,,,,1.83,,,,0.0,0.84,0.0137,0.9,,,,,0.0,-679688.0,2045000.0,,478375.0,3636145.0,2.83,,,,,0.0,0.0,3.1,2.91,,,,,,,,,2.9,,-2542799.0,-2441876.0,,,,,185000.0,0.0,,,1081172.0,,27649.0,,,,-24838.0,704309.0,,,,,,,12366062.0,315541.0,12366062.0,,,,,,,,,
2011-09-30,2011-11-08,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,702288.0,,,,86758137.0,,,,,,3001384.0,8690100.0,1160647.0,,,1122370.0,-272018.0,,,,,,,,,,,,100000000.0,15682975.0,14978666.0,,,,,,,,,,,,,,,401829.0,,,,40789.0,,,,,,,,,,,4084.0,,,,,80375.0,,,,-0.34,,,,,,,,,,,,3762427.0,,-3838769.0,,0.0,,,,,-793910.0,135000.0,4265.0,,,,-18155.0,,-25000.0,,,,7215.0,,,,43767.0,41774.0,,,1007.0,13744.0,,9450295.0,8690100.0,1104117.0,,,,,,,,,,7296000.0,,87820.0,1209882.0,-159323.0,-1322577.0,-3825666.0,-13103.0,-4523796.0,-6208.0,,,,,3832561.0,-3832561.0,,,,,1009389.0,4125.0,,,11956.0,,,,,,,184323.0,548580.0,,149550.0,,,,26321.0,,,,884432.0,,,,475000.0,,,,,-3838769.0,,7472138.0,,,,,70134.0,,57315.0,-89442917.0,,,0.0,3153003.0,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,1821350.0,94820.0,,,,,,,,,,,,,,,-2093105.0,-1456293.0,,,,,,,,9526.0,,1171319.0,,1981684.0,,,4265.0,,,,,,,,13450823.0,101363.0,,,,,,,,,,
2011-12-31,2012-02-07,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,659667.0,,,,88931762.0,,,,,,344421.0,8603938.0,876174.0,,,858198.0,,,,,,,,,,,,,100000000.0,16437052.0,15732743.0,,,,,,,,,,,,,,,560954.0,,,,34821.0,,,,,,,,,,,4065.0,,,,,,,,,-0.08,,,,,,,,,,,,1025628.0,,,,,,,,,,,,,,,,,,,,,7215.0,,,,,,,,695.0,,,10018831.0,8603938.0,1220621.0,,,,,,,,,,7754000.0,,86649.0,,,,-1059337.0,-1171.0,-1267890.0,-6520.0,,,,,1053988.0,-1053988.0,,,,,1009389.0,,,,8862.0,,,,,,,,206678.0,,1875.0,,,,9114.0,,,,,,,,,,,,,-1060508.0,,7670449.0,,,,,28360.0,,57315.0,-90502254.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1542942.0,-1456293.0,,,,,,,,,,,,,,,,,,,,,,,15818467.0,449801.0,15818467.0,,,,,,,,,
2012-03-31,2012-05-09,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,703377.0,,,,90590108.0,,,,,,224987.0,8528685.0,560000.0,,,521038.0,,,,,,,,,,,,,100000000.0,16605380.0,15901071.0,,,,,,,,,,,,,,486948.0,239958.0,,,,30555.0,,,,,,,,,,,3801.0,,,,,,,,,-0.06,,,,,,,,,,,,861571.0,,,,,,,,,,,,,,,,,,,,,35431.0,,,,,,,,331.0,,,9214838.0,8528685.0,943335.0,,,,,,,,,,7754000.0,,85289.0,,,,-930121.0,-1360.0,-931996.0,-35100.0,,,,,896381.0,-896381.0,,,,,,,,,8862.0,,,,,,,,,,1875.0,,,,30100.0,,,,,,,,,,,,,-931481.0,,7911370.0,,,,,34810.0,,57315.0,-91432375.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,5111145.0,2.86,274200.0,,,,,,,,,,,,,,,,,,-813967.0,-728678.0,,,,,,,,,,,,,,,,,,,,,,,16145128.0,22385.0,16145128.0,,,,,,,,,
2012-06-30,2012-09-25,10-K,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,711677.0,6958.0,,77728.0,91177978.0,1029861.0,2630853.0,,,,3715898.0,8679674.0,449657.0,,,399992.0,-994396.0,,,,0.1,,,121590.0,,0.0,0.0,,100000000.0,16814103.0,16109794.0,0.0,8155922.0,7754000.0,1395031.0,,,,-755258.0,,2.5,0.08,,374920.0,833452.0,83083.0,,,,27992.0,,19762000.0,,0.0,,,395000.0,3102000.0,19762000.0,,15809.0,,3000.0,,82625.0,,,,,-0.48,,,,0.589,125796.0,0.0,0.0131,34240.0,28932.0,-605.0,125796.0,6347302.0,,,0.0,0.0,2104000.0,,-2198000.0,-198000.0,-644981.0,619083.0,,,,1769.0,-1769.0,-4998.0,-25000.0,,,184301.0,66024.0,192274.0,,,189425.0,181451.0,,,2161.0,1000.0,31336.0,9410204.0,8679674.0,794760.0,7754000.0,,574000.0,4252000.0,,760000.0,741000.0,723000.0,704000.0,7754000.0,,83887.0,2429777.0,-872217.0,-2551956.0,-6465000.0,-17036.0,-7358277.0,59772.0,,,,,6524652.0,-6524652.0,322975.0,225756.0,97219.0,42802000.0,,55220.0,,59772.0,6958.0,,,,,,22355.0,897217.0,755258.0,,155175.0,,,,42707.0,,1029861.0,,1342432.0,,,,1259250.0,,,,,-6464880.0,8250430.0,8172702.0,,,,,161541.0,,57315.0,-92065095.0,,2.25,0.0,4003279.0,0.0,0.0,150000.0,0.83,590000.0,1.83,-150000.0,1035300.0,-0.83,0.0,1.49,0.016300000000000002,0.83,,,4521145.0,2.88,0.0,0.0,1475000.0,1.57,274200.0,5111145.0,2.86,168750.0,-1572500.0,,94820.0,0.0,0.0,0.0,2.97,274200.0,,,,,2434200.0,,,2.5,,-858067.0,-774180.0,,,,,,0.0,,,1366426.0,,793776.0,,2630853.0,,17062.0,,,,,,6500000.0,,15436388.0,2036105.0,15436388.0,,,,,,,,,
2012-09-30,2012-11-07,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,817160.0,,,243519.0,92924358.0,317030.0,239055.0,,,5469.0,1406602.0,8263478.0,135557.0,2574010.0,,99167.0,-300825.0,,,,,,71667.0,,,,,,100000000.0,16974517.0,16270208.0,0.0,,,,,,,,,,,,,989841.0,138833.0,25000.0,23726.0,,23726.0,,,,,,,,,,,165791.0,,,,,,,,,-0.14,,373234.0,,0.589,,,,,28932.0,,,2183269.0,,,,0.0,,,,,104387.0,194750.0,,,,,-13275.0,,,,,,55266.0,,,,49374.0,15793.0,,,50.0,30000.0,31336.0,9723560.0,8263478.0,955993.0,,,,4252000.0,574000.0,760000.0,741000.0,723000.0,704000.0,7754000.0,5432947.0,82489.0,294582.0,-63695.0,-531712.0,-2451534.0,-1398.0,-2453201.0,-55266.0,,,,,2397666.0,-2397666.0,267053.0,169834.0,97219.0,,,21735.0,,,6958.0,,,,,25000.0,,63695.0,,,1667.0,,,,29432.0,,,,,,-25000.0,,322499.0,,,,,-2452932.0,8314125.0,8070606.0,,,,,48606.0,,57315.0,-94516629.0,,,0.0,1425548.0,,,100000.0,,,,,,,,0.66,0.0032,,,8000000.0,4671145.0,2.85,0.0,0.0,150000.0,,,5261145.0,2.84,206250.0,,125000.0,,0.0,0.0,0.0,2.1,206250.0,,,,,125000.0,,,2.0,,-1562471.0,-1479982.0,,,,,,0.0,,,1156493.0,322499.0,,87000.0,,,4266.0,,,,,,6900000.0,,16927270.0,50846.0,16927270.0,,,,,,,,,
2012-12-31,2013-02-07,10-Q,"Bion Environmental Technologies, Inc.",BNET,CIK0000875729,USD,872916.0,,,490265.0,93728542.0,,,,,,129731.0,8274873.0,451013.0,2574010.0,,380483.0,,,,,2.1,,,,,,,,100000000.0,17314819.0,16610510.0,0.0,,,,,,,,,,,,,1143580.0,194583.0,,19461.0,19461.0,,,19762000.0,0.0,,,,395000.0,3102000.0,19762000.0,,246747.0,,,,,,,,126410.0,-0.07,,259180.0,,0.589,,,,,28932.0,,,824947.0,,,,,,,,,,,,,,,,,,,,,72022.0,,,,,,,,46.0,,31336.0,10110950.0,8274873.0,1213370.0,,,,,,,,,,7754000.0,5432947.0,81096.0,,,,-1180036.0,-1393.0,-1181286.0,-72022.0,,,,,1109407.0,-1109407.0,210441.0,113222.0,97219.0,16265000.0,,,,,6958.0,,,,,,,,,,1250.0,,,,6257.0,,,,,,,,,,,,,-1181429.0,8314125.0,7823860.0,1410.0,,,,37713.0,57315.0,,-95696665.0,,,0.0,,,,,,590000.0,1.83,,,,,,,,,8000000.0,4671145.0,2.85,,,,,,5261145.0,2.84,113750.0,,,,,,,,113750.0,,,,,,,,1.64,,-1937573.0,-1856477.0,,,,,,,,,,,,,,,,,,,,,7100000.0,,17196001.0,85793.0,17196001.0,,,,,,,,,
