end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableNoncurrentNonaccrualNoAllowance,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,AcquisitionCosts,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldInTrustNoncurrent,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,BusinessCombinationContingentConsiderationAsset,BusinessCombinationContingentConsiderationLiability,BusinessCombinationContingentConsiderationLiabilityNoncurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightOutstanding,ClosedBlockOperationsIncomeLossFromDiscontinuedOperationsNetOfTax,CommonStockValue,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,CostDepreciationAmortizationAndDepletion,CostOfRevenue,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerRefundLiabilityCurrent,DebtCurrent,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,DeferredCompensationArrangementWithIndividualSharesIssued,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesTaxDeferredIncome,Depreciation,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DividendsPreferredStockStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeStockOwnershipPlanESOPCashContributionsToESOP,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillGross,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpensesOther,InterestExpense,InterestIncomeExpenseNet,InterestPaidNet,InvestmentIncomeInterest,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MembersCapital,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLongTermDebt,OtherLongTermDebtCurrent,OtherNoncashIncomeExpense,OtherPreferredStockDividendsAndAdjustments,PaidInKindInterest,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToMinorityShareholders,PreferredStockDividendRatePercentage,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionAmount,PreferredStockRedemptionDiscount,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherDeposits,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfHeldToMaturitySecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGrossExcludingCapitalLeasedAssets,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,RedeemablePreferredStockDividends,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfDebt,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueRemainingPerformanceObligation,RevenueRemainingPerformanceObligationPercentage,Revenues,SaleLeasebackTransactionNetBookValue,SaleOfStockNumberOfSharesIssuedInTransaction,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityDividendsAdjustment,UnbilledReceivablesCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AssetAcquisitionContingentConsiderationLiability,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DistributedEarnings,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EquityFairValueAdjustment,FinitelivedIntangibleAssetsAcquired1,OtherSecuredFinancings,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,StockIssued1
2018-12-31,2019-03-26,10-K,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,86278.0,,,,,,,,4711809.0,,,,,201777784.0,1298687.0,200471972.0,,,,,,,,,,,,,,,,,,,,,1275571.0,,1275571.0,1275571.0,,6509000.0,,,,,,,,,,,106435.0,,77020.0,,857.0,,,,,,,,,,,,,,,,,,,-0.01,0.213,0.21,0.002,,,,,,,,,,,,,,,,,,,365537.0,,,77877.0,,,,86103.0,,,77877.0,,,23116.0,,,,,471972.0,,7164155.0,201777784.0,164155.0,,,,,,,,,,,,,,201326144.0,-200007125.0,-43448.0,287660.0,,,,,-106435.0,,,,,,,,,,,,,,,,,,,698856.0,,,,,,,0.0001,,,1000000.0,23116.0,,,,3500000.0,,-7125.0,300000.0,,,,287660.0,,,,,,,,300000.0,287485.0,,,,,20000000.0,7125.0,,,,,,,,,,171794000.0,171794000.0,,,,25000.0,188301144.0,,77877.0,189613628.0,,,,6240480.0,,,,,,,,,,,,,
2019-03-31,2019-05-13,10-Q,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,138668.0,,,,,,,,4023534.0,3900000.0,56000.0,,,202701419.0,1137583.0,201556711.0,,,,,1060000.0,,,,,,,,,,,,,,,,885872.0,,885872.0,55652000.0,,62161000.0,250000.0,,-149000.0,,,32000.0,,,5169000.0,57172000.0,240246.0,,,0.0,,,,,,,,,,,,,,,1300000.0,,-149000.0,-149000.0,,-0.02,,,,56000.0,,,,,,,,,,,,36000.0,,,,884000.0,,871245.0,889000.0,-149000.0,5000.0,,5000.0,,52390.0,-4875000.0,-7807000.0,182897.0,-1180000.0,-83000.0,228595.0,-1071000.0,2385000.0,,730000.0,1111491.0,161000.0,7399442.0,202701419.0,399442.0,,,,,,,,,,,,,,56461000.0,-1397000.0,588000.0,735000.0,,1.0,1.0,44869000.0,3570000.0,,,,,,,,2700000.0,,,,,,,,-296000.0,,,,,,,,,,0.0001,,,1000000.0,251711.0,,187634000.0,,,,,,26752.0,188000.0,33000.0,735000.0,,,,,,127399000.0,,,975833.0,,,105611000.0,,,7125.0,,,,,,,,,,172585000.0,172585000.0,,,,,,,260774.0,190301976.0,,,,6323423.0,,,,,,,,,,,,,
2019-06-30,2019-08-01,10-Q,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,161568.0,,,,,,,,3289932.0,3700000.0,,,,203537812.0,951573.0,202579114.0,,,,,,,,,,,,,,,,,,,,,,,,,,10141000.0,250000.0,,-64000.0,,,32000.0,,,,68452000.0,191357.0,,,200.0,,,,,,,,,,,,,,,1500000.0,177000.0,113000.0,-64000.0,,-0.01,,,,,1100000.0,,,,,,,,,,,,,,,4192000.0,,928753.0,4346000.0,-64000.0,154000.0,,,,,,,,,,,,3149000.0,,,1120110.0,161000.0,7502234.0,203537812.0,502234.0,,,,,,,,,,,,,53400000.0,,,,4128000.0,,,,47236000.0,7981000.0,,,,,,,,3200000.0,,,,,,,,-486000.0,,,,,,,,,,0.0001,,,1000000.0,200720.0,,,,,,,,,,14000.0,4128000.0,,,,,47000.0,,,,1709434.0,,,123669000.0,,,7125.0,,,,,,,,,,5000001.0,123826000.0,,,,,,,340666.0,191035577.0,,,,6337621.0,,,,,,,,,,,,,
2019-09-30,2019-11-14,10-Q,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,193859.0,,,,,,,,2936237.0,3800000.0,814000.0,,,204079832.0,555214.0,203524618.0,,,,,,,,,,,,,,,,,,,,,,,,,,17355000.0,250000.0,,,,,,,,,70623000.0,470858.0,,,0.0,,,,,,,,,,,,,,,,,,,,-0.06,,,,,1400000.0,,,,,,,,,,,,,,,8678000.0,,528939.0,8633000.0,,-45000.0,,,,,,,,,,,,2493000.0,,,999797.0,162000.0,7690553.0,204079832.0,690553.0,,,,,,,,,,,,,,,,,8678000.0,,,,47068000.0,11062000.0,,,,,,,,3300000.0,,,,,,,,64000.0,,,,,,,,,,0.0001,,,1000000.0,364917.0,,,,,,,,,,73000.0,353701.0,,,,,,,,,2063135.0,,,128753000.0,,,,,,,,,,,,,5000010.0,133318000.0,,,,25000.0,,,496694.0,191389269.0,,,,6349587.0,,,,,,,,,,,,,
2019-12-31,2020-03-16,10-K,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,2858994.0,30754000.0,90775000.0,600000.0,10085000.0,40034000.0,557000.0,,5059215.0,14700000.0,1984000.0,2100000.0,23750000.0,352773000.0,157551000.0,204322796.0,,,,,1060000.0,5625000.0,,,,,,,,,,,,,,,,,,13676000.0,20185000.0,20185000.0,250000.0,,-146000.0,,343000.0,129000.0,,,19881000.0,259741000.0,3712997.0,2367.0,350.0,,2017.0,813000.0,158557000.0,,973.65,,,,,320.0,,320.0,,939.0,5200000.0,197000.0,51000.0,,,-0.52,0.141,0.21,0.0,1984000.0,4400000.0,33451000.0,,,,,,,,,,170000.0,85125000.0,,125840000.0,8176000.0,9518.0,341159.0,9518000.0,146000.0,1342000.0,,2169000.0,,2772716.0,6233000.0,-6567000.0,534836.0,-3961000.0,359000.0,296384.0,-1180000.0,9862000.0,203332.0,10284000.0,4054156.0,635000.0,225330000.0,352773000.0,65426000.0,171144000.0,,10875000.0,,,,,,,,127443000.0,,54365000.0,-8224000.0,-9607000.0,31507000.0,8030000.0,,,,191926000.0,19380000.0,,,,,,,,11700000.0,,812000.0,2884000.0,92389000.0,13712000.0,,1712000.0,,,,,,,,294000.0,,,0.0001,,,1000000.0,5266000.0,,181687000.0,,,,7125.0,,203332.0,1140000.0,192000.0,8030000.0,1241000.0,14824000.0,684000.0,,,129209000.0,,,-59872.0,601000000.0,,471047000.0,92389000.0,,,,,,1226.0,,,,,,127443000.0,127443000.0,,,,,,,612713.0,189266264.0,,40513000.0,,6348851.0,,,,,,,,,,,,,
2020-03-31,2020-05-11,10-Q,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,,27584000.0,88947000.0,700000.0,9749000.0,42750000.0,664000.0,,-23632000.0,3600000.0,9845000.0,2000000.0,23750000000.0,363152000.0,160027000.0,,300000.0,,10500000.0,16125000.0,5625000.0,5625000.0,5094000.0,778000.0,14000.0,3491000.0,9244000.0,1423000.0,6881000.0,1321000.0,329000.0,,73000.0,250000.0,334000.0,,,,,-1261000.0,18924000.0,18924000.0,,23750000.0,,,311000.0,32000.0,,,5002000.0,58898000.0,,,,0.0,,813000.0,276313000.0,,,,,,,,,,,,1400000.0,,,,,-0.26,0.0,0.21,,9845000.0,1300000.0,-37083000.0,36388000.0,10831000.0,,10924000.0,10978000.0,11267000.0,11860000.0,,92248000.0,-11000.0,92006000.0,6881000.0,129331000.0,-23569000.0,,,-23569000.0,,,,,,,-3948000.0,-193000.0,,-1248000.0,-283000.0,,-789000.0,5640000.0,,3508000.0,,160000.0,345365000.0,363152000.0,61203000.0,302000000.0,,14050000.0,235262000.0,10538000.0,14050000.0,14050000.0,14050000.0,14050000.0,302000000.0,,-100250000.0,21830000.0,22891000.0,-11580000.0,-12572000.0,-23569000.0,-1506000.0,,,68333000.0,-17929000.0,37101000.0,8709000.0,3031000.0,6049000.0,6478000.0,8974000.0,3860000.0,3100000.0,,529000.0,2925000.0,92248000.0,9820000.0,,11637000.0,32000.0,141840000.0,,,,,,10500000.0,,,,,11000.0,,4477000.0,10229000.0,302000000.0,141840000.0,,,,,,,53000.0,-21047000.0,1450000.0,15946000.0,786000.0,2244000.0,,171144000.0,,,-1506000.0,,,109302000.0,92248000.0,,,9845000.0,,,,1226.0,,,,,-125385000.0,-125385000.0,,,,,,,,,1321000.0,47150000.0,5767342000.0,5767342.0,,,,,,,,,,,,,
2020-06-30,2020-08-10,10-Q,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,,21296000.0,88356000.0,700.0,10958000.0,44053000.0,897000.0,,-23442000.0,3800000.0,190000.0,2900.0,23750000000.0,354875000.0,155874000.0,,400000.0,,10500000.0,16125000.0,5625000.0,5625000.0,4846000.0,778000.0,14000.0,3491000.0,8996000.0,1423000.0,7129000.0,1214000.0,165000.0,,73000.0,269000.0,353000.0,,,,,,16881000.0,16881000.0,,,,1000.0,279000.0,32000.0,,,,58714000.0,,,,0.0,,,270915000.0,,,,,,,,,,,,1500000.0,,,,,-0.07,0.0,,,,1800000.0,40930000.0,36388000.0,6984000.0,,10924000.0,10978000.0,11267000.0,11860000.0,,88401000.0,,92254000.0,,129331000.0,2245000.0,,,2245000.0,,,,,,,,,,,,,,6398000.0,,,,160000.0,336492000.0,354875000.0,57786000.0,301488000.0,301488.0,14050000.0,238263.0,7025.0,14050.0,14050.0,14050.0,14050.0,,,-102131000.0,,,,,2245000.0,-407000.0,,,45358000.0,8643000.0,34198000.0,5806000.0,3031000.0,6049000.0,6478000.0,8974000.0,3860000.0,3200000.0,,1036000.0,2907000.0,88401000.0,11482000.0,,16523000.0,18000.0,,,,,,,,,,,,,,4100000.0,,,,,,,,,,73000.0,2245000.0,1575000.0,15439000.0,678000.0,4533000.0,126000.0,,,,-1913000.0,,,112715000.0,88401000.0,,,190000.0,,,,,,,,,,-127483000.0,,,,,,,,,,45501000.0,5767342000.0,5767342.0,,,,,,,,,,,,,
2020-09-30,2020-11-09,10-Q,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,,26138000.0,108784000.0,700000.0,14443000.0,45116000.0,,,-23154000.0,3800000.0,380000.0,2900000.0,23750000000.0,367996000.0,164296000.0,,,,,,,,,,,,,,,,,,,,,,,,,,11635000.0,11635000.0,,,,1000.0,247000.0,32000.0,,,,62229000.0,,,,0.0,,,255897000.0,,,5400000.0,,,,,,,,,1300000.0,,,,,-0.16,0.0,,,,1600000.0,44705000.0,37538000.0,3376000.0,,11124000.0,11528000.0,11933000.0,12527000.0,,88026000.0,,97892000.0,,132731000.0,561000.0,,,561000.0,,,,,,,,,,,,,,6310000.0,,,,161000.0,343678000.0,367996000.0,73766000.0,285975000.0,285975000.0,14050000.0,226262000.0,3513000.0,14050000.0,14050000.0,14050000.0,14050000.0,,,-98216000.0,,,,,561000.0,-937000.0,,,51386000.0,6871000.0,31295000.0,2903000.0,3031000.0,6049000.0,6478000.0,8974000.0,3860000.0,3300000.0,,2437000.0,3065000.0,88026000.0,19135000.0,,16028000.0,-31000.0,,,,,,,,,,,,,,5620000.0,,,,,,,,,,135000.0,561000.0,,14717000.0,,4501000.0,,,,,-2850000.0,,0.5,120486000.0,88026000.0,,,10795000.0,,,,,,,,,,-124217000.0,,,,6989000.0,,,,,,35820000.0,5774882000.0,5774872.0,,,,,,,,,,,,,
2020-12-31,2021-03-23,10-K,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,,28456000.0,99822000.0,400000.0,15011000.0,47482000.0,1021000.0,,-37382000.0,20100000.0,10795000.0,2200000.0,,376062000.0,162665000.0,,400000.0,,,,18200000.0,15100000.0,,,,,,,,1123000.0,364000.0,18000.0,97000.0,280000.0,364000.0,,,,,-6123000.0,14062000.0,14062000.0,,,,1000.0,0.0,343000.0,,,26057000.0,245714000.0,,-141.0,-424000.0,-141000.0,283000.0,0.0,264970000.0,,,4000000.0,1731000.0,859.0,-872000.0,1478000.0,2542000.0,166.0,15539000.0,2704.0,5600000.0,,,,,-0.93,0.027,0.21,,10795000.0,6200000.0,-53538000.0,26863000.0,12655000.0,,11221000.0,11221000.0,11763000.0,12285000.0,139546000.0,86008000.0,-39000.0,109001000.0,21676000.0,139546000.0,-27647000.0,-26929.0,,-26929000.0,,718000.0,745000.0,745000.0,15500000.0,,-4603000.0,-3519000.0,,5127000.0,3745000.0,,45000.0,24673000.0,,20453000.0,,645000.0,358819000.0,376062000.0,69553000.0,294463000.0,294463000.0,14050000.0,224213000.0,14050000.0,14050000.0,14050000.0,14050000.0,14050000.0,,,-90566000.0,21830000.0,1961000.0,-23567000.0,15483000.0,-27647000.0,-6203000.0,,,224759000.0,-2256000.0,50397000.0,15627000.0,3143000.0,5805000.0,9975000.0,12685000.0,3162000.0,15700000.0,8900000.0,4557000.0,4254000.0,86008000.0,12036000.0,4000000.0,15443000.0,,141840000.0,,,,,6611000.0,20387000.0,717000.0,,,,165000.0,,5874000.0,10229000.0,339000000.0,141840000.0,,,,,,318000.0,332000.0,-27647000.0,1578000.0,14134000.0,557000.0,16161000.0,,215683000.0,,,-6203000.0,377000000.0,0.5,468217000.0,86008000.0,,,,,,,,,,,,,-134148000.0,,,,8999000.0,,,,,9386000.0,38350000.0,6696473000.0,6696473.0,,859000.0,2704000.0,1226000.0,166000.0,,717000.0,-0.027,4600000.0,86008000.0,,,
2021-04-02,2021-05-17,10-Q,"ATLAS TECHNICAL CONSULTANTS, INC.",ATCX,CIK0001751143,USD,,23210000.0,86175000.0,400000.0,9302000.0,48722000.0,1143.0,,-46280000.0,3200000.0,446000.0,2000000.0,,362292000.0,156422000.0,,,,,,13800000.0,10700000.0,,,,,,,,1032.0,273.0,18.0,97.0,280.0,364.0,,,,,2265000.0,16327000.0,16327000.0,,,,2000.0,0.0,0.0,,,4560000.0,64628000.0,,,,,,0.0,455443000.0,,,8100000.0,,,,,,,,,1400000.0,,,,7500000.0,-0.6,0.002,0.21,,446000.0,1800000.0,-56702000.0,26863000.0,12285000.0,9491000.0,,11221000.0,11221000.0,11763000.0,139546000.0,82844000.0,-11000.0,104798000.0,,,,,,-14746000.0,,44000.0,,44000.0,,,-5409000.0,-9536000.0,,-5629000.0,-1752000.0,,2691000.0,23042000.0,,5656000.0,,156000.0,516682000.0,362292000.0,43450000.0,462617000.0,462617000.0,,445681000.0,3337000.0,,4578000.0,4533000.0,4488000.0,,,-93391000.0,,2360000.0,-788000.0,693000.0,-14790000.0,-8520000.0,,,50345000.0,8296000.0,46490000.0,11720000.0,3143000.0,5805000.0,9975000.0,12685000.0,3162000.0,3000000.0,,2805000.0,4645000.0,82844000.0,10938000.0,4000000.0,7174000.0,,,864000.0,,156186000.0,,1185000.0,97000.0,,0.05,,156186000.0,3077000.0,,8565000.0,,461754000.0,,,,,,,,51000.0,-14790000.0,1583.0,13583000.0,440.0,5899000.0,,294463000.0,,,-14723000.0,689000000.0,0.5,123269000.0,,,,446000.0,,,,,,,,,,-154390000.0,3750000.0,1000.0,1000.0,,,,,,1718000.0,42550000.0,14256484000.0,14256484.0,,,,,,,,,,,,,
