end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccruedIncomeTaxesCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AreaOfRealEstateProperty,Assets,AssetsCurrent,AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,ConstructionPayableCurrent,ConstructionPayableCurrentAndNoncurrent,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredCompensationArrangementWithIndividualCashAwardsGrantedAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsEquityMethodInvestments,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeNumberOfInstrumentsHeld,DividendsCommonStock,DividendsCommonStockCash,DividendsCommonStockStock,DividendsPayableAmount,DueFromAffiliateCurrent,EarlyRepaymentOfSeniorDebt,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentAggregateCost,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FoodAndBeverageCostOfSales,FranchiseRevenue,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GuaranteeObligationsMaximumExposure,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsOther,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidTaxes,IncreaseInRestrictedCash,IndefiniteLivedLicenseAgreements,InterestExpense,InterestPaid,InterestPaidNet,InventoryNet,LaborAndRelatedExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,LineOfCreditFacilityCurrentBorrowingCapacity,LitigationSettlementAmount,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencyClaimsSettledAndDismissedNumber,LossContingencyNewClaimsFiledNumber,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,MinorityInterestIncreaseFromStockIssuance,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NonoperatingIncomeExpense,NotesIssued1,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfRestaurants,OccupancyNet,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeasesIncomeStatementMinimumLeaseRevenue,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAmortizationOfDeferredCharges,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherDepreciationAndAmortization,OtherEmployeeRelatedLiabilitiesCurrentAndNoncurrent,OtherLiabilitiesCurrent,OtherLongTermInvestments,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherSalesRevenueNet,PaymentsForDeposits,PaymentsForOtherDeposits,PaymentsForProceedsFromLimitedPartnership,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfDividendsMinorityInterest,PaymentsOfLoanCosts,PaymentsToAcquireBuildings,PaymentsToAcquireBusinessesGross,PaymentsToAcquireCommercialRealEstate,PaymentsToAcquireLimitedPartnershipInterests,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PaymentsToMinorityShareholders,PreOpeningCosts,PrepaidTaxes,ProceedsFromCollectionOfNotesReceivable,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLimitedPartnershipInvestments,ProceedsFromLinesOfCredit,ProceedsFromPaymentsToMinorityShareholders,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseCommitmentRemainingMinimumAmountCommitted,PurchaseObligation,RecognitionOfDeferredRevenue,RentalIncomeNonoperating,RepaymentsOfLongTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyIncomeNonoperating,RoyaltyRevenue,SalesRevenueNet,SecuredLongTermDebt,SegmentReportingInformationRevenue,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SignificantAcquisitionsAndDisposalsAcquisitionCostsOrSaleProceeds,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TaxesPayableCurrent,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredRevenue,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLeaseIncome
2009-10-03,2010-01-04,10-K,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,,,,,,,,,,,,,,,,4580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22300000.0,,,,,,,,,,,,,,,,
2010-10-02,2010-12-29,10-K,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,193000.0,4607000.0,269000.0,,,6240000.0,,,,,37314000.0,9754000.0,,3425000.0,,,1867000.0,,,,,0.1,5000000.0,4197642.0,1861915.0,420000.0,,,,66378000.0,,,,,,,,,,,,-52000.0,,26000.0,180000.0,7000.0,,,,,,,,341000.0,879000.0,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19147000.0,1076000.0,,62000.0,,,,3235000.0,,,757000.0,,206000.0,,,,,,,,,851000.0,269000.0,,,,,-33000.0,31000.0,,-110000.0,603000.0,,332000.0,,470000.0,483000.0,483000.0,,1985000.0,20668000.0,,,,,,,,,,,,37314000.0,6373000.0,,,,,815000.0,,,,,,,7238000.0,,,7456000.0,-1239000.0,-10000.0,,,-2297000.0,,-2958000.0,,7122000.0,,1679000.0,799000.0,,-380000.0,,,,,,,,3615000.0,,,,,,,,,,,,,,,,,,,,,,,631000.0,2241000.0,,,140000.0,,,,786000.0,137000.0,28000.0,,,6000.0,,,,,,,,,,,,,2974000.0,,1239000.0,,0.0,20000.0,,,23000.0,,,,,,22000.0,2478000.0,,23995000.0,,,-14000.0,,1075000.0,15456000.0,,,,69993000.0,,,13818000.0,,,,,,16067000.0,23523000.0,,,,,,2335727.0,6049000.0,-6000.0,,,,,,,,
2011-01-01,2011-02-15,10-Q,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,,,,,,,,,,,,,,,,,-1103000.0,,,,,,,,,,,,,17120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726000.0,259000.0,,10000.0,,,,572000.0,,,153000.0,,153000.0,,,,,,,,,1045000.0,-269000.0,,,,,-178000.0,-610000.0,,92000.0,404000.0,,-131000.0,,,136000.0,136000.0,,,5270000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0,,-2640000.0,,1265000.0,,350000.0,69000.0,,-96000.0,,,,,,,,668000.0,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,,,,,,28000.0,172000.0,,,6000.0,,,,,,,,,,,,,2480000.0,,311000.0,,,4000.0,,,850000.0,,,,,,3000.0,419000.0,,,,,-4000.0,,261000.0,,,,,17788000.0,,,3657000.0,,,,,,,,,,,,,,,,,,1861699.0,,1861699.0,,,
2011-04-02,2011-05-17,10-Q,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,,,,,,,,,,,,,,,,5980000.0,,,,,,,,,,,,,,17957000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167000.0,244000.0,,,,,,1310000.0,,,307000.0,,,,,,,,,,,,,,,,,,,,,,,,,,161000.0,,,,5731000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735000.0,268000.0,,103000.0,,,,,,,,1207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003000.0,,,,,,,,,,,,19164000.0,,,3687000.0,,,,,,,,,,,,,,,,,,1860912.0,1860912.0,1860912.0,,,
2011-07-02,2011-08-16,10-Q,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,75000.0,4594000.0,0.0,,,6240000.0,,,,,38979000.0,8757000.0,,3639000.0,,4770000.0,,,,,,0.1,5000000.0,4197642.0,,420000.0,,,,17298000.0,,,,,,,,,,,,,,14000.0,173000.0,0.0,,,,,,,,343000.0,819000.0,,,,,,,,626000.0,,,,,,,,,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081000.0,233000.0,,,,,,693000.0,,,175000.0,,,,,,,,,,,,,,,,,,,,,,,,,470000.0,160000.0,,,2307000.0,5491000.0,,,,,,,,,,,,38979000.0,6754000.0,,,,,1262000.0,,,,,,,7882000.0,,,6867000.0,,,,,,,,,,,345000.0,173000.0,,-129000.0,,,,,,,,822000.0,,,,,,,,,,,,,,,,,,,,,,,1066000.0,,,,141000.0,,,,1138000.0,61000.0,,,,,,,,,,,,,,,,,,,,,124000.0,,,,,,,,,,,518000.0,,26442000.0,,,,,,16698000.0,,,,18120000.0,,,3554000.0,,,,,,17303000.0,24170000.0,,,,,,2336545.0,6055000.0,,,,1860907.0,1860907.0,1860907.0,,,
2011-10-01,2011-12-28,10-K,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,152000.0,4673000.0,,,18892000.0,6240000.0,318000.0,,,,38166000.0,8293000.0,,3551000.0,,4264000.0,-2183000.0,,,,,0.1,5000000.0,4197642.0,1861047.0,420000.0,,,,69182000.0,502000.0,640000.0,138000.0,8757000.0,,,,,647000.0,-36000.0,,-42000.0,,17000.0,163000.0,,-6000.0,48000.0,418000.0,354000.0,908000.0,22000.0,,354000.0,908000.0,31000.0,459000.0,,,,24000.0,,2358000.0,2358000.0,,,-188000.0,,,,,0.01,0.78,0.01,0.34,,150000.0,152000.0,1605000.0,-50000.0,452000.0,2401000.0,,,,,,,,,,,,1696000.0,,,,,,,2929000.0,1233000.0,19908000.0,1023000.0,,-61000.0,,,,2879000.0,,,598000.0,598000.0,1128000.0,,,617000.0,,,20000.0,85000.0,,66000.0,-269000.0,,,,,200000.0,387000.0,,-33000.0,-749000.0,,219000.0,,470000.0,615000.0,615000.0,,2185000.0,21712000.0,,,,,,,,,,,,38166000.0,6473000.0,,,,,1151000.0,,,,,,,7606000.0,,,6602000.0,-1669000.0,-17000.0,,,-2363000.0,,-4172000.0,,4352000.0,,1468000.0,832000.0,,-248000.0,122000.0,,,,,,,3557000.0,,,,,,,,,,,,,,,,,443000.0,2537000.0,2980000.0,,,,940000.0,2358000.0,,,140000.0,,,,1119000.0,219000.0,36000.0,,,6000.0,,,188000.0,188000.0,,,,,,,,,4436000.0,,1669000.0,,219000.0,8000.0,,,850000.0,12000.0,,,,231000.0,66000.0,2281000.0,45074000.0,26182000.0,,,7000.0,,1350000.0,16717000.0,,,,89546000.0,,,14538000.0,,,,,,17322000.0,23924000.0,868.0,6000.0,,,,2336595.0,6055000.0,-6000.0,,,1860616.0,1861103.0,1860616.0,,,
2011-12-31,2012-02-14,10-Q,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,171000.0,6252000.0,,,,6240000.0,,,,,46744000.0,10154000.0,,3462000.0,,5603000.0,1339000.0,,,,,0.1,5000000.0,4197642.0,,420000.0,,,,18292000.0,,,,,,,,,,,,,,16000.0,159000.0,,,,,,,,,354000.0,908000.0,,,,,,,,,584000.0,,,,,,,,0.18,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104000.0,263000.0,,-3000.0,,,,503000.0,,,144000.0,,3000.0,,,,,,,,,1579000.0,,,,,,257000.0,-5000.0,,19000.0,-33000.0,,-142000.0,,470000.0,177000.0,177000.0,,2442000.0,5584000.0,,,,,,,,,,,,45970000.0,8874000.0,,,,,1983000.0,,,,,,,12982000.0,,,6303000.0,,,,,-641000.0,,-481000.0,,2461000.0,,336000.0,23000.0,,-157000.0,,,,,,,,660000.0,,,,,,,,,,,,,,,51000.0,,,,,,,,902000.0,584000.0,,,142000.0,,,,1507000.0,33000.0,3000.0,,,6000.0,,,,,,,,,,,,,488000.0,,322000.0,,77000.0,,,,,3000.0,,,,,7000.0,359000.0,,32212000.0,,,,,313000.0,17053000.0,,,,18952000.0,,18952000.0,3861000.0,,,,,,17652000.0,23955000.0,,,,,,2337395.0,6061000.0,,,,1860752.0,1860752.0,1860752.0,,,
2012-03-31,2012-05-15,10-Q,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,66000.0,5326000.0,,,,6240000.0,,,,,45619000.0,9832000.0,,3569000.0,,5577000.0,,,,,,0.1,5000000.0,4197642.0,,420000.0,,,,19505000.0,,,,,,,,,,,,,,16000.0,155000.0,,,,,,,,,262000.0,974000.0,,,,,,,634000.0,,,,,,,,,,0.27,0.27,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845000.0,248000.0,,,,,,905000.0,,,172000.0,,,,,,,,,,,,,,,,,,,,,,,,,470000.0,217000.0,,,2420000.0,6289000.0,,,,,,,,,,,,45619000.0,8584000.0,,,,,2017000.0,,,,,,,12532000.0,,,6187000.0,,,,,,,,,,,509000.0,224000.0,,-208000.0,,,,,,,,1113000.0,,,,,,,,,,,,,,,179000.0,,,,,,,,880000.0,,,,157000.0,,,,1440000.0,44000.0,,,,,,,,,,,,,,,,,,,,,67000.0,,,,,,,,,,,733000.0,,32061000.0,,,,,,17562000.0,,,,20618000.0,,,3760000.0,,,,,,18161000.0,24348000.0,,,,,,2337395.0,6061000.0,,,,1860057.0,1860057.0,1860057.0,,,
2012-06-30,2012-08-14,10-Q,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,8000.0,5218000.0,,,,6240000.0,,,,,46759000.0,11317000.0,,3366000.0,,6982000.0,,,,,,0.1,5000000.0,4197642.0,,420000.0,,,,18413000.0,,,,,,,,,,,,,,16000.0,151000.0,,,,,,,,,283000.0,917000.0,,,,,,,626000.0,626000.0,,,,,,,47000.0,,0.13,0.13,0.13,,196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5778000.0,245000.0,,,,,72000.0,787000.0,,,293000.0,,,,,,,,,,,,,,,,,,,,,,,,,470000.0,208000.0,,,2582000.0,5828000.0,,,,,,,,,,,,46759000.0,8098000.0,,,,,1900000.0,,,,,,,12085000.0,,,8028000.0,,,,,,,,,,,236000.0,258000.0,,-182000.0,,,,2.0,,,,969000.0,,,,,,,,,,,,,,,140000.0,,,,,,,,768000.0,,,,166000.0,,,,1306000.0,38000.0,,,,,,,,,,,,,,,,,,,,,109000.0,,,,,,,,,,,494000.0,,31910000.0,,,,,,17798000.0,,,,19382000.0,,,3622000.0,,45000.0,0.0,,,18397000.0,26425000.0,,,,,,2337395.0,6061000.0,,,,1860057.0,1860057.0,1860057.0,,,
2012-09-29,2012-12-28,10-K,"FLANIGAN'S ENTERPRISES, INC",BDL,CIK0000012040,USD,207000.0,5265000.0,39000.0,29000.0,20917000.0,6240000.0,531000.0,,,4120.0,46744000.0,11433000.0,,3545000.0,,7221000.0,2957000.0,,250000.0,,1860247.0,0.1,5000000.0,4197642.0,1860247.0,420000.0,,,,73764000.0,660000.0,835000.0,175000.0,13418000.0,,,,,739000.0,-63000.0,,-70000.0,,16000.0,147000.0,,-7000.0,72000.0,386000.0,371000.0,942000.0,25000.0,,371000.0,961000.0,35000.0,540000.0,,,,23000.0,2528000.0,2377000.0,2377000.0,,,,,,,,0.18,0.94,0.18,0.34,,277000.0,141000.0,1751000.0,181000.0,439000.0,2641000.0,,,,,,,,,,,,1847000.0,537000.0,134000.0,122000.0,122000.0,128000.0,134000.0,3024000.0,1177000.0,22139000.0,1133000.0,66000.0,-66000.0,,,,2838000.0,2178000.0,,765000.0,765000.0,577000.0,,,741000.0,,110000.0,47000.0,94000.0,227000.0,591000.0,39000.0,70000.0,,,,331000.0,-193000.0,,55000.0,-422000.0,,-219000.0,,470000.0,806000.0,806000.0,,2516000.0,23354000.0,,,,,,,,,,,,46744000.0,8283000.0,,,,13418000.0,1732000.0,5075000.0,1732000.0,1541000.0,513000.0,828000.0,3729000.0,11686000.0,,,7899000.0,-1255000.0,-3000.0,1895000.0,2957000.0,-1228000.0,,-2027000.0,,6212000.0,,1745000.0,660000.0,1895000.0,-733000.0,,24.0,,,,,,4400000.0,,,,,,,15124000.0,2642000.0,,1582000.0,1840000.0,2206000.0,2481000.0,4373000.0,475000.0,,471000.0,2451000.0,2922000.0,,,,937000.0,,,,171000.0,,,,1118000.0,158000.0,315000.0,,,6000.0,,,,,,,,,,,,7800000.0,1670000.0,,1255000.0,107000.0,,,,,,14000.0,,1895000.0,,,39000.0,2073000.0,52512000.0,31595000.0,,3800000.0,,,1859000.0,18130000.0,,,,95718000.0,,,14831000.0,,,,,,18729000.0,26628000.0,,-6000.0,,,,2337395.0,6061000.0,-6000.0,,,1860057.0,3720288.0,1860057.0,,,
