end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredRevenueCurrent,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depletion,DepreciationDepletionAndAmortization,DerivativeGainOnDerivative,DerivativeInstrumentsAndHedgesLiabilities,DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossIncomeTax,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnInvestments,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherDeductionsAndCharges,OtherDepreciationAndAmortization,OtherIncome,OtherNoncashIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsForLoans,PaymentsForSoftware,PaymentsOfFinancingCosts,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockAdditionalSeriesParOrStatedValuePerShare,PreferredStockAdditionalSeriesSharesAuthorized,PreferredStockAdditionalSeriesSharesIssued,PreferredStockAdditionalSeriesSharesOutstanding,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromConvertibleDebt,ProceedsFromDividendsReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSecuredNotesPayable,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ReceivableWithImputedInterestEffectiveYieldInterestRate,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalesRevenueServicesNet,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockRepurchasedAndRetiredDuringPeriodValue,SubsidiaryOrEquityMethodInvesteeCumulativeProceedsReceivedOnAllTransactions,TaxesPayableCurrent,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2011-06-30,2011-09-12,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,,38771.0,,,,,2047572.0,,,,,,,,0.0,,,250.0,,,6409.0,2492.0,,2492.0,2492.0,,,,,,0.0,500000000.0,3535000.0,55030000.0,550.0,,,,,,,300.0,,,,,,,,,2021.0,,,,,,,,,,,166807.0,,,0.0,,,,,,1083.0,,,,,0.0,1567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-812.0,-812.0,812.0,,,,,,300.0,207599.0,6409.0,207599.0,,,,,,,,,23311.0,-21582.0,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,5075.0,-22394.0,3917.0,,,,,-2249312.0,1729.0,15496.0,,623.0,,,,,,,,-201190.0,,,,,,,,,,,,,,,,,,,,,,,,54457692.0,,
2011-09-30,2011-11-14,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,,52482.0,,,,,2047870.0,,,,,,,,,,,250.0,,,3778.0,111.0,,111.0,111.0,,,,,,0.0,500000000.0,55030000.0,55030000.0,550.0,,,,,,1500.0,,,,,,,,,,1792.0,,,,,,,,,,,179695.0,,,0.0,,,,,,1333.0,,,,,,1018.0,,,,-30799.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,922.0,,,,,,300.0,235469.0,3778.0,,,,,,,,,,31256.0,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,14374.0,-30799.0,3667.0,,,,,-2280.111,1379.0,15071.0,,243.0,,,,,,,,-231691.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-03-30,10-K,"REAC GROUP, INC.",REAC,CIK0001520528,USD,30626.0,53079.0,,,,,2058169.0,,,,1200.0,,-109723.0,846.0,,,,1000.0,,,4568.0,1151.0,,1151.0,1151.0,-6633.0,,,0.0,,0.0,900000000.0,55130000.0,55130000.0,551.0,,,,1500.0,,1500.0,,,,,,,,,,1333.0,,,,,,,,,,,189275.0,,,0.0,,,,,,1583.0,3417.0,,,,,22781.0,,,-158356.0,,,0.0,0.0,,,,,,-30626.0,,,-12917.0,-6000.0,,-187.0,,-37793.0,37793.0,,-1200.0,,-6000.0,,,-4247.0,,0.0,,,,1200.0,292813.0,4568.0,292813.0,,42000.0,0.0,-48633.0,-158356.0,-4247.0,17000.0,17000.0,160621.0,-154109.0,,,-1000.0,,-1200.0,,,,-4247.0,,,,,0.0,,0.001,90000000.0,0.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,,0.0,,17000.0,,,,23500.0,,17000.0,,1500.0,,,,,54731.0,-158356.0,,,,,,-2346965.0,6512.0,78641.0,6512.0,2268.0,-20000.0,,,,,0.0,,-288245.0,,,3535000.0,3651078.0,200000.0,,,,,,,,23500.0,25000.0,20000.0,,,,,,,,,54368219.0,,
2012-03-31,2012-05-15,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,21942.0,64595.0,,,,,2480026.0,,,,,,421566.0,70.0,298250.0,,,250.0,,,7619.0,4452.0,,,4452.0,3301.0,,,,,0.0,900000000.0,224430000.0,224430000.0,2244.0,,,,,,,300.0,,,,,,,,,2867.0,,,,,250.0,,,,,,196675.0,,,-0.01,,,,,,,3167.0,,,,-111000.0,1677.0,,,-438765.0,,,,,,,,,,-8684.0,,,11516.0,,,1534.0,,7400.0,,,,,,-112022.0,-1022.0,,-1022.0,,,,,300.0,311079.0,7619.0,311079.0,,20500.0,,-17199.0,-438765.0,,,,327760.0,-326743.0,,,250.0,,300.0,,,,,,,,,,,0.001,90000000.0,0.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,,,,8000.0,,,,12500.0,,,,8000.0,,,,,1150.0,-438765.0,,,,,,-2785730.0,1017.0,25489.0,1017.0,644.0,298250.0,,,,,,,-303460.0,,,,,,,,,,,,,,,,,,,,,,,,54368219.0,,125409668.0
2012-06-30,2012-08-13,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,32296.0,66324.0,,,,,3010685.0,,,,,,,,0.0,,,250.0,,,3534.0,617.0,,,617.0,,,,,,0.0,900000000.0,188485000.0,188485000.0,1885.0,,,,,,,300.0,,,,,,,,,3067.0,,,,,,,,,,,201836.0,,,0.0,,,,,,,2917.0,,,,-495250.0,12857.0,,,-539329.0,,,,,,,,,,,,,,,,,,,,,,,,-497298.0,-2048.0,,-2048.0,,,,,300.0,316023.0,3534.0,316023.0,,,,,-539329.0,,,,43231.0,-42031.0,,,,,,,,,,,,,,,,0.001,90000000.0,0.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,13240.0,-639329.0,,,,,,-3325059.0,1200.0,16170.0,1200.0,414.0,,,,,,,,-312489.0,,,,,,,,,,,,,,,,,,,,,,,,185567087.0,,
2012-09-30,2012-11-15,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,27567.0,68648.0,,,,,3027013.0,,,,,,,,8000.0,,,250.0,,,39530.0,21863.0,,,21863.0,,,,,,0.0,900000000.0,188485000.0,188485000.0,1857.0,,,,,1500.0,21277.0,300.0,,,,,,,,,2404.0,,,,,,,126961.0,,,,190686.0,,,0.0,,,,,,,17667.0,-76961.0,,,3060.0,-7198.0,,,-125824.0,,,,,,,,,,,,,,,,,,,,,,,,1626.0,,,-1434.0,,,,,300.0,461543.0,39530.0,,,,,,-125824.0,-103238.0,22500.0,,25374.0,-24212.0,,,,,,,,,-26277.0,,,,,,,0.001,90000000.0,0.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6926.0,,,,,,,-3450883.0,1162.0,16170.0,1162.0,926.0,,,,,,,,-422013.0,,,,,,,,,,,,,,,,,,,,,,,,183496517.0,,
2012-12-31,2013-04-15,10-K,"REAC GROUP, INC.",REAC,CIK0001520528,USD,18147.0,73247.0,,,,,2595493.0,,,,52180.0,,667763.0,1082.0,291500.0,,36280.0,1250.0,,,32585.0,25418.0,,,25418.0,24267.0,,,,,0.0,900000000.0,190681078.0,190681078.0,1907.0,25000.0,,,1500.0,64444.0,27336.0,,,,,,,,,,1771.0,,,,,1250.0,,234599.0,,,,188796.0,,,0.0,,,,106543.0,,,7167.0,-207079.0,,,-106543.0,18432.0,,,-769246.0,,,,,,,,,,3784.0,,,20168.0,,,438.0,,-479.0,,,-1200.0,,,-117663.0,7921.0,,-11120.0,,,,,1200.0,551396.0,32585.0,551396.0,,130750.0,-5000.0,-101483.0,-769246.0,-243359.0,22500.0,7500.0,412886.0,-408224.0,,,-1250.0,,1200.0,,,,-36280.0,5000.0,,,,-5000.0,,0.001,90000000.0,0.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,,,,65000.0,,,,50250.0,,,188796.0,15500.0,,,,,38646.0,-769246.0,,,,,,-3116211.0,4662.0,59249.0,4662.0,2609.0,291500.0,,,,,,,-518811.0,,,15800000.0,,3100000.0,,,,,,133750.0,,50250.0,,291500.0,,11000.0,,0.0,,,,,170863830.0,,
2013-03-31,2013-05-20,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,16167.0,79011.0,,,,,2956876.0,,,,,,311772.0,6365.0,123500.0,,-57898.0,750.0,,,61894.0,40477.0,,,40477.0,15059.0,,,,,0.0,900000000.0,232290059.0,232290059.0,2323.0,50000.0,,,,,57890.0,300.0,,,,,,,,,1959.0,,,,,750.0,,225096.0,,,,181396.0,,,0.0,,,,,,,21417.0,-28949.0,,,-78647.0,3451.0,,,-351613.0,,,,,,,,,,-1980.0,,,5764.0,,,188.0,,-7400.0,,,,,,-78841.0,,,-194.0,,,,,300.0,570519.0,61894.0,570519.0,,69900.0,-15000.0,-39841.0,-351613.0,-112003.0,,9000.0,162518.0,-160769.0,,,,,300.0,,,,-83054.0,-15000.0,,,,,,0.001,90000000.0,0.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,,,,50000.0,,,,18400.0,,,,1500.0,,,,,8220.0,-351613.0,,,,,,-3467824.0,1749.0,144069.0,1749.0,5728.0,123500.0,,,,,,,-508625.0,,,,,,,,,,,,,,,,,,,,,,,,208355939.0,,
2013-06-30,2013-08-19,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,16167.0,82932.0,,,,,5997594.0,,,,,,,3555.0,2968000.0,,,1543.0,,,152325.0,123652.0,,,123652.0,,,,,,0.0,2900000000.0,585493327.0,585493327.0,4905.0,,,,,,91417.0,300.0,,,,,,,,,2068.0,,,,,,,634219.0,,,,148326.0,,,-8.28,,,,,,,28673.0,-246623.0,,,-37500.0,2775.0,,,-3366479.0,,,,,,,,,,,,,,,,,,,,,,,,-385398.0,,,-2748.0,,,,,300.0,984129.0,152325.0,984129.0,,,,,-3366479.0,-345150.0,,9000.0,2981972.0,-2981081.0,,,,,,,,,-136027.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,4375.0,,,,,,,-6834303.0,891.0,2969170.0,891.0,3809.0,,,,,,,,-831804.0,,,,,,,,,,,,,,,,,,,,,,,,406534.0,,
2013-09-30,2013-11-08,10-Q,"REAC GROUP, INC.",REAC,CIK0001520528,USD,14592.0,83801.0,,,,,6248969.0,,,,,,,870.0,,,,1907.0,,,260732.0,206723.0,,,206723.0,,,,,,,,,,5855.0,,,,,,69468.0,300.0,,,,,,,,,1202.0,,,,,,,967213.0,,,,145926.0,,,-0.82,,,,,,,54009.0,-365074.0,,,,3506.0,,,-446991.0,,,,,,,,,,,,,,,,,,,,,,,,-404693.0,,,-698.0,,,,,300.0,1287202.0,260732.0,1287202.0,,,,,-446991.0,-403995.0,,5000.0,43164.0,-42298.0,,,,,,,,,-38921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,-7281294.0,866.0,31170.0,866.0,781.0,,,,,,,,-1026470.0,,,,,,,,,,,,,,,,,,,,,,,,545401.0,,
