end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableFairValueDisclosure,AccountsReceivableGross,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccruedSalesCommissionCurrent,AccruedSalesCommissionCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,BusinessDevelopment,CapitalizedComputerSoftwareGross,CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndDueFromBanks,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,Communication,ComprehensiveIncomeNetOfTax,ContractualObligation,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerRightToRecoverProduct,ConvertibleDebt,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostOfServicesLicensesAndServices,CreditCardReceivables,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,Depreciation,DepreciationAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,Dividends,DueFromEmployees,DueFromRelatedParties,DueToOfficersOrStockholdersNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCash,EmployeeRelatedLiabilitiesCurrent,EquipmentExpense,EquityMethodInvestments,FinanceLeaseLiabilityCurrent,FinanceLeaseRightOfUseAsset,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherRegulatoryAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCashAndInvestments,IncreaseDecreaseInSecurityDeposits,InformationTechnologyAndDataProcessing,IntangibleAssetsNetExcludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivableCurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,Investments,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVenturesFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseholdImprovementsGross,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LicenseCosts,LitigationSettlementExpense,LongTermNotesPayable,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesPayableFairValueDisclosure,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,NotesReceivableFairValueDisclosure,NotesReceivableGross,NotesReceivableNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherExpenses,OtherGeneralExpense,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreOpeningCosts,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyCosts,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesAndExciseTaxPayableCurrent,SalesCommissionsAndFees,SalesRevenueNet,SecurityDeposit,SellingAndMarketingExpense,SettlementLiabilitiesCurrent,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,ShortTermBorrowings,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,TreasuryStockValue,TrusteeFees,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,BuildingsAndImprovementsGross,DepreciationDepletionAndAmortization,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,LesseeOperatingLeaseDiscountRate,LoansPayable
2015-10-31,2015-12-09,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,,,,,,,,,,,,,,,,,-20000.0,,,,,,,,,4972.0,,,,,,,4925.0,,,,,,,4925.0,,,0.001,,200000000.0,30000000.0,30000000.0,,30000.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,4972.0,,,,,,,,,,,,,-6105.0,,,,,,,,,,,,6105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,6000.0,-18918.0,,,,,,,,,,,,,,,,-5028.0,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,,,,,,
2016-01-31,2016-03-14,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,3629.0,,,,,,,,,,,,,,,,-29480.0,,,,,,,,,3263.0,,,,2465.0,,,3237.0,,,,,,,,,,0.001,,200000000.0,53360000.0,53360000.0,,53360.0,188.0,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3629.0,3263.0,,,,175.0,,,,,,,,,-5328.0,,,,,,,,,,,,5328.0,,,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,2500.0,,,,,,,,,0.0,-24246.0,,0.0,,,,,,,,,,,,,,-366.0,150.0,,,,,,,,,,,,,,,,,,,,,,53356739.0,,,,,,,
2016-04-30,2016-08-08,10-K,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,2119.0,,2119.0,,,,,,,,,,,,,,-29480.0,,,,,,,,,2454.0,2454.0,,0.0,3656.0,,,2499.0,,,,,,,,-5324.0,,0.0001,0.0,500000000.0,53360000.0,53360000.0,,53360.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9365.0,,,,0.0,,,,9365.0,,0.0,,,,,,,,,,,4000.0,4000.0,,0.0,,,0.34,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,0.0,2119.0,2119.0,,,,,,,0.0,,0.0,,,,,84.0,,,226.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,6119.0,2454.0,,,,875.0,,,,,0.0,17880.0,0.0,-23204.0,-25407.0,,,,0.0,,,,,,,,25407.0,,,,,,,,,,,,,,,,,,0.0,1351.0,,,,,,,,,,,,,,0.0001,200000000.0,0.0,0.0,,,5.0,,,13880.0,,,,4000.0,,,10400.0,,0.0,0.0,,,,,-4000.0,10000.0,-27545.0,,0.0,,,,,,,,,,,,,,-3665.0,,,,,,10000.0,,,,,-10.0,,,,,,,,,8638.0,,,836925082.0,,,,,,,
2016-07-31,2016-09-14,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,4239.0,,,,,,,,,,,,,,,,-29480.0,,,,,,,,,2070.0,,,,436.0,,,2070.0,,,,,,,,-379.0,,0.001,,200000000.0,53360000.0,53360000.0,,53360.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.0,,,,,,,,,,,,,,5.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8287.0,2070.0,,,,,,,,,,48.0,,-427.0,-2552.0,,,,,,,,,,,,2552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,-48.0,,-30097.0,,,,,,,,,,,,,,,,-6217.0,,,,,,,,,,,,,,,,,,,,,,,53360000.0,,,,,,,
2016-10-31,2016-12-14,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,4976.0,,,,,,,,,,,,,,,,-29480.0,,,,,,,,,6.0,,,,2551.0,,,6.0,,,,,,,,,,0.001,,200000000.0,53360000.0,53360000.0,,53360.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8071.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13047.0,6.0,,,,,,,,,,,,,-6824.0,,,,,,,,,,,,6824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0,,,,,,,,,,-36921.0,,,,,,,,,,,,,,,,-13041.0,,,,,,,,,,,,,,,,,,,,,,,53360000.0,,,,,,,
2017-01-31,2017-03-17,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,6220.0,,,,,,,,,,,,,,,,-29480.0,,,,,,,,,6.0,,,,2163.0,,,6.0,,,,,,,,,,0.001,,200000000.0,53360000.0,53360000.0,,53360.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10989.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17209.0,6.0,,,,,,,,,,,,,-4163.0,,,,,,,,,,,,4163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,2000.0,,,,,,,,,0.0,-41083.0,,0.0,,,,,,,,,,0.0,0.0,,,-17203.0,,,,,,,,,,,,,,,,,,,,,,,53360000.0,,,,,,,
2017-04-30,2017-09-11,10-K,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,,,6042.0,,,,,,,,,,,,-10853.0,,32385.0,,,,,,,,,7057.0,3195.0,,3862.0,6243.0,,,2070.0,,0.0,,,,,,-379.0,,0.0001,-35000.0,500000000.0,53360000.0,53360000.0,,5336.0,,,,,,,,,,,,,,,,,,,,,,,,,13841.0,,,,,,,,,,,,,,,,35113.0,,,,0.0,,,,35113.0,,133.0,,,,,,,,,,,,4799.0,,0.0,,,0.34,,,,,,,,,-3995.0,,,,84289.0,,,,,,,,,,0.0,0.0,,,0.0,,3923.0,,,,,,,268.0,,26500.0,,,,,-1120.0,,,,,,268.0,,,0.0,,,,,,,,,,,0.0,11888.0,,,,,,,,,37609.0,7057.0,,,,,,,,,49500.0,76140.0,-3995.0,-72524.0,-75728.0,,,,26768.0,,,,,,,,75460.0,,,,,,,,,,,,,,,,,,-268.0,3117.0,,,,,,,,,,,,,,0.0001,200000000.0,0.0,,,,1125.0,,,0.0,,,,14640.0,,,11600.0,129318.0,118465.0,5000.0,,,,,,0.0,3377383.0,,0.0,,,,,,,,,,0.0,0.0,,,1577862.0,,,,,,,,,,,,,,,,,,,,25748.0,,,53360000.0,,,,,,,
2017-07-31,2017-09-19,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,,,11748.0,,,,,,,,,,,,,,1749659.0,,,,,22004.0,,,,1510792.0,74942.0,,,,,,73817.0,57605.0,73817.0,,,,,,73817.0,,0.0001,-151000.0,500000000.0,53360000.0,53360000.0,,6336.0,,,,,,,,,,,22970.0,,,,0.0,,,,,,,,,,13841.0,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,-22004.0,,,150353.0,,,,,,5648.0,-0.01,-0.01,-0.01,,,,,,,,,,,,,,,,,,,303796.0,0.0,,,,,,0.0,,,,,5568.0,0.0,,499.0,,,,499.0,0.0,-15000.0,,,0.0,,,-15000.0,0.0,,,,-26609.0,,,0.0,,629.0,,,,,,1432188.0,,,266448.0,,,,,,,,,,242848.0,1510792.0,,242848.0,,,,,,,288417.0,354349.0,42605.0,-323137.0,-640826.0,,,,35000.0,,16500.0,,,,,,592213.0,,-592213.0,,,,,,,,,,,,,,,,-48613.0,,,,,,,,,-15000.0,,,,0.0,,0.0001,200000000.0,0.0,,,,1125.0,,35000.0,0.0,,,,849.0,,,9536.0,,3662.0,,,0.0,,,,,-640826.0,,0.0,,,,,288417.0,,,266448.0,,,,,,1267944.0,,,,,,,,,,,,,,,,,,,,,,52218182.0,52218182.0,,,,,,,
2017-10-31,2017-12-27,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,,,46195.0,,,,,,,,,,,,,,3636668.0,,,,,,,,,2088608.0,78358.0,,,,,,69483.0,,69483.0,,,,,,,,0.0001,-157001.0,500000000.0,54860000.0,54860000.0,,6486.0,,,,,,,,,,,90509.0,95664540.0,,,,,,,,,23300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1100587.0,,,1362940.0,,,,,,,-0.05,-0.05,-0.05,,,,,,,,,,,,,,,,,,,1133594.0,,-2736557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96586.0,,,,,1128.0,,,,,,2007188.0,,,,,,,,,,,,,1656220.0,2088608.0,,1656220.0,,,,,,,405790.0,,,,-2736557.0,,,,35000.0,,16500.0,,,,,,1539384.0,1539384.0,-1539384.0,,,,,,,,,,,,,,,,-1197173.0,,-1197173.0,,,,,,,,,,,,,0.0001,200000000.0,0.0,,,,8875.0,,,,,,,,,,24136.0,,3062.0,,,,,,,,-3377383.0,,0.0,,,,,405790.0,,,1042500.0,,,,,,432388.0,,,,,,,,,,,,,,,,,,,,,,58212889.0,58212889.0,,58212889.0,,,,,
2018-01-31,2018-03-26,10-Q,SHARING SERVICES GLOBAL CORPORATION,SHRG,CIK0001644488,USD,377807.0,,68738.0,,366269.0,366269.0,,,,56211.0,,,,240884.0,,,4313897.0,,,,,,,,,3359194.0,930833.0,,,,,,,,175451.0,,,,,,,,0.0001,-16000.0,500000000.0,54860000.0,54860000.0,,6486.0,,,656940.0,,,,,,0.0,515000.0,71478.0,101874540.0,,673551.0,286190.0,,,,,,128851.0,,,,,,,,,443522.0,,,,,,,,,,,,,,,,,,,,,,,,-3455374.0,,5265314.0,5265314.0,,,,,,5648.0,-0.06,-0.06,-0.06,,,,,,,,,,,,,,,,,,,312083.0,673992.0,-3599055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118229.0,,,,,11974.0,,,,,91755.0,2382188.0,,,,,,,,,,,,,5989362.0,3359194.0,,5989362.0,,,,0.0,,,0.0,,,,-3599055.0,,,35000.0,35000.0,,16500.0,,,,,,312083.0,699444.0,-25452.0,,,,,,,,,,,,,,,,-3573603.0,,-3573603.0,,,,,,,,,,,,,0.0001,200000000.0,0.0,,,297358.0,57910.0,,,,,,,,,,117882.0,,46173.0,,,,,,,,-6976438.0,,960182.0,,387361.0,,29161.0,387361.0,,,0.0,,,,,,-2630168.0,,,,,,,,,,,,,,,,,,,,,333333.0,64860000.0,64860000.0,,64860000.0,,,,,
