end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationContingentConsiderationLiability,CapitalLeaseObligations,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldDepreciationAndAmortization,CostOfGoodsSold,CostOfGoodsSoldDepreciationAndAmortization,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,GainLossOnDispositionOfAssets,GainOnPurchaseOfBusiness,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillFairValueDisclosure,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncentiveFromLessor,IncentiveToLessee,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsDividends,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInsuranceSettlementsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IndefiniteLivedIntangibleAssetsExcludingGoodwill,InsuranceRecoveries,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementAmount,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LossContingencyLossInPeriod,LossContingencySettlementAgreementConsideration1,MinimumLeasePaymentsSaleLeasebackTransactions,MinimumLeasePaymentsSaleLeasebackTransactionsWithinOneYear,MinimumLeasePaymentsSaleLeasebackTransactionsWithinThreeYears,MinimumLeasePaymentsSaleLeasebackTransactionsWithinTwoYears,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NoncurrentAssets,NumberOfInterestRateDerivativesHeld,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwardsValuationAllowance,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherLiabilitiesNoncurrent,PaidInKindInterest,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromLongTermLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfSecuredDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueGoodsNet,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharesOutstanding,ShippingHandlingAndTransportationCosts,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,UnamortizedDebtIssuanceExpense,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesRestrictedStock,WriteOffOfDeferredDebtIssuanceCost,DeferredIncomeTaxLiabilitiesNet,FiniteLivedIntangibleAssetsNet,LineOfCreditFacilityRemainingBorrowingCapacity
2009-12-31,2010-03-10,10-K,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68980000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-09,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699000.0,,,,,,,,,,,,,30981000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268000.0,,,,,,,,,,,,,,,,,,,,,,,,,,18502000.0,,,,,,3128000.0,938000.0,,,,,,,,,,,,,,,,,,,,,,,,,-314000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3442000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190000.0,,,,,,,,,,,49483000.0,,13634000.0,158000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-10,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263000.0,,,,,,,,,,,,,31854000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414000.0,,,,0.14,,0.13,,,,,,,,,,,,,,,,,,,,17946000.0,,,,,,2730000.0,652000.0,,,,,,,,,,,,,,,,,,,,,,,,,-454000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078000.0,,,,,,3184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49800000.0,,13189000.0,159000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16524547.0,,15437477.0,,,,,
2010-12-31,2011-03-22,10-K,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,35651000.0,,,,46693000.0,,,-461000.0,56431000.0,1057000.0,,,,90000.0,,,,,177995000.0,97736000.0,,,,,,713000.0,,,,,,,,,1138000.0,,,,0.0001,,15450227.0,15450227.0,1000.0,6392000.0,,,,124994000.0,,,,,,,,,,2279000.0,,,,,,,,,1269000.0,,,,,,,,,8085000.0,,,,5384000.0,,,476000.0,0.43,,0.4,,,472000.0,,,,,,,,,,1770000.0,,,50375000.0,,,,69491000.0,,,,,,8642000.0,2055000.0,2069000.0,,,,,,,,,,,,,5777000.0,14752000.0,,14442000.0,,-56000.0,331000.0,,,,14745000.0,-1734000.0,1829000.0,,45853000.0,,,,,,,,,,,,,,,,101534000.0,177995000.0,36907000.0,,,,,1256000.0,,,,,,,,51963000.0,,,,,,,206000.0,,17377000.0,,-8782000.0,,-8861000.0,6587000.0,,,,,,10376000.0,,,,,,,,,,,,,,,,,181000.0,,,,4579000.0,,,880000.0,,7902000.0,,,,,2783000.0,,,,17345000.0,,,,32000.0,,,14958000.0,,,,,20490000.0,,,,194485000.0,,55501000.0,1057000.0,,,,,,,,,,,,,,76461000.0,76461000.0,,,,,,32000.0,,,,,,,,,,,,,,,,,,16408594.0,,15431806.0,,,,,
2011-03-31,2011-05-12,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416000.0,,,,,,,,,,,,,38780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531000.0,1526000.0,,94000.0,0.07,,0.07,,,192000.0,,,,,,,,,,,,,,,,,19676000.0,,,,,,1531000.0,368000.0,70000.0,,,,,,,,,,,,,-8917000.0,1854000.0,,-4484000.0,,,1049000.0,,,,,-552000.0,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-722000.0,,17440000.0,,-13795000.0,,-4559000.0,1163000.0,,,,,,2083000.0,,,,,,,,,,,,,,,,,,244000.0,1407000.0,,,,,13077000.0,,718000.0,,,,,,,,,16472000.0,,,,968000.0,,,,,,,,,,,,58456000.0,,16067000.0,177000.0,,,,,,,,,,,,,,,,,,,11000000.0,,,,,,,,,,,,,,,,,,,,16780223.0,,15877478.0,,,,,
2011-06-30,2011-08-10,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,38374000.0,,,,54069000.0,,,-239000.0,69812000.0,,,,,,,,,,209890000.0,107532000.0,,,,,,,,,,,,,,,2850000.0,,,,0.0001,,17531490.0,17531490.0,2000.0,,,,,40767000.0,,,,,,,,,,,,,,,,,,,1269000.0,,,,,,,,,8085000.0,,,,1558000.0,,,,0.05,,0.05,,,,,,,,,,,,,,,,70296000.0,,,,20237000.0,,,,,,1158000.0,237000.0,,,,,,,,,,,,,,,,,,,,,,,,15785000.0,-769000.0,,,44744000.0,,,,,,,,,,,,,,,,117742000.0,209890000.0,38890000.0,,,,,516000.0,,,,,,,,66894000.0,,,,,,,,,,,,,,921000.0,,,,,,1927000.0,,,,,,,,,,,,,,,,,24000.0,260000.0,1181000.0,,3873000.0,,,,,,,,,,4600000.0,,,,,,,,,921000.0,,16253000.0,,,,,22573000.0,,,,61004000.0,,16752000.0,325000.0,,,,,,,,,,,,,,,92148000.0,,,,,,,,,,,,,,,,,,,,,,,,17659686.0,,17531490.0,,,,,
2011-09-30,2011-11-10,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,41462000.0,,,,55756000.0,,,-682000.0,70283000.0,,,,,,,,,,210417000.0,106497000.0,,,,,,,,,,,,,,,1923000.0,,,,0.0001,,17422835.0,17422835.0,2000.0,,,,,41347000.0,,,,,,,,,,,,,,,,,,,1269000.0,,,,,,,,,8085000.0,,,,1562000.0,,,,0.12,,0.11,,,,,,,,,,,,,,,,57617000.0,,,,21995000.0,,,,,,2683000.0,604000.0,,,,,,,,,,,,,,,,,,,,,,,,30342000.0,-774000.0,,,43798000.0,,,,,,,,,,,,,,,,117118000.0,210417000.0,41974000.0,,,,,512000.0,,,,,,,,63259000.0,,,,,,,,,,,,,,2079000.0,,,,,,3457000.0,,,,,,,,,,,,,,,,,21000.0,-373000.0,1706000.0,,3800000.0,,,,,,,,,,3751000.0,,,,,,,,,,,15940000.0,,,,,24652000.0,,,,63342000.0,,16976000.0,335000.0,,,,,,,,,,,,,,93299000.0,,,,,,,,,,,,141134.0,,956000.0,,,,,,,,,,,18366097.0,,17547739.0,,,,,
2011-12-31,2012-02-29,10-K,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,40633000.0,6906000.0,22775000.0,6701000.0,47670000.0,,15453000.0,-603000.0,71158000.0,1187000.0,17565000.0,,,110000.0,,,1222000.0,,212915000.0,103259000.0,13960000.0,11532000.0,,,1261000.0,1146000.0,690000.0,1332000.0,,,,,,,1215000.0,,,,0.0001,,17717667.0,17576533.0,2000.0,3669000.0,,,,156787000.0,,-74000.0,907000.0,968000.0,135000.0,,,,,4358000.0,,,,,,,,,265000.0,,,,,,1075000.0,11174000.0,10364000.0,11439000.0,3067000.0,211000.0,5154000.0,6377000.0,,,257000.0,0.22,,0.21,,,272000.0,,21274000.0,3198000.0,,,,,,,,,44928000.0,61908000.0,,,,81385000.0,,,,,,5031000.0,1220000.0,1257000.0,,676000.0,,-544000.0,-1207000.0,1711000.0,114000.0,,155000.0,-193000.0,-419000.0,161000.0,-3961000.0,-990000.0,,1936000.0,,-160000.0,1344000.0,22546000.0,,,30045000.0,-2790000.0,2622000.0,,50014000.0,,1627000.0,,,,,,,,,,,,,,119013000.0,212915000.0,41369000.0,,,,,736000.0,,,,,,,,62479000.0,1501000.0,,,,,,77000.0,,11189000.0,,-20769000.0,,9385000.0,3811000.0,9239000.0,212915000.0,,,,7821000.0,,,,,,,,,,,,,,,,,21000.0,-142000.0,3669000.0,,3726000.0,,,13960000.0,121000.0,6688000.0,,,,,4095000.0,,,,9187000.0,,,,2002000.0,,33135000.0,17682000.0,,,,,24301000.0,,,238172000.0,238172000.0,22259000.0,67187000.0,1187000.0,,,,,,,,,,,,2329000.0,,93902000.0,,,9607000.0,,9652000.0,,2002000.0,,,,,141134.0,,956000.0,,,,,,,,,,,17820621.0,,17097361.0,,,,,
2012-03-31,2012-05-14,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,40584000.0,,,,57769000.0,,,-342000.0,71893000.0,,,,,,,,,,221211000.0,112625000.0,,,,,,,,,,,,,,,1706000.0,,,,0.0001,,17849889.0,17849889.0,2000.0,,,,,41894000.0,,,,,,,,,,,,,,,,,,,265000.0,,,,,,,,,11437000.0,,,,1875000.0,1875000.0,,47000.0,0.07,,0.07,,,-198000.0,,,,,,,,,,,,10625000.0,61908000.0,,,,21105000.0,,,,,,1862000.0,540000.0,3000.0,,,,,,,,,,,,,-271000.0,9828000.0,,-2530000.0,,,889000.0,,,,29705000.0,-720000.0,647000.0,,47851000.0,,,,,,,,,,,,,,,,124991000.0,221211000.0,41291000.0,,,,,707000.0,,,,,,,,68613000.0,,,,,,,491000.0,,6549000.0,,-811000.0,,-5049000.0,1322000.0,,,,,,2582000.0,,,,,,,,,,,,,,,,,4000.0,-103000.0,1219000.0,,3650000.0,,,,,811000.0,,,,,5034000.0,,,,6073000.0,,,,476000.0,,,16969000.0,,,,,25623000.0,,,,62999000.0,6023000.0,16648000.0,259000.0,,,,,,,,,,,,,,96220000.0,,,,,,,,,,,,,,956000.0,,,,,,,,,,,17976634.0,,17750165.0,,,,,
2012-06-30,2012-08-14,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,39190000.0,,,,56590000.0,,,-685000.0,72521000.0,,,,,,,,,,223920000.0,115451000.0,,,,,,,,,,,,,,,5334000.0,,,,0.0001,,18126286.0,18126286.0,2000.0,,,,,40945000.0,,,,,,,,,,,,,,,,,,,265000.0,,,,,,,,,11439000.0,,,,1803000.0,,,,-0.02,,-0.02,,,,,,,,,,,,,,,10873000.0,61908000.0,,,,20786000.0,,,,,,-537000.0,-113000.0,,,,,,,,,,,,,,,,,,,,,,,,29477000.0,-899000.0,,,47280000.0,,,,,,,,,,,,,,,,127841000.0,223920000.0,39915000.0,,72500000.0,,,725000.0,,,,,,72500000.0,0.0,72911000.0,,,,,,,,,,,,,,-424000.0,,,,,,362000.0,,,,,,,,,,,,,,,,,2000.0,-135000.0,-559000.0,,3576000.0,,,,,,,,,,5982000.0,,,,,,,,,,,17082000.0,,,,,25197000.0,,,,61731000.0,7748000.0,18621000.0,,,,,,,,,,,,,,,96079000.0,,,,,,,,,,,,141134.0,,956000.0,,,,,,,,,,,17889131.0,,17889131.0,,,,,
2012-09-30,2012-11-14,10-Q,"SUMMER INFANT,Â INC.",SUMR,CIK0001314772,USD,38181000.0,,,,53033000.0,,,-113000.0,72668000.0,,,,,,,,,,154778000.0,116852000.0,,,,,,,,,,,,,,,11899000.0,,,,0.0001,,18126280.0,18126280.0,2000.0,,,,,44359000.0,,,,,,,,,,,,,,,,,,,265000.0,,,,,,,,,4594000.0,,,,2050000.0,,,,-3.63,,-3.63,,,,,,,,,,,,,,,10209000.0,,69796000.0,,,19625000.0,,,,,,-71336000.0,-6310000.0,,,,,,,,,,,,,,,,,,,,,,,,20929000.0,-938000.0,,,48629000.0,,,,,,,,,,,,,,,,123736000.0,154778000.0,38765000.0,,76500000.0,,,584000.0,,,,,,76500000.0,0.0,76838000.0,,,,,,,,,,,,,,-65026000.0,,,,,,-70398000.0,,,,,,,,,,,,,,,,,398000.0,124000.0,-64902000.0,69796000.0,3539000.0,,,,,,,,,,3026000.0,,,,,,,,,,,16599000.0,,,,,-40232000.0,,,,63984000.0,7968000.0,18177000.0,,,,,,,,,,,,,,,31042000.0,,,,,,,,,,,,271649.0,,1283000.0,,,,,,,,,,,17926885.0,,17926885.0,,,,,
