end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedEmployeeBenefitsCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,Assets,AssetsCurrent,AssetsHeldInTrust,AssetsHeldInTrustNoncurrent,AssetsNoncurrent,BuildingsAndImprovementsGross,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationAcquisitionRelatedCosts,CapitalLeasesFutureMinimumPaymentsDueThereafter,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightOutstanding,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ConcentrationRiskNetAssetsAmountGeographicArea,ConcentrationRiskPercentage1,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleLongTermNotesPayable,CostOfRevenue,CreditDerivativeLiquidationProceedsPercentage,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtCurrent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentPeriodicPaymentPrincipal,DeferredCosts,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,Deposits,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DerivativeAverageForwardExchangeRate1,DueFromBanks,DueFromOtherRelatedParties,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxHolidays,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,ExcessStockSharesAuthorized,ExcessStockSharesIssued,ExcessStockSharesOutstanding,ExciseAndSalesTaxes,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FinanceLeaseLiability,FinanceLeaseLiabilityPaymentsDue,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,HeldToMaturitySecuritiesTransferredToTradingSecuritiesUnrealizedGainLoss,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationTaxHolidays,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeAssets,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestIncomeOther,InterestPaidNet,InventoryAdjustments,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InvestmentIncomeInterest,InvestmentsFairValueDisclosure,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityFairValueOfAmountOutstanding,LoansPayableCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermDebtPercentageBearingFixedInterestRate,LongTermInvestments,LongTermLoansFromBank,LongTermLoansPayable,LongTermNotesPayable,MachineryAndEquipmentGross,ManufacturingCosts,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NotesAndLoansReceivableNetCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableToBank,NotesPayableToBankCurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherGeneralExpense,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLongTermDebt,OtherLongTermDebtNoncurrent,OtherOperatingIncome,OtherReceivables,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PartnersCapitalAccountUnitsSoldInPrivatePlacement,PaymentForIncentiveFee,PaymentForManagementFee,PaymentsForProceedsFromDepositOnLoan,PaymentsForProceedsFromInvestments,PaymentsForUnderwritingExpense,PaymentsOfDividends,PaymentsToAcquireInvestments,PaymentsToAcquireLandHeldForUse,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToInvestInDecommissioningFund,PrepaidExpenseAndOtherAssetsCurrent,PresentValueOfFutureInsuranceProfitsAmortizationExpenseRemainderOfFiscalYear,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearFive,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearFour,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearOne,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearThree,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearTwo,ProceedsFromBankDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredTaxExemptDebt,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepurchaseOfRedeemablePreferredStock,ProceedsFromSaleOfInterestInCorporateUnit,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForOtherLosses,ReceivablesNetCurrent,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfOtherLongTermDebt,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsAtCarryingValue,RetailRelatedInventoryMerchandise,RetainedEarningsAccumulatedDeficit,Revenues,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermDebtPercentageBearingVariableInterestRate,ShortTermInvestments,StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockDividend,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TaxesPayableCurrent,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,VariableInterestEntityOwnershipPercentage,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesRestrictedStock
2018-05-31,2018-09-07,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,,,,,,,,,,,,,211094.0,,,,,,0.5,,,24970.0,24970.0,,,,,250000.0,,,1150000.0,1150000.0,25000.0,,,,,,,,,,,,,,,,,186124.0,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211094.0,194462.0,,,,,,,,,,,,,,,,,,,,-8368.0,,-8368.0,,181673.0,,,,,8368.0,,-8368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8368.0,,,,,,,,,,,,,16632.0,,,,,,,,,,,,,,,,,1000000.0,
2018-08-31,2018-10-11,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,,,46129.0,,,,,,,,,,45097095.0,1026029.0,,44071066.0,,,0.5,,,911942.0,911942.0,,,,,250000.0,,,1882558.0,1882558.0,5020000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13853.0,,,,,,,,,,1024685.0,45097095.0,46129.0,,,,,,,,,,,,,,,,,,,,-11631.0,,-74610.0,,,,,,,82697.0,,-82697.0,,,,,,,,,,,,,,,,,,,,,,,,,282000.0,,,,,,,,,,,,114087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19999.0,,,,,,,,,,,,,5000001.0,,,,41247309.0,,,3899442.0,,62979.0,,,62979.0,39072409.0,,,,1332337.0,
2018-11-30,2019-02-27,10-K,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,,,31278.0,,,,,,,,,,,,,44307387.0,,,0.5,,,644700.0,,,,,,,,,,,5066785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8524.0,,,,,,,,,,,,,,31278.0,,,,,,,,,,697967.0,,,,,84545.0,,315911.0,,,,,,,,44307387.0,,1010765.0,,,,,,,,,,,,,,,,,,,,,,,,-337530.0,,,,,,,372998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1173.0,,,,,,44000000.0,84545.0,,,,,,,,,25000.0,,,2820000.0,100.0,,,227673.0,,,42680000.0,2820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,,,,3875458.0,-39025866.0,,,,270746.0,39025866.0,,,,1415310.0,
2019-02-28,2019-04-12,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,,,87058.0,,,,,,,,,,45104058.0,553300.0,,44550758.0,,,0.5,,,501720.0,,-142980.0,,,,,,,,,5054903.0,,,,,,,,,,,,,,,,,,,,,2752449.0,,,,,,,,,,,,501720.0,,,,,,,,,,,,,,,,,,,,,,,,,,1320000.0,,,,,,,,,,,,,-14646.0,,,,,,,,,,,,,,55780.0,,,,,,,,,,466242.0,,,,,-32965.0,,258017.0,,,,,,,,44550758.0,,1066309.0,45104058.0,87058.0,,,,,,,,,,,,,,,,,,,,,,-201262.0,,,,,,,231725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,,,,,,51580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54902.0,,,,,,,,,,,,,5000001.0,,,,,,,3853677.0,-11882.0,,,,213144.0,39037748.0,,,,1906542.0,
2019-05-31,2019-07-15,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,,,44775.0,,,,,,,,,,45227064.0,397650.0,,44829414.0,,,0.5,,,344842.0,,,,,,,,,1960378.0,1960378.0,5156039.0,,,,,,,,,,,,,,,,,,,,,2752449.0,,,,,,,,,,,,344842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256667.0,,,,,,,,44829414.0,,1290451.0,45227064.0,294775.0,,250000.0,,,,,,,,,,,,,,,,,,,,,,250000.0,,,,,363367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156038.0,,,,,,,,,,,,,5000001.0,,,,,,,,101136.0,,,,242041.0,38936612.0,,,,1928323.0,
2019-08-31,2019-10-21,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,,,73327.0,,,,,,,,,,45707261.0,236724.0,,45470537.0,,,0.5,,,192000.0,,,,,,,,,2034898.0,2034898.0,5369298.0,,,,,,,500000.0,690000.0,,,,,,,,,,,,,2752449.0,,,,,,,,1301000.0,,,,192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202905.0,,,,,,,,,,1983907.0,45707261.0,283327.0,,,,,,,,,,,,,,,,,,,,,,-384535.0,,210000.0,,,,,399478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000.0,,,,,,,,,,,,,-369297.0,,,,,,,,,,,,,5000001.0,,,,,,,,213259.0,,,,171276.0,38723353.0,,,,,
2019-12-31,2020-04-03,10-K,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,15338.0,16156692.0,,14713008.0,11971889.0,13009686.0,476859.0,10650893.0,-360981.0,15226685.0,1037797.0,1037797.0,106483843.0,80239713.0,,,26244130.0,11188399.0,,,3416292.0,,2123485.0,-3245417.0,5717207.0,,-3245417.0,,,10225142.0,10006142.0,10006142.0,,3929694.0,468182.0,13103480.0,0.2501,244390.0,132194.0,,,40022243.0,,784343.0,784343.0,2654230.0,,0.049,,,63024.0,513805.0,63024.0,,7851.0,326782.0,519763.0,20180.0,513805.0,164950.0,5958.0,,2298183.0,2210000.0,6.8944,,36000000.0,3481984.0,36042829.0,430034.0,,3481984.0,,0.56,0.1428,0.25,-0.0002,0.25,0.0042,0.0446,0.0091,0.019,0.1,0.1428,0.0946,-5553.0,,,,,52400844.0,,,,,,,6.9762,,-252556.0,,2231953.0,3890.0,12378601.0,,5934533.0,4464556.0,847367.0,791760.0,-965.0,1483633.0,25.0,24632.0,264972.0,53754.0,112884.0,561599.0,-16118.0,,2131986.0,-141965.0,-65484.0,,,-55357.0,1819778.0,-2230666.0,79654.0,,-1645646.0,219055.0,4673.0,219055.0,,1289133.0,,2223630.0,134535.0,3084128.0,9972877.0,3626104.0,1465767.0,151532.0,,1.95,59521719.0,106483843.0,55993321.0,3528398.0,,2654230.0,4004080.0,3528398.0,2654230.0,2654230.0,1349850.0,0.0005,36000000.0,,1349850.0,,19416746.0,348725.0,8366246.0,-9644359.0,-1600288.0,7999230.0,4464556.0,622610.0,,15338.0,,15050902.0,15050902.0,,1.0,,5774523.0,6604078.0,,,,,3862547.0,4471965.0,2685721.0,101416.0,1684828.0,327555.0,798429.0,154428.0,534862.0,-689290.0,689290.0,,5174.0,3086859.0,2180000.0,2178548.0,720612.0,36000000.0,,16144892.0,,,,805001.0,,,159612.0,,2193447.0,131432.0,1284972.0,,,89251.0,,89251.0,89251.0,89251.0,89251.0,,,2925380.0,,5209155.0,,,-1813551.0,2900905.0,,-1813551.0,,,,,,90704.0,,,38674867.0,,,5087166.0,31036754.0,20630251.0,148073.0,22488.0,16156692.0,,6527036.0,,,2900905.0,41144988.0,5428263.0,6527036.0,41144988.0,2355307.0,3590000.0,3593722.0,134535.0,19863600.0,52400844.0,1187263.0,,,,,716723.0,16861615.0,0.049,,3866574.0,,38595878.0,46962124.0,,,,,,,,,7932567.0,12529.0,,,0.0,0.0,,7932567.0,
2020-03-31,2020-06-29,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,,14008952.0,,17819509.0,12393086.0,13471750.0,155703.0,11022764.0,-965975.0,15269485.0,1078664.0,1037797.0,107906648.0,82564204.0,,,25342444.0,11391549.0,,,3343861.0,,6694870.0,,8295412.0,3220639.0,3220639.0,,4682000.0,,10021142.0,10021142.0,,-348330.0,-629347.0,23011035.0,0.3441,240633.0,263092.0,,,7948119.0,,,,,,0.04547,,,,553110.0,,,,,,,,,,,562048.0,,7.0307,,,3809060.0,35488842.0,169370.0,,3809060.0,,0.03,,0.25,,,,,,,,0.1304,,-642434.0,,,,,16576345.0,,,,,,,7.0851,,,,1074409.0,3890.0,1923948.0,,377270.0,328083.0,49187.0,3861.0,,,,,,,,,3510842.0,,667154.0,248669.0,-133959.0,104335.0,9870000.0,47568.0,323227.0,2289727.0,-1918096.0,,-328334.0,-54791.0,-223104.0,,,321692.0,,298337.0,,3434271.0,12102779.0,4511796.0,1450531.0,33310.0,,,61879401.0,107906648.0,58736588.0,3142813.0,,2562321.0,3373543.0,,,,811222.0,0.0005,,,811222.0,,19121793.0,,7736899.0,-678495.0,-141861.0,4040995.0,256664.0,71419.0,328083.0,11154.0,,12645068.0,12645068.0,,1.0,,1855548.0,68400.0,,,,,3781466.0,3679073.0,,1017207.0,2661866.0,216585.0,670703.0,-700766.0,604994.0,-1305760.0,1305760.0,,4658.0,1529747.0,2330000.0,2331591.0,597252.0,,,17308154.0,,,,,,,,,384624.0,384624.0,,,,87521.0,,87521.0,87521.0,87521.0,87521.0,,,,,,,,,,,-2191338.0,,,,,,,,,3271391.0,,,328083.0,30941378.0,20159247.0,57258.0,-11143.0,14008952.0,,,,,2844097.0,,355586.0,,,564298.0,,1600542.0,121410.0,20060011.0,9872067.0,216841.0,42800.0,240000.0,,,2540543.0,19848697.0,,,3926827.0,,38290348.0,46027247.0,,,,42800.0,,,,,10006142.0,259094.0,,,,0.0,,10009198.0,
2020-06-30,2020-08-14,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,3939.0,16008149.0,,18174885.0,14526419.0,15676163.0,225127.0,11598167.0,-920795.0,15269485.0,1149744.0,1037797.0,107039029.0,82954036.0,,,24084993.0,11406764.0,,,,,4527402.0,,6714443.0,,,,4682000.0,,10021142.0,10021142.0,,1304277.0,226066.0,6166754.0,,109897.0,378089.0,,,13694235.0,,,,711949.0,,,,,,533686.0,,,,,,,,,,,,,7.0307,,35500000.0,,35516914.0,169504.0,,3689616.0,,0.13,,,,,,,,,,,,,,,,,16576345.0,,,,,,,7.0851,,,,443476.0,3890.0,2882110.0,,1567479.0,1471508.0,95971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,389072.0,,,,2603548.0,9904996.0,3956832.0,1446120.0,42521.0,,,59494886.0,107039029.0,56688114.0,2806772.0,,711949.0,1244568.0,,,,532619.0,,,,532619.0,,19218590.0,,7962965.0,,,,1259097.0,212411.0,1471508.0,3939.0,,11206657.0,11206657.0,,,,1223660.0,1658450.0,,,,,3751115.0,769962.0,,18887.0,751075.0,217644.0,5381.0,13655.0,45180.0,58835.0,-58835.0,,4224.0,2531778.0,,2274153.0,255580.0,,,17321844.0,,,,,,,,,,,,,,87312.0,3314555.0,87312.0,87312.0,87312.0,87312.0,,,,,,,,,,,,,,,,,,,,,,,1471508.0,31105463.0,19617193.0,,,16008149.0,,,,,,,,,,475649.0,,2187041.0,88333.0,21109938.0,16576345.0,304535.0,,,,,2542553.0,19864397.0,,,4122550.0,,39581178.0,47544143.0,,,,,13447.0,,,,10006142.0,130743.0,,,,0.0,,10021142.0,
2020-09-30,2020-11-23,10-Q,GREENLAND TECHNOLOGIES HOLDING CORPORATION,GTEC,CIK0001735041,USD,7354.0,20018092.0,,21573305.0,15693614.0,16877384.0,277802.0,12672629.0,1942237.0,15269485.0,1183770.0,1183770.0,70000.0,59711364.0,,,61527040.0,11893806.0,,,,,10418741.0,,11194616.0,,,,4682000.0,,10021142.0,,,3070965.0,1046228.0,9366809.0,,88370.0,338892.0,,151973.0,13122382.0,,,,741215.0,,,,,,545567.0,,,,,,,,,,,,,6.9885,,,,1104.0,37210144.0,,4076314.0,20000.0,0.02,,,,,,,,,,,,,31865.0,,,,16520598.0,,,,,,,6.7896,,,,324073.0,3890.0,3398216.0,,806503.0,460001.0,346502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,231760.0,,,,4481630.0,12573915.0,4580193.0,1629784.0,66960.0,,,69577068.0,121238404.0,66895782.0,2681286.0,,741215.0,1111607.0,,,,370392.0,,37000000.0,,370392.0,,20058424.0,,9009193.0,,,,207933.0,252068.0,460001.0,7354.0,,17671375.0,17671375.0,,,,1158931.0,2239285.0,,,,,3888621.0,,,,,125151.0,5454.0,794160.0,2863032.0,3657192.0,3657192.0,,12031.0,1513260.0,2310000.0,2310894.0,,,,18061447.0,,,,,,,,,,,,,,88049.0,3448376.0,88049.0,88049.0,88049.0,88049.0,,,,,,,,,,,,,,,,,,,,,,,460001.0,32445592.0,19861333.0,,,20018092.0,,,,,,,,,,564204.0,630000.0,775875.0,,21101803.0,16520598.0,270654.0,,,,,2651113.0,20712560.0,,,4338618.0,,42652143.0,51661336.0,,,,,,,,,10006142.0,268861.0,,,,0.0,,10021142.0,
