end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfIntangibleAssets,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRentCredit,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainsLossesOnSalesOfOtherRealEstate,Goodwill,GoodwillImpairmentLoss,GrossProfit,HeldToMaturitySecurities,HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxCreditsAndAdjustments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherIncome,OtherNonoperatingIncomeExpense,OtherTaxExpenseBenefit,PaymentsForRepurchaseOfCommonStock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIssuanceOfCommonStock,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfRealEstate,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligationDueInNextTwelveMonths,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesAllowancesGoods,SalesOfRealEstate,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,ShortTermInvestments,StockholdersEquity,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TaxesPayableCurrent,TemporaryEquitySharesSubscribedButUnissued,TreasuryStockAcquiredAverageCostPerShare,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLoss,ImpairmentOfIntangibleAssetsExcludingGoodwill
2009-09-30,2009-12-18,10-K,"Clearfield, Inc.",CLFD,CIK0000796505,USD,,,,,,,,,,,,,,,,,,,,,,,,,4731735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17847811.0,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-03,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,,,,,,,,,,,,,,,,,,,,,,,,,4886316.0,,,,,,,,,4174998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603195.0,,,,,,,658608.0,,29595.0,,,,,,,,,,,,,,,,,,,,,,,,,,36491.0,,,,,,,,,,,,,,,,,,,,,,629013.0,,1992576.0,610619.0,,,,,,,,,,,,,,,,,,,,11498.0,47989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6778193.0,,,,1992576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12437853.0,11995331.0,,
2010-09-30,2010-11-18,10-K,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1188261.0,3244379.0,,,,82867.0,765181.0,,52589034.0,,,,,,,,,,,,,21360961.0,11936351.0,8151503.0,5285719.0,553984.0,,,0.01,50000000.0,12015331.0,12015331.0,120153.0,15229222.0,,,,,,86628.0,,,,78585.0,,,,,,,,,,,,,,,,,,,,,,,,,-2145362.0,,,,,498014.0,0.1,0.09,,,,,,,,,,,,,,,,,,,,,,23099.0,,,,,2570511.0,,9137533.0,,,,,,,1302412.0,,121458.0,,26802.0,,,,520965.0,358444.0,-432973.0,-8406.0,,,,,,820.0,820.0,,,,1512306.0,,,,,,143469.0,,,,,,,,,,,2114894.0,21360961.0,2036309.0,,3236163.0,16496.0,,-91857.0,,629345.0,,1180954.0,,8014121.0,1123412.0,,,,,,,,,,,,,,,,,,129079.0,199467.0,36351.0,179000.0,,,,,23099.0,2479465.0,,452675.0,0.01,500.0,0.0,0.0,,435336.0,,,,2427000.0,1046.0,,49577.0,,,1273107.0,,,33081.0,,-33463120.0,,24366755.0,,,,8014121.0,167725.0,,,13000.0,2.58,,,,,,,,,,,,,,,1126000.0,1.41,,,,,,,,,1764868.0,19246067.0,,,,,,49577.0,,,,,,,,,,,,,12449955.0,11992449.0,,
2010-12-31,2011-02-01,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,,,,,,,,,,,,,,,,,,,,,,,,,6971695.0,1685976.0,,,,,,,,4280716.0,,,,,,21105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105236.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965953.0,,,,,,,536642.0,,35484.0,,,,,120342.0,925045.0,-92949.0,,,,,3045.0,,,,,,,,,,,,,,29508.0,,,,,,,,,,,,,,,,48252.0,,-3545.0,,1641269.0,,501158.0,,,506634.0,,,,,,,,,,,,,,,,,,,,500.0,30008.0,,,,,,160659.0,,38413.0,,,,,,,37722.0,,195527.0,,,,10530.0,,,,,,,,,,7246669.0,,,,2459319.0,58287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12629943.0,12019289.0,,
2011-03-31,2011-04-29,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,,,,,,,,,,,,,,,,,,,,,,,,,7399767.0,,,,,,,,,4225825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893739.0,,,,,,,567393.0,,34906.0,,,,,,,,,,,,,,,,,,,,,,,,,,26953.0,,,,,,,,,,,,,,,,,,,,,,532487.0,,,525440.0,,,,,,,,,,,,,,,,,,,,15000.0,41953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7119564.0,,,,2368299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12757259.0,12047962.0,,
2011-06-30,2011-07-29,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1301687.0,3681152.0,,,,91562.0,2110037.0,,52942990.0,,,,,,,,,,,,,25483382.0,17503225.0,7069735.0,8229087.0,,,,0.01,50000000.0,12136482.0,12136482.0,121365.0,5805914.0,,,,46000.0,,,,,,67386.0,,,,,,,,,,,,,,,,,,,,,,,,,-2083757.0,,,,,,0.11,0.1,,,,,,,,,,,,,,,,,,,,,,23099.0,44352.0,,37000.0,,2570511.0,,4318751.0,,,,,,,1323319.0,,45489.0,,,,,,,,,,,,,,,,,,,,2197569.0,,,,,,26604.0,,,,,,,,,,,3570672.0,25483382.0,3503286.0,,2216000.0,,,,,,,1277830.0,,3032036.0,1286715.0,,,,,,,,,,,,,,,,,,254417.0,176368.0,10000.0,36604.0,,,,,,,,,0.01,500.0,,0.0,,,,,,,,,,,,910422.0,,,,,-31151645.0,,10124665.0,,,,3032036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141000.0,21912710.0,,,,,,,,,,,,,,,,,321000.0,731827.0,12097670.0,12097670.0,,
2011-09-30,2011-11-30,10-K,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1439611.0,3228864.0,,49000.0,,106383.0,2465132.0,2184022.0,53402138.0,,,12478.0,,535347.0,,,,,,664442.0,300000.0,30302091.0,20280285.0,9035775.0,11281027.0,5995308.0,,,0.01,50000000.0,12270691.0,12270691.0,122707.0,20534174.0,67700.0,91292.0,23592.0,1396292.0,,-2407435.0,,,,61794.0,,116289.0,8385847.0,,,,994000.0,3558797.0,,994000.0,3558797.0,,27239000.0,22300000.0,,,6042000.0,,,,,,,,-3558797.0,,,232244.0,358502.0,358502.0,0.51,0.48,,0.34,-1.01,-0.6,0.05,,0.02,,,,12478.0,,,,,,,,,,,,44173.0,,,,2570511.0,,14658358.0,,2707000.0,4556000.0,1849000.0,,,3851304.0,,-2316142.0,,48263.0,,,1958026.0,-15515.0,1244845.0,1958026.0,41164.0,,,,,,,,293711.0,,,2757151.0,2158647.0,,,304793.0,,109595.0,384000.0,,,,,,,,,,4072920.0,30302091.0,4011126.0,,2707000.0,280311.0,,417778.0,,5297219.0,,6167446.0,,10942149.0,3716209.0,,,,,,,,,,,,,,,,27200000.0,,170243.0,199467.0,25500.0,135095.0,,,,,,1886659.0,,745790.0,0.01,500.0,0.0,0.0,0.0,,,,,2331690.0,718537.0,,180166.0,87667.0,3170053.0,986031.0,,,,,-27295674.0,,35192532.0,,,,10986322.0,535347.0,,4.14,8668.0,2.58,0.0,0.81,0.0169,1200325.0,,525930.0,1.85,1237000.0,,,-21934.0,320920.0,4.14,3814064.0,1191657.0,2.74,,,1.26,1.72,6.26,,,,1849000.0,26229171.0,,-233329.0,87667.0,,,180166.0,,,,,,,,,,,2481000.0,,12749933.0,12085491.0,,
2011-12-31,2012-01-27,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,969756.0,2026758.0,,,,72726.0,1035146.0,,53621722.0,,,,,,,97950.0,,,,,,29582739.0,17030379.0,11621670.0,7375003.0,-3906024.0,,,0.01,50000000.0,12326233.0,12326233.0,123262.0,5370919.0,,,,,,21105.0,,,,56202.0,,,,,,,,,,994000.0,,,,,,,,,,,,,,,-3537692.0,,,,,96081.0,0.08,0.08,0.047,,,,,,,,,,,,,,,,,,,,,,-21081.0,,,,2570511.0,,3794282.0,,,,,,,1048350.0,,48751.0,,,,,-1939090.0,-1202106.0,-230693.0,,,,,58308.0,,,,,,,,2528067.0,,,,,,27182.0,,,,,,,,,,,2133830.0,29582739.0,2077628.0,,5314000.0,107986.0,,-4699430.0,,685420.0,,999599.0,,,1021168.0,,,,,,,,,,,,,,,,,,228551.0,199467.0,,27182.0,395000.0,,,,,5232000.0,,63430.0,0.01,500.0,,0.0,,,70305.0,,596000.0,,,,37681.0,,,930690.0,,,,,-26296075.0,,9165201.0,,,,2773114.0,112153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878000.0,27448909.0,,74251.0,,,,,,,,,,,,,,,373000.0,426739.0,12726293.0,12299554.0,,
2012-03-31,2012-05-04,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1648867.0,2635915.0,,,,29784.0,981612.0,,53741584.0,,,,,,,97950.0,,,,,312000.0,30411703.0,18096614.0,11390798.0,6652539.0,,,,0.01,50000000.0,12339275.0,12339275.0,123393.0,4392668.0,,,,,,,,,,50611.0,,,,,,,,,,994000.0,,,,,,,,,,,,,,,-3517727.0,,,,,,0.01,0.01,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,2570511.0,,2719429.0,,,,,,,173417.0,,41490.0,,,,,,,,,,,,,,,,,,,,3077388.0,,,,,,26363.0,,,,,,,,,,,2710874.0,30411703.0,2660263.0,,5075000.0,,,,,,,131927.0,,,147054.0,,,,,,,,,,,,,,,,,,454772.0,227560.0,,26363.0,473000.0,,,,,,,,0.01,500.0,,0.0,,,,,,,,,,,,924291.0,,,,,-26164148.0,,7112097.0,,,,2572375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4282000.0,27700829.0,,,,,,,,,,,,,,,,,447000.0,458488.0,12790232.0,12331744.0,,
2012-06-30,2012-07-31,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1287815.0,4092673.0,,,,74550.0,1337904.0,,54017137.0,,,,,,,97950.0,,,,,323500.0,32464845.0,20426409.0,11103482.0,5980743.0,,,,0.01,50000000.0,12460845.0,12460845.0,124608.0,6236984.0,,,,65000.0,,,,,,45019.0,,,,,,,994000.0,,,,3497192.0,,,,,,4988000.0,,,,,,,,,,,,,,0.14,0.14,0.036,,,,,,,,,869306.0,,,,,,,,,,,,,,,,,2570511.0,,4556771.0,,4806000.0,10643000.0,5837000.0,,,1806396.0,,64436.0,,,,,,,,,,,,,,,,,377238.0,,,3000307.0,2278483.0,,,344586.0,,23878.0,,,,,,,,,,,2745288.0,32464845.0,2700269.0,,4806000.0,,,,,,,1741960.0,,,1782518.0,,,,,,,,,,,,,,,,,,521686.0,229779.0,,23878.0,238000.0,,,,,,,,,,,,,,,,,,,,,,,934954.0,,,,,-24422188.0,,10793755.0,,,,2774253.0,,,,,,,,,,238842.0,,,,,,,,,,,,,,,,,,,,5837000.0,29719557.0,,,,,,,,,,,,,,,,,234000.0,282238.0,12670400.0,12388162.0,,
2012-09-30,2012-12-04,10-K,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1492294.0,3022636.0,,2000.0,,54268.0,1470232.0,2332208.0,54152080.0,,,,,470710.0,97950.0,97950.0,,,,418797.0,323500.0,37740338.0,22744597.0,13888273.0,5678143.0,-5602884.0,,,0.01,50000000.0,12830100.0,12830100.0,128301.0,22188245.0,87193.0,112632.0,25439.0,-3088076.0,,-3436931.0,,,,37643.0,,-348855.0,7301589.0,,,,1491478.0,6498250.0,,,6498250.0,,,21200000.0,,,975258.0,,,,,,,,,,,283600.0,403927.0,404765.0,0.62,0.6,,0.34,-1.15,-0.76,0.04,,0.01,,,2475941.0,,390000.0,,,,,,,,,,,-23645.0,,,,2570511.0,,15285721.0,13679000.0,4572000.0,13679000.0,9107000.0,,,4376895.0,,-3324299.0,,163756.0,,2000.0,-1023016.0,-206228.0,212854.0,,307410.0,,,,,,,,334936.0,,,2971614.0,2300380.0,,,336298.0,,102014.0,406000.0,,,,,,,,,,3054437.0,37740338.0,3016794.0,,4572000.0,284826.0,,-9714041.0,,3826331.0,,7701194.0,1.0,11010840.0,4274881.0,,,,,,,333612.0,281680.0,,,879.0,51053.0,,,,23300000.0,,473726.0,247512.0,,102014.0,,,38386.0,,40423.0,11942000.0,,550618.0,0.01,500.0,0.0,0.0,0.0,,,,,2819000.0,,,142284.0,142542.0,3439676.0,1107468.0,,,,,-19594480.0,,37473966.0,,,,11010840.0,470710.0,,4.12,363336.0,5.07,0.0,0.82,0.009,1029176.0,641369.0,700148.0,4.78,672900.0,,,-1000.0,17000.0,4.12,2101541.0,1029176.0,3.07,,,1.11,6.36,5.59,,,0.85,9107000.0,34685901.0,,-178481.0,142542.0,3590.0,467120.0,142284.0,,1080.0,,,,,,5.03,,,3518000.0,,12790168.0,12371371.0,,
