end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CarryingCostsPropertyAndExplorationRights,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockholdersEquity,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentConvertibleInterestExpense,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DeferredCosts,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmbeddedDerivativeGainOnEmbeddedDerivative,EquityIssuancePerShareAmount,ExplorationExpense,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FiniteLivedLicenseAgreementsGross,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeTaxExaminationInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtPercentageBearingFixedInterestRate,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NoninterestExpenseOfferingCost,NonoperatingIncomeExpense,NotesAssumed1,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaidInKindInterest,PaymentsOfStockIssuanceCosts,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOtherProductiveAssets,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ReceivablesNetCurrent,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesTreasuryStockReissued,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,SubscriptionRevenue,TravelAndEntertainmentExpense,TreasuryStockSharesAcquired,UnprovedOilAndGasPropertySuccessfulEffortMethod,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,RepaymentsOfDebt,WarrantsAndRightsOutstanding
2009-02-28,2009-05-27,10-K,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32076500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18283.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,2010-05-28,10-K,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,,,,,,,,,,,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,32076500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36022.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,2010-10-18,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,,,,,,,,,,,,,,,,,,,,,,4379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,440.0,,,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,-403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,2011-01-13,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-967.0,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3071.0,,,,,,,,,,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2011-05-31,10-K,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,40330.0,,,,,,,149871.0,149871.0,,,,,,,,,4187.0,4187.0,,,1909.0,,,,,1602.0,,,,,,-66947.0,,0.001,,500000000.0,32076500.0,32076500.0,,,32077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248895.0,30804.0,,0.0,,,-1030.0,,,,,,,,,,,,,,,-2387.0,-2387.0,,255.0,,,,,,,,,,12768.0,,,,,,,,,,1545.0,,,,,,,,,,,,4187.0,71134.0,,,19947.0,,,,-17315.0,,-30925.0,,,,,,,,,,28538.0,,,,,,,,,,,,,-2387.0,,,,,,10000000.0,0.0,0.0,,,,,,,,,19947.0,,,28283.0,2278.0,,,,,,,,,,,,,,,,-66947.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,2011-07-15,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,,,,,,,,,,,,,,,,,,,,,29740.0,951.0,,,,,-958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,306.0,,,,,,,,,,,,,,,-615.0,-615.0,,46.0,,,,,,,,,,-4068.0,,,,,,,,,,281.0,,,,,,,,,,,,,,,,37716.0,,,,-38980.0,,-35246.0,,,,,,,,,,34631.0,,,,,,,,,,,,,-615.0,,,,,,,,,,,,,,,,,,,37716.0,4845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,2011-10-14,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,38293.0,,,,,,,,149871.0,,,,,,,,,3111.0,,,0.0,473.0,,,,,,,,,,,,,0.001,,75000000.0,32076500.0,,,,32077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285651.0,68521.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3111.0,106814.0,,,,,,,,,-1510.0,,,,,,,,,,1510.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,1482.0,2638.0,,,,,,,,,,,,,,,,-103703.0,,,,,,,,,,,,,,,,,0.0,,,,32076500.0,,,
2011-11-30,2012-01-23,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,30580.0,,,,,,,,149871.0,,,,,,,,,6221.0,,,,,,,,,,,,,,,-106198.0,,0.001,,75000000.0,32076500.0,,,,32077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288146.0,81839.0,,0.0,,,,,,,,,0.0,,,,,,,,,6170.0,,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6221.0,112419.0,,,,,,,,,-2495.0,,,,,,,,,,8665.0,,,,,,,,,,,,0.0,6170.0,,,,,,,,,,,,,,,,,,,,8649.0,3438.0,,,,,,,,,,,,,,,,-106199.0,,,,,,,,,,,,,,,,,0.0,,,,32076500.0,,,
2012-02-29,2012-06-12,10-K,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,34215.0,50000.0,50000.0,,,,,1437405.0,,,,-145.0,,0.0,,,0.0,1238570.0,1238570.0,,29740.0,504742.0,,,,,502833.0,,,,,,,,0.001,,500000000.0,60858500.0,60858500.0,,,60859.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,35213.0,42797.0,730000.0,,,343909.0,,,0.0,,,0.0,,,,,0.125,29740.0,,,,,,,0.0,,1884.0,0.0,17980.0,1172.0,,,0.0,,,,,,,13260.0,,,,,,,-1550.0,,0.0,1550.0,,,0.0,,,0.0,,,0.0,201.0,,1238570.0,84215.0,,,1154117.0,,-550000.0,,-101284.0,,-95014.0,,,145.0,19864.0,,0.0,,,,114878.0,,,,,,0.0,,,,0.0,,0.0,19864.0,,0.0,145.0,550000.0,,10000000.0,0.0,0.0,0.0,0.0,,1050000.0,1050000.0,,,,0.0,,104262.0,83634.0,3828.0,,,,,,,,,,,,,,,0.0,1154355.0,180000.0,8480000.0,20000000.0,8480000.0,,20000000.0,,,,1050000.0,180000.0,,180000.0,,,,131.0,,,,34407552.0,,,
2012-05-31,2012-07-20,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,51696.0,,,,,,,1634565.0,,,,,,0.0,,,,1267273.0,1267273.0,1.0,47511.0,528603.0,,,,,23861.0,,,,,,,,0.001,,500000000.0,62448500.0,62448500.0,,,62449.0,,-137528.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,730000.0,,,481437.0,,,0.0,,,0.0,,,,,,47511.0,,,,,,,,,-1359.0,0.0,0.0,16178.0,,,0.0,,,,,,,17481.0,,,,,,,,,4842.0,,,,0.0,,,0.0,,,0.0,2065.0,,1267273.0,51696.0,,,148750.0,,0.0,,-124889.0,,-137528.0,,,,,,0.0,,,,138990.0,,,,,,,0.0,,,,,2821.0,1462.0,,0.0,0.0,0.0,,10000000.0,0.0,0.0,,4842.0,,198750.0,,,0.0,,,,-50000.0,70075.0,3828.0,,0.0,0.0,,,,,,,,,,,,,1215577.0,0.0,,,,,,,0.0,,,,,,,,0.0,3161.0,,,,62008065.0,,,
2012-08-31,2012-10-19,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,131928.0,,0.0,,,,,1634565.0,,,,,,,,,,1148658.0,1148658.0,,123080.0,162809.0,,,,,,,,,,,,,0.001,,500000000.0,62448500.0,62448500.0,,,62449.0,-198847.0,,,,,,,,,,,,25000.0,0.085,,,,,,,,,,,,,,,,,,980000.0,,,680284.0,,,0.0,,,,,,,,,123080.0,,,,,,,,,-250.0,,0.0,10232.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1104.0,,1148658.0,131928.0,,,,,,,,,-198847.0,,,,6480.0,,,,,,205327.0,,,,,,,0.0,,,,,6730.0,6480.0,,,,,,10000000.0,0.0,0.0,0.0,4842.0,,,,,,,,,,69931.0,1007.0,,,,,,,0.125,,,,,,0.125,,,1016730.0,,,,,,,,,,,,,,,,,980.0,,,,62448500.0,,,
2012-11-30,2013-01-18,10-Q,DISCOVERY ENERGY CORP.,DENR,CIK0001435387,USD,60970.0,,0.0,,,,,2757183.0,,,,,,,,,,2657488.0,234653.0,,,233646.0,,,,,,,,,,,,,0.001,,500000000.0,133995500.0,133995500.0,,,133996.0,-291287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,971571.0,,,0.0,,,,,,,,,51487.0,,,,,,,2422835.0,,-3677.0,,0.0,49154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086.0,,2657488.0,737880.0,,,,,,,,,-291287.0,,,,-1972.0,,,,,,289315.0,,,,,,,,,,9901.0,,1705.0,-1972.0,,,,,,10000000.0,0.0,0.0,0.0,,,,,,,,,,,106975.0,1007.0,,,,,,,,,,,,,,,667009.0,1919608.0,,,,,,,,,,,,,,,,,77613.0,,,,89725423.0,,,
