end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldAmortization,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilitiesNet,DepreciationDepletionAndAmortization,DueToAffiliateCurrent,DueToAffiliateNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,ForeignCurrencyTransactionGainLossBeforeTax,GeneralAndAdministrativeExpense,Goodwill,GoodwillTranslationAndPurchaseAccountingAdjustments,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InterestPayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,OciBeforeReclassificationsNetOfTaxAttributableToParent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributionsFromParent,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermLinesOfCredit,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingAndMarketingExpense,ShareBasedCompensation,StockholdersEquity,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareImpairments1,CapitalizedComputerSoftwareNet,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,Depreciation,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnTerminationOfLease,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInOtherNoncurrentAssets,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,NoncurrentAssets,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherNoncashIncomeExpense,PaymentsToAcquireBusinessesNetOfCashAcquired,PropertyPlantAndEquipmentGross,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,ShortTermLeaseCost,StockIssuedDuringPeriodSharesStockOptionsExercised,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,VariableLeaseCost
2021-06-30,2021-08-12,10-Q,"N-able, Inc.",NABL,CIK0001834488,USD,174000.0,30279000.0,2212000.0,21823000.0,35079000.0,,4274000.0,652000.0,,1038791000.0,90794000.0,,49600000.0,49600000.0,,,,,,,5869000.0,9582000.0,9462000.0,120000.0,,11783000.0,12820000.0,1037000.0,,,3313000.0,,3796000.0,,20435000.0,304030000.0,0.0,0.0,0.877,,,21364000.0,860496000.0,,72520000.0,3745000.0,3283000.0,,1424000.0,,,,,,,,,,,13211000.0,-6082000.0,,438000.0,405516000.0,,57701000.0,,,,,,,462000.0,462000.0,462000.0,-6136000.0,,62639000.0,9881000.0,3157000.0,39459000.0,33579000.0,9611000.0,5407000.0,5407000.0,410000.0,-54000.0,,,,,,,,,,,9491000.0,,,,,,27787000.0,,,12501000.0,,85340000.0,9582000.0,,24498000.0,,633275000.0,,,,158124000.0,158124000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-09,10-Q,"N-able, Inc.",NABL,CIK0001834488,USD,5471000.0,36254000.0,2377000.0,30897000.0,24567000.0,595090000.0,11617000.0,1049000.0,,1062565000.0,113782000.0,,61572000.0,61572000.0,,0.001,550000000.0,178734321.0,178734321.0,179000.0,-8639000.0,10364000.0,10144000.0,220000.0,,11279000.0,12296000.0,1017000.0,350000000.0,10654000.0,3316000.0,,3754000.0,,583000.0,0.0,0.01,0.01,0.676,,,19888000.0,850445000.0,,76127000.0,5777000.0,3904000.0,,2363000.0,,,,,,,,,,1284000.0,10571000.0,-3111000.0,,0.0,444658000.0,1062565000.0,57962000.0,339346000.0,3500000.0,335846000.0,,,,1873000.0,1873000.0,1873000.0,-3995000.0,,66355000.0,9772000.0,4990000.0,46464000.0,42426000.0,8771000.0,-10512000.0,-10512000.0,412000.0,-884000.0,,,,,,0.001,50000000.0,0.0,0.0,0.0,13593000.0,,,,,,33254000.0,,,14649000.0,-1929000.0,88423000.0,10364000.0,,30178000.0,,617907000.0,,-382000.0,18000.0,175752000.0,174468000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-08,10-K,"N-able, Inc.",NABL,CIK0001834488,USD,5865000.0,33041000.0,4600000.0,30944000.0,15053000.0,602996000.0,,1653000.0,732000.0,1055699000.0,120989000.0,1138000.0,66736000.0,66736000.0,-33054000.0,0.001,550000000.0,179049429.0,179049429.0,179000.0,-33825000.0,10898000.0,10675000.0,223000.0,,46677000.0,52432000.0,5755000.0,349125000.0,10246000.0,1681000.0,-1913000.0,2632000.0,33771000.0,464000.0,0.0,0.0,0.0,,-1240000.0,-1433000.0,80575000.0,840923000.0,-33160000.0,294024000.0,11592000.0,11479000.0,19029000.0,7250000.0,-455000.0,5567000.0,158000.0,11923000.0,1253000.0,5999000.0,-2477000.0,0.0,10673000.0,1207000.0,8066000.0,-20472000.0,20387000.0,0.0,437344000.0,1055699000.0,60878000.0,338879000.0,3500000.0,335379000.0,-42322000.0,-34833000.0,45341000.0,113000.0,113000.0,113000.0,-21738000.0,-33938000.0,260694000.0,33330000.0,4830000.0,37822000.0,36206000.0,9086000.0,-33938000.0,-33938000.0,410000.0,-1266000.0,10075000.0,9000000.0,2230000.0,4169000.0,30664000.0,0.001,50000000.0,0.0,0.0,0.0,13962000.0,,216000000.0,350000000.0,-6515000.0,23000.0,38748000.0,2153000.0,,53959000.0,127000.0,346456000.0,10898000.0,31079000.0,112678000.0,29430000.0,618355000.0,,,,168667000.0,167460000.0,1805000.0,1938000.0,22195000.0,18534000.0,29430000.0,1700000.0,19065000.0,203000.0,2200000.0,0.0,5100000.0,0.0,13324000.0,13326000.0,2000.0,0.0,-1847000.0,-1847000.0,5179000.0,0.0,62000.0,7101000.0,4228000.0,1573000.0,14000.0,0.0,2967000.0,99000.0,465000.0,2873000.0,951000.0,1852000.0,646000.0,1787000.0,1440000.0,12226000.0,16657000.0,100000.0,310000.0,123290000.0,7512000.0,554000.0,131356000.0,8066000.0,-1800000.0,-271000.0,-37028000.0,48620000.0,-15383000.0,-88000.0,2434000.0,75000.0,1258000.0,159000.0,-105000.0,0.0,-231000.0,6966000.0,60856000.0,22455000.0,7773000.0,6887000.0,6844000.0,8274000.0,8623000.0,18204000.0,38748000.0,1.0,1.0,5444000.0,42652000.0,0.041,6951000.0,0.0,0.0,60943000.0,372650000.0,875000.0,138436.0,0.97,413000.0,0.0,15990.0,224638.0,1.62,169168.0,1.32,1655000.0,169168.0,1.32,0.58,0.0,1.46,1.2,1402000.0,157000.0,476000.0,39480.0,23300000.0,0.0,0.0,87000.0,0.0,0.0,0.0,0.0,1046000.0
