end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccretionExpense,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AllowanceForDoubtfulAccountsReceivableRecoveries,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesSaleOfInterestByParent,ConvertibleNotesPayable,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsNoncurrent,Depreciation,DerivativeLiabilities,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationAmountOfContinuingCashFlowsAfterDisposal,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToAffiliateCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarnestMoneyDeposits,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EquityMethodInvestmentSoldCarryingAmount,EquityMethodInvestments,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossOnSaleOfOtherAssets,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InterestReceivableCurrent,InvestmentIncomeInterest,InvestmentInterestRate,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LoansAndLeasesReceivableDeferredIncome,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermLineOfCredit,LongTermNotesAndLoans,LossContingencyDamagesSoughtValue,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherPaymentsToAcquireBusinesses,OtherShortTermBorrowings,PaymentsForCapitalImprovements,PaymentsForProceedsFromInvestments,PaymentsForProceedsFromLoansReceivable,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromInterestReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsToMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfCommercialPaper,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,ProvisionForLoanLeaseAndOtherLosses,ProvisionForLoanLossesExpensed,ProvisionForOtherLosses,ReceivableWithImputedInterestEffectiveYieldInterestRate,RelatedPartyTransactionRate,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharesIssued,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensationGross,SubsidiaryOrEquityMethodInvesteeCumulativeNumberOfSharesIssuedForAllTransactions,TreasuryStockCarryingBasis,TreasuryStockRetiredCostMethodAmount,TreasuryStockRetiredParValueMethodAmount,TreasuryStockShares,TreasuryStockSharesRetired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnDerivatives,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-09-30,2008-12-24,10-K,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,-44191.0,,,2000000.0,20800000.0,,,,400.0,4160.0,,,,,,,,,,,,,,,,
2009-09-30,2010-01-12,10-K,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,,,,,,,,,,,,,,,36227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65349.0,,,,,,,,,,,,,,-920.0,-920.0,,-920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70460.0,,200000000.0,,,,,40000.0,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118193.0,,,,,,,,0.01,,,,,,,,,,1028.0,,,,,117250.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117250.0,,119103.0,,,,,,,,,-1853.0,,,,,1072.0,,118322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117250.0,,,,,,,,,,,,1853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15228000.0,,
2010-09-30,2011-01-03,10-K,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,0.0,,,,2500.0,69332.0,,,,,,0.0,,,0.0,-36227.0,,,0.001,,75000000.0,15228000.0,15228000.0,,,15228.0,16546.0,,320.0,,,,,,,,,,,,,2115.0,,,16546.0,,,,,,19103.0,180.0,,0.0,,,,-2990.0,,,1028.0,,-118193.0,,118193.0,16546.0,,807.0,31211.0,0.0,0.0,,,50254.0,-37229.0,1908.0,-705.0,-31442.0,,,,-5784.0,,19103.0,,,,,,-658.0,,,,,1328.0,,14049.0,1319.0,,,141.0,,,1319.0,,,,,,,,,0.0,21783.0,,,,,,,,,,,,,24311.0,,37506.0,,-95054.0,,31211.0,-14455.0,118043.0,,,,,,,,,-86832.0,,,920.0,920.0,920.0,920.0,46586.0,,,,,,,,,,,,,,,,,2236.0,,,,39742.0,,,,,,3300.0,,-14455.0,,,,,,45666.0,,,,,,,,-106343.0,,,1127.0,87639.0,,,,,,,,-21783.0,,,,,,,,,,,,,,,,,,,,,,,15228000.0,,
2010-12-31,2011-02-22,10-Q,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-11920.0,0.0,0.0,,,2920.0,1500.0,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,,,,-7500.0,,-11920.0,,,,,,,,,,,-11920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,-11920.0,,,,,,,,,,,,11920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15228000.0
2011-03-31,2011-05-10,10-Q,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-8355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8355.0,,,,,,,,,,,-8355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8355.0,,,,,,,,,,,,8355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15228000.0,
2011-06-30,2011-08-15,10-Q,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,14629.0,,,,500.0,69332.0,,,,,,0.0,,,0.0,,,,0.001,,75000000.0,15228000.0,15228000.0,,,15228.0,,,,,,,,,,,,,,,,,,,,,,,,,40353.0,180.0,,0.0,,,,,,,,,,,,,,,-13604.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55662.0,,,,,,,,,,,,,,,,,,,-13604.0,,,,,,,,,,,-13604.0,,,,,,,-13604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13604.0,,,,,,,,-140222.0,,,,13604.0,,,,,,,,-55662.0,,,,,,,,,,,,,,,,,,,,,,,15228000.0,1522800000.0,
2011-09-30,2012-01-12,10-K,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,379.0,,,,12000.0,69332.0,,,,,,0.0,,,0.0,0.0,,,0.001,,1600000000.0,1522800000.0,1522800000.0,,,1522800.0,,,,,,,,,17150.0,,,,-17150.0,,,,,1592341.0,,,,,,,57162.0,,,0.0,,0.34,-0.34,,,,,,,,,,,,-47758.0,0.0,0.0,,,379.0,12000.0,,,,,12000.0,,,,35379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69541.0,0.0,69541.0,,,,,,,,,,,,,35379.0,,,,-35379.0,,-47758.0,,,,,,,,,,,-47758.0,,,,,,,-47758.0,180.0,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,-47758.0,,,,,,,,-154101.0,,,,47758.0,,,,,,,,-69541.0,,,,,,,,,,,,,,,,,,,,,,,15228000.0,1522800000.0,
2011-12-31,2012-02-13,10-Q,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,299.0,,,,16750.0,69332.0,,,,,,0.0,,,0.0,,,,0.001,,75000000.0,15228000.0,15228000.0,,,15228.0,,,,,,,,,,,,,,,,,,159150.0,,,,,,,57541.0,,,0.0,,,,,,,,,,,,,,,-5049.0,0.0,0.0,,,299.0,4750.0,,,,,4750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,74590.0,,,,,,,,,,,,,,,,,,,-5049.0,,,,,,,,,,,-5049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5049.0,,,,,,,,,,,,5049.0,,,,,,,,-74590.0,,,,,,,,,,,,,,,,,,,,,,,,1522800000.0,15228000.0
2012-03-31,2012-05-18,10-Q,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,22914.0,,,,22500.0,69332.0,,,,,,,,,0.0,,,,0.001,,75000000.0,15228000.0,15228000.0,,,15228.0,,,,,,,,,,,,,,,,,,196904.0,,,,,,,66930.0,,,0.0,,,,,,,,,,,,,,,-37754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112344.0,,112344.0,,,,,,,,,,,,,,,,,,,-37754.0,,,,,,,,,,,-37754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37754.0,,,,,,,,,,,,37754.0,,,,,,,,-112344.0,,,,,,,,,,,,,,,,,,,,,,,,1522800000.0,
2012-06-30,2012-08-20,10-Q,ALTERNATIVE INVESTMENT CORP,AIKO,CIK0001405660,USD,,10619.0,,,,4750.0,,,,,,,0.0,,,,,,,0.001,,1600000000.0,1522800000.0,1522800000.0,,,1522800.0,,,,,,,,,,,,,,,,,,1659846.0,,,,,,,121677.0,,,0.0,,,,,,,,,,,,,,,-24702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137046.0,0.0,137046.0,,,,,,,,,,,,,,,,,,,-24702.0,,,,,,,,,,,-24702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24702.0,,,,,,,,,,,,24702.0,,,,,,,,-137046.0,,,,,,,,,,,,,,,,,,,,,,,,1522800000.0,
