end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCostsCumulative,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetRetirementObligationAccretionExpense,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsAssetRetirementCosts,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsProvedProperties,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfServices,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredDevelopmentCosts,CostsIncurredExplorationCosts,CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,DebtConversionConvertedInstrumentAmount1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentSinkingFundPayment,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DepletionOfOilAndGasProperties,DepositAssets,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityFairValueDisclosure,EquityMethodInvestmentOwnershipPercentage,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfProperties,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRecoverableRefundableGasCosts,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,LeaseAndRentalExpense,LeaseOperatingExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityIncreaseDecreaseForPeriodNet,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LoansPayableCurrent,LossOnSaleOfInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesPayableCurrent,OilAndGasPropertyFullCostMethodDepletion,OilAndGasPropertyFullCostMethodGross,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,OilAndGasRevenue,OilAndGasSalesRevenue,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAssetsCurrent,OtherGeneralAndAdministrativeExpense,PaymentsForProceedsFromPreviousAcquisition,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseGross,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueOilAndGasServices,RevenueRemainingPerformanceObligation,Revenues,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsDiscountForPostvestingRestrictions,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharesIssuedPricePerShare,StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesPeriodIncreaseDecrease,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,UseOfRestrictedCashForAcquisitionOfOilAndGasProperty,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DueToRelatedPartiesCurrentAndNoncurrent
2014-11-30,2015-02-17,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,7500.0,,0.0,,88000.0,215235.0,,,,,,,155909.0,67909.0,,,,,,,,,67609.0,,,,,0.0,,,0.001,,90000000.0,43554964.0,43554964.0,43555.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1070.0,,0.0,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155909.0,8570.0,,,,,,,,,,,,,-16221.0,,,,,,,,,0.0,,,16221.0,,,,,,6090.0,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,10131.0,,,,,,,,-111451.0,,,,,,,,,,6090.0,,,,,,,,,,,,,,,,,,,147339.0,,,,,,,,,,,,,,,,43507790.0,
2015-02-28,2015-05-29,10-K,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,4784.0,,0.0,,88000.0,215235.0,,,,,,,129783.0,41783.0,,,,,,,,,41783.0,41783.0,,,,0.0,41783.0,,0.001,,90000000.0,43554964.0,43554964.0,43555.0,,,,,,,,,,,,,,,,28567.0,28567.0,,,,,28567.0,0.0,,0.0,,,3070.0,3070.0,0.0,,,,,,,1.0,,,,,,,,,,,,80523.0,,,0.0,,,,,,,,2634.0,,,,,,,,,,,,,,,,,,7854.0,129783.0,7854.0,,,,,,,208272.0,,-88000.0,,-78489.0,,-80523.0,,,,,,,,0.0,,,,80523.0,,,,,,,88000.0,,,,0.001,10000000.0,0.0,0.0,,,,,215522.0,,,,17000.0,,,,,30850.0,,,,,,22250.0,,-136861.0,,,,,,,287364.0,,,49673.0,,,,,,,,,,,,,,,,,,,121929.0,,,,,,,,,215552.0,,,,,88000.0,108591.0,43453190.0,
2015-05-31,2015-07-21,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,,23067.0,46.0,,,629682.0,,,,,,6113.0,1026100.0,558541.0,381067.0,-6067.0,375000.0,1508.0,6067.0,463000.0,467559.0,,535474.0,535474.0,493691.0,,,,493691.0,285474.0,0.001,,90000000.0,44108297.0,44108297.0,44108.0,,,,,,,,,,,,,,,,,,,,,,,1508.0,,,,,3070.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-4784.0,,-23067.0,,,,,,,,,,,,,,,4581.0,9183.0,1026100.0,3070.0,,,,,,,542000.0,,,,-48309.0,,-22012.0,,375000.0,,,,,467559.0,1508.0,533051.0,31051.0,,53063.0,,,,,,23178.0,,,,,0.001,10000000.0,0.0,0.0,,,,502000.0,40000.0,,,,,,,,,23750.0,,,469067.0,,,,1554.0,343127.0,,,,,,,,,,23178.0,,,,,,,,,,,,,,,0.75,,,,1016917.0,,375000.0,500000.0,,,,,,,,,,,,,43453190.0,
2015-08-31,2015-10-21,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,,12925.0,223.0,,,759508.0,,,,,,8707.0,1099965.0,634096.0,,,,5569.0,8438.0,463000.0,465869.0,,598908.0,598908.0,,,,,,348908.0,0.001,,90000000.0,44281630.0,44281630.0,44282.0,,,,,,,,,,,,,,,,,,,,,,,4061.0,,,,,3070.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,79816.0,11777.0,1099965.0,3070.0,,,,,,,,,,,,,-58729.0,,,,,5569.0,471438.0,465869.0,,62013.0,62013.0,79816.0,120742.0,,,,,,15217.0,,,,,0.001,10000000.0,0.0,0.0,,22263.0,22263.0,,,,,,,,,,,21425.0,,,,,,,4284.0,284398.0,,,,62013.0,,,,,,,,,,,,,,,,,,,,,0.75,,,,1088188.0,,,,,,,,,,,,,,,,44245398.0,
2015-11-30,2016-01-14,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,6799.0,26605.0,210.0,792.0,,759508.0,,,,,,8917.0,1112926.0,627218.0,,,,9438.0,8438.0,463000.0,462000.0,,600613.0,600613.0,,,,,,348908.0,0.001,,90000000.0,44281630.0,44281630.0,44282.0,,,,,,,,,,,,,,,,,,,,,,,3869.0,,,,,,3070.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,87830.0,18786.0,1112926.0,9869.0,,,,,,,,,,,,,-75148.0,,,,,9438.0,471438.0,462000.0,,134210.0,53110.0,,128258.0,,,,,,14734.0,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,20823.0,24500.0,23708.0,,,,,4871.0,290350.0,,,,53110.0,,,,,,,,,,,,,,,,,,,,,,,,,1094140.0,,,,,,,,,,,,,,,,44281630.0,
2016-02-29,2016-06-27,10-K,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,13138.0,,695.0,2014.0,,1367575.0,,,,695.0,2371.0,9133.0,1535827.0,542228.0,,,,34279.0,8438.0,996954.0,971113.0,1005392.0,542228.0,542228.0,500445.0,,,,500445.0,292228.0,0.001,,90000000.0,44314964.0,44314964.0,44315.0,,,,,,,,,,,,,,,,137138.0,122045.0,,15133.0,,,137138.0,34279.0,,2014.0,,,,538688.0,-0.01,0.35,0.35,0.5,,,,,6102000.0,-1112000.0,-294000.0,3901000.0,-794000.0,1533000.0,,,,,,142186.0,,0.0,0.0,,,,,,,,8354.0,,,,,1664.0,,,,,,,,,,,,44562.0,560959.0,1535827.0,551826.0,,,,,,,778100.0,,-24500.0,,-253155.0,,-300161.0,,375000.0,,,34279.0,1005392.0,971113.0,,,172890.0,,473051.0,-300161.0,,,437022.0,,,,375000.0,,24500.0,0.001,10000000.0,0.0,0.0,,,,583100.0,195000.0,,,,,,,,,249315.0,24500.0,22486.0,,,,,36988.0,-437022.0,,,,172890.0,,,260000.0,,,,,,,,,,,,,,,,,,,,2369000.0,,974868.0,,375000.0,,,,375000.0,,-195000.0,195000.0,375000.0,,,,,629562.0,44131230.0,
2016-05-31,2016-07-15,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,15000.0,12594.0,219.0,3249.0,,1489662.0,,,,219.0,,9352.0,1351945.0,416163.0,,,,40785.0,8438.0,946878.0,,,,403569.0,-138659.0,,,,,153569.0,0.001,,90000000.0,44477964.0,44477964.0,44478.0,,,,,,,,,,,,,,,,,,,,,,,6906.0,,1235.0,,,,438669.0,0.0,,,,,,,,,,,,,,20324.0,,,,,,0.0,,,,,,,,,,1862.0,,12594.0,,,,,,,,,,,,,,,9118.0,463021.0,1351945.0,453669.0,,,,,,,22231.0,,70000.0,,-230890.0,,-208194.0,,,20324.0,,40785.0,955316.0,914531.0,,,26381.0,,254899.0,,,,,,155644.0,,,,,0.001,10000000.0,0.0,0.0,,,,,122250.0,,,,,70000.0,,,,83012.0,24500.0,21251.0,,,,100019.0,7125.0,-645216.0,,,,26381.0,,,163000.0,,,,,,,,,,,,,,,,,,,,,,888924.0,,,,,,,,,,,,,,,,44392171.0,
2016-08-31,2016-10-18,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,10000.0,16236.0,,4484.0,,1959485.0,,,,,,9577.0,1278916.0,321798.0,,,,48214.0,8438.0,946878.0,,,,305562.0,,,,,,55562.0,0.001,,90000000.0,45105230.0,45105230.0,45105.0,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,,,,419669.0,-0.01,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,149032.0,446246.0,1278916.0,436669.0,,,,,,,,,,,,,-361973.0,,,,,48214.0,955316.0,907102.0,,,30420.0,149032.0,437393.0,,,,,30000.0,-5462.0,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,286169.0,24500.0,20016.0,,,,,7654.0,-1007189.0,,45000.0,,75420.0,,,,,45000.0,,,,,,,,,,,,,,,,,,,,832670.0,,,,,,,,,,,,,,,,44748247.0,
2016-11-30,2017-01-17,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,30000.0,5000.0,18483.0,232.0,5719.0,,2596214.0,,,,,,9809.0,1530189.0,549430.0,,,,53338.0,8438.0,946878.0,,,,500947.0,,,,,,250947.0,0.001,30000.0,90000000.0,48206012.0,48206012.0,48206.0,,,,,,,,,,,,,,,,,,,,,,,5124.0,60000.0,3249.0,,,,400069.0,-0.01,,,,,,,,,,,,,,,,,,,92829.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,290819.0,414878.0,1530189.0,405069.0,,,,,,30000.0,,,,,,,-427378.0,,,-30000.0,,53338.0,955316.0,901978.0,,,25427.0,,422805.0,,,,,60000.0,87473.0,,,,,0.001,10000000.0,0.0,0.0,,,94542.0,,,,,,,,,,,290819.0,24500.0,18781.0,,,,,39157.0,-1434567.0,,,,25427.0,,,,,,,,,,,,,,,,,,,,,,,,,1085311.0,,,,,,,,,,,,,,,,46565247.0,
2017-02-28,2017-06-01,10-K,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,1000.0,8170.0,912.0,6954.0,,2791328.0,,0.0,,912.0,,10045.0,1106057.0,189535.0,,,,56340.0,8438.0,946878.0,898976.0,955316.0,,76365.0,-465863.0,76365.0,,,,0.0,0.001,,150000000.0,48696013.0,48696013.0,48696.0,,,,,,88000.0,381067.0,536325.0,88000.0,955316.0,,,0.05,,,1197621.0,1204194.0,,6573.0,,,1197621.0,22461.0,105000.0,4940.0,4940.0,28313.0,,379428.0,-0.04,0.34,0.35,0.5,72579.0,,,,6114000.0,-1093000.0,-286000.0,4017000.0,-718000.0,1473000.0,20324.0,,20324.0,,,1706570.0,,0.0,0.0,,629562.0,,-594802.0,-107339.0,,,-12138.0,,8170.0,,,,,,,1000.0,1000.0,,,,,,,158150.0,452473.0,1106057.0,442428.0,,,,,50000.0,30000.0,903940.0,,-65000.0,,-1304803.0,,-1749418.0,,,19676.0,50000.0,56340.0,955316.0,898976.0,,,104351.0,,1918093.0,-1768742.0,188150.0,,2186440.0,,,,,135000.0,,0.001,10000000.0,0.0,0.0,,269396.0,,,1001200.0,,,50000.0,,70000.0,,,,1299306.0,24500.0,17546.0,,,,159260.0,23373.0,-2186440.0,,,,149351.0,,,,77000.0,45000.0,,426934.0,,,,,,,,,,,,,,,2467000.0,2544000.0,426934.0,653584.0,,,,,,,-426934.0,1001200.0,,,,,,,243412.0,46416182.0,
