end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AntidilutiveSecuritiesExcludedFromComputationOfNetIncomePerOutstandingUnitAmount,Assets,AssetsCurrent,AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CertificatesOfDepositAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ConstructionPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,FIFOInventoryAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnSaleOfEquityInvestments,GainLossOnSaleOfPropertyPlantEquipment,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryLIFOReserve,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,InvestmentsAndCash,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsCommonStock,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RoyaltyExpense,SalesRevenueGoodsNet,SelfInsuranceReserveCurrent,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermInvestments,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,TreasuryStockSharesAcquired,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-02,10-K,TERAWULF INC.,WULF,CIK0001083301,USD,,,,,,,,,,,,,,,,,,,,,,1304586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11026086.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-12,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,,,,,,,,,,,,,,,,,,,,,,1068180.0,,,,,,,,,,,,,,2418296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.17,,,,,,,,,,,,,,,,,,,,1829759.0,,,,,506672.0,163400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886.0,,,,,,,,,,,,,,,,,,,,,,,,343272.0,,,,,,,502786.0,,,,,,,,,,,,,,,,,,,,,,,204498.0,,,,4248055.0,,1122475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974158.0,1972447.0
2010-09-30,2010-11-12,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,,,,,,,,,,,,,,,,,,,,,,459162.0,,,,,,,,,,,,,,2474188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,,,,,,,,,,,,,,,,,,,,1666904.0,,,,,423174.0,135831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6267.0,,,,,,,,,,,,,,,,,,,,,,,,287343.0,,,,,,,416907.0,,,,,,,,,,,,,,,,,,,,,,,163420.0,,,,4141092.0,,1086577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975882.0,1974162.0
2010-12-31,2011-03-03,10-K,TERAWULF INC.,WULF,CIK0001083301,USD,441830.0,,1883428.0,8090.0,4207500.0,,2263176.0,51407.0,,,29417.0,,60000.0,,,,,13141931.0,7811830.0,,1291383.0,1291383.0,-13203.0,,,,0.1,4750000.0,1973357.0,1973357.0,197336.0,,,,,9713054.0,,,,,,,,,,,,157000.0,,,,,,,,,,,,,171000.0,,,,,,402027.0,,,0.56,0.56,,,282196.0,,,,,376983.0,,,,,,,,317168.0,642100.0,,13776.0,6804284.0,,,,,1553920.0,440000.0,,531799.0,0.0,,,,,,,-113709.0,155220.0,-132370.0,-71799.0,,-15000.0,,127462.0,2628.0,,,,,,,,2198064.0,,,,,19681.0,,948984.0,13141931.0,777984.0,,,,,,,,,,,,2455238.0,,22610.0,,-1637182.0,,1601369.0,,1113920.0,,,,,,5207045.0,1534239.0,45868.0,15130.0,,,54407.0,189150.0,2621393.0,0.1,250000.0,0.0,0.0,,81422.0,,,22200.0,1205568.0,37740.0,,9220433.0,5012933.0,,695593.0,9732435.0,,,16517338.0,,4574452.0,29417.0,,,,,,,,,,,,,,,,,,,,,,,,2217990.0,12192947.0,,,37740.0,,15130.0,,,,,,,,,,,1973447.0,1971717.0
2011-03-31,2011-05-12,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,,,,,,,,12614.0,,,,,,,,,,,,,,752262.0,-539121.0,,,,,,,,,,,,,2186256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98488.0,,,0.02,0.02,,,,,,,,,,,,,,,,,,,,1466843.0,,,,,27853.0,-9489.0,,9647.0,,,,,,,,-12985.0,80669.0,65333.0,-14562.0,,,4574.0,569876.0,67909.0,,,,,,,,,,,,,4562.0,,,,,,,,,,,,,,,,,,,,-94830.0,,-500000.0,,37342.0,,,,,,,23291.0,,,,,23539.0,66743.0,813224.0,,,,,,,,,,808676.0,55709.0,,,,,99911.0,,,,3653099.0,,1343641.0,6126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981114.0,1976523.0
2011-06-30,2011-08-12,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,462495.0,,2226709.0,0.0,4404526.0,,2337017.0,,,,,6500.0,54000.0,,,0.0,,13662750.0,8398280.0,,1103355.0,1103355.0,,,,,0.1,4750000.0,1983587.0,1983587.0,198359.0,,,,,2733442.0,,,,,,,,,,,,157000.0,,,,,,,,,,,,,171000.0,,,,,,,,,0.16,0.16,,,359095.0,,,0.0,,401941.0,,,,,,,,333936.0,688476.0,,,1853990.0,,,,,453588.0,144042.0,,,,,,,,,,,,,,,,,,,4793.0,,,,,,,2577605.0,,,,,4781.0,,1049808.0,13662750.0,878808.0,,,,,,,,,,,,2510803.0,,,,,,,,309546.0,,,,,,,448807.0,57218.0,,,,,,,0.1,250000.0,0.0,0.0,,,,,,,,,9335060.0,4930534.0,,137488.0,10077566.0,,,4587432.0,,1267695.0,,,,,,,,,,,,,,,,,,,,,,,,,2231948.0,12612942.0,,,,,,,,,,,,,,,,1987662.0,1982869.0
2011-09-30,2011-11-14,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,689956.0,,2268314.0,2879.0,4506669.0,,2345481.0,,,,,6900.0,52000.0,,,10000.0,7.93,14093159.0,8352285.0,,1489786.0,1489786.0,,,,,0.1,4750000.0,1983887.0,1983887.0,198389.0,,,,,2681509.0,,,,,,,,,,,,157000.0,,,,,,,,,,,,,171000.0,,,,,,,,,0.11,0.11,,,322218.0,,,0.0,,414285.0,,,,,,,,334541.0,693176.0,,,1679803.0,,,,,300274.0,85597.0,,,,,,,,,,,,,,,,,,,4332.0,,,,,,,2310850.0,,,,,4028.0,,1257047.0,14093159.0,1086047.0,,,,,,,,,,,,2986376.0,,,,,,,,214677.0,,,,,,,296246.0,70994.0,,,,,,,0.1,250000.0,,,,,,,,,,,9913002.0,5406333.0,,129541.0,10292242.0,,,4361312.0,,1254016.0,,,,,,,,,,,,,,,,,,,,,,,,,2032765.0,12836112.0,,,,,,,,,,,,0.0,,,,1987945.0,1983613.0
2011-12-31,2012-03-06,10-K,TERAWULF INC.,WULF,CIK0001083301,USD,549532.0,,2180947.0,0.0,4464110.0,111000.0,2363150.0,50471.0,26690.0,,1518.0,,51000.0,,50471.0,,,14167458.0,8404194.0,-805.0,1867165.0,967943.0,575782.0,,,,0.1,4750000.0,1984587.0,1984587.0,198459.0,,,,,10070852.0,162000.0,165000.0,3000.0,,,180000.0,,323000.0,107000.0,144000.0,148000.0,144000.0,,,,,,23000.0,8000.0,10000.0,,323000.0,194000.0,33000.0,338000.0,4000.0,305000.0,194000.0,,,415821.0,,,0.35,0.35,,0.35,244173.0,,,,,427454.0,,,,,,,753816.0,326362.0,662160.0,-919000.0,1353.0,6709410.0,,,,1043257.0,1043257.0,345000.0,,230894.0,59322.0,18600.0,365100.0,-8500.0,,2200.0,15900.0,-38681.0,107702.0,297519.0,-6572.0,-38681.0,-180000.0,59322.0,263809.0,18958.0,4193.0,,,,,1298616.0,,2234834.0,1811219.0,1213285.0,338284.0,,17253.0,,1176915.0,14167458.0,838915.0,,,,,,,,,,,,3021053.0,575782.0,71131.0,71131.0,-288881.0,-288881.0,793532.0,793532.0,698257.0,698257.0,,,,,5683406.0,1026004.0,45210.0,2079.0,,,60470.0,621598.0,2446359.0,0.1,250000.0,0.0,,82923.0,4090.0,,,10200.0,2829346.0,73210.0,,9901012.0,5436902.0,,512259.0,10428934.0,,94000.0,16780262.0,,5171147.0,26690.0,,,,,,,,,,,,,,,,,2.82,,34750.0,6.58,,,,1835003.0,12990543.0,,,73210.0,,2079.0,,,,,,,,,,,1986041.0,1981848.0
2012-03-31,2012-05-14,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,826467.0,,2219045.0,,4580108.0,,2371697.0,12346.0,,,,,54000.0,,12346.0,,,14501725.0,8651668.0,-22324.0,1990366.0,1990366.0,123201.0,,,,0.1,4750000.0,1985337.0,1985337.0,198534.0,,,,,2504064.0,,,,,,,,,,,,144000.0,,,,,,,,,,,,,338000.0,,,,,,115997.0,,,-0.03,-0.03,,,267303.0,,,0.0,,439800.0,,,,,,,,299255.0,677314.0,,,1505560.0,,,,-92625.0,-92625.0,-30219.0,,4846.0,94843.0,,,,,,,111116.0,276935.0,38098.0,,111116.0,,35065.0,177801.0,70769.0,,,,,,,,2412635.0,,,,,3726.0,,1564966.0,14501725.0,1226966.0,,,,,,,,,,,,3153693.0,123201.0,,,-39544.0,-39544.0,158995.0,158995.0,-62406.0,,,,,,,-96351.0,133196.0,,,,7563.0,229897.0,410833.0,0.1,250000.0,0.0,,,1341.0,,,,608749.0,3750.0,,10130910.0,5550802.0,,175714.0,10366528.0,,,4009624.0,,1426197.0,4416.0,,,,,,,,,,,,,,,,,,,,,,,,1637087.0,12936759.0,,,,,,,,,,,,0.0,,,,1984695.0,1984695.0
2012-06-30,2012-08-14,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,496280.0,,2417389.0,46469.0,4699125.0,111000.0,2384187.0,,,,,4500.0,53000.0,,,0.0,,14354546.0,8535161.0,,1537842.0,1537842.0,,,,1447000.0,0.1,4750000.0,1986837.0,1986837.0,198684.0,,,,,2743794.0,,,,,,,,,,,,144000.0,,,,,,,,,,,,,338000.0,,,,,,,,,0.12,0.12,,,198503.0,,25000.0,0.0,,454749.0,,,,,,,,296057.0,698182.0,,,1803286.0,,,,367729.0,367729.0,124646.0,,,,,,,,,,,,,,,,,,,4947.0,,,,,1237301.0,,2685130.0,2254763.0,1229780.0,422846.0,,3079.0,,1162064.0,14354546.0,824064.0,,,,,,,,,,,,3224368.0,,,,,,,,243083.0,,,,,,,364650.0,82812.0,,,,,,,0.1,250000.0,,,,,,,,,,,10222453.0,5523328.0,,153265.0,10609611.0,,,4547080.0,,1285371.0,,,,,,,,,442750.0,119073.0,25329.0,6.43,,,,,,,44000.0,33250.0,6.71,,,41000.0,1646923.0,13192482.0,,,,,,,,,,,,0.0,,,,1991311.0,1986364.0
2012-09-30,2012-11-13,10-Q,TERAWULF INC.,WULF,CIK0001083301,USD,506423.0,,2268076.0,88633.0,4825921.0,111000.0,2407805.0,,,,,4400.0,60000.0,,,0.0,0.0,14794165.0,9054045.0,,2249335.0,2249335.0,,,,1647000.0,0.1,4750000.0,1990287.0,1990287.0,199029.0,,,,,2478358.0,,,,,,,,,,,,144000.0,,,,,,,,,,,,,338000.0,,,,,,,,,0.11,0.11,,,307369.0,,20500.0,0.0,,469066.0,,,,,,,,292812.0,700957.0,,,1752877.0,,,,340977.0,340977.0,112865.0,,,,,,,,,,,,,,,,,,,4122.0,,,,,1359267.0,,2575318.0,2054293.0,1245899.0,407657.0,,2572.0,,1349608.0,14794165.0,1011608.0,,,,,,,,,,,,3272369.0,,,,,,,,228112.0,,,,,,,338405.0,109183.0,,,,,,,0.1,250000.0,0.0,,,,,,,,,,10273229.0,5447308.0,,141186.0,10837723.0,,,4231235.0,,1273286.0,,,,,,,,,442750.0,119323.0,21879.0,6.58,,,,,,,37000.0,29550.0,6.85,,,34000.0,1647292.0,13444557.0,,,,,,,,,,,,0.0,,,,1993429.0,1989307.0
