end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AllowanceForDoubtfulAccountsReceivable,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferred1,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsMineralInterestsInProvedProperties,CapitalizedCostsMineralInterestsInUnprovedProperties,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommodityContractAssetCurrent,CommodityContractAssetNoncurrent,CommonUnitOutstanding,CostsAndExpenses,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDerivatives,DeferredTaxLiabilitiesNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,DistributionMadeToLimitedPartnerCashDistributionsDeclared,DistributionMadeToLimitedPartnerCashDistributionsPaid,DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExplorationExpense,ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,FederalIncomeTaxExpenseBenefitContinuingOperations,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainLossOnSaleOfBusiness,GainLossOnSaleOfOilAndGasProperty,GainsLossesOnExtinguishmentOfDebt,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,IncreaseDecreaseInEstimatedFutureDevelopmentCosts,IncreaseDecreaseInFutureIncomeTaxExpenseEstimatesOnFutureCashFlowsRelatedToProvedOilAndGasReserves,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDueToPurchasesOfMineralsInPlace,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,LeaseAndRentalExpense,LeaseOperatingExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LimitedLiabilityCompanyLLCMembersEquityUnitBasedCompensation,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsIssued,LimitedPartnersCapitalAccountUnitsOutstanding,LitigationReserve,LongTermDebt,LongTermLineOfCredit,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NumberOfOperatingSegments,NumberOfReportableSegments,OilAndGasPropertyFullCostMethodDepletion,OilAndGasPropertyFullCostMethodGross,OilAndGasPropertyFullCostMethodNet,OilAndGasRevenue,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherSundryLiabilitiesCurrent,PartnersCapital,PartnersCapitalAccountDistributions,PartnersCapitalAccountExchangesAndConversions,PartnersCapitalAccountUnitBasedCompensation,PartnersCapitalAccountUnitsUnitbasedCompensation,PartnersCapitalAttributableToNoncontrollingInterest,PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,PaymentsOfLoanCosts,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockRedemptionDiscount,PrepaidExpenseCurrent,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProductionTaxExpense,ProfitLoss,PropertyPlantAndEquipmentNet,ProvedDevelopedAndUndevelopedReservesExtensionsDiscoveriesAndAdditions,ProvedDevelopedAndUndevelopedReservesNet,ProvedDevelopedAndUndevelopedReservesProduction,ProvedDevelopedAndUndevelopedReservesPurchasesOfMineralsInPlace,ProvedDevelopedAndUndevelopedReservesRevisionsOfPreviousEstimatesIncreaseDecrease,ProvedDevelopedReservesVolume,ProvedUndevelopedReserveVolume,RepaymentsOfLongTermDebt,ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,ResultsOfOperationsGeneralAndAdministrativeRelatedToOilAndGasProducingActivities,ResultsOfOperationsImpairmentOfOilAndGasProperties,ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,ResultsOfOperationsProductionOrLiftingCosts,ResultsOfOperationsRevenueFromOilAndGasProducingActivities,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RevisionsOfPreviousQuantityEstimates,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,SignificantCostsIncurredToAcquireMineralInterestOfProvedReserves,StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesOther,StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrealizedGainLossOnCommodityContracts,UnrealizedGainLossOnDerivativesAndCommodityContracts,ValueOfPropertiesOtherThanThatAttributableToProvedReserves,WeightedAverageLimitedPartnershipUnitsOutstanding,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,OperatingLeaseRightOfUseAssetAmortizationExpense
2016-12-31,2017-03-30,10-K,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,,,,,,,,,,,,,,,,,,,,505880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159275.0,,,,,,,,,,,,,,,
2017-03-31,2017-05-12,10-Q,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,664859.0,,,26423.0,0.0,10417.0,0.0,,279419440.0,10777900.0,,,,,,,,3891878.0,3891878.0,,,,,,4209974.0,,,,,,,302083.0,,,,,,,,,,,,32589.0,2535660.0,,,,,,,,0.23,,,,,,,,,,0.0,,,,,,,,,0.0,283218.0,,,,,,,,,,664859.0,276026.0,,,,1151511.0,276026.0,,60152.0,3914.0,3914.0,,,,,,,,,,,,,5761570.0,,1884070.0,0.0,,,,16332708.0,,3877500.0,3877500.0,99820000.0,99820000.0,-98640315.0,-98640315.0,2712193.0,2712193.0,283218.0,,,0.02,0.02,0.02,,,,2509237.0,268234400.0,265725163.0,4553344.0,343370.0,,,,,,,,,,,,,,1219211.0,,,,,,273657870.0,,,,,,,312500.0,,96255000.0,7815.0,,,276026.0,,96255000.0,3877500.0,,,,206106.0,283218.0,236794.0,,,,,,,,,,,,,,,4553344.0,4553344.0,,,,257126.0,1211082.0,,,,,,,,,,5750000.0,103500000.0,,,,,,,0.0,16332708.0,16332708.0,,16332708.0,,
2017-06-30,2017-08-14,10-Q,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,397217.0,,,66792.0,0.0,,,0.0,289918996.0,10983152.0,,,,,,,,5827370.0,,5827370.0,,,,,7317372.0,,,,,,,286458.0,,,,,,,,,,,,,4131717.0,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,0.0,251651.0,,,,,,,,,,,,,,,,,,182975.0,,,,,,,,,,,,,,,19630306.0,,1365216.0,0.0,,,,16496032.0,,18265090.0,18265090.0,,,,,,,251651.0,,,0.02,,0.02,,,,6600585.0,285040146.0,278439561.0,7751998.0,434626.0,,,,,,,,,,,,,,967999.0,,,,,,270288690.0,,,,,,,,,,,,,193610.0,,,,,,,617681.0,,209825.0,,,,,,,,,,,,,,,7751998.0,7751998.0,,,,386681.0,2181293.0,,,,,,,,,,,,,,,,,,,16332708.0,16422446.0,,,,
2017-09-30,2017-11-09,10-Q,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,152569.0,,,,0.0,,,0.0,290406599.0,11986777.0,,,,,,,,6226479.0,,6226479.0,,,,,8007068.0,,,,,,,270833.0,,,,,,,,,,,,,4488915.0,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,119029.0,,,,,,,,,,,,,,,,,,225302.0,,,,,,,,,,,,,,,24513493.0,,2299403.0,0.0,,,,16509799.0,,22214090.0,22214090.0,,,,,,,119029.0,,119029.0,0.01,,0.01,,,,11047641.0,285043287.0,273995646.0,8351399.0,344331.0,,,,,,,,,,,,,,2146834.0,258785.0,,,,,265893106.0,,,,,,,,,,,,,,,,,,,,778733.0,119029.0,204343.0,,,,,,,,,,,,,,,8351399.0,8351399.0,,,,424702.0,2314718.0,,,,,,,,,,,,,,,,,,,16337985.0,16503664.0,,,,
2017-12-31,2018-03-09,10-K,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,316486.0,12550.0,,,0.0,57292.0,,0.0,295291004.0,12655005.0,,15394238.0,297609797.0,,297609797.0,282215559.0,,5625495.0,5625495.0,5625495.0,5625495.0,,,,27839086.0,297609797.0,297609797.0,,,,,255208.0,,,,509125.0,,,,,,,,,15546341.0,-318829.0,318829.0,183957.0,134872.0,,,13823371.0,0.36,,,,0.35,,,,,10064.0,0.0,562967.0,,514525.0,45652.0,298973.0,,,,0.0,1715740.0,,0.0,,,600509.0,,,,600509.0,316486.0,236673.0,21946.0,,,1746662.0,,23309.0,791437.0,,455228.0,278925.0,,0.0,,,,,,,,,,33225570.0,295291004.0,2247105.0,0.0,,262065434.0,16509799.0,16509799.0,,30843593.0,30843593.0,112962722.0,,-125910708.0,,18573481.0,,2777582.0,,1715740.0,0.16,,0.16999999999999998,,1.0,1.0,15394238.0,297609797.0,282215559.0,30665092.0,2507177.0,,,,,429220.0,127506.0,29624.0,50784.0,91126.0,130180.0,,,,1746662.0,,,,,82634.0,262065434.0,13823371.0,,798413.0,177091.0,,262065434.0,312500.0,,125848776.0,61932.0,,,,,96255000.0,30843593.0,,,,2452058.0,1715740.0,165232.0,973.0,20954.0,1181.0,3355.0,217.0,15403.0,5551.0,,15394238.0,1648895.0,,11169901.0,2452058.0,29943920.0,9689522.0,30346263.0,2248.0,,29288.0,1648895.0,8191792.0,798413.0,,,,,297609797.0,11769.0,15928.0,215552.0,5750000.0,103500000.0,,,0.0,0.0,-318829.0,-318829.0,0.0,16336871.0,16455602.0,,,,
2018-03-31,2018-05-11,10-Q,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,695280.0,,,,,15625.0,,,237201565.0,13768406.0,,,,,,,,6836524.0,1211029.0,6836524.0,1211029.0,,,,63365767.0,,,,,,,239583.0,,,,,,,,,,,,,4455708.0,-531287.0,531287.0,290333.0,240954.0,,,6061123.0,0.42,,,,,,,,,,,,,,,,,,,54800000.0,,,,,,,,,,,378794.0,134899.0,,,,-464031.0,,,350042.0,,474676.0,,,,,,,,,,,,,33352791.0,,2268244.0,,,203848774.0,,16834984.0,0.0,30843593.0,30843593.0,-6061123.0,,-21937.0,,7294089.0,,-52824471.0,,,-3.23,,-3.23,,1.0,1.0,74559676.0,297624476.0,223064800.0,,-52474429.0,,,,,,,,,,,,,,1282631.0,,,,,,203848774.0,6061123.0,,668934.0,,,203848774.0,,,14678.0,7259.0,,,,,,,,,,816001.0,-52824471.0,128776.0,,,,,,,,,,,,,,,10891338.0,10891338.0,,,,569842.0,2770772.0,668934.0,,,,,,,,,,,,,,,-284965.0,-212458.0,,16345117.0,16345117.0,,,,
2018-06-30,2018-08-10,10-Q,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,5239072.0,,,,,,,,249318570.0,15159036.0,,,,,,,,8334632.0,,8334632.0,,,,198879415.0,8846045.0,,,,,,,223958.0,,,,,,,,,,,,,3431594.0,-1000359.0,1000359.0,400798.0,599561.0,,,,0.43,,,,,,,,,,,,,,,,,,,0.0,1378295.0,,,,,,,,,,,,,,,,,,483558.0,,,,,,,,,,,,,,,50439155.0,249318570.0,6866597.0,,,198879415.0,,16839462.0,0.0,42972997.0,42972997.0,,,,,,,1378295.0,,,0.08,,0.08,,,,77946337.0,287050787.0,209104450.0,,1861853.0,,,,,,,,,,,,,,1226727.0,,1189994.0,,,,198879415.0,7070693.0,,723039.0,,,198879415.0,,,,,,,,,,,,,,805396.0,1378295.0,107889.0,,,,,,,,,,,,,,,10707898.0,10707898.0,,,,609033.0,4000022.0,,,,,,,,,,,,,,,,-538389.0,,,16377476.0,16809149.0,,,,
2018-09-30,2018-11-09,10-Q,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,1502054.0,,,,,,,,683893161.0,34452261.0,,,,,,,,16527967.0,,16527967.0,,,,,15586749.0,,,,,,,3436353.0,,,,,,,,,,,1475648.0,,7607137.0,-3814292.0,3814292.0,769698.0,3044594.0,,12953.0,,0.45,,,,,,,,,,,,,,,,,,,0.0,977724.0,,,1977116.0,,,,,,,,,,,,,,,1843483.0,,,,,,,,,,,,,,,159096391.0,683893161.0,6266605.0,,,247441471.0,13886204.0,13886204.0,0.0,148309544.0,148309544.0,,,,,,,-3711798.0,-141003.0,-3698845.0,-0.15,,-0.15,,,,85533043.0,731084956.0,645551913.0,,2821207.0,,,,,,,,,,,,,,3994853.0,,,,,,247441471.0,11540969.0,647663.0,751074.0,,209450877.0,456892348.0,,,,,2840456.0,,,,,,,,,1410335.0,-999392.0,452634.0,,,,,,,,,,,,,,,18407956.0,18407956.0,,,,1689780.0,4879497.0,,,,,,,,,,,235400000.0,,67904422.0,110000.0,110000.0,-3035636.0,,,24079289.0,24079289.0,,,,
2018-12-31,2019-03-12,10-K,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,1331081.0,7773.0,0.0,,0.0,466002.0,,,753285373.0,37614825.0,,107779453.0,538290590.0,280304353.0,818594943.0,710815490.0,0.0,15773987.0,,15773987.0,10148492.0,2981117.0,1246829.0,,118423852.0,531561742.0,243227632.0,288334110.0,,24681.0,24681.0,3178627.0,,887868.0,,,21729523.0,887868.0,622775.0,70441.0,20841655.0,887868.0,,,25213043.0,4227946.0,,,,,30967.0,38303043.0,0.4,,,-0.005,0.21,,,,0.0,,,1056464.0,41241.0,902614.0,79724.0,504247.0,,0.0,,79911501.0,-52257542.0,,0.0,24681.0,,-10974084.0,360082.0,3397.0,-70441.0,-10598375.0,985936.0,-186122.0,11355.0,-17232.0,,-259554.0,,175885.0,4091900.0,,3285387.0,,100000.0,,,,,,,,,,,91109570.0,753285373.0,3800026.0,0.0,,300794564.0,18056487.0,18056487.0,,87309544.0,87309544.0,177873674.0,,-200928162.0,,33202980.0,,-1609575.0,-1855681.0,-56736582.0,-3.18,,-3.18,,1.0,1.0,107779453.0,818594943.0,710815490.0,,-48165642.0,100000.0,,,,5122005.0,369079.0,492236.0,488253.0,488253.0,522904.0,2761280.0,,600000.0,2468945.0,,,,,,294965598.0,38303043.0,647663.0,3170299.0,,291932233.0,592726797.0,3389421.0,,211101058.0,403699.0,6310040.0,,,,,124336547.0,103359603.0,,10576595.0,4399667.0,-52282223.0,429602.0,,37651.0,2213.0,17473.0,1437.0,33633.0,4018.0,67870596.0,25213043.0,4652313.0,67311501.0,-34649862.0,4399667.0,65713112.0,30251018.0,70258210.0,16385.0,,56661.0,4652313.0,16847328.0,3170299.0,,,,,531561742.0,44799.0,21555.0,398367.0,,61411708.0,,69449006.0,110000.0,110000.0,3331548.0,4546775.0,,18442234.0,18442234.0,,,,
2019-03-31,2019-05-09,10-Q,"Kimbell Royalty Partners,Â LP",KRP,CIK0001657788,USD,1163903.0,36139.0,,,,257727.0,,,906158146.0,35587930.0,,,,,,,,13543501.0,,13543501.0,-2230486.0,29601.0,,,21870009.0,,,,,,,2920900.0,,,,,,,,,,,,,10281008.0,-937938.0,,,967539.0,,23814.0,7798161.0,0.37,,,,,,,,,,,,,,,,,,,2802198.0,-5345363.0,,,0.0,,,,,,,-692149.0,492900.0,,,,776928.0,,,1422563.0,,1502161.0,,,,818370.0,431847.0,,83549.0,81093.0,80684.0,80684.0,60513.0,225663.0,93279566.0,906158146.0,4409776.0,,,314985017.0,19495403.0,19495403.0,0.0,87309544.0,87309544.0,-17204386.0,,-838432.0,,15812332.0,,-3687252.0,-5151509.0,,-0.21,,-0.21,,1.0,1.0,120853090.0,987148738.0,866295648.0,,-3922800.0,,592707.0,592707.0,598282.0,,,,,,,,,,3245873.0,,,,,,,15003898.0,,1770410.0,,427617585.0,742602602.0,,,503079.0,335353.0,3469584.0,,,,,0.0,,,,1596394.0,-5345363.0,755386.0,,,,,,,,0.0,,,,,,,17947209.0,17947209.0,,609486.0,,1857043.0,5333366.0,1770410.0,,,,,,,,,,,,70275978.0,110000.0,110000.0,-4969790.0,-5165884.0,,17971300.0,17971300.0,,,,
