end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfAcquiredIntangibleAssets,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,BusinessAcquisitionSharePrice,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredRevenueCurrent,DeferredRevenueLeasesAccumulatedAmortization,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToAffiliateCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuancePerShareAmount,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueOptionIneligibleItemsAggregateCarryingAmount,FinancialServicesCosts,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FiniteLivedLicenseAgreementsGross,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCash,IndefiniteLivedLicenseAgreements,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestIncomeOperating,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryGross,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementAmount,LongTermDebt,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherDepreciationAndAmortization,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilities,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherResearchAndDevelopmentExpense,OtherRestrictedAssets,PaymentForManagementFee,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromWarrantExercises,ProductionCosts,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RelatedPartyCosts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyRevenue,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharePrice,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,SubordinatedDebt,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnamortizedDebtIssuanceExpense,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,WarrantExercisePriceIncrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccountsReceivableSale,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,ConversionOfStockSharesConverted1,CostOfRevenue,DeferredTaxAssetsLiabilitiesNet,DeferredTaxLiabilities,DeferredTaxLiabilitiesOther,FiniteLivedIntangibleAssetsGross,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,PaymentsOfCapitalDistribution,ProceedsFromStockOptionsExercised,SaleOfStockNumberOfSharesIssuedInTransaction,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-04-15,10-K,374WATER INC.,SCWO,CIK0000933972,USD,,,,,,,,,,,,,,299984.0,,,,,,,,,,,,,,-479669.0,401894.0,,,,,,,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-829556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,25000.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,-329041.0,25000.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-04-14,10-K,374WATER INC.,SCWO,CIK0000933972,USD,,,,,,,,,,,,,85000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20457.0,,,,,,,,,,,,,,,,,,,,,,,189261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-890980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865000.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,-109510.0,,,,,,,,56242.0,865000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-17,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,52242.0,,,,5640.0,,,-76211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76211.0,,,,,,,,,81851.0,-76211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29609.0,,,,,,,5640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,32035.0,,,,9805.0,,,-62936.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62936.0,,,,,,,,,72741.0,-62936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40706.0,,,,,,,9805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-07,10-K,374WATER INC.,SCWO,CIK0000933972,USD,153891.0,,,5350.0,,,,13103.0,2179625.0,,,,85000.0,,,,,,,,,,,,33030.0,20996.0,,,,,,,,,,,,,,15646.0,-4811.0,,,,,,,,,,,0.0001,100000000.0,28043065.0,28043065.0,2804.0,,,,,,,,,,,,,,,,,,,,,,,,,,910779.0,5687.0,,,,,2303290.0,,,,,,-0.01,,,,,,,,,,,,,,,,,,,198900.0,,,,33842.0,,,,-308352.0,,,,,,,,,,2116.0,,,2276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153891.0,33030.0,153891.0,,,,,297000.0,-3538.0,-298273.0,-308352.0,,,26371.0,,,,,,368565.0,-334723.0,,,,,,,,,26371.0,,,,,,,,33000.0,,3538.0,0.0001,50000000.0,0.0,0.0,0.0,,,,,330000.0,,,,,,,,,,,,,,12034.0,,,,,,,,,,169665.0,,,,,297001.0,0.75,33842.0,,,,,,,,,,,,,,,,,,,,,,,,,,-120861.0,,,,,,,,,297001.0,,,,,4500000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-23,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438784.0,423138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,228519.0,,,,10438.0,,,-394510.0,,,,,,,,,,,-89100.0,,,-5088.0,,,,,30000.0,,-140105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0,-11193.0,-465669.0,-394510.0,,,23657.0,,,,,,428605.0,-418167.0,,,,,,,,,23657.0,,,,,,,,100000.0,,11193.0,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,200086.0,,,,,,,10438.0,131454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28644526.0,,,,,,,,,,,,,
2011-06-30,2011-08-22,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,163737.0,,,113332.0,,,,14782.0,4426029.0,,,,,,,,,,,,,,,,777366.0,757883.0,,,,,,,,,,,,,,234802.0,,,,,,,,,,,,0.0001,100000000.0,30043065.0,25543065.0,3004.0,,,,,,6925.0,,,,,,,,,,,130000.0,,,,,,,,,,,,,,,3948561.0,,,,,,-0.05,,,,,,,,,,,,,,,,,,,902503.0,,,,13628.0,,,-1250761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157.0,,,,,,,,130000.0,,,467652.0,777366.0,293737.0,173915.0,,,173915.0,,,,-1250761.0,,,-3157.0,,,,,,1261232.0,-1247604.0,,,,,,,,,,,,,,,,,,,,0.0001,50000000.0,0.0,0.0,0.0,,18271.0,,,,,,,,,,,,,,,,,19483.0,,,,,,,,,,358729.0,,,,,,,20553.0,,,,,,,,,,,,,,,,,,,,,,,,,,309714.0,,,,,,,,,,,,,,4500000.0,170758.0,,,,,,,,,299984.0,25415167.0,,,,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,73680.0,,,13491.0,,,,18608.0,4679724.0,,,,,,,,,,,,,,,,288195.0,270474.0,,,,,,,,,,,,,,234802.0,,,,,,,,,,,,0.0001,100000000.0,30124565.0,25624565.0,3012.0,,,,,,130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4474879.0,,10000.0,,,177416.0,-0.02,,,,,,,,,,,,,,,,,,,299577.0,,,,13491.0,,,-526318.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502.0,,,,,,,,,,,251096.0,288195.0,73680.0,177416.0,,,,,,,-526318.0,,,-3502.0,,,,,,536307.0,-522816.0,,,,,,,,,,,,,,,,,,,,0.0001,50000000.0,0.0,0.0,0.0,,12181.0,,,,,,,,,,,,,,,,,17721.0,,,,,,,,,,236730.0,,,,,,,143491.0,,,,,,,,,,,,,,,,,,,,,,,,,,37099.0,,,,,,,,,,,,,,4500000.0,170758.0,,,,,,,,,299984.0,25605940.0,,,,,,,,,,,,,
2011-12-31,2012-04-16,10-K,374WATER INC.,SCWO,CIK0000933972,USD,179304.0,,,18909.0,,18909.0,,20521.0,4730724.0,,612150.0,,150000.0,,,466907.0,,,10230.0,,10230.0,,,,66515.0,50706.0,,,,-0.11,,,,,-2827079.0,655454.0,,,,7530.0,-8116.0,,,,0.88,0.88,,,4294999.0,,,0.0001,100000000.0,25624565.0,25624565.0,3012.0,,,,,,136925.0,,,,,,,,,,,,,,1935133.0,,1063755.0,4810.0,426228.0,440340.0,1935133.0,7418.0,,,,,4856755.0,,,31174.0,39851.0,180988.0,-0.1,,,,,,,,,0.0,,,,,,,,,,1628739.0,,,,56466.0,,,-2553465.0,-2553465.0,,,,,,,,,,25413.0,,,37826.0,,,,,,,,,,,,,,,,,,,,10230.0,,,,,,,,,,612150.0,360292.0,66515.0,179304.0,180988.0,,,,1472250.0,-11193.0,-1469173.0,-2553465.0,,,13427.0,,,,180988.0,,2623358.0,-2566892.0,,,7418.0,,,,,,23657.0,,,,,170758.0,,,150000.0,,11193.0,0.0001,50000000.0,0.0,0.0,,24267.0,24267.0,,,1622250.0,,,,,,,,,122250.0,,,,36330.0,15809.0,,,,,,,,,,994619.0,,,,,1350000.0,0.75,193391.0,466907.0,,,,,,,,,,,,,,-200000.0,1950000.0,,,1750000.0,0.91,0.91,,,,,-293777.0,,,,,,,,,1350000.0,,466907.0,,,4500000.0,170758.0,-170758.0,,,,1024354.0,,,,299984.0,26338637.0,,,,,,,,,,,,,
2012-03-31,2012-07-11,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,325980.0,,,14435.0,,,,22434.0,8871802.0,,,131454.0,50000000000.0,262700.0,,,,,3644.0,,3644.0,,,,3570706.0,259610.0,,,,,,,,,,,,,,221175.0,213645.0,,,,,,,,,,,0.0001,100000000.0,28384565.0,28384565.0,3288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,,5644238.0,,,,,184632.0,-0.03,,,1.37,,,,,,,,,,,,,,,,221239.0,2637760.0,,,14435.0,,,-787484.0,,,,,,,,,,,146677.0,,,-4741.0,,,,,,,,,,,,,,,,,659440.0,,,3644.0,,,,,,,,,,,510612.0,3570706.0,325980.0,184632.0,,,,450000.0,,-236355.0,-787484.0,,201000.0,-3644.0,,,,,,798275.0,-783840.0,,3297200.0,1913.0,,,,,,,,,,,,,,50000.0,,,,,,,,24000.0,,,,500000.0,,,,,,,,,,,,,,13896.0,,,,,,,,,,577036.0,,,,,450000.0,1.0,14435.0,131454.0,,,,,,,,,,,,,,,,,,,,,,,,201000.0,3060094.0,,,,,3096200.0,,,,,,,,,4500000.0,170758.0,,,,,,,,,,25962587.0,,,,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,68838.0,,,,,29922.0,,-24036.0,9275268.0,,,,,,,,,,,,,,,,3425215.0,170674.0,,,,,,,,1.37,,,,,,100051.0,,,,,1.14,,,,5429999.0,,,0.0001,100000000.0,28094565.0,28094565.0,3322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6184718.0,,,131805.0,548263.0,,-0.02,,233454.0,,,,,,,54953.0,,,,,,,,,,271433.0,2637760.0,,,29922.0,,,-540479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604487.0,,,3717.0,,,,,,,,,,,617101.0,3425215.0,617101.0,,,,,,,,-540479.0,,,-3717.0,,,,,,566684.0,-536762.0,,,,,,,,,,,,,,,,,,,,,,,,,40701.0,,,,,,,,,,,,,,,,,36330.0,12294.0,,,,,,,,,,295251.0,,,,,,,29922.0,,,,,,,,,,,,,,,,,,,1750000.0,0.91,,,,1.0,,2808114.0,,,,,,,,,,,,,,5050000.0,285758.0,,,,,,,,,,28154620.0,,,,,,,,,,,,,
2012-09-30,2012-11-19,10-Q,374WATER INC.,SCWO,CIK0000933972,USD,356155.0,,,,,33649.0,,-25404.0,9470614.0,,,,,,,,,,,,,,,,3685289.0,487070.0,,,,,,,,1.37,,,,,,19542.0,,,,,,,,,5500999.0,,,0.0001,100000000.0,28165565.0,28094565.0,3329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560136.0,,,131805.0,297755.0,,-0.01,,,,,,,,,109907.0,,,,,,,,,,280663.0,2637760.0,,,33649.0,,,-375418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403330.0,,549533.0,,,3792.0,,,,,,,,,,,1057240.0,3685289.0,1057240.0,,,,,,,,-375418.0,,,-3792.0,,,,,,405275.0,-371626.0,,,,,,,403330.0,,,,403330.0,,,,,,,,,,,,,,30549.0,,,,,,,,,,,,,,,,,36330.0,10926.0,,,,,,,,,,124612.0,,,,,,,33649.0,,,,,,,,,,,,,,,,,,,1750000.0,0.91,,,,1.0,,2628049.0,,,,,,,,,,,,,,5050000.0,285758.0,,,,,,,,,,28142413.0,,,,,,,,,,,,,
