end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockholdersEquity,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ConvertibleDebt,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpenses,CumulativeEarningsDeficit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionRatio,DebtInstrumentConvertibleConversionRatio1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentConvertibleInterestExpense,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsValuationAllowance,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmbeddedDerivativeLossOnEmbeddedDerivative,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueOptionChangesInFairValueGainLoss1,FiniteLivedIntangibleAssetsAccumulatedAmortization,ForwardContractIndexedToIssuersEquityForwardRate,ForwardContractIndexedToIssuersEquityRedeemableStockRedemptionRequirementsAmount,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestOnConvertibleDebtNetOfTax,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LossOnContractTerminationForDefault,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableFairValueDisclosure,NotesPayableRelatedPartiesClassifiedCurrent,OccupancyCosts,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherDepreciationAndAmortization,OtherIncome,OtherNoncashIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,ProceedsFromNotesPayable,ProfessionalFees,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueOther,UnrealizedGainLossOnDerivatives,UnsecuredDebtCurrent,WarrantsAndRightsOutstanding,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-11-30,2010-03-15,10-K,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,,,,,,,,,,,,,,,,,,,,,,,3708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,2011-03-15,10-K,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,,32241.0,,,,,-108028.0,,,,,,,,,,,61366.0,21366.0,,21366.0,,21366.0,17658.0,-117110.0,0.001,1000000000.0,185760000.0,185760000.0,185760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146235.0,,0.0,,,,,,,,-113453.0,,,,,,,,,,,,113453.0,,228521.0,,,-115068.0,,26490.0,146236.0,,,,9000.0,,,,,,,,40000.0,,,,,,178476.0,61366.0,,178476.0,,113453.0,-40000.0,-55795.0,-115068.0,,,,,,228521.0,-228521.0,,,,,,,113453.0,,40000.0,,,,,,,,,,,,,,113453.0,,,,,,-194842.0,,,,,,,,,,32241.0,-117110.0,,,,,,,,,,,,,,,,85118795.0
2011-02-28,2011-04-19,10-Q,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,,,,,,,,,,,,,,,,,,,,,,,105178.0,83812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,56246.0,,,-56246.0,,58.0,40000.0,,,,,,,,,,,,,,,,,,,,,,,100000.0,,-16188.0,-56246.0,,,,,,56246.0,-56246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108360000.0
2011-05-31,2011-07-20,10-Q,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,,,,,,,,,,,,,,,,,,,,,,,563381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.0,,,,,,,,7000.0,,,,-0.01,,,,,,,,,,,,,,,,,,,,,165384.0,,,,,,,,,,,,,,,,,,,,82804.0,,,,,,,,,,,,-1649798.0,,,,,,166382.0,-165980.0,,,,,,,-1483818.0,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,,,,,-1401014.0,,,,,185760000.0
2011-08-31,2011-10-20,10-Q,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,,,,,,,2449455.0,,,,,,,,,,,592650.0,482567.0,,,,473631.0,,,,1000000000000000.0,198839513.0,,198840.0,,,,,,,197388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156.0,,,,,,,,,161493.0,,0.0,,,,,,,,,,,,,,,,,,,,3072147.0,,192232.0,,,,,,,,,,,,,,,,,,76601.0,,897816.0,,,,171669.0,420981.0,,171669.0,,,,,-315303.0,-118755.0,,,,5156.0,197388.0,-196548.0,,,,,,,-118755.0,,,,,,,,,8936.0,,,,,,,,,,33482.0,,,-2227314.0,840.0,,,,,,,,,10176.0,592650.0,,,,,,,,,,,-2293086.0,,,,,103684815.0
2011-11-30,2012-03-13,10-K,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,35838.0,35838.0,,-949932.0,,7329.0,2493455.0,,5892.0,,,,,949932.0,,949932.0,,280739.0,177723.0,,174923.0,,174923.0,153557.0,203358.0,0.001,1000000000.0,199839513.0,199839513.0,199840.0,-2295095.0,,,,100000.0,,,,,871968.0,,,,0.45,0.5,,0.1,,31032.0,,,,0.1,,,,,308495.0,-308495.0,,,,,13221.0,13221.0,,3704814.0,3072147.0,,0.0,,3704814.0,,41543.0,,-0.01,,,,,,,4654746.0,-3072147.0,,0.0,,0.0007,6.28,,5892.0,0.03,3072147.0,-3704814.0,,3072147.0,,674477.0,,,-2295095.0,,41630.0,-104693.0,,,4654746.0,7000.0,,949932.0,,,-2800.0,,,72673.0,31032.0,981112.0,,,44800.0,77381.0,280739.0,,77381.0,,950132.0,-76237.0,-720338.0,-2295095.0,,,,24000.0,,687698.0,-682666.0,2489937.0,2800.0,,,,1350.0,-1612429.0,,38565.0,,0.0001,100000000.0,0.0,0.0,,,7000.0,,,,200.0,,,,-37672.0,30343.0,,,-2489937.0,5032.0,,,,,,,,,,203358.0,,,980964.0,,1000000.0,,980964.0,,90000.0,,-3704814.0,,,,,189594268.0
2012-02-29,2012-04-23,10-Q,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,40352.0,,,,,,2557455.0,,,,,,,,548.0,548.0,,225980.0,130032.0,,122780.0,,174923.0,-52143.0,,0.001,1000000000.0,201839513.0,201839513.0,201840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,,,,,,,,,57093.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,234487.0,,,-225823.0,,4514.0,15550.0,,,,,,,,,,,,68744.0,,1287.0,,,66000.0,,225980.0,,182445.0,,80000.0,,-132143.0,-225823.0,,,,,,241555.0,-224536.0,,7252.0,,,,,-1287.0,,,,,,,,,,,,,,,,,,,27204.0,,,-2715760.0,17019.0,,,,,,,,,,43535.0,,,,,,,,,,,,,,,,200784568.0
2012-05-31,2012-07-18,10-Q,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,42021.0,,25000.0,,,,2787574.0,,,,,,,19405.0,,2883.0,,211345.0,122465.0,,88606.0,,88606.0,-86317.0,,0.001,1000000000.0,209696656.0,209696656.0,209697.0,,,,,222343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7067.0,,,,,,,,,58652.0,,-0.03,0.0,,,,,,,,,,,,,,,,,,,44248.0,,380819.0,,,-619005.0,,6183.0,17109.0,-25000.0,,,,,,,,-1442.0,,,64816.0,,45999.0,,,284571.0,,211345.0,,323016.0,,190000.0,,-276317.0,-393182.0,,,,,,387886.0,-347183.0,,8859.0,,,14136.0,,-45999.0,,,,,,,,,,,,,,,,,,,24064.0,,,-3108942.0,40703.0,,,,,,,,,,-111671.0,,,,,2857143.0,,,,108571.0,,,,,,,13662489.0
2012-08-31,2012-10-22,10-Q,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,31611.0,,25000.0,,,,3017001.0,,,,,,86100.0,19405.0,,186547.0,,187370.0,105557.0,,72596.0,,72596.0,,,0.001,1000000000000000.0,264935189000000.0,264935189000000.0,264936.0,,,,,208636.0,47500.0,,3509188.0,,,,,,,,,,,,,81677.0,,0.08,,14864.0,,,,,,,,,,7067.0,,,,212007.0,82207.0,82207.0,-6945.0,,92152.0,,-0.03,,,,,,,,,,0.0,,0.0009,1.73,-48123.0,,,,,,,,281752.0,,,,,,,,,-81677.0,,,,,,,,,60888.0,,134284.0,,,10000.0,,187370.0,,414606.0,,,,,-400246.0,,,,,,288819.0,-272907.0,,7961.0,,,,,-127339.0,,,,0.0,1000000000000000.0,150000.0,1500000000000.0,15.0,,,,,,,212007.0,,50000.0,,20925.0,,,-3509188.0,15912.0,,,,,,,,,,-227236.0,,,,,6500000.0,,,,130000.0,,6945.0,,,,,14869864.0
2012-11-30,2013-03-19,10-K,"NET SAVINGS LINK, INC.",NSAV,CIK0001432176,USD,48281.0,,,-278552.0,,19887.0,3447983.0,,15713.0,190340.0,-38825.0,,,217266.41,9263.0,9263.0,,96913.0,22168.0,,18131.0,,18131.0,-156792.0,,0.001,1000000000.0,28555576.0,28555576.0,28556.0,-1252883.0,,,,132581.0,47500.0,,3742820.0,156800.0,,156800.0,1500000.0,,,0.58,,0.08,44356.0,19405.0,13475799.0,42500.0,,0.08,,8119.0,,491907.0,491907.0,-491907.0,,1447000.0,-491907.0,28270.0,,28270.0,,11686.0,-11686.0,,54062.0,,-11686.0,50828.0,128255.0,,-0.08,,,,,,,190340.0,,,0.0,4.3478,0.0073,6.88,-56042.0,21605.0,,,11686.0,,278552.0,-25000.0,1009565.0,,,-1252883.0,0.34,21409.0,86712.0,-25000.0,38825.0,380680.0,,,132581.0,,,,,25000.0,56960.0,3389.0,303702.0,,,163268.0004,363179.0,96913.0,,363179.0,,237000.0,,-393792.0,-1252883.0,,,,,,1062835.0,-960867.0,2160221.0,4037.0,,,,,-292016.0,10500.0,,,0.0001,100000000.0,1500000.0,1500000.0,15.0,,,,,,,,297500.0,,,17785.0,25000.0,,-3742820.0,101968.0,,,-446571.0,,,,,,,-266266.0,,,,,966667.0,,163268.0,,478571.0,,-11686.0,,,86100.0,,15714450.0
