end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfUtilities,CostsAndExpenses,CustomerAdvancesAndProgressPaymentsForLongTermContractsOrPrograms,CustomerAdvancesCurrent,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilities,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DividendsPreferredStock,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FiniteLivedIntangibleAssetsGross,ForeignCurrencyTransactionGainLossRealized,ForeignCurrencyTransactionGainLossUnrealized,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseDebt,InterestExpenseLongTermDebt,InterestIncomeExpenseNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryAdjustments,InventoryFinishedGoods,InventoryLIFOReserve,InventoryNet,InventoryNoncurrent,InventoryWorkInProcess,InventoryWriteDown,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityAverageOutstandingAmount,LineOfCreditFacilityIncreaseAccruedInterest,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityPeriodicPaymentInterest,LitigationSettlementExpense,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,ManufacturingCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncurrentAssets,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,PaymentsOfStockIssuanceCosts,PaymentsToSuppliers,PreferredStockLiquidationPreference,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyExpense,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligation,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyIncomeNonoperating,RoyaltyRevenue,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssued,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRedeemedOrCalledDuringPeriodValue,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CashAndDueFromBanks,CashEquivalentsAtCarryingValue
2009-07-31,2009-10-29,10-K,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.0,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-10-29,10-K,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,,,,,,,,,,,,,,,94000.0,,,,,,,,,,,,,165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,2545832.0,0.557,,,,,,,,,,,706000.0,,,,,,,,,,,,,,,,,,
2010-10-31,2010-12-15,10-Q,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000.0,-54000.0,,,,,,,,,-360000.0,,,,,45000.0,,518000.0,,,,,,,,,,,,,,,,,31000.0,,,,,,,,,,,-0.01,,,,,,,-1000.0,,,,11000.0,,,,,,,,,,,,,,,,,,,40000.0,,,,-15000.0,,-46000.0,,,17000.0,,,,-19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179000.0,,,,-232000.0,,-354000.0,-354000.0,,-8000.0,,,,,-346000.0,,,,,,,,6000.0,,,,11000.0,,,,,,,,,,,,,200000.0,,,,,,,,,,,,21000.0,11000.0,,,172000.0,,48000.0,124000.0,462000.0,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,2011-03-17,10-Q,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,133000.0,,,,,,,,,,-311000.0,,,,,49000.0,,463000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-303000.0,,,,,,,,-276000.0,,,,,,,,-8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000.0,,,187000.0,,56000.0,131000.0,403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,2011-06-14,10-Q,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000.0,,,,,,,,,,-149000.0,,,,,62000.0,,344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-123000.0,,,,,,,,-102000.0,,,,,,,,-26000.0,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,242000.0,,34000.0,208000.0,274000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,2011-10-31,10-K,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,326000.0,,,,,,,,,,-90000.0,-75000.0,21487000.0,,68000.0,17000.0,68000.0,17367450.0,,,430000.0,723000.0,695000.0,,,,64000.0,64000.0,-101000.0,,,,0.01,400000000.0,68922423.0,68922423.0,689000.0,-1429000.0,,,,,172000.0,,2005000.0,,,0.0,,,,,,,5440000.0,0.0,158000.0,4990000.0,292000.0,5440000.0,119000.0,119000.0,,,,,,,,,,,-0.02,0.0,0.34,-0.2665,-0.0012,-0.1075,0.0352,2000.0,,,118000.0,-24000.0,37000.0,-41000.0,,,,,,,,,,-1392000.0,,,,,,,-31000.0,,,,-16000.0,,-252000.0,,,-2000.0,,,,-106000.0,,106000.0,,527000.0,,531000.0,,4000.0,,129000.0,1376000.0,723000.0,1326000.0,50000.0,,,,,,,,,10000000.0,,,,,,419000.0,,6000.0,,-528000.0,,-1392000.0,-1392000.0,,,1000000.0,0.0,,,-1262000.0,,,,,,,,,-37000.0,-130000.0,50000.0,-24000.0,,,,62.0,,,,,,31000.0,,,450000.0,,6000.0,,2000.0,,,,28000.0,-10000.0,13900000.0,,33000.0,38000.0,-22819000.0,,743000.0,,238000.0,505000.0,1365000.0,68000.0,4000000.0,,,,,,-677916.0,0.0,498750.0,,1841250.0,0.592,,,,0.15,0.478,0.0,,,,-1351000.0,-653000.0,0.0,,5925.0,,13333.0,,-26666.0,,,,,,5400000.0,,373000.0,,,
2011-10-31,2011-12-15,10-Q,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,435000.0,,,,,,,,,,,-56000.0,21495000.0,,8000.0,0.0,8000.0,17017450.0,,,,728000.0,706000.0,,,,109000.0,109000.0,45000.0,,,,0.01,100000000.0,68922423.0,68922423.0,689000.0,-162000.0,,,,,9000.0,,189000.0,,,,,,,,,,,,,,,,6000000.0,6000.0,,,,,,,,,,,0.0,,,,,,,1000.0,,,,-22000.0,19000000.0,,,,,,,,,,,,,,,,,,109000.0,,,,0.0,,-6000.0,,,-21000.0,,,,-34000.0,,,,,,523000.0,,,,,1535000.0,728000.0,1535000.0,,,,,,,,,,,,,,,,50000.0,,,,-6000.0,,-181000.0,-181000.0,,-56000.0,1000000.0,,,,-125000.0,,,,,,,,-19000.0,19000.0,-56000.0,,-22000.0,,,,,,,,,,,,,50000.0,,,,,,,,22000.0,,,,0.0,7000.0,-23000000.0,,64000.0,,32000.0,32000.0,173000.0,8000.0,,,,,0.0,,350000.0,,,,,,,,,,,,,,,,-807000.0,,,,,,,,,,,,,,,,,,
2012-01-31,2012-03-16,10-Q,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,434000.0,,,,,,,,,,,-49000.0,21504000.0,,,,9000.0,,,,,633000.0,617000.0,,,,70000.0,70000.0,,,,,0.01,100000000.0,68922423.0,68922423.0,689000.0,-106000.0,,,,,14000.0,,159000.0,,,3000.0,,,,,,,,,,,,,6000.0,,,,,,,,,,,,0.0,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35000.0,,186000.0,,,,501000.0,,,,,1537000.0,633000.0,1537000.0,,,,,,,30000.0,,,,,,,,,,,,,,,-112000.0,,,,1050000.0,,,,-70000.0,,,,,,,,6000.0,6000.0,,,-7000.0,,,,,,,,,,,,,,,,,,,,,16000.0,,,,,19000.0,-23113000.0,,89000.0,,43000.0,46000.0,126000.0,,,,,,,,,,,,,,,,,,,,,,,,-904000.0,,,,,,,,,,,,,,,,,,
2012-04-30,2012-06-14,10-Q,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,552000.0,,,,,,,,,,,-62000.0,21510000.0,,,,6000.0,,,,,635000.0,622000.0,,,,62000.0,62000.0,,,,,0.01,100000000.0,68922423.0,68922423.0,689000.0,-123000.0,,,,,0.0,,156000.0,,,4000.0,,,,,,,,,,,,,3000.0,,,,,,,,,,,,0.0,,,,,,,,,,,,-13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15000.0,,198000.0,,,,503000.0,,,,,1656000.0,635000.0,1656000.0,,,,,,,12000.0,,,,,,,,,,,,,,,-110000.0,,,,1000000.0,,,,-110000.0,,,,,,,,-13000.0,-13000.0,,,15000.0,,,,,,,,,,39000.0,,,,,,,,,,,13000.0,,,,,14000.0,-23223000.0,,46000.0,,46000.0,0.0,142000.0,,,,,,,,,,,,,,,,,,,,,,,,-1021000.0,,,,,,,,,,,,,,,,,,
2012-07-31,2012-10-29,10-K,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,616000.0,,,41000.0,,,,,,,107000.0,-49000.0,21514000.0,,27000.0,0.0,27000.0,16807450.0,,,0.0,616000.0,605000.0,,,,56000.0,56000.0,-8000.0,,,,0.01,400000000.0,68922423.0,68922423.0,689000.0,-528000.0,,,,,25000.0,,662000.0,,90000.0,4000.0,,,,,,,5665000.0,0.0,204000.0,5159000.0,302000.0,5665000.0,17000.0,17000.0,,,,,,,,,,,-0.01,0.0,0.34,-0.3636,-0.0044,0.0,0.028,2000.0,15000.0,,118000.0,-29000.0,26000.0,-75000.0,,,,,,,,,-554000.0,-554000.0,,,,,,,288000.0,,,,4000.0,,-30000.0,,,-49000.0,,,,-115000.0,,104000.0,,492000.0,,499000.0,,7000.0,,117000.0,1770000.0,616000.0,1620000.0,150000.0,,,,1000000.0,,,,,,1150000.0,,1000000.0,150000.0,,100000.0,,0.0,,-110000.0,,-554000.0,-554000.0,,,1000000.0,100000.0,,,-412000.0,24000.0,,,24000.0,,,,,26000.0,-142000.0,50000.0,-27000.0,,,1700000.0,62.0,,,,,,32000.0,,0.0,100000.0,,0.0,,2000.0,,,118000.0,11000.0,1000.0,13900000.0,,0.0,38000.0,-23373000.0,,250000.0,,172000.0,78000.0,599000.0,27000.0,2000000.0,1171250.0,0.588,2000.0,,,560000.0,0.0,160000.0,0.0,1281250.0,0.573,0.0,1276135.0,0.573,0.0,0.637,0.0,0.0,,,-479000.0,-1154000.0,,,5925.0,,,13333.0,0.0,,,,,,5700000.0,,225000.0,,,
2012-10-31,2012-12-17,10-Q,NON INVASIVE MONITORING SYSTEMS INC /FL/,NIMU,CIK0000720762,USD,692000.0,,,41000.0,,,,,,,-106000.0,-49000.0,21518000.0,,4000.0,0.0,4000.0,16284950.0,,,,580000.0,571000.0,,,,51000.0,51000.0,-5000.0,,,,0.01,400000000.0,68922423.0,68922423.0,689000.0,-116000.0,,,,,11000.0,150000.0,134000.0,,90000.0,4000.0,,,,,,,,,,,,,1000.0,1000.0,,,,,,,,,,,0.0,,,,,,,0.0,11000.0,,115000.0,0.0,0.0,,,,,,,,,,,,,,,,,,76000.0,,,,0.0,,-9000.0,,,-9000.0,,,,-31000.0,28000.0,269000.0,,484000.0,,491000.0,,7000.0,,29000.0,1846000.0,580000.0,1696000.0,150000.0,,,,,1400000.0,,,,,,,,,471000.0,0.0,,,,-5000.0,,-116000.0,-116000.0,,,1000000.0,100000.0,,,-85000.0,,,,,,,,,0.0,-31000.0,50000.0,0.0,,,1700000.0,,,,,,,20000.0,,,0.0,,,,,,,,9000.0,,13900000.0,,0.0,4000.0,-23489000.0,,49000.0,,15000.0,34000.0,119000.0,4000.0,,648750.0,0.354,,0.0,522500.0,522500.0,0.0,,0.0,758750.0,0.361,0.0,753635.0,0.361,,0.88,,0.0,,,,-1266000.0,,,,,,,0.0,,,,,,,,,68922000.0,,
