end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleDebtNoncurrent,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,DebtInstrumentFaceAmount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilitiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,GrossProfit,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,HeldToMaturitySecuritiesFairValue,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LongTermInvestments,LossContingencyEstimateOfPossibleLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherDeferredCostsNet,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherUnderwritingExpense,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsForRepurchaseOfWarrants,PaymentsForUnderwritingExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PaymentsToInvestInDecommissioningFund,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidTaxes,ProceedsFromConvertibleDebt,ProceedsFromDecommissioningFund,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemableNoncontrollingInterestEquityCommonCarryingAmount,RelatedPartyCosts,RepaymentsOfLinesOfCredit,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,RestrictedCash,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligationPercentage,SalesAndExciseTaxPayableCurrent,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SponsorFees,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesOutstanding,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncomeTaxesPaid,PaymentsOfDebtIssuanceCosts,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber
2019-03-31,2019-05-14,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,56655.0,5208.0,,,,,5004241.0,,,,,,,,,,,151782921.0,1073681.0,0.5,5000001.0,,918331.0,,893331.0,,,11.5,,,,,,,-23352000.0,,,,200000.0,46032.0,,,,,,,,,,,,,,,,,,,,,,,,-6.9,,,,,,,,,,,,,,,,185000.0,19349.0,150680659.0,150661310.0,,-316.0,2917.0,,,,,,,,56290.0,,2917.0,,,,,155350.0,,,,,,,59240.0,,,6524307.0,151782921.0,105307.0,,150709240.0,,151701947.0,-150650000.0,-158616.0,-23352000.0,,,,500000.0,,59556.0,-59556.0,,,,,,,,,,,622484.0,,,6419000.0,,,,2620000.0,576749.0,,,150650000.0,0.0001,1000000.0,,,,155350.0,,,,148030000.0,,200000.0,4250000.0,,7745000.0,,64231.0,,-3233.0,,,140258612.0,65535.0,,200000.0,65535.0,,,,-4902.0,50568000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,5000002.0,,140988516.0,4250000.0,,,2917.0,,14015901.0,,,,,,,3384071.0,,,,,
2019-06-30,2019-08-13,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,106794.0,5208.0,,,,,4525457.0,,,,,,,,,,,152445276.0,837555.0,0.5,5000001.0,,675302.0,,,,,11.5,,,,,,,-17630000.0,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,-5.62,,,,,,,,,,,,,,,,-381000.0,105096.0,151579139.0,151684235.0,,657951.0,179171.0,,,,,,,,,,,,,,,,,,,,,,898481.0,,,6707882.0,152445276.0,288882.0,,151607721.0,,,,,-17630000.0,,,,500000.0,,240530.0,-240530.0,,,,,,,,,,,622484.0,,,,,,,,,,,,0.0001,1000000.0,,,,162253.0,,,,,,,,,,,,,478780.0,,,140737390.0,,,,,,,,473878.0,42460000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,5000004.0,,,,,,182088.0,,13959762.0,,,,,,,3134742.0,,,,,
2019-09-30,2019-11-13,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,170513.0,20625.0,,,,,3995433.0,,,,,,,,,,,153222997.0,679936.0,0.5,5000001.0,,561779.0,,,,,11.5,,,,,,,-18980000.0,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,-6.01,,,,,,,,,,,,,,,,-852000.0,3456.0,152353206.0,152356662.0,,717602.0,187580.0,,,,,,,,,,,,,,,,,,,,,,938940.0,,,6955581.0,153222997.0,536581.0,,152543061.0,,,,,-18980000.0,,,,500000.0,,221338.0,-221338.0,,,,,,,,,,,622484.0,,,,,,,,,,,,0.0001,1000000.0,,,,118157.0,,,,,,,,,,,,,530022.0,,,141267409.0,,,,,,,,1003900.0,45857000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,5000007.0,,,,,,366068.0,,13905669.0,,,,,,,3157479.0,,,,,
2019-12-31,2020-03-25,10-K,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,214787.0,5208.0,1967000.0,1839000.0,5954000.0,602000.0,258628000.0,1688000.0,34000.0,17910000.0,5600000.0,1400000.0,100000.0,4200000.0,,2700000.0,3576875.0,82769000.0,64912000.0,0.5,5000001.0,,406724.0,42976000.0,381724.0,44576000.0,-27516000.0,11.5,,0.0001,500000000.0,31394963.0,31394963.0,3000.0,-101004000.0,,167997000.0,502488.0,200000.0,,269000.0,5184000.0,-118543.0,34000.0,58653000.0,0.0,34000.0,35146000.0,11786000.0,2054000.0,9667000.0,58619000.0,0.0,32000.0,0.0,500000.0,3221000.0,3221000.0,144000.0,4810000.0,,8505000.0,,-31.810000000000002,,0.275,0.21,0.065,1057000.0,0.0,1083000.0,306000.0,,0.0,0.0,3915000.0,-4810000.0,7597000.0,12891000.0,-2476000.0,109674.0,153049302.0,153158976.0,0.0,1828310.0,0.0,5100.0,22828000.0,-16901000.0,-99000.0,-1588000.0,-5297000.0,-3185000.0,214422.0,-2238000.0,497388.0,-162000.0,-24874000.0,98000.0,350000.0,626000.0,385000.0,5679000.0,1262000.0,,18198000.0,1700000.0,2593286.0,4825000.0,7200000.0,39435000.0,82769000.0,24166000.0,16245000.0,153238186.0,,7246000.0,-6553000.0,-28209000.0,-101004000.0,,,,500000.0,,75081000.0,-76843000.0,,,,,,,,,1875000.0,3274000.0,622484.0,1954000.0,-3784000.0,6419000.0,30000.0,,0.0,2620000.0,41000.0,1688000.0,4865000.0,150650000.0,0.0001,1000000.0,0.0,0.0,0.0,1899000.0,,,5100.0,148030000.0,5800000.0,0.0,4250000.0,12500000.0,7745000.0,112424000.0,64231.0,157000.0,1325822.0,2722000.0,2120000.0,141587667.0,65535.0,123564000.0,0.0,65535.0,0.0,1600000.0,1600000.0,-215297000.0,193585000.0,1.0,1691000.0,1800000.0,71860000.0,1382000.0,,,,,,,,,,,200000.0,,,,1.99,5418000.0,3282114.0,1.61,,,,,,,,,,,95000.0,43334000.0,,140988516.0,4250000.0,157000.0,30000.0,497388.0,0.0,0.0,144000.0,0.0,0.0,0.0,-118543.0,,6332793.0,,,,,
2020-03-31,2020-05-14,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,89448.0,0.0,,,,,3484151.0,327000.0,,,,300000.0,,1092000.0,,700000.0,3636440.0,153918277.0,194937.0,,5000001.0,,104229.0,,-302495.0,30149000.0,-14427000.0,11.5,,,,,,,-12331000.0,,26610000.0,,200000.0,,,,,,,,,,,,,,,,,200000.0,982000.0,982000.0,0.0,,,,-3.84,-3.84,-3.84,,,,,,,60000.0,,,,,-4810000.0,,,3343000.0,,,,,324772.0,0.0,,,,,,,1309000.0,-125339.0,618000.0,133754.0,2160000.0,3537000.0,-130000.0,-17000.0,534000.0,,,287000.0,,,,667204.0,,1400000.0,7139590.0,153918277.0,720590.0,,153723340.0,,-2218000.0,-1271000.0,-10938000.0,-12331000.0,-12331000.0,-12331000.0,,500000.0,,14428000.0,-11085000.0,,,,,,,,,,,622484.0,,-1246000.0,6419000.0,0.0,,0.0,2620000.0,,168000.0,1103000.0,,0.0001,1000000.0,,,,90708.0,,,182050.0,,,,,,7745000.0,8103000.0,,59000.0,191018.0,,,141778683.0,65535.0,10380000.0,,,,,,1515171.0,29953000.0,1.0,,,13446000.0,267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,31430000.0,,,,59000.0,-41000.0,631142.0,0.0,0.0,0.0,,,,,3214113.0,3214113.0,3214113.0,,,,
2020-06-30,2020-08-13,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,1348831.0,0.0,,,,,4825693.0,492000.0,,,,400000.0,,,,800000.0,,154184598.0,370748.0,,5000001.0,,308331.0,,,24662000.0,,11.5,,,,,,,-18993000.0,,28868000.0,,200000.0,,,125000.0,,,,,,,,,,,,,,200000.0,1096000.0,,-5633000.0,,350000.0,,-5.79,-5.79,-5.79,,,,,,,100000.0,,,,,-10443000.0,,,3573000.0,,,,,-1343062.0,0.0,,,,,,,,,,,,,,,,,,,,,,38310.0,,1300000.0,8747463.0,154184598.0,2328463.0,,153688850.0,,,,,-18993000.0,-18993000.0,-18993000.0,,500000.0,,15729000.0,-12156000.0,,,,,,,,,,,622484.0,,-1204000.0,,,,,,,,,,0.0001,1000000.0,,,,62417.0,,,,,,,,,,,,,-1341552.0,,,140437129.0,,,,,,,,173619.0,32441000.0,1.0,,,14633000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,13046000.0,,,,28000.0,-89000.0,629632.0,0.0,0.0,,,,,,3278547.0,3278547.0,3278547.0,,,,
2020-09-30,2020-11-16,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,2623570.0,12917.0,,,,,6500833.0,817000.0,,,,800000.0,,,,900000.0,,153454560.0,238251.0,,,,128961.0,,,19971000.0,,11.5,,,,,,,-23320000.0,,56188000.0,,200000.0,,,250000.0,,,,,,,,,,,,,,200000.0,1181000.0,,-579000.0,,650000.0,,-6.96,-6.96,-6.96,,,,,,,100000.0,,,,,-11021000.0,,,3726000.0,,,,,-1687606.0,0.0,,,,,,,,,,,,,,,,,,,,,,3859.0,,1400000.0,9692570.0,153454560.0,3273570.0,,152966309.0,,,,,-23320000.0,-23320000.0,-23320000.0,,500000.0,,25211000.0,-21485000.0,,,,,,,,,,,622484.0,,-1256000.0,,,,,,,,,,0.0001,1000000.0,,,,36461.0,72829.0,,,,,,,,,,,,-1675145.0,,,138761984.0,,,,,,,,-1501526.0,59914000.0,1.0,,,24030000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,-8284000.0,,,,697000.0,,,0.0,0.0,,,,,,3352870.0,3352870.0,3352870.0,,,,
2020-12-31,2021-03-19,10-K,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,,,10675000.0,8426000.0,22286000.0,1575000.0,511617000.0,2945000.0,,,21600000.0,2600000.0,46000.0,7030000.0,,3600000.0,8678835.0,312093000.0,296926000.0,,,0.0,,233936000.0,,235541000.0,190965000.0,,,0.0001,500000000.0,83904182.0,83904182.0,8000.0,-63646000.0,0.0,183537000.0,,,1015000.0,524000.0,2149000.0,,1077000.0,97432000.0,0.0,1077000.0,68025000.0,22737000.0,981000.0,5689000.0,96355000.0,1077000.0,0.0,0.0,1000000.0,4536000.0,4536000.0,24751000.0,25230000.0,,0.0,-3.12,-3.19,-3.12,,,,0.0,,4155000.0,331000.0,3000000.0,59477000.0,14306000.0,0.0,-25230000.0,11151000.0,17308000.0,13721000.0,,,,0.0,-59146000.0,0.0,,37578000.0,-12420000.0,-15647000.0,-110000.0,-9401000.0,8094000.0,,6587000.0,,15484000.0,30888000.0,228000.0,685000.0,3579000.0,385000.0,6542000.0,871000.0,18000.0,49086000.0,500000.0,,0.0,5600000.0,74911000.0,312093000.0,46831000.0,13870000.0,,,281696000.0,-4879000.0,-85852000.0,-63646000.0,-59146000.0,-59146000.0,59477000.0,,2.0,88432000.0,-76251000.0,29868000.0,6752000.0,3622000.0,4464000.0,5690000.0,6069000.0,3271000.0,,3532000.0,2748000.0,,2850000.0,-7646000.0,,6000.0,,7193000.0,,0.0,984000.0,3895000.0,,0.0001,1000000.0,0.0,0.0,0.0,5478000.0,,0.0,,,0.0,6055000.0,189000000.0,12500000.0,,96355000.0,,2753000.0,,3698000.0,2123000.0,,,98613000.0,6055000.0,,25000000.0,1600000.0,1605000.0,-274443000.0,269129000.0,,1503000.0,1900000.0,83896000.0,2614000.0,,,,,0.0,0.0,,,2354836.0,1.8,4800000.0,66653.0,414500.0,681065.0,3.19,15230000.0,2354836.0,1.8,15230000.0,2354836.0,1.8,2.82,3.15,2.39,4.6,0.0,15230000.0,,,237182000.0,1127190.0,,,1234000.0,,,0.0,0.0,24751000.0,0.0,0.0,0.0,,18933980.0,85008912.0,18933980.0,0.0,0.0,,
2021-03-31,2021-05-14,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,,,12906000.0,21208000.0,25170000.0,1866000.0,519828000.0,8375000.0,,,,8200000.0,,0.0,,900000.0,15532371.0,298152000.0,282053000.0,,,,,176985000.0,,178715000.0,-56826000.0,,,0.0001,500000000.0,84136987.0,84136987.0,8000.0,-42755000.0,,98638000.0,,,,379000.0,1391000.0,,,,,,,,,,,,,,300000.0,1101000.0,1173000.0,2153000.0,23077000.0,,,-0.55,,-0.55,,,,,,5462000.0,172000.0,45900000.0,,,,-23077000.0,12035000.0,18857000.0,7366000.0,,,,,,0.0,,,,,,,1760000.0,,12782000.0,,3005000.0,25167000.0,-296000.0,915000.0,4129000.0,385000.0,7207000.0,176000.0,,74253000.0,,,,1800000.0,95514000.0,298152000.0,69419000.0,31343000.0,,4000000.0,17137000.0,-2488000.0,-71475000.0,-42755000.0,-42755000.0,-42755000.0,,,2.0,51335000.0,-43969000.0,28355000.0,6090000.0,1444000.0,3625000.0,4467000.0,5695000.0,1726000.0,5308000.0,4284000.0,2331000.0,,3018000.0,-939000.0,,1000.0,,497000.0,,,1135000.0,1353000.0,,0.0001,1000000.0,,,0.0,9607000.0,,,,,,,,,,57096000.0,,200000.0,,5306000.0,3440000.0,,,39661000.0,,,,,1730000.0,-317198000.0,106004000.0,,3056000.0,,50234000.0,8203000.0,7058.0,8.26,7345862.0,7.04,7338804.0,7.04,0.0,0.0,2045690.0,1.74,,24847.0,178441.0,0.0,,13455000.0,2045690.0,1.74,,,,1.86,3.3,2.47,0.0,61059000.0,13455000.0,,,202638000.0,107645.0,,,200000.0,-1000.0,,0.0,0.0,2153000.0,,,,,77909110.0,,77909110.0,,,,
2021-06-30,2021-08-11,10-Q,"Shift Technologies, Inc.",SFT,CIK0001762322,USD,,,12572000.0,18332000.0,25466000.0,1407000.0,497303000.0,5651000.0,,,,5400000.0,,,,1000000.0,,402636000.0,385515000.0,,,,,238235000.0,,239710000.0,,,,0.0001,500000000.0,84162817.0,84162817.0,8000.0,-31661000.0,143768000.0,138519000.0,,,,310000.0,632000.0,,,,,,,,,,,,,,700000.0,1561000.0,,3470000.0,19606000.0,,,-0.41,,-0.41,,,,,,8609000.0,200000.0,46700000.0,,,,-19606000.0,13056000.0,20664000.0,16331000.0,,,,,,0.0,,,,,,,,,,,,,,,,385000.0,7993000.0,,713000.0,122451000.0,,,,2200000.0,254184000.0,402636000.0,87720000.0,49682000.0,,4000000.0,,,,-31661000.0,-31661000.0,-31661000.0,,,,49704000.0,-33373000.0,27037000.0,6151000.0,1555000.0,3734000.0,4563000.0,6130000.0,1830000.0,3074000.0,6909000.0,2430000.0,,3090000.0,-1758000.0,,,,,,,,,,0.0001,1000000.0,,,0.0,6497000.0,,,,,,,,,,,,,,5998000.0,4591000.0,,,,,,,,1475000.0,-348859000.0,154850000.0,,7341000.0,,48143000.0,,,,,,8051322.0,7.23,,,1889585.0,1.62,,,,,,13142000.0,1889585.0,1.62,,,,,,,,69080000.0,13142000.0,,,148452000.0,,,,101000.0,,,0.0,0.0,,,,,,78046020.0,,78046020.0,,,,
