end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesForUnredeeemedGiftCards,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldForSalePropertyPlantAndEquipment,AssetsNoncurrent,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerAssetNet,ContractWithCustomerAssetReclassifiedToReceivable,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DividendsCash,DividendsPayableAmountPerShare,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FoodAndBeverageCostOfSales,FranchiseRevenue,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,Goodwill,GoodwillImpairmentLoss,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IndefiniteLivedTrademarks,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InventoryGross,InvestmentIncomeInterest,LaborAndRelatedExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicensesRevenue,LitigationReserve,LitigationSettlementExpense,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLineOfCredit,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesSoughtValue,LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncurrentAssets,NumberOfCountriesInWhichEntityOperates,NumberOfReportableSegments,NumberOfStatesInWhichEntityOperates,NumberOfStores,OccupancyCosts,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherGeneralExpense,PaymentsForLegalSettlements,PaymentsOfDividends,PaymentsOfDividendsMinorityInterest,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromFranchisorOwnedOutlets,RevenueRemainingPerformanceObligation,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyRevenue,SalariesAndWages,SalariesWagesAndOfficersCompensation,SegmentReportingInformationRevenue,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,TravelAndEntertainmentExpense,TreasuryStockValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccruedIncomeTaxesCurrent
2009-11-30,2010-02-23,10-K,"BAB, INC.",BABB,CIK0001123596,USD,,,,,,,,,,,,,,,,,,,1072526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077899.0,,,,,,,,,,
2010-08-31,2010-10-12,10-Q,"BAB, INC.",BABB,CIK0001123596,USD,,,,,,,,,,,,,,,,,,,1157989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7571.0,,,,,,,,,0.02,,,,,,,,,,,,,35968.0,40000.0,,,,,,,,128115.0,,,,,,,,,,,,,,,,,,,2427.0,,,,,1832.0,309308.0,,,,,,,,,,,,,,,159368.0,,,,,,,,,,,,,,,,18383.0,,,,,,,128115.0,,,,,,,36451.0,619264.0,128710.0,,,,,,,,,,,,,,,,95763.0,,,,,,,,,,,,,,35920.0,,,,,,,,,113728.0,,747974.0,,434878.0,69422.0,,,,,,,,,,,,,,,,,,,,,,,,,10478.0,,,,7263508.0,,7263508.0,
2010-11-30,2011-02-24,10-K,"BAB, INC.",BABB,CIK0001123596,USD,271358.0,36949.0,130252.0,,126424.0,,977389.0,,,26787.0,,,4070590.0,1773866.0,,2296724.0,,,1242937.0,170411.0,,,,,0.04,0.001,15000000.0,8466953.0,7263508.0,13508257.0,,,,,,,,,,,,,,,,,,,,,248000.0,,,,,,,,,,,,,,,,28404.0,,,,,,-290540.0,,0.06,,,,,,29072.0,,,,,,80309.0,134957.0,105000.0,,,,,1493771.0,,,409528.0,,852.0,,,,,-18822.0,-26.0,3281.0,,67917.0,3841.0,,15988.0,-45647.0,,442285.0,2016365.0,9507.0,,9708.0,,34105.0,7521.0,1263261.0,,,,,,,,,,,863755.0,4070590.0,711171.0,,626223.0,,,,26494.0,,,,,,,152584.0,,,,,69356.0,-315832.0,,-40769.0,,527012.0,,409528.0,,,,,,,145824.0,2502227.0,411514.0,,,,,,,,,,,,,,,,363511.0,,,290540.0,18800.0,21969.0,,,,,,89993.0,,,168791.0,32359.0,-8084.0,,25292.0,,257395.0,-11056030.0,,445157.0,,2913741.0,,1737361.0,285436.0,,,,9948.0,,,,,,,,,,,368373.0,1.156,,,,,,3206835.0,,,42687.0,222781.0,,,7263508.0,,7263508.0,
2011-02-28,2011-04-12,10-Q,"BAB, INC.",BABB,CIK0001123596,USD,,,,,,,,,,,,,,,,,,,1189271.0,-53666.0,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7423.0,,,,,,,,0.005,,,,,,,,,,,,,32862.0,84300.0,,,,,,,,34855.0,,,,,,,31952.0,4532.0,15146.0,,20833.0,-103.0,,6788.0,6747.0,,,,2127.0,,,,,1090.0,348910.0,,,,,,,,,,,,,,,142359.0,,,,,,,,,,,,,,,,16957.0,-217906.0,,-900.0,,165140.0,,34855.0,,,,,,,38210.0,683720.0,35892.0,,,,,,,,,,,,,,,,106524.0,,,217906.0,900.0,,,,,,,,,,54905.0,,3262.0,,,,,,,93733.0,,719612.0,,399220.0,67246.0,,,,2487.0,,,,,,,,,,,,,,,,,,,,,10683.0,,,,7264561.0,,7263508.0,
2011-05-31,2011-07-12,10-Q,"BAB, INC.",BABB,CIK0001123596,USD,,,,,,,,,,,,,,,,,,,1229256.0,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6963.0,,,,,,,,,0.02,,,,,,,,,,,,,36291.0,60000.0,,,,,,,,144057.0,,,,,,,,,,,,,,,,,,,2127.0,,,,,958.0,316012.0,,,,,,,,,,,,,,,163383.0,,,,,,,,,,,,,,,,18900.0,,,,,,,144057.0,,,,,,,47807.0,647543.0,145226.0,,,,,,,,,,,,,,,,125853.0,,,,,,,,,,,,,,17969.0,,,,,,,,,105962.0,,792769.0,,463424.0,65605.0,,,,,,,,,,,,,,,,,,,,,,,,,12143.0,,,,7264945.0,,7263508.0,
2011-08-31,2011-10-11,10-Q,"BAB, INC.",BABB,CIK0001123596,USD,310753.0,52338.0,99629.0,,599876.0,,984850.0,,,32725.0,,,4158574.0,1877579.0,13511.0,2280995.0,,,1274429.0,,,,,,,0.001,15000000.0,8466953.0,8466953.0,13508257.0,,,,,,,,,5000.0,,,,,,,,,,,,248000.0,,,,,,,,,,,,,,,5756.0,,,,,,,,0.01,0.01,0.01,,,,,35294.0,,,,,,73114.0,33683.0,5000.0,,,,,1493771.0,,,75385.0,,,,,,,,,,,,,,,,3640.0,442285.0,,2126.0,,,,32916.0,857.0,312722.0,,,,,,,,,,,1058158.0,4158574.0,905574.0,,117830.0,,,,26494.0,,,,,,,152584.0,,,,,18953.0,,,,,,,70385.0,3640.0,,,,,,44312.0,593352.0,76654.0,,,,,,,,,,,,,,,,72917.0,,,,,,,,,,,112986.0,,,37314.0,10314.0,,,,,344330.0,-11169910.0,,101889.0,,670006.0,,445287.0,54645.0,,,,,,,,,,,,,,,368373.0,,,,,,,3100416.0,,,13050.0,222781.0,,,7267148.0,,7263508.0,
2011-11-30,2012-02-24,10-K,"BAB, INC.",BABB,CIK0001123596,USD,523545.0,45752.0,112344.0,,133294.0,,987034.0,73000.0,,32008.0,12562.0,360000.0,4087697.0,1813237.0,9458.0,2274460.0,,1236125.0,1236125.0,-6812.0,,,,,0.06,0.001,15000000.0,7263508.0,7263508.0,13508257.0,,,,,,,,0.0,,5000.0,,,,,0.0,,,20469.0,248000.0,804616.0,248000.0,2339392.0,,,48437.0,12784.0,4534.0,1756000.0,-556616.0,-420.0,,-556196.0,,,,26389.0,26389.0,,,,,,-653716.0,0.05,0.05,0.05,,,,,41634.0,,,,,,70575.0,137676.0,281200.0,,,,-4053.0,1493771.0,,,,5000.0,29218.0,-101652.0,133981.0,-50736.0,23407.0,-15189.0,8803.0,34282.0,,-86250.0,-10480.0,,-6333.0,80147.0,1757.0,442285.0,2006631.0,8296.0,,8506.0,,23625.0,3703.0,1348204.0,,,,,,,,,,,1130870.0,4087697.0,1006038.0,,578830.0,,,,27752.0,,,,,,,124832.0,153000.0,,,4053.0,72862.0,-462304.0,,-8178.0,,463670.0,,,394063.0,2767913.0,,,,,174892.0,2619620.0,403656.0,,,,,,,,,,,,,224000.0,,,416371.0,,435810.0,435810.0,2828.0,8317.0,11145.0,,,,,83659.0,2967.0,2967.0,133238.0,10371.0,2719.0,26494.0,26494.0,,337542.0,-11315683.0,,403006.0,,,,1760240.0,259472.0,,,,9645.0,,,,,,,0.0,,,,368373.0,1.16,0.0,,,,,2956827.0,,,50516.0,222781.0,,1757.0,7265265.0,,7263508.0,
2012-02-29,2012-04-12,10-Q,"BAB, INC.",BABB,CIK0001123596,USD,441210.0,45564.0,76060.0,,134871.0,,987034.0,,,30670.0,,350400.0,3941040.0,1671364.0,9458.0,2269676.0,,,1134044.0,-102081.0,,,,,0.01,0.001,15000000.0,8466953.0,8466953.0,13508257.0,,,,,,,,,,,,,,,,,,,,,248000.0,,,,,,,,,,,,,,,4784.0,4784.0,,,,,,,0.001,0.001,0.001,,,,,44841.0,,,,,,67368.0,,5000.0,,,,,1493771.0,,,9821.0,,,,,,,38391.0,-146.0,62893.0,,17083.0,-8210.0,,-6668.0,12189.0,1757.0,442285.0,,1812.0,,,,31835.0,706.0,368251.0,,,,,,,,,,,1047027.0,3941040.0,922195.0,,119571.0,,,,27752.0,,,,,,,124832.0,,,,,11817.0,-217905.0,,,,115824.0,,9821.0,,,,,,,19508.0,556565.0,10927.0,,,,,,,,,,,,,,,,77966.0,,217905.0,217905.0,,,,,,,,90327.0,,,60222.0,8794.0,-2107.0,,,,325353.0,-11378497.0,,,,567492.0,,442921.0,,,,,,,,,,,,0.0,,0.0,,368373.0,,,,,,,2894013.0,0.0,,14017.0,222781.0,,,7265265.0,,7263508.0,
2012-05-31,2012-07-13,10-Q,"BAB, INC.",BABB,CIK0001123596,USD,397445.0,15540.0,84375.0,,136442.0,,987034.0,,,30529.0,,,4110481.0,1845437.0,9458.0,2265044.0,,,1287805.0,,,,,,0.01,0.001,15000000.0,8466953.0,8466953.0,13508257.0,,,,,,,,,15000.0,,,,,,,,,,,,248000.0,,,,,,,,,,,,,,,4782.0,,,,,,,,0.04,0.04,0.04,,,,,48052.0,,,,,,64307.0,,37500.0,,,,,1493771.0,,,282094.0,,,,,,,,,,,,,,,,2002.0,442285.0,,1812.0,,,,31498.0,668.0,327896.0,,,,,,,,,,,1022009.0,4110481.0,897177.0,,299205.0,,,,27752.0,,,,,,,124832.0,,,,,19237.0,,,,,,,267094.0,,,,,,,46252.0,542548.0,283238.0,,,,,,,,,,,,,,,,96439.0,,,,,,,,,,,60890.0,,,33493.0,7223.0,,,,,365783.0,-11184038.0,,,,825786.0,,489081.0,,,,,,,,,,,,,,,,368373.0,,,,,,,3088472.0,,,14449.0,222781.0,,,7265510.0,,7263508.0,
2012-08-31,2012-10-10,10-Q,"BAB, INC.",BABB,CIK0001123596,USD,295978.0,15370.0,95325.0,,137940.0,,987034.0,,,30730.0,,350400.0,4098578.0,1833917.0,9458.0,2264661.0,,,1238710.0,,,,,,0.01,0.001,15000000.0,8466953.0,8466953.0,13508257.0,,,,,,,,,,,,,,,,,,,,,248000.0,,,,,,,,,,,,,,,4713.0,,,,0.01,,,,0.01,0.01,0.01,,,,,51268.0,,,,,,65422.0,,5000.0,,,,,1493771.0,,,63223.0,,,,,,,,,,,,,,,,2426.0,442285.0,,1812.0,,,,30670.0,770.0,329803.0,,,,,,,,,,,946883.0,4098578.0,822051.0,,118826.0,,,152584.0,27752.0,,,,,,,124832.0,,,,,17696.0,,,,,,,63223.0,,,,,,,48458.0,522674.0,64265.0,,,,,,,,,,,,,,,,76381.0,,,,,,,,,,,69726.0,,,31769.0,5725.0,,,,,382855.0,-11120815.0,,,,586939.0,,463113.0,,,,,,,,368373.0,1.16,,,,,,0.0,368373.0,1.16,,,,0.0,0.66,3151695.0,,,13854.0,222781.0,,,7265934.0,,7263508.0,
