end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDistributionsInExcessOfNetIncome,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvancesOnInventoryPurchases,AdvancesToAffiliate,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulOtherReceivablesCurrent,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CashReserveDepositRequiredAndMade,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConstructionInProgressGross,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortization,DeferredIncomeTaxesAndOtherAssetsCurrent,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsLiabilitiesNet,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DisposalGroupDeferredGainOnDisposal,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationTaxContingenciesOther,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EnvironmentalCostsRecognizedCapitalized,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfOtherFinancialAssets,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,GroundLeasesAccumulatedAmortization,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfOngoingProject,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromSubsidiariesBeforeTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryLIFOReserve,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LoansPayable,LoansReceivableNet,LossFromCatastrophes,MinorityInterest,MinorityInterestChangeInRedemptionValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableToBank,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OtherAssets,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherFiniteLivedIntangibleAssetsGross,OtherInventoryCapitalizedCosts,OtherNonoperatingIncomeExpense,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,PaymentsForConstructionInProcess,PaymentsForDeposits,PaymentsForUnderwritingExpense,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidExpenseOtherNoncurrent,PrepaidRent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromContributionsFromParent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromMinorityShareholders,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherPropertyPlantAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentSalvageValuePercentage,ProvisionForDoubtfulAccounts,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,SalesRevenueGoodsGross,SalesRevenueGoodsNet,SalesRevenueNet,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,ShortTermBorrowings,StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,SubsidiaryOrEquityMethodInvesteePricePerShare,TaxesPayableCurrent,ValuationAllowancesAndReservesReservesOfBusinessesAcquired,ValueAddedTaxReceivable,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic
2010-06-30,2010-08-11,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094881.0,,,,,,,,,,,,2177074.0,,,,3064619.0,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250921.0,2383696.0,,,,,,,2111855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7894.0,,,,,,,,2119749.0,,,,,,,,,,,65219.0,,,,,,,3748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111855.0,,,,,,,,,,,,,5448315.0,,,13026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10919523.0,,,,,,,,,,,,2563723.0,,,,3095571.0,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336455.0,2449072.0,,,,,,2212988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115790.0,,,,,,,,2097198.0,,,,,,,,,,,,350735.0,,,,,,-757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212988.0,,,,,,,,,,,,,,5544643.0,,15419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-17,10-K,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,136536.0,,,0.0,,,0.0,,2113578.0,,1238119.0,13445712.0,13445712.0,152276.0,-1005533.0,1036765.0,,,,,,,32595555.0,14785242.0,,,,,,,,,,,,,969463.0,5750210.0,,,,,0.001,50000000.0,10125000.0,10125000.0,10125.0,,8967441.0,,272727.0,,12097076.0,,,,,,,,,530303.0,,1124874.0,,,,,,,0.0,,0.9,,,,,,211288.0,,,,,,,,,,,,,,,,742954.0,,,,,,,,1131421.0,9182088.0,,,,,,8158672.0,,8158672.0,,,,,,0.0,0.0,,-222172.0,0.0,,,,530303.0,,,-662460.0,,1345473.0,,0.0,0.0,217333.0,83832.0,,,742954.0,31388.0,,62567.0,,,,,,4819805.0,,,,,,,1786014.0,32595555.0,,,,,,,,,8540180.0,,-9943109.0,,7153139.0,,,0.0,171583.0,0.0,,,,,1194999.0,,7987089.0,,,,,,,,,330744.0,,,808769.0,,,,,,-18926.0,,330744.0,818182.0,360169.0,2841740.0,,0.0,,,5399050.0,,83832.0,0.0,,,,,,,12000000.0,,0.0,,,,,710070.0,8158672.0,,13354379.0,,-80622.0,,665690.0,,,14605162.0,,,,,21279164.0,,63578.0,26918.0,,,,,,,,,,,,728266.0,1510423.0,30809541.0,30809541.0,,,,12000000.0,,5546.0,21372.0,,,0.0,,,
2011-03-31,2011-05-16,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001143.0,-3982650.0,,,,,,,,,,,,,,,3443820.0,,,,,,,,,,281123.0,435328.0,,,,,,,,,0.18,,,,,,270006.0,,,,,,,,,,,,,,,,,,,,,,,,769974.0,2463146.0,,,,,,1837469.0,,1837469.0,,,,,,,,,40391.0,117952.0,,,,,,,,,1888354.0,,,,-232903.0,116843.0,,,,10273.0,,8066.0,,,,,,,,,,,,,,,,,,,,,,,,,-4244596.0,,-8060.0,,,,181479.0,,,,,,,,-807156.0,,,,,,,,,,,,187781.0,,,,,,1455.0,,,198652.0,525092.0,,,509025.0,,,1504405.0,,,,,,,,,,,,,,,,,,1837469.0,,,,,,,,,,,,5906966.0,,,,37182.0,90835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10125000.0
2011-06-30,2011-08-15,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,390998.0,,,,,,68519.0,,,,1699538.0,13456399.0,,13397.0,,147525.0,,,,,,,40359891.0,15420057.0,,,,,,,,,,,,,6249514.0,,,,,,0.001,50000000.0,10125000.0,10125000.0,10125.0,,2752789.0,,2222542.0,,4452623.0,,,,,,,,,,,,,,,,,,121291.0,,0.24,,,,,,,,,,,,,,,,,,,,,,1252089.0,,,,,,,,610983.0,3217806.0,,,,,,2479151.0,2479151.0,2479151.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,98700.0,,,,,,,,7258060.0,,,,,,,4761624.0,40359891.0,,,,,,,,,,,,,,,,,-102544.0,,,,,,,,2581695.0,,,,,,,28876.0,,1382582.0,,273638.0,,,,,,,-26814.0,,,,,,,,,,,,4814.0,1806271.0,,,,,,,,,,,,,,,2479151.0,,15147037.0,,,,,,309043.0,18429356.0,,,7670429.0,7670429.0,,,25128.0,,,,,,,,,,,,,3832128.0,2002849.0,35598267.0,,,,,,,,,,,,,,10125000.0
2011-09-30,2011-11-14,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,535744.0,,,,,,802736.0,,,,2374860.0,,13514933.0,,,95736.0,,,,,,,44991770.0,18760217.0,,,,,,,,,,,,,7534515.0,,,,,,0.001,50000000.0,10135000.0,10135000.0,10135.0,,3619695.0,,1233269.0,,4495248.0,,,,,,,,,,398110.0,,,,,,,,122968.0,,0.29,,,,,,,,,,,,,,,,,,,,,,1534968.0,,,,,,,,581163.0,3595348.0,,,,,,2917937.0,,2917937.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,77334.0,,,,,,,,8797547.0,,,,,,,5715264.0,44991770.0,,,,,,,,,,,,,,,,,-66869.0,1101512.0,,,,,,,2984806.0,,,,,,,30641.0,,,,,675322.0,,,,,,1323.0,,213246.0,,,,,,,,,,214925.0,1815619.0,,,,,,,,,,,,,,,2944373.0,,16992145.0,,,,,,,21056487.0,,,8090596.0,,9169325.0,,29379.0,,,,,,,,,,,,,3902500.0,2320091.0,,39276506.0,,,,,,,,,,,,,10125000.0
2011-12-31,2012-03-15,10-K,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,172541.0,,153058.0,781037.0,,126866.0,126866.0,,-3353303.0,,2295922.0,,13520276.0,188998.0,-1403319.0,0.0,0.0,,0.0,55079.0,,,47067515.0,19036511.0,,1402842.0,,,,,,,,,,,6507742.0,-1476051.0,,,,,0.001,50000000.0,10135000.0,10135000.0,10135.0,9153937.0,9153937.0,,3126317.0,,18034434.0,,,,,,,,,0.0,1142916.0,2248545.0,,,,201106.0,2799364.0,,120326.0,,0.78,,,,,,1091502.0,,,,,,,,,,,,,,,,1522709.0,,,,,,,,2450399.0,10603997.0,-83277.0,,,,,7895028.0,,7895028.0,,,,,,0.0,0.0,,30871.0,124883.0,,,,0.0,,,161793.0,,4507283.0,,590777.0,1906343.0,-131164.0,229070.0,,,1522709.0,181218.0,,201589.0,,9578040.0,,,,9578040.0,1208404.0,,,4613624.0,,,7029463.0,47067515.0,,,,1101582.0,,,,,4100890.0,,-14249355.0,7580912.0,7570121.0,7895028.0,,940994.0,-157354.0,1101582.0,,,,,3157505.0,2551615.0,8052382.0,,,,,,,,,,1057803.0,,1057803.0,,1057803.0,,,,-210064.0,,154775.0,3152428.0,-1009718.0,0.0,,1923470.0,,,1831987.0,,164664.0,1901676.0,136546.0,,,,,,0.0,,35389.0,,,,,4647272.0,8096134.0,21030302.0,17676999.0,,54218.0,,743564.0,0.0,,21795072.0,,,28638431.0,,31437795.0,,101216.0,255454.0,,,,,0.0,26000.0,6.0,,,,,4721064.0,2416647.0,40038052.0,40038052.0,,,,,,53200.0,21374.0,,19483.0,0.0,,,
2012-03-31,2012-05-14,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,166643.0,,,1598317.0,,,550546.0,,,,2543727.0,,13525619.0,74705.0,,149687.0,,,,,,,48333765.0,18932943.0,,,,,,,,,,,,,6788660.0,270127.0,,,,,0.001,50000000.0,10135000.0,10135000.0,10135.0,,,,1972024.0,,5404414.0,,,,,,,,,,357458.0,674203.0,,,,-4656.0,1099768.0,,120923.0,,0.07,,,,,,-28049.0,,,,,,,,,,,,,,,,,,,,,,,,633467.0,1302007.0,,,,,,711354.0,,711354.0,0.07,,,0.0,,0.0,0.0,,-50934.0,3040.0,,,,,,,,,-121318.0,,815144.0,,75.0,69016.0,,,,93666.0,,100082.0,,,,,,10048721.0,,,,,,,7335867.0,48333765.0,,,,,,,,,-7996.0,,-1730407.0,2036579.0,2037725.0,706698.0,0.0,,42814.0,1108964.0,,,,,,633467.0,668540.0,,,,,,,22012.0,,,,,247805.0,,,,,,1833.0,,186413.0,1331897.0,-138263.0,,,351879.0,,,46631.0,,99952.0,,,,,,,,,,-401517.0,,,,,,706698.0,,20134492.0,,6840.0,7996.0,,,,22501770.0,,,6706421.0,,,,0.0,5343.0,,,,,,,,,,,,4752701.0,2416647.0,40997898.0,,,,,,,,,,,,,,10135000.0
2012-06-30,2012-08-09,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,136231.0,,135685.0,2041411.0,,127265.0,127265.0,,-4109159.0,,2565293.0,,13530963.0,27940.0,,226648.0,226648.0,,0.0,55478.0,,,45989703.0,15710104.0,,0.0,,2.2,,,,,,,,,5697854.0,,,,,,0.001,50000000.0,10135000.0,10135000.0,10135.0,-1189317.0,,,1358505.0,,5953024.0,,,,,,,,,,376820.0,805801.0,,,,,,,125725.0,,0.03,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,490723.0,621649.0,-128136.0,,,,,-1125206.0,,-1125206.0,-0.1,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,115429.0,,,,9207605.0,,,,9207605.0,1430741.0,,,4196192.0,,,4649259.0,45989703.0,,,,0.0,,,,,,,,,,-1125206.0,0.0,,-124999.0,0.0,,,,,,1621856.0,-1000207.0,84525.0,82799.0,82799.0,82799.0,82799.0,1678235.0,21114.0,,,,,,,,,,,-9570.0,,251182.0,,,,,,,,,,199550.0,1863481.0,85593.0,,,,,,,,,,,,,,-1125206.0,25141023.0,21031864.0,,,,,,,22817406.0,,,6574673.0,,,,1131133.0,,,6.0,,,0.0,26000.0,6.0,,,,,2345892.0,2416647.0,41340444.0,,,,,,,,,6.0,546.0,,,,10968333.0
2012-09-30,2012-11-13,10-Q,"RENMIN TIANLI GROUP, INC.",BIQIF,CIK0001486299,USD,,,148497.0,,147949.0,2409151.0,,187316.0,187316.0,,-4500711.0,,2501182.0,,14665306.0,,,30305.0,30305.0,,,55389.0,,,50299808.0,17910281.0,,0.0,,,,,,,,,,,7541510.0,,,,,,0.001,50000000.0,11135000.0,11135000.0,11135.0,,,,2616700.0,,5953024.0,,,,,,,,,,472022.0,650256.0,,,,,,,125574.0,,-0.1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,490723.0,621649.0,-155854.0,,,,,-1125206.0,,-1125206.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,115429.0,,,,9584881.0,,,,9584881.0,1596144.0,,,4464141.0,,,9013338.0,50299808.0,,,,0.0,,,,,,,,,,,,,-124999.0,0.0,,,,,,,-1000207.0,84447.0,82723.0,82723.0,82723.0,82723.0,1676692.0,23284.0,,,,,,,,,,,-9570.0,,250780.0,,,,,,,,,,275926.0,1860502.0,85456.0,,,,,,,,,,,,,,-1125206.0,26422111.0,21921400.0,,,,,39563.0,,21692200.0,,,6574673.0,,,,1131133.0,,,,,,0.0,26000.0,6.0,,,,,6330116.0,2416647.0,41286470.0,,,,,,,,,6.0,548.0,,,,10968333.0
