end,filed,form,Name,Ticker,CIK,Currency,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,Assets,AssetsCurrent,AssetsHeldInTrustNoncurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,GeneralAndAdministrativeExpense,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndOtherTaxesPayable,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiquidationBasisOfAccountingAccruedCostsToDisposeOfAssetsAndLiabilities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PaymentsOfStockIssuanceCosts,PaymentsToAcquireRestrictedInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRelatedPartyDebt,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,StockholdersEquity,StockIssuedDuringPeriodValueIssuedForServices,TaxesOther,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityParOrStatedValuePerShare,TemporaryEquityRedemptionPricePerShare,TemporaryEquitySharesOutstanding,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued
2021-09-30,2021-11-15,10-Q,DA32 Life Science Tech Acquisition Corp.,DALS,CIK0001863294,USD,89913.0,90000.0,126912.0,0.0,202680392.0,2671041.0,200009351.0,0.0,1952464.0,1952464.0,,0.0,250000.0,54000.0,54000.0,197059.0,,,,5816825.0,202680392.0,216825.0,100000.0,,,,-271475.0,-280826.0,,,0.0001,1000000.0,0.0,0.0,0.0,718577.0,,,,,35000.0,,-3136998.0,-3136433.0,,48767.0,200000000.0,0.0001,10.0,20000000.0,9351.0,0.0,0.0
