end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccruedRentCurrent,AccruedSalesCommissionCurrent,AccruedUtilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContractualObligationDueInFourthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ContractWithCustomerAssetNet,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldDepreciation,CostOfGoodsSoldDepreciationAndAmortization,CumulativeDividends,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesAndDepositsCurrent,DebtInstrumentCarryingAmount,DebtInstrumentCollateralFee,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GainLossOnDispositionOfAssets,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessAndRawMaterials,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LineOfCreditFacilityCommitmentFeePercentage,LitigationSettlementAmountAwardedToOtherParty,LongTermDebt,LongTermDebtNoncurrent,LongTermNotesAndLoans,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherReceivables,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquireRealEstate,PaymentsToAcquireShortTermInvestments,PreferredStockDividendsAndOtherAdjustments,PrepaidAdvertising,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromLinesOfCredit,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromNotesPayable,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesAndExciseTaxPayableCurrent,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharesPaidForTaxWithholdingForShareBasedCompensation,ShippingHandlingAndTransportationCosts,ShortTermBorrowings,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionOfDividends,TemporaryEquitySharesAuthorized,TemporaryEquitySharesOutstanding,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockValue,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefits,ValuationAllowancesAndReservesChargedToCostAndExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DeferredFinanceCostsNet,OperatingLeaseExpense
2014-09-30,2014-12-10,10-Q,Freshpet INC,FRPT,CIK0001611647,USD,10658050.0,4230006.0,,3624191.0,357970.0,,,,23061102.0,,7434249.0,,,,,,,314543.0,,,10377677.0,,75256906.0,14678761.0,,1758202.0,,,,,,,0.001,60000000.0,10421419.0,10421419.0,10421.0,,,,,,,,,,11645685.0,609666.0,,,,,,,,,6816055.0,,1610130.0,,,,,,,,,,1601311.0,,,-1.19,-1.19,,,,,,,,1213494.0,,,,,,,,10873987.0,-9475241.0,,,8000.0,,,,,,,,,,,,1211895.0,,,,464832.0,828448.0,3613578.0,6954781.0,6865621.0,2065744.0,89160.0,1275459.0,,,,,,,,,,,,,,,,75256906.0,14282241.0,118735510.0,22000000.0,,,1153850.0,,85653850.0,84500000.0,,,,,,,-9483241.0,-12380254.0,,,,,-1338419.0,,,,,,,,,,,,,,,673261.0,,1028744.0,,,,369564.0,108872.0,-8136822.0,,,,,,,,,,,,,,214802.0,,,,,,,,,,,,,78911549.0,55850447.0,,,,,,,-168410901.0,,,,22519672.0,12212406.0,,,,,,,,,,242926.0,,,,,-160966231.0,,,,,,,,,,,,20250000.0,12598066.0,,,,,,,,10421419.0,10421419.0,,
2014-12-31,2015-03-31,10-K,Freshpet INC,FRPT,CIK0001611647,USD,5423905.0,5360400.0,,2938316.0,127028.0,,,,24338575.0,,,288216882.0,,1553985.0,,14231930.0,1563976.0,359425.0,916322.0,,1281856.0,,112461860.0,50225182.0,,36259252.0,33814498.0,,,,6.28,61117.0,0.001,200000000.0,33468342.0,33468342.0,33468.0,-37339017.0,,,,,,,,,44545637.0,,2453883.0,19687856.0,,,41753.0,41753.0,,0.0,25937048.0,4605895.0,,61732553.0,,59942144.0,48224.0,1742186.0,57126658.0,4605896.0,307754.0,0.25,,6424813.0,,-13.98,-13.98,-0.0011,0.34,0.1426,,0.0158,0.0013,,1802756.0,,,337376.0,,,,-308707.0,42218475.0,-37297264.0,,0.0,41753.0,31365.0,-1608213.0,1870896.0,271975.0,271975.0,1689091.0,,,,72660.0,1101899.0,4613731.0,4600000.0,4702333.0,,,,3905219.0,7385644.0,7314151.0,2321458.0,71493.0,1158967.0,2321458.0,-112835.0,,,404438.0,,,,,,,,,,9069161.0,112461860.0,9069161.0,9069161.0,,0.1,,,,,,,58718237.0,,-16877437.0,,-8026302.0,-53785767.0,-231922815.0,983959.0,-31216948.0,1.0,,-5529765.0,,,,,,,747484.0,370318.0,,,29013.0,348153.0,,,406179.0,,1527483.0,,,,,328793.0,-666169.0,,,,34998957.0,739469.0,,,,17130947.0,,,,,1291379.0,,164405679.0,11500000.0,6550984.0,,,,,11500000.0,253510.0,,,82164536.0,57825961.0,8092.0,,,88000000.0,88000000.0,,-184857651.0,,,155000.0,111272317.0,48298791.0,1563976.0,24166.0,0.0,0.419,,0.0209,0.0101,8.35,,,,9447406.0,,,103392699.0,,,,,,9991.0,164405679.0,,,,,,,,,,,,0.0,,13632042.0,13632042.0,,
2015-03-31,2015-05-11,10-Q,Freshpet INC,FRPT,CIK0001611647,USD,7238095.0,6533594.0,183483.0,2226982.0,16879.0,,,,26021717.0,,,290119660.0,,,,,1887820.0,383126.0,35294.0,,2080764.0,,112994528.0,47097648.0,,24918508.0,-11340744.0,,,,,,0.001,200000000.0,33470732.0,33470732.0,33470.0,,,,,,,,,,13801655.0,619254.0,,,,,,,,0.0,,,,,,,,,,,,,1726976.0,1754905.0,,-0.08,-0.08,,,,,,,,731799.0,,,114106.0,,,,-8723.0,13253019.0,-2572074.0,,,15000.0,,1477326.0,1172276.0,-711334.0,,118939.0,,,,130025.0,-572122.0,37538.0,,24744.0,,,,4171224.0,7492571.0,7427084.0,2032217.0,65487.0,1289130.0,,6006.0,,,,,,,,,,,,,,112994528.0,9465077.0,10286123.0,,0.1,,,,,,,14960.0,,-12463732.0,,1108028.0,-2587074.0,-2587074.0,1320823.0,-147495.0,,,-2424578.0,,,,,,,,,,,,,,,436844.0,,1624924.0,,,,,109957.0,-33390.0,,,,,,,,,4964527.0,,7499205.0,0.0,,719257.0,,,,,,,,,,,14960.0,,87975482.0,61953765.0,-918.0,,,,,,-187444725.0,,,26000.0,27054674.0,15677598.0,1860112.0,0.0,,,,,,,,1887820.0,,,,7499205.0,102708405.0,,,,,,,,,,,0.0,,,,,,,,,,33469749.0,33469749.0,,
2015-06-30,2015-08-13,10-Q,Freshpet INC,FRPT,CIK0001611647,USD,7154534.0,6297531.0,,2406790.0,36986.0,,,,27150044.0,,,292179262.0,,,,,1832141.0,502781.0,,,2066074.0,6.5,112877819.0,38344571.0,,16046925.0,,,,,,,0.001,200000000.0,33505104.0,33505104.0,33505.0,,,,,,,,,,14699240.0,632476.0,,,,,,,,0.0,,,,,,,,,,,,,1840270.0,,,-0.07,-0.07,,,,,,,,1189186.0,,,,,,,,13660164.0,-2213650.0,,,15000.0,,,,,,,,,,,,110679.0,0.0,,,,,5167106.0,7887780.0,7811256.0,1565204.0,76524.0,1155470.0,,,,2100000.0,,,,,,,,,,,10338427.0,112877819.0,10338427.0,,,,,,,,,,,,,,,-2228650.0,-2228650.0,,-135567.0,,,-2078083.0,,,,,,,,,,,,,,,400392.0,,1492825.0,,,,,24888.0,-179510.0,,,,,,,,,,,,0.0,,689654.0,,,,,,,,,,,,,96334003.0,69183959.0,,,,,,,-189673375.0,,,26000.0,28359404.0,15738247.0,,0.0,,,,,,,,1832141.0,,,,7499205.0,102539392.0,,,,,,,,,,,,,,,,,,,,,33484997.0,33484997.0,,
2015-09-30,2015-11-12,10-Q,Freshpet INC,FRPT,CIK0001611647,USD,6715779.0,7029355.0,,2171909.0,70822.0,,,,28991200.0,,,294082039.0,,,,,1853491.0,,,,2041768.0,,111956372.0,33126891.0,,15250752.0,,,,,,,0.001,200000000.0,33512774.0,33512774.0,33513.0,,,,,,,,,,16523960.0,645033.0,,,,,,,,0.0,,,,,,,,,,,,,1888244.0,,,-0.05,-0.05,,,,,,,,653613.0,,,,,,,,14046546.0,-1660350.0,,,15000.0,,,,,,,,,,,,113820.0,100000.0,,,,,4041331.0,6840639.0,6802023.0,,38616.0,1277852.0,1521456.0,,,,,,,,,,,,,,9189545.0,111956372.0,9189545.0,,,,,,,,,,,,,,,-1675350.0,-1675350.0,,353348.0,,,-2013698.0,,,,,,,,,,,,,,,378671.0,,1575475.0,,,,,8078.0,467168.0,,,,,,,,,,,,0.0,,295556.0,,,,,,,,,,,,,102873333.0,73882133.0,,,,,,,-191348725.0,,,45886.0,30570506.0,16060244.0,,,,,,,,,,1853491.0,,,,3749205.0,102766827.0,,,,,,,,,,,,,,,,,,,,,33509303.0,33509303.0,,
2015-12-31,2016-03-14,10-K,Freshpet INC,FRPT,CIK0001611647,USD,6668643.0,7030719.0,218134.0,2274557.0,231353.0,,,,30890306.0,,,292484986.0,,3976423.0,,16302237.0,3976423.0,,144823.0,144823.0,2052326.0,,113097574.0,25393210.0,,8029413.0,-28229839.0,8029413.0,,,6.28,61117.0,0.001,200000000.0,33536940.0,33536940.0,33537.0,-3710812.0,,,,,,,,,61537230.0,,2566013.0,,,,57516.0,57516.0,,0.0,,7687008.0,,61745771.0,,58386785.0,613190.0,2745796.0,54058763.0,7687008.0,380357.0,,,7573535.0,,-0.03,-0.03,-0.0158,0.34,-0.3511,,-0.0009,0.0095,,451819.0,,,-502626.0,,,,-93599.0,54649142.0,-3653296.0,,0.0,57516.0,56353.0,192583.0,1682304.0,-629373.0,-629373.0,-565726.0,,,,198902.0,-1061748.0,454567.0,500000.0,332244.0,,0.0,,4374494.0,7029962.0,6853447.0,,176515.0,1161814.0,1493654.0,,,,393718.0,,,,,,,,,,9147514.0,113097574.0,9147514.0,,,,,,,,,,291749.0,,-35260405.0,,6738817.0,-930550.0,-930550.0,2036114.0,-5624.0,1.0,,-778984.0,,,,,,,517836.0,477876.0,,,,39960.0,,,430175.0,,1667838.0,,,,,,448943.0,,,,,,,,,27015112.0,5026250.0,7499205.0,,,229631.0,,,,,,,,4249205.0,,30957.0,291749.0,,113683313.0,82793007.0,,,,,,,-188568463.0,,,45886.0,146388160.0,58296814.0,3923857.0,,0.0,0.456,0.016,,,7.66,17.0,,,11407908.0,0.0,3250000.0,103950060.0,,,,,,,,,,291749.0,,,,,,,,,0.0,,33497940.0,33497940.0,,
2016-03-31,2016-05-06,10-Q,Freshpet INC,FRPT,CIK0001611647,USD,7245531.0,7133456.0,334699.0,3681036.0,403884.0,,,,32086850.0,,,293514642.0,,,,,1018688.0,,35901.0,,2037587.0,,114280674.0,16787611.0,,266129.0,-7763284.0,,,,,,0.001,200000000.0,33538485.0,33538485.0,33538.0,,,,,,,,,,16565813.0,678678.0,,,,,,,,0.0,,,,,,,,,,,,,2034282.0,2071272.0,,-0.05,-0.05,,,,,,,,1198967.0,,,-58122.0,,,,-143407.0,14887887.0,-1756802.0,,,15000.0,,1774682.0,110542.0,1406479.0,,1463223.0,,,,184987.0,974899.0,116738.0,100000.0,5000.0,,0.0,,5462715.0,8226837.0,8183496.0,,43341.0,1052707.0,1711415.0,,,,,,,,,,,,,,11072759.0,114280674.0,11072759.0,,,,,,,,,,10970.0,,-9789445.0,,2015191.0,-1771802.0,-1771802.0,839716.0,-157607.0,,,-1599195.0,,,,,,,,,,,,,,,509198.0,500000.0,1800692.0,,,,,40869.0,-40869.0,,0.0,,,,,,,13045117.0,,,0.0,,1204530.0,700000.0,,,,,,,3250000.0,,5672.0,10970.0,,124758282.0,92671432.0,,,,,,,-190340265.0,30528837.0,,45886.0,31453700.0,16487082.0,1006046.0,,,,,,,,,,,,,,103207915.0,,,,,,,,,,,,,,,,,,,,,33537280.0,33537280.0,,
2016-06-30,2016-08-08,10-Q,Freshpet INC,FRPT,CIK0001611647,USD,7397999.0,8226216.0,284561.0,4960313.0,305577.0,,,,34111671.0,,,295421183.0,,,,,1684390.0,,,,2269887.0,,122462290.0,18602060.0,,1719089.0,,,,,,,0.001,200000000.0,33573804.0,33573804.0,33573.0,,,,,,,,,,18090405.0,740099.0,,,,,,,,,,,,,,,,,,,,,2127220.0,,,-0.1,-0.1,,,,,,,,1091718.0,,,,,,,,14911804.0,-3228002.0,,,15000.0,,,,,,,,,,,,159292.0,100000.0,,,100000.0,,4798854.0,7967070.0,7864626.0,,102444.0,959915.0,2208301.0,,,,,,,,,,,,,,20590801.0,122462290.0,20590801.0,,,,,,,,,,,,,,,-3243002.0,-3243002.0,,-253060.0,,,-2974942.0,,,,,,,,,,,,,,,705631.0,,1781860.0,,,,,93768.0,,,,,,,,,,,,,0.0,,792129.0,,,,,,,,,,,,,133230825.0,99119154.0,,,,,,,-193583267.0,32099518.0,,45886.0,33002209.0,17886746.0,,,,,,,,,,,,,8000000.0,,101871489.0,,,,,,,,,,,,,,,,,,,,,33554395.0,33554395.0,,
2016-09-30,2016-11-04,10-Q,Freshpet INC,FRPT,CIK0001611647,USD,5669788.0,8669359.0,4224.0,4720267.0,218828.0,,,,36749534.0,,,297956502.0,,,,,787675.0,,,,,,124603168.0,19266501.0,,3496313.0,,,,,,,0.001,200000000.0,33839791.0,33839791.0,33839.0,,,,,,,,,,19185274.0,1241563.0,,,,,,,,,,,,,,,,,,,,,2669278.0,,,0.02,0.02,,,,,,,,1662333.0,,,,,,,,15350877.0,635731.0,,,15000.0,,,,,,,,,,,,214067.0,200000.0,,,0.0,,3704215.0,6535703.0,6320806.0,,214896.0,1029960.0,1801528.0,,,,,,,,,,,,,,19575362.0,124603168.0,19575362.0,,,,,,,,,,,,,,,620730.0,620730.0,,-172466.0,,,808196.0,,,,,,,,,,,,,,,621435.0,,2085824.0,,,,,,41601.0,,,,,,,,,,,,0.0,,780023.0,,,,,,,,,,,,,136755647.0,100006113.0,,,,,,,-192962535.0,33767826.0,,45886.0,34536151.0,14542680.0,,,,,,,,,,,,,9000000.0,,105027806.0,,,,,,,,,,,,,,,,,,,,,34171036.0,33717676.0,,
2016-12-31,2017-03-14,10-K,Freshpet INC,FRPT,CIK0001611647,USD,6884155.0,8886790.0,,4531139.0,282784.0,,,124000.0,39576929.0,,,299477706.0,,4225149.0,,15374392.0,4225149.0,,150272.0,150272.0,2426024.0,,126451216.0,19243353.0,,3908177.0,-4121236.0,3908177.0,-4121236.0,,6.28,61117.0,0.001,200000000.0,33961650.0,33961650.0,33961.0,-3160673.0,,,,,,,,69335730.0,72682634.0,,4028022.0,,,,65754.0,65754.0,,,,10400982.0,,63627150.0,,59491094.0,981050.0,3155006.0,53226168.0,10400982.0,497731.0,,,9887168.0,,-0.049999999999999996,-0.049999999999999996,-0.0213,0.34,0.3543,,0.0054,0.0195,,1895443.0,,,49077.0,,,,-189531.0,60370883.0,-3094919.0,,0.0,65754.0,76945.0,853854.0,1850907.0,2256582.0,,-1568656.0,,,,398059.0,816020.0,698119.0,700000.0,445277.0,445277.0,,,3219634.0,5697194.0,5402735.0,,294459.0,908771.0,1568789.0,,,,473853.0,,,,,,,,,,18668685.0,126451216.0,18668685.0,,,,,,,,,9767995.0,9767995.0,-26689094.0,-26689094.0,12799863.0,12799863.0,-1927273.0,-1927273.0,1404550.0,-879969.0,1.0,,-663961.0,,,,,,,3306460.0,78219.0,499072.0,488870.0,478667.0,468465.0,1293167.0,,431735.0,304560.0,2094339.0,,,,,181850.0,-181850.0,,,,,,,,,29952536.0,,,0.0,,1045651.0,741091.0,,,,,,10000000.0,3250000.0,,13442.0,2767995.0,-3160673.0,141070009.0,101493080.0,,,3000000.0,,,470150.0,-191729136.0,163017043.0,,45886.0,167114973.0,62585833.0,4193490.0,,0.0,,,0.0136,0.0126,5.09,9.71,,,11202392.0,7000000.0,,107782531.0,,,,,,,,,,2767995.0,,,,,,,,,0.0,,33674416.0,33674416.0,,
