end,filed,form,Name,Ticker,CIK,Currency,AccruedLiabilitiesCurrentAndNoncurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForLoanAndLeaseLossesRealEstate,AllowanceForLoanAndLeaseLossesWriteoffsNet,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentUnamortizedDiscountPremiumNet,DebtSecuritiesAvailableForSaleRealizedGainLoss,DebtSecuritiesAvailableForSaleRealizedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DebtSecuritiesRealizedGainLoss,DebtSecuritiesUnrealizedGainLoss,DebtWeightedAverageInterestRate,DeferredFinanceCostsNet,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DepreciationDepletionAndAmortization,Dividends,DividendsCommonStock,DividendsPayableAmountPerShare,DividendsPayableCurrentAndNoncurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FinancingReceivableModificationsNumberOfContracts2,GainLossOnSaleOfMortgageLoans,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestAndFeeIncomeLoansAndLeases,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestIncomeOther,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,InvestmentIncomeNetAmortizationOfDiscountAndPremium,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,MortgageLoansOnRealEstate,MortgageLoansOnRealEstateAmortizationOfPremium,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateCostOfMortgagesSold,MortgageLoansOnRealEstateFaceAmountOfMortgages,MortgageLoansOnRealEstateForeclosures,MortgageLoansOnRealEstateInterestRate,MortgageLoansOnRealEstateNewMortgageLoans,MortgageLoansOnRealEstateNumberOfLoans,MortgageLoansOnRealEstateWritedownOrReserveAmount1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoninterestExpense,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingExpenses,OtherAssets,OtherNoninterestExpense,PayablesToBrokerDealersAndClearingOrganizations,PaymentsForOriginationOfMortgageLoansHeldForSale,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireLoansHeldForInvestment,PaymentsToAcquireMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,PaymentsToAcquireRealEstate,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLinesOfCredit,ProceedsFromLoanOriginations1,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,ProceedsFromSaleOfMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,ProceedsFromSaleOfMortgageLoansHeldForSale,ProceedsFromSaleOfRealEstateHeldforinvestment,ProceedsFromSaleOfWhollyOwnedRealEstateAndRealEstateAcquiredInSettlementOfLoans,ProfessionalFees,ProfitLoss,ProvisionForLoanAndLeaseLosses,RealEstateInvestmentPropertyNet,RestrictedCashCurrent,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RetainedEarningsAccumulatedDeficit,Revenues,SecuritiesSoldUnderAgreementsToRepurchase,SellingGeneralAndAdministrativeExpense,StockholdersEquity,StockIssuedDuringPeriodValueNewIssues,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TaxesPayableCurrentAndNoncurrent,TransferToOtherRealEstate,TreasuryStockAcquiredAverageCostPerShare,UnrealizedGainLossOnSecurities,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesRestrictedStock,DividendsPreferredStock,NetIncomeLossAvailableToCommonStockholdersBasic,PaymentsOfDividendsPreferredStockAndPreferenceStock
2017-06-30,2017-08-10,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,146652.0,,15443748.0,,,,,,,,,23098842.0,,,,10583860.0,65674.0,,10518186.0,,0.0,0.0,,10917497.0,,,,,,,0.001,450000000.0,614859.0,614859.0,615.0,0.0,,,,,,,,,,,,1547064.0,,,,,,,,82179.0,1547582.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41323.0,106982.0,148305.0,,,7680.0,32046.0,,8154093.0,23098842.0,,10583860.0,,,,,,,,,,,,,,,,,-176917.0,265379.0,19850.0,-18520.0,,,500.0,7257.0,,,,,,,,,,,,,,17875.0,,,,,,,,,,,,,,209522.0,,,,,,-499614.0,,6370000.0,28750.0,14944749.0,,,,,,,,-18520.0,0.0,0.0,,,442029.0,442029.0,442029.0,,,,
2017-09-30,2017-11-09,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,162324.0,,28290650.0,,,0.0,,,,,,38191984.0,,,,26518460.0,16062.0,,26502398.0,,0.0,0.0,,2612000.0,,,,,,,0.001,450000000.0,1130077.0,1130077.0,1130.0,56000.0,42841.0,12836.0,,,,,,,,,,1510598.0,,,,,,,,170000.0,1510780.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,56000.0,,,,,,,,,,,49000.0,255000.0,304000.0,,,846.0,39872.0,,10878644.0,38191984.0,,26518460.0,,,7500000.0,,7500000.0,,,,,,,,,,,,-36000.0,185000.0,21000.0,-50000.0,,,569.0,38000.0,,,,,,,,,,,,,,10214.0,,,,,,,,,,,,,,98000.0,,,,,,-978440.0,,8936000.0,28000.0,27313340.0,,,,,48677.0,,,-50000.0,0.0,0.0,,,910390.0,910390.0,910390.0,,,,
2017-12-31,2018-03-14,10-K,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,210000.0,,43428000.0,,2918000.0,0.0,,,,164000.0,,61142000.0,36000.0,1000.0,25958000.0,25993000.0,36000.0,1000.0,25958000.0,25993000.0,0.0,0.0,0.0,1311000.0,894477.0,1406000.0,1406000.0,894000.0,,,0.001,450000000.0,1733392.0,1733392.0,2000.0,58000.0,42000.0,16000.0,0.0,0.0,,0.0,,41000.0,,,,1503000.0,,,,,1462000.0,,,258000.0,1512000.0,0.11,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,139000.0,58000.0,,128000.0,191000.0,-19000.0,23518.0,500.0,63000.0,4000.0,2553.0,,156000.0,823000.0,979000.0,,133000.0,24000.0,142000.0,-164000.0,19157000.0,61142000.0,,25993258.0,32094000.0,,32094441.0,,32450941.0,,0.068,32451000.0,3.0,,53364000.0,53364222.0,-52777000.0,-52777272.0,307000.0,307527.0,81000.0,725000.0,82000.0,41000.0,1.0,725000.0,500.0,94000.0,,32094441.0,,1237000.0,,2918000.0,32451000.0,31079000.0,31079000.0,,,,4000.0,2553.0,,40406000.0,,,357000.0,,82130000.0,,,10396000.0,,10396000.0,,453000.0,81000.0,,,95000.0,0.0,-1445000.0,,17113000.0,96000.0,41985000.0,40406000.0,,0.0,,,,,40666.0,0.0,0.0,0.0,,757025.0,757025.0,757025.0,0.0,,,
2018-03-31,2018-05-10,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,233212.0,,62001173.0,1000.0,1575000.0,0.0,,27000.0,64984.0,,,90261984.0,,,,30947171.0,66254.0,,30880917.0,,0.0,0.0,,5765417.0,4359086.0,,5765000.0,4359000.0,,,0.001,450000000.0,2476245.0,2476245.0,2476.0,0.0,,,,,,,,31000.0,,466502.0,,1345495.0,,,,,1008000.0,,0.48,385000.0,1347031.0,0.23,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,24000.0,22000.0,-7000.0,691.0,,116000.0,18000.0,17905.0,,103000.0,727000.0,830000.0,,102000.0,24209.0,166465.0,,30215020.0,90261984.0,,30947171.0,,,51549976.0,,52010966.0,,0.0669,,5.0,,28117000.0,28649462.0,-24352000.0,-24378620.0,594000.0,88244.0,496000.0,262000.0,22000.0,31000.0,,,500.0,59000.0,,19455535.0,,882000.0,532000.0,1575000.0,19560000.0,,5000000.0,,,,,20458.0,,20148000.0,,,131000.0,,65647000.0,,,,,77000.0,76915.0,116000.0,496000.0,,,,,-1956685.0,,,,60047000.0,20148000.0,,,,,,,30828.0,0.0,0.0,,,2119831.0,,2119814.0,,,,
2018-06-30,2018-08-09,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,187477.0,,86603168.0,3000.0,2079000.0,0.0,,,,,,193981515.0,,,,64273965.0,170807.0,14858.0,64118016.0,,0.0,,0.0,12903500.0,,,12903000.0,,,0.48,0.001,450000000.0,3458608.0,3458608.0,3458.0,0.0,,,,0.0,,,,90000.0,,445298.0,,1168194.0,,,,,1402000.0,,,517000.0,1712802.0,0.19,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705000.0,1281000.0,1986000.0,,,131147.0,453117.0,,110191369.0,193981515.0,,,114722620.0,,,,,,,,,,,,,,,,543000.0,828000.0,21000.0,90000.0,,,500.0,56000.0,,,,,,,,,,,,,,14321.0,,,,,,,,,,,,,,90000.0,,,,,,-2816480.0,,,,83790000.0,26678000.0,,,,,,,89694.0,0.0,0.0,,,2920781.0,,2920697.0,,,,
2018-09-30,2018-11-09,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,171000.0,,118383000.0,3000.0,2745000.0,0.0,,,,,,259984000.0,,,,84618000.0,492000.0,,84126000.0,,0.0,,0.0,16094000.0,,,16094000.0,,,,0.001,450000000.0,4730950.0,4730950.0,5000.0,0.0,,,,0.0,,,,336000.0,,634000.0,,772000.0,,,,,2021000.0,,,728000.0,1615000.0,0.32,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1340000.0,,,,,,,,,,,,1271000.0,2129000.0,3400000.0,36000.0,,206000.0,624000.0,,145093000.0,259984000.0,,,157232000.0,,,,,,,,,,,,,,,,1340000.0,1125000.0,21000.0,336000.0,,,,73000.0,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,69000.0,,,,,,-3497000.0,,,,114891000.0,34524000.0,,,,,,,336000.0,0.0,0.0,,,4159839.0,,4159656.0,,,,
2018-12-31,2019-03-12,10-K,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,399000.0,,148650000.0,8000.0,8806000.0,0.0,,380000.0,456000.0,-369000.0,,372023000.0,,1243000.0,92461000.0,,,,,91218000.0,,,,27530000.0,,28497000.0,28497000.0,27091000.0,,,0.001,450000000.0,5940744.0,5940744.0,6000.0,,,-13000.0,,0.0,,0.0,,-1279000.0,0.057,518000.0,,1201000.0,,,,,7008000.0,,,941000.0,1680000.0,0.57,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2056000.0,-13000.0,,852000.0,-515000.0,1174000.0,404000.0,,464000.0,18000.0,,,4091000.0,7014000.0,11105000.0,72000.0,3688000.0,427000.0,994000.0,369000.0,229751000.0,372023000.0,,,249573000.0,,,0.0,,0.0,,219274000.0,,,306953000.0,,-283090000.0,,3228000.0,,2069000.0,3679000.0,84000.0,-1279000.0,1.0,3679000.0,22000.0,243000.0,,,46000.0,6326000.0,1107000.0,8806000.0,219274000.0,69767000.0,69767000.0,,,,22000.0,,13000.0,114070000.0,,,2319000.0,636000.0,668045000.0,,,2996000.0,,2996000.0,636000.0,356000.0,2069000.0,,,967000.0,,-6384000.0,7014000.0,,,142272000.0,114070000.0,-46000.0,46000.0,,,,25.0,,0.0,0.0,0.0,,3638574.0,,3638407.0,,,,
2019-03-31,2019-05-10,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,852000.0,,188309000.0,5000.0,3024000.0,0.0,,268000.0,,-177000.0,0.0,453525000.0,643000.0,79000.0,97558000.0,,,,,98122000.0,,,,29519000.0,,29990000.0,29990000.0,1493000.0,,,0.001,450000000.0,7525008.0,7525008.0,8000.0,,,,,-43000.0,43000.0,0.0,-43000.0,1808000.0,0.058,685000.0,,1323000.0,,,,,3170000.0,,0.48,1189000.0,1609000.0,0.54,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,159000.0,-91000.0,350000.0,17000.0,,67000.0,7000.0,,,2755000.0,3836000.0,6591000.0,98000.0,2739000.0,443000.0,1154000.0,177000.0,271142000.0,453525000.0,,,322222000.0,,,,,,,,,,77045000.0,,-77213000.0,,1661000.0,,3620000.0,1981000.0,21000.0,1765000.0,1.0,1981000.0,,84000.0,,,,2922000.0,381000.0,3024000.0,72868000.0,14884000.0,14884000.0,,,,29000.0,,,42680000.0,,,618000.0,710000.0,269791000.0,,,9211000.0,,9211000.0,710000.0,150000.0,3620000.0,,,471000.0,,-5934000.0,,,,182383000.0,42680000.0,,,,,,,,,,,433.0,6677279.0,,6676846.0,,,,
2019-06-30,2019-08-14,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,1265000.0,,236562000.0,5000.0,3297000.0,0.0,,,,,0.0,614239000.0,572000.0,26000.0,133145000.0,,,,,133691000.0,,,,47442000.0,,47916000.0,47916000.0,,,0.48,,,,,,,,,,-43000.0,,0.0,,-18000.0,0.058,1381000.0,,2126000.0,,,,,3977000.0,,,1405000.0,2024000.0,0.3,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509000.0,4947000.0,8456000.0,,,528000.0,1484000.0,,385095000.0,614239000.0,,,427627000.0,,,,,,,,,,,,,,,,2484000.0,2445000.0,23000.0,-18000.0,,2445000.0,14000.0,83000.0,18001000.0,,,,,,,,,,,,,,,,,,,,,,,,,9211000.0,,159000.0,,,,474000.0,,-7427000.0,,,,229144000.0,51636000.0,90000.0,,,,,,,,,,234.0,8287480.0,,8287246.0,,,,
2019-09-30,2019-11-14,10-Q,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",ICR-PA,CIK0001690012,USD,634000.0,,256808000.0,5000.0,3796000.0,0.0,,,,,0.0,615008000.0,413000.0,71000.0,134546000.0,,,,,134888000.0,,,,47038000.0,,47515000.0,47515000.0,,,,,,,,,,,,,0.0,,0.0,,-205000.0,0.054,1246000.0,,,,,,,4936000.0,,,1650000.0,1399000.0,0.32,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734000.0,5730000.0,9464000.0,,,486000.0,1446000.0,,367297000.0,615008000.0,,,429687000.0,,,,,,,,,,,,,,,,3256000.0,2269000.0,22000.0,-205000.0,,2269000.0,226000.0,192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,183000.0,,,,477000.0,,-9107000.0,5730000.0,,,247711000.0,24488000.0,451000.0,,,,,,,,,,433.0,10116516.0,,10116083.0,,,,
