end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedProfessionalFeesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,BusinessAcquisitionSharePrice,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,DebtAndEquitySecuritiesRealizedGainLoss,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentRedemptionPricePercentage,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depreciation,Dividends,DividendsPreferredStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxSettlementsStateAndLocal,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAdjustmentOfWarrants,FairValueInputsControlPremium,FiniteLivedIntangibleAssetsNet,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncreaseInRestrictedCash,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestIncomeOther,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTax,OtherDepreciationAndAmortization,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherUnderwritingExpense,PaymentsForProceedsFromInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsForUnderwritingExpense,PaymentsOfDividends,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidInsurance,PrepaidRent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProfitLoss,PropertyPlantAndEquipmentNet,RealizedInvestmentGainsLosses,RepaymentsOfNotesPayable,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharePrice,SharesIssuedPricePerShare,ShortTermLeaseCost,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockDividend,TaxCreditCarryforwardValuationAllowance,TaxesOther,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityDividendsAdjustment,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnInvestments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation
2015-03-31,2015-05-18,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,81977.0,,,5799448.0,,,,,,,118298030.0,998030.0,,,,,,,,135000.0,,878685.0,877570.0,,,,0.0001,27500000.0,4498966.0,4498966.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.9205,5000001.0,,8217.0,,,,81977.0,,,,119345.0,,,24.0,,,,,,,,,,,,,4532651.0,118298030.0,207651.0,,118223131.0,-117300000.0,-45561.0,-8193.0,,,50000.0,,-8217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,117300000.0,,,,926786.0,,,,,,0.0001,1000000.0,,0.0,,,119345.0,,,,112605665.0,75674.0,,5585000.0,,,75674.0,,,,,,,,,-9516.0,,,5585000.0,558500.0,10.0,,,,,,,,,,,,,,,5790382.0,,,,,-107974997.0,,115000000.0,5585000.0,,,,,,,,,,,,,,,2726204.0,,
2015-06-30,2015-08-13,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,58509.0,,,5759750.0,,,,,,,118016807.0,633570.0,,,,,,,,,,479086.0,,,,,0.0001,27500000.0,4498966.0,4498966.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,5000001.0,,72011.0,,,,,,,,,,,17127.0,,,,,,,,,,,,,4383509.0,118016807.0,58509.0,,,,,-92384.0,,,,,-109511.0,,,,,,,,,,,,,,,,,,,,,,,37500.0,,,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,,,154484.0,66373.0,,,,,,,,,,,,,,,,,,-101899.0,,,,,10.0,,,,,,,,,,,,,,,5658301.0,,,,,,,,,,,,,,,,,,,,,,,4498966.0,,
2015-09-30,2015-11-03,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,17259.0,,,5759750.0,,,,,,,117885816.0,480090.0,,,,,,,,,,379939.0,,,,,0.0001,27500000.0,4498966.0,4498966.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,5000001.0,,74816.0,,,,,,,,,,,22574.0,,,,,,,,,,,,,4342259.0,117885816.0,17259.0,,,,,-89742.0,,,,,-112316.0,,,,,,,,,,,,,,,,,,,,,,,37500.0,,,,,,,,,,,,,,,0.0001,1000000.0,0.0,0.0,,,100151.0,66373.0,,,,,,,,,,,,,,,,,,-191640.0,,,,,10.0,,,,,,,,,,,,,,,5568560.0,,,,,,,,,,,,,,,,,,,,,,,4498966.0,,
2015-12-31,2016-04-01,10-K,NextDecade Corp.,NEXT,CIK0001612720,USD,17259.0,,,5690809.0,,,2746000.0,,12059000.0,,117812946.0,371678.0,,,,,,,,135000.0,0.9205,27127000.0,323876.0,44130000.0,43774000.0,250000.0,0.0001,27500000.0,4498966.0,4498966.0,450.0,-7764000.0,,,,,,,,,,,-89484.0,,,-15791.0,105804.0,,,105804.0,,105804.0,,,105804.0,80000.0,1040000.0,,-0.14,0.0,-0.34,0.4,,,,-0.06,0.4,,,,,,,,7109000.0,-0.14,,105275.0,39000.0,,672000.0,475000.0,113060.0,,,75344.0,24000.0,,,,,,,,,,,,4342259.0,117812946.0,17259.0,,83214000.0,-33213000.0,-6227000.0,-263187.0,-7764000.0,9000.0,,7773000.0,-7773000.0,,234000.0,,,,,,,,,,,,,,264510.0,,,,,,,116129.0,,15000.0,,,117300000.0,,,,926786.0,1040000.0,,2746000.0,,33213000.0,0.0001,1000000.0,0.0,0.0,,,46687.0,66373.0,,,112605665.0,,,5585000.0,87000000.0,-50000.0,,,,,-7764000.0,,,,17003000.0,-264510.0,0.0,,5585000.0,558500.0,17.5,,,,,,,,,,,,,,,76564000.0,,,,,-108043938.0,,115000000.0,5585000.0,,,105804.0,,,108043938.0,,,,,,,,55226000.0,55226000.0,55226000.0,
2016-03-31,2016-05-20,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,53193.0,,,5648423.0,,,,,,,117692675.0,205977.0,,,,,,,,135000.0,0.9205,157422.0,-167569.0,,,,0.0001,27500000.0,4498966.0,4498966.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,164801.0,,,,35934.0,,,,1251.0,,,46096.0,,,,,,,,,,,,,4378193.0,117692675.0,53193.0,,,,-167569.0,-156205.0,,,,,-202301.0,,,,,,,,,,,,,,,,,,,,,,,37500.0,,,,,,,,,926786.0,,,,,,0.0001,1000000.0,,0.0,,,48555.0,65756.0,,,,,,,,,,,,,,,,,,-420715.0,,,5585000.0,558500.0,10.0,,,,,,,,,,,,,,,5228158.0,,,,,,,115000000.0,,,,,,,108086324.0,,,,,,,,,4498966.0,,
2016-06-30,2016-08-15,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,21759.0,,,5690809.0,,,,,,,117596122.0,149875.0,,,,,,,,,0.9206,113704.0,,,,,0.0001,27500000.0,4498252.0,4498252.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,83910.0,,,,,,,,,,,56291.0,,,,,,,,,,,,,4346759.0,117596122.0,21759.0,,,,,-65119.0,,,,,-121410.0,,,,,,,,,,,,,,,,,,,,,,,37500.0,,,,,,,,,,,,,,,0.0001,1000000.0,,0.0,,,36171.0,54616.0,,,,,,,,,,,,,,,,,,-485834.0,,,,,10.0,,,,,,,,,,,,,,,5205425.0,,,,,,,,,,,,,,108043938.0,,,,,,,,,4498966.0,,
2016-09-30,2016-11-14,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,33920.0,,,5690808.0,,,,,,,117553798.0,54661.0,,,,,,,,,0.92,17974000.0,,,,,0.0001,27500000.0,4506885.0,4506885.0,451.0,-2050000.0,,,,,,,,,,,,,,,,,,,,,,,,26000.0,,,-0.01,,,,,,,,,,,,,,,,1885000.0,-0.02,0.0,,,,,,,,,71155.0,24000.0,,,,,,,,,,,,4358920.0,117553798.0,33920.0,,,,,-54486.0,-2049000.0,12000.0,,2061000.0,-2061000.0,,,,,,,,,,,,,,,,,,,,-1000.0,,,37500.0,,12000.0,,,,,,,,,,,,,0.0001,1000000.0,,0.0,,,19721.0,36370.0,,,,,,,,,,,,,,,,,,-540319.0,0.0,,,,10.0,,,,,,,,,,,,,,,5150940.0,,,,,,,,,,,,,,108043938.0,,,,,,,,,95680000.0,,
2016-12-31,2017-03-10,10-K,NextDecade Corp.,NEXT,CIK0001612720,USD,1167000.0,91000.0,-27000.0,88406000.0,,,,,12059000.0,506000.0,75777000.0,19195000.0,,4997000.0,5024000.0,4997000.0,,,,135000.0,0.919,12524000.0,-301126.0,12524000.0,-31606000.0,250000.0,0.0001,480000000.0,95700000.0,95700000.0,10000.0,-8466000.0,,,,,,,2745000.0,,,,-147797.0,,578000.0,-44121.0,297723.0,,,297723.0,,,,,297723.0,100000.0,,,-0.09,0.0,-0.34,0.426,,,,-0.086,,1535000.0,,,,,,,7300000.0,-0.09,,191918.0,272000.0,,-350000.0,785000.0,-92645.0,,12514.0,254870.0,82000.0,329625.0,,,,,,,,,,,7679000.0,75777000.0,4934000.0,60000.0,60000.0,-24416000.0,-7190000.0,-434698.0,-8439000.0,63000.0,,8502000.0,-8502000.0,,245000.0,,,,,,,,,,,,,,699208.0,331000.0,145000.0,349000.0,-27000.0,-27000.0,,150000.0,,19000.0,,,,,,,,,,,5024000.0,19392000.0,0.0001,1000000.0,0.0,0.0,,1096000.0,20415.0,,21000.0,,,,,,,60000.0,,,,,-8439000.0,56233000.0,,,,-20291000.0,0.0,,,,,,,,,,,,,,,,,,,68098000.0,7951.0,,,,,,,,,,192000.0,109503.0,,108035987.0,,,,,,,,95680000.0,95680000.0,95680000.0,
2017-03-31,2017-05-15,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,372495.0,,,5880964.0,,,,,12059000.0,,113120560.0,255501.0,,,,,,,,135000.0,0.911,196517.0,172652.0,5794000.0,-6730000.0,,0.0001,27500000.0,4567054.0,4567054.0,457.0,-2383000.0,,,,,1.0,891000.0,,,,,,,,,,,,,,,,,,26000.0,,,-0.02,,,,,,,,,,,,,,,,2155000.0,-0.02,0.0,,235000.0,,,1351000.0,38569.0,,,135094.0,37000.0,464719.0,,,,,,,,,,,5330114.0,113120560.0,372495.0,522572.0,100000.0,-3513000.0,-3317000.0,-182212.0,-2388000.0,29000.0,110047.0,2417000.0,-2417000.0,,,,,,,,,,,,,,,,,,,,5000.0,,,50000.0,,8000.0,,12500.0,302628.0,,,5063331.0,,,,,16000.0,3382000.0,0.0001,1000000.0,,0.0,,,58984.0,,,,,,,,100000.0,572619.0,,,,,-2388000.0,,,,,-881420.0,0.0,,,2875000.0,,,,,,,,,,,,,,,,5000001.0,,,,,,,,,,,,,,102790445.0,,,,,,,0.0,95689000.0,95689000.0,95689000.0,
2017-06-30,2017-08-09,10-Q,NextDecade Corp.,NEXT,CIK0001612720,USD,484072.0,,,5989175.0,,,,,12059000.0,,114031800.0,92785.0,,,,,,,,,,50539.0,,14173000.0,,,0.0001,27500000.0,4671974.0,4671974.0,467.0,-2463000.0,,,,,,,,,,,,,,,,,,,,,,,,26000.0,,,-0.03,,,,,,,,,,,,,,,,2227000.0,-0.03,0.0,,,,,,,,,197791.0,49000.0,,,,,,,,,,,,6349576.0,114031800.0,484072.0,1430457.0,,,,-108221.0,-2461000.0,39000.0,110047.0,2500000.0,-2500000.0,,,,,,,,,,,,,,,,,,,,-2000.0,,,25000.0,,,-10000.0,,,,,,,,,,,,0.0001,1000000.0,,0.0,,,42246.0,,,,,,,,,,,,,,,,,,,-989641.0,0.0,,,,,,,,,,,,,,,0.01,,,,5000001.0,,,,,,,,,,,,,,102682223.0,,,,,,,0.0,97723000.0,97723000.0,97723000.0,
