end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedRoyaltiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountConverted1,ConvertibleLongTermNotesPayable,ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,DebtCurrent,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,Dividends,DividendsCommonStock,DividendsPreferredStock,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeRelatedLiabilitiesCurrent,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInFinanceReceivables,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRoyaltiesPayable,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryGross,InventoryLIFOReserveEffectOnIncomeNet,InventoryNet,InventoryValuationReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansPayable,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnOperatingResults,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCommitment,OtherIncome,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingGainsLosses,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfConvertiblePreferredStock,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionAmount,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PriorPeriodReclassificationAdjustment,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfSecuredDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemablePreferredStockDividends,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SalesRevenueGoodsNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,TravelAndEntertainmentExpense,TreasuryStockPreferredShares,TreasuryStockValue,UtilitiesOperatingExpenseOperations,ValuationAllowancesAndReservesBalance,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-11-30,2014-03-13,10-K,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,47480.0,0.0,,,-31584.0,,2076147.0,,,1418.0,,,38.0,0.0,508008.0,402445.0,,,,358299.0,358299.0,,,0.0001,100000000.0,23433100.0,23433100.0,,2344.0,,,,,0.0,,876183.0,9698.0,,,222043.0,0.0,0.0,25604.0,,25604.0,,1646847.0,,,,,0.0,,-0.04,,0.34,,,,,21045.0,21018.0,,0.0,0.0,0.0,,44146.0,-47480.0,200004.0,0.0,0.0,,,,,,0.0,885.0,46422.0,29640.0,,1242.0,,,308.0,,0.0,,,,0.0,,,,,,,76364.0,508008.0,57178.0,,,19186.0,,,,,,29631.0,227623.0,,885776.0,,-24041.0,,-634112.0,-856407.0,,,,,,-876183.0,,,,,,,,,,,,,,19186.0,,,,21018.0,-1242.0,,,-19193.0,24041.0,,0.0001,,1000000.0,0.0,44146.0,,,,,,918547.0,0.0,,0.0,,,0.0,-10077.0,-5712.0,,,64248.0,137147.0,105563.0,,,,16982.0,128108.0,,,12030.0,0.0,200004.0,,,,,,,,,,,,,,,,,,,,431643.0,431644.0,,,,,937740.0,,,,,,0.0,9094.0,,,19586.0,-222043.0,,,23021562.0
2014-02-28,2014-04-04,10-Q,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,47310.0,,,,-38393.0,,2121834.0,,,280.0,,,0.0,,467529.0,367345.0,,,,316980.0,316980.0,,,0.0001,100000000.0,23433100.0,23433100.0,,2344.0,,,,,0.0,,638963.0,9698.0,,,,,,6810.0,,6810.0,,2285947.0,,,,,85556.0,,-0.03,,,,,,,21045.0,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,386.0,6219.0,,137.0,,,,,,,,,,,,,,,,,467529.0,142564.0,,,16734.0,,,,,,31061.0,-41319.0,,148233.0,,-1430.0,,-188122.0,-639100.0,,,,,,-638963.0,,,,,,49588.0,49588.0,,,,,,,16734.0,,-137.0,,0.0,,,,,1430.0,,0.0001,,1000000.0,,50365.0,,,,,,65685.0,0.0,,,,,85000.0,-2452.0,,,,30085.0,138577.0,100184.0,,,,,19268.0,,,24063.0,0.0,50001.0,,,,,,,,,,,,,,,,,,,,,308231.0,,,,,,,,,,,,705.0,,,4252.0,,,,23433100.0
2014-05-31,2014-07-02,10-Q,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,42211.0,,,,-45230.0,,2168068.0,,,339.0,,,,,648258.0,551274.0,,,,491648.0,491648.0,,,0.0001,100000000.0,23433100.0,23433100.0,,2344.0,,,,,,,274580.0,9698.0,,,,,,6837.0,,,,2558474.0,,,,,85640.0,,-0.01,,,,,,,21045.0,5000.0,,0.0,0.0,,,,,,,,,,,,,,,,,,3916.0,,,,,,,,,,,,,,,,151820.0,648258.0,137549.0,,30202.0,14271.0,9492.0,10355.0,10355.0,,,31364.0,,,,,,,,-272827.0,,,,,,-274580.0,,,,,,28024.0,28024.0,,,,,,669.0,14271.0,,-3916.0,,5669.0,,,,,,,,,,0.0,59626.0,,,,,,,,,,,,,,,,,16614.0,142214.0,96984.0,,,,,37559.0,,,33205.0,0.0,50001.0,,,,,,,,,,,,,,,,,,,,,496438.0,,,,,,,,,,,,406.0,,,3725.0,,,,23433100.0
2014-08-31,2014-10-06,10-Q,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,43780.0,,,,-52067.0,,2723240.0,,,11352.0,,,,,566239.0,476092.0,,,,459094.0,459094.0,,,0.0001,100000000.0,23948100.0,23948100.0,,2395.0,,,,,0.0,,-97588.0,9698.0,,,,,,6837.0,,,,2464311.0,,,,,85640.0,,0.0,,,,,0.0,,21045.0,0.0,-215669.0,0.0,,,,,,,,,,,,,,,,,,,3799.0,,,,,,,,,,,,,,,,150913.0,566239.0,139118.0,,,11795.0,,,,,,31364.0,,,,,,,,94163.0,94163.0,,,,,97588.0,,,,,,91078.0,91078.0,,,,,,374.0,11795.0,,-3799.0,,-3425.0,,,,,,,,,,2.0,16998.0,,,,,,,,,,,,,,,,,31243.0,142214.0,90147.0,0.0,,,,33036.0,,,40907.0,0.0,50001.0,,,,,,,,,,,,,,,,,,,,,415326.0,,,,,,,,,,,,4010.0,,,6163.0,,,,23433100.0
2014-11-30,2015-02-20,10-K,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,38513.0,110.0,0.0,,-60707.0,,2839003.0,,,42285.0,,,11792.0,2624.0,423711.0,341750.0,,,,326684.0,326683.0,,,0.0001,100000000.0,24140600.0,24140600.0,,2414.0,,,108469.0,,-1574.0,,1160620.0,9698.0,,,285063.0,0.0,0.0,29124.0,,29124.0,,2751640.0,,,,,85000.0,,-0.05,,0.34,66191.0,,-1760.0,,21499.0,5000.0,595871.0,2062.0,17602.0,0.0,,2919.0,-69287.0,200004.0,110.0,18025.0,,,,66191.0,,14957.0,4854.0,-8968.0,-44146.0,34149.0,899.0,53611.0,4854.0,0.0,,4854.0,,,,14957.0,,,,84072.0,,,247712.0,423711.0,238405.0,,,9307.0,,,,,,31364.0,-31616.0,,785543.0,,-5521.0,,-811638.0,-1166071.0,-1177665.0,,,,,-1158558.0,,,,,,70060.0,70060.0,,,,2130985.0,,,9307.0,,,0.0,5000.0,-7513.0,,,-3077.0,5521.0,,,0.0,,0.0,0.0,,,,,,562922.0,147500.0,,0.0,,,85000.0,-9879.0,0.0,,,182200.0,142668.0,81961.0,11594.0,,,0.0,112973.0,-2824512.0,,159025.0,3636.0,200004.0,,,,,,,,,,,,,,,,,,,,16905.0,16905.0,,,,,412001.0,0.0,,,,,18025.0,5121.0,,,21534.0,-285063.0,,,23706642.0
2015-02-28,2015-04-09,10-Q,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,25088.0,110.0,104403.0,,-65586.0,,2888610.0,,,466.0,,,6441.0,,381442.0,306939.0,,,,154217.0,154217.0,,,0.0001,100000000.0,24140600.0,24140600.0,,2414.0,,,,,2893.0,,256519.0,9698.0,,,,,,7458.0,,7458.0,,2919270.0,,6656.0,,,85000.0,,-0.01,,,71162.0,,1669.0,,21499.0,0.0,150444.0,2899.0,17284.0,,,,,,,17505.0,,,,4971.0,-1272.0,129786.0,,-13425.0,7869.0,70254.0,60.0,,1271.0,0.0,,6126.0,,,,144744.0,,,,,,,309118.0,381442.0,301477.0,,,7641.0,,,,,,31364.0,-172466.0,,97940.0,,0.0,,-270406.0,-253282.0,-259938.0,,,,,-253620.0,,,,,,49042.0,49042.0,,,,,,0.0,7641.0,,-6721.0,,338.0,,,,,0.0,,,,,0.0,7868.0,,,,,,0.0,99606.0,,,,,0.0,-1666.0,,,,16131.0,140044.0,74503.0,6656.0,,,,238.0,-3084450.0,,2919.0,5792.0,50001.0,,,,,,,,,,,,,,,,,,,,,-193426.0,,,,,,,,,,,35530.0,77.0,,,6769.0,,,,23433100.0
2015-05-31,2015-07-15,10-Q,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,21319.0,360.0,185340.0,,-72366.0,,2858893.0,,,3669.0,,,,,582347.0,512201.0,,,,357013.0,357013.0,,,0.0001,100000000.0,24462788.0,24462788.0,,2414.0,,,,,1793.0,,282970.0,9698.0,,,,,,6780.0,,,,,,,,,75000.0,,-0.01,,,75303.0,,-189.0,,21499.0,0.0,193288.0,2983.0,0.0,,,,,,,,,,,,,,,,,,135.0,,1147.0,,,7272.0,,,,146495.0,,,,,,,163860.0,582347.0,373932.0,,,3461.0,,,,,,33787.0,,,,,,,,-281458.0,-309548.0,,,,,-279987.0,,,,,,49042.0,49042.0,,,,,,0.0,3461.0,,-9360.0,,-1471.0,,,,,,,,,,0.0,8333.0,,,,,,,,,,,,,,,,,5830.0,142467.0,70146.0,28090.0,,,,3475.0,-3393998.0,,0.0,4776.0,50001.0,,,,,,,,,,,,,,,,,,,,,-432691.0,,,,,,,,,,,35530.0,67.0,,,2310.0,,,,24255231.0
2015-08-31,2015-10-20,10-Q,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,15923.0,360.0,352730.0,,-79361.0,,3010525.0,,,,,,,,666971.0,603557.0,,,,363578.0,363578.0,,,0.0001,100000000.0,24140600.0,24140600.0,,2414.0,,,,,1759.0,,448387.0,9698.0,,,,,,6996.0,,,,,,,,,75000.0,105577.0,-0.02,,,82345.0,,17601.0,,21499.0,0.0,311347.0,3356.0,,,,,,,,,,,,,,,,,,,245.0,,1147.0,,,8419.0,,,,235453.0,,,,,,,385899.0,666971.0,544115.0,,,1297.0,,,,,,34051.0,,,,,,,,-428822.0,-449124.0,,,,,-445031.0,,,,,,21018.0,21018.0,,,,,,0.0,1297.0,,,,16209.0,,,,,,,,,,0.0,4166.0,,,,,,,,,,,,,,,,,34022.0,142731.0,63414.0,20302.0,,,,,-3843122.0,,,5115.0,,,,,,,,,,,,,,,,,,,,,,-730183.0,,,,,,,,,,,35530.0,,,,,,,,24255231.0
2015-11-30,2016-03-03,10-K,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,20328.0,0.0,273712.0,,59541.0,,3135349.0,,,,,,,,754066.0,661113.0,,,,427664.0,427663.0,,,0.0001,100000000.0,24255231.0,24255231.0,,2425.0,,,119487.0,,-11055.0,,1340296.0,10099.0,,,,,,29709.0,,29709.0,,,,,,,75000.0,,-0.05,,,88901.0,,22031.0,,21499.0,,793528.0,16192.0,,,,,,,-110.0,,,,,22710.0,,216653.0,4699.0,-18185.0,1840.0,239563.0,968.0,339210.0,4699.0,3606.0,,9553.0,,,,231610.0,,,,84072.0,,,519457.0,754066.0,477593.0,,,41864.0,,,,,,34051.0,100980.0,,1107293.0,,-40701.0,,-965612.0,-1317434.0,-1386046.0,,,,,-1324104.0,,,,,,,,,,,,,,41864.0,,,-9694.0,,6670.0,,,-3404.0,40701.0,,,100000.0,,0.0,1840.0,,,,8052.0,,104649.0,979687.0,100000.0,,,,0.0,32957.0,,,,173950.0,152494.0,92953.0,68612.0,,,10000.0,,-4210558.0,,,27247.0,200004.0,,,,,,,,,,,,,,,,,,,,-972784.0,-972784.0,91705.0,,,,,-91705.0,,,,,,,,,,,,,24147019.0
2016-02-29,2016-04-05,10-Q,"Exeo Entertainment, Inc.",EXEO,CIK0001528760,USD,27404.0,,344179.0,,-67477.0,,3185375.0,,,,,,,,644514.0,559497.0,,,,323414.0,323414.0,,,0.0001,100000000.0,24255231.0,24255231.0,,2425.0,,,,,4877.0,,368640.0,10099.0,,,,,,7936.0,,7936.0,,,,36527.0,,,75000.0,40606.0,-0.02,,,95114.0,,1503.0,,21499.0,,225459.0,7671.0,,,,,,,,,,,,6213.0,-1134.0,-4819.0,,7076.0,7452.0,70467.0,225.0,,1134.0,0.0,,10687.0,,,,226791.0,,,90607.0,21018.0,,,601642.0,644514.0,562483.0,,,39159.0,,,,,,34051.0,-104249.0,,116070.0,,,,-220319.0,-360513.0,-397040.0,,,456.0,,-360969.0,,,,,,,,,,,,,312.0,39159.0,,,,456.0,,,,25.0,,,,,,0.0,9292.0,,,,,,118775.0,0.0,,,,,,-2705.0,,,,44638.0,152494.0,85017.0,36527.0,,,,15293.0,-4607598.0,12548.0,,12548.0,50001.0,,,,,,,,,,,,,,,,,,,,,-1319798.0,,,,,,,,,,,,,,,,,,,24255231.0
