end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AffiliateCosts,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,Assets,AssetsCurrent,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFlowHedgesDerivativeInstrumentsAtFairValueNet,CollateralAlreadyPostedAggregateFairValue,CommitmentsAndContingencies,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,CostsAndExpensesRelatedParty,DebtAndCapitalLeaseObligations,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtIssuanceCostsLineOfCreditArrangementsGross,DebtIssuanceCostsLineOfCreditArrangementsNet,DebtLongtermAndShorttermCombinedAmount,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsGross,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssets,DerivativeAssetsCurrent,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeAssetsNoncurrent,DerivativeCollateralRightToReclaimCash,DerivativeFairValueOfDerivativeNet,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeNonmonetaryNotionalAmount,DistributedEarnings,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DistributionMadeToLimitedPartnerCashDistributionsDeclared,DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,EarlyRepaymentOfSeniorDebt,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EntityNotSubjectToIncomeTaxesDifferenceInBasesAmount,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,GainLossOnSaleOfDerivatives,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsIssued,GeneralPartnersCapitalAccountUnitsOutstanding,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashForOperatingActivities,InterestCostsCapitalized,InterestCostsCapitalizedAdjustment,InterestCostsIncurred,InterestExpense,InterestExpenseRelatedParty,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivableCurrent,InventoryNet,InventoryWriteDown,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,LimitedPartnersCapitalAccount,LongTermDebt,LongTermDebtMaturingInYearsFourAndFive,LongTermDebtMaturingInYearsTwoAndThree,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencyNewClaimsFiledNumber,LossContingencyPendingClaimsNumber,LossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotionalAmountOfInterestRateDerivatives,NumberOfReportableSegments,NumberOfReportableSegments,OilAndGasSalesRevenue,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherCostAndExpenseOperating,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherReceivablesGrossCurrent,OtherSalesRevenueNet,PartnersCapital,PartnersCapitalAccountContributions,PartnersCapitalAccountDistributions,PartnersCapitalAccountExchangesAndConversions,PartnersCapitalAccountPrivatePlacementOfUnits,PartnersCapitalAccountSaleOfUnits,PartnersCapitalAccountUnitBasedCompensation,PartnersCapitalAccountUnitsSoldInPrivatePlacement,PartnersCapitalAccountUnitsSoldInPublicOffering,PaymentsForAdvanceToAffiliate,PaymentsForCommissions,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfCapitalDistribution,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfDistributionsToAffiliates,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PercentageOfDebtHedgedByInterestRateDerivatives,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributionsFromParent,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonLimitedPartnersUnits,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleOfInterestInPartnershipUnit,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RelatedPartyCosts,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,RevenueNotFromContractWithCustomer,RevenueRemainingPerformanceObligation,Revenues,SalesRevenueServicesNet,ShortTermBorrowings,UnamortizedDebtIssuanceExpense,UndistributedEarnings,UndistributedEarningsAllocatedToParticipatingSecurities,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnrealizedGainLossOnDerivatives,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost,DueFromAffiliateCurrent,IncreaseDecreaseInDueFromAffiliatesCurrent,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability
2008-12-31,2009-02-27,10-K,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,,,,,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-351685000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-02-26,10-K,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,,,,,,,,,,,4695000.0,3818000.0,,,,,,,117542000.0,117535000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32742000.0,32742000.0,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,5277000.0,,,,,3722000.0,,,,,,,,-11517000.0,2685000.0,-1526000.0,3167000.0,19955000.0,,,,,,-189665000.0,,,,,147201000.0,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-208922000.0,92146000.0,234311000.0,186912000.0,-141008000.0,,,,,20683000.0,88870000.0,327920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929000.0,-2049000.0,,,-480327000.0,,-280675000.0,,,,,,,3160000.0,,,601000.0,280675000.0,,23000.0,,,,,,96918000.0,,,,,0.0,,,,,,0.0,114000.0,,109008000.0,,,,,,,,,,,2467000.0,0.0,,,,,,252928000.0,,,416790000.0,,,,,,,-1106000.0,,,,,,
2010-06-30,2010-08-06,10-Q,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,,,,,,,,,,,,,,,,,,,60078000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10561000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,-44000.0,,,,,2059000.0,,,,,,,,,,,,,,,,,,,,,,,43648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58371000.0,-43606000.0,,,,,6168000.0,27787000.0,101977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407000.0,,,,,,63760000.0,,,129764000.0,,,,,,,,,,,,,
2010-09-30,2010-11-05,10-Q,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,,,,,,,,,,,,,,,,,,,57028000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10538000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,0.0,,,,,1245000.0,,,,,,,,,,,,,,,,,,,,,,,43451000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6977000.0,-43351000.0,,,,,5865000.0,30243000.0,36374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012000.0,,,,,,672000.0,,,66617000.0,,,,,,,,,,,,,
2010-12-31,2011-03-03,10-K,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,1072000.0,0.0,,1378000.0,,17848000.0,,,,,4695000.0,4863000.0,,,1743492000.0,78653000.0,,,53349000.0,-64193000.0,,,,,0.0,107568000.0,0.0,,,,,,,,,,,,,,,,,,,,,,26592000.0,29500000.0,42299000.0,42299000.0,,,,,,,,,,,,,,,,,,,104538000.0,,712000.0,,5949000.0,0.0,1.7,1.7,,,,,,,461000.0,,,,0.0,6190000.0,-12921000.0,3302045.0,3302045.0,,,,,3035000.0,2566000.0,626000.0,-2874000.0,-3864000.0,,,,,0.0,0.0,0.0,,,,174016000.0,0.0,164793000.0,,,,1212000.0,300000.0,9100000.0,,,,,,,,,,1743492000.0,52134000.0,,,,,,,,,,,,2187724000.0,,,,-163254000.0,-5076000.0,104137000.0,107568000.0,-173229000.0,,,,,27069000.0,118485000.0,280797000.0,,,,,,,,,,,,,,,,,,,,,9976000.0,,,0.0,,,0.0,0.0,,0.0,329000.0,,326000.0,1621000.0,,,9475000.0,,-163249000.0,,,,,,,-1815000.0,,,121000.0,163249000.0,,0.0,,,,,,4955000.0,,4727000.0,,,0.0,,0.0,,,0.0,-5000.0,0.0,,0.0,0.0,1550465000.0,,,,,,,,0.0,0.0,8738000.0,,13732000.0,82394000.0,,,130954000.0,,,399282000.0,,,22004000.0,,3030000.0,,-124000.0,,26416000.0,,,,
2011-03-31,2011-05-06,10-Q,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,,,,,,,,,,,1174000.0,1080000.0,,,,,,,59444000.0,-6457000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10737000.0,10737000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,,0.0,,,,,1771000.0,,,,,,,-944000.0,42367000.0,,,2850000.0,-890000.0,,-1902000.0,,4642000.0,,,-41197000.0,,,,43397000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9900000.0,-1604000.0,5047000.0,-2209000.0,-43336000.0,,,,,5685000.0,33323000.0,41127000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61000.0,,,,,,,,,,,,,-2169000.0,,,83000.0,11458000.0,,,,,,,,1521000.0,,,,,,,,1515000.0,,,43000.0,,,,,,,,,,,,,,,6617000.0,,,,,,4782000.0,,,74450000.0,,,,,,,0.0,,,,,,
2011-06-30,2011-08-05,10-Q,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,403000.0,,,208000.0,,22527000.0,,,,,,,,,1726645000.0,78153000.0,,,94498000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,26363000.0,27500000.0,,10743000.0,,,,,,,,,,,,,,,,11679000.0,,,,,159000.0,,5143000.0,,0.32,0.32,,,,,,,-448000.0,,,,,1430000.0,-13389000.0,3312548.0,3312548.0,,,,,,,,,,,,,,,,,,,,43399000.0,,,,,,437000.0,,,,,,,,,,,,1726645000.0,55444000.0,,,,,,,,,,,,2190071000.0,,,,,,,-6868000.0,-43800000.0,,,,,3904000.0,36677000.0,36932000.0,,,,,,,,,,,,,,,,,,,,,12468000.0,,,,,,,,,335000.0,322000.0,,47000.0,,,,-558958000.0,,,,,,,,,,,,,,,,,,,,,,,8035000.0,,,,,,,,,,,,,,1533799000.0,,,,,,,,,,11163000.0,,13732000.0,82394000.0,,,6432000.0,,,73609000.0,,,19831000.0,-18547000.0,,,,,,,,,
2011-09-30,2011-11-07,10-Q,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,1120000.0,3820000.0,,1463000.0,,58082000.0,,,,,,,,,1803032000.0,164547000.0,,,94498000.0,,,,,,0.0,-14479000.0,,,,,,,,,,,,,,,,,,,,,,,26457000.0,26500000.0,,10766000.0,,,,,,,,0.0,0.0,0.0,,,,,,13445000.0,,,,,897000.0,,5902000.0,,0.29,0.29,,,,,,,-716000.0,,,,,867000.0,-12630000.0,3395653.0,3395653.0,,,,,,,,,,,,,,,,,,,,43319000.0,,,,,,1343000.0,,,,,,,,,,,,1803032000.0,96833000.0,,,,,,,,,,,,2191244000.0,,,,,,,-14479000.0,-44002000.0,,,,,6288000.0,35384000.0,29523000.0,,,,,,,,,,,,,,,,,,,,,13025000.0,,,,0.0,,,0.0,,778000.0,321000.0,,33000.0,,,,-524132000.0,,,,,,,,,,,,,,,,,,,,,,,7779000.0,,,,,,,,,,,,,,1524340000.0,,,,,,,,,,8971000.0,,54929000.0,82394000.0,,,1238000.0,,,64907000.0,,,18726000.0,-27924000.0,,,,,,,,,
2011-12-31,2012-02-24,10-K,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,704000.0,530000.0,,525000.0,,16751000.0,,0.0,,,4695000.0,4382000.0,,,1737300000.0,109510000.0,,,81415000.0,28066000.0,,,,800000.0,,-53560000.0,0.0,,,,,,,,,,,,,,,,,,,,,,26629000.0,25500000.0,57883000.0,57883000.0,,,,,,,,,,,,,,0.0,,,,,50136000.0,313619000.0,328000.0,,3794000.0,0.0,1.23,1.53,,,,,,,-2251000.0,0.0,,,0.0,7754000.0,-13048000.0,3395653.0,3395653.0,,,,,-1148000.0,-1789000.0,-853000.0,337000.0,-3964000.0,,,347000.0,,978000.0,0.0,0.0,,,,173590000.0,0.0,164513000.0,,351000.0,,473000.0,392000.0,9200000.0,,,,,,,,,,1737300000.0,51818000.0,,0.0,,,,,,,,,,2192418000.0,,,,29674000.0,-8448000.0,6840000.0,-61023000.0,-175645000.0,,,,,22652000.0,161803000.0,159129000.0,,,,,,,,,,,,,,,,,,262000.0,,,13358000.0,,,0.0,0.0,,0.0,0.0,,2722000.0,317000.0,0.0,196000.0,486000.0,,,-14411000.0,,48149000.0,,9000000.0,70157000.0,,500000.0,,2851000.0,,,1054000.0,48149000.0,,0.0,,,0.0,,,7394000.0,,7976000.0,7666000.0,,9000000.0,,0.0,,,0.0,0.0,0.0,,0.0,70157000.0,1514416000.0,,,,,,,,0.0,0.0,32448000.0,,13732000.0,82394000.0,,,14655000.0,,,354712000.0,,,17622000.0,,-103696000.0,,-195000.0,,27910000.0,0.0,,,
2012-03-31,2012-05-04,10-Q,"Cheniere Energy Partners, L.P.",CQP,CIK0001383650,USD,843000.0,0.0,,21000.0,,68920000.0,,,,,1174000.0,1092000.0,,,1762342000.0,135818000.0,,,59444000.0,-21971000.0,,,,,,-19332000.0,0.0,,,,,,,,,,,,,,,,,,,,,,26525000.0,24500000.0,10629000.0,10629000.0,,,,,,,,,,,,,,,,,,,13499000.0,,2678000.0,,4497000.0,,0.23,0.23,,,,,,,-836000.0,,,,,1681000.0,-13644000.0,3398203.0,3398203.0,,,,-504000.0,45966000.0,171000.0,-504000.0,2350000.0,-1104000.0,,171000.0,,3289000.0,0.0,0.0,41197000.0,,,,43458000.0,,,,,,536000.0,,,,,,,,,,,,1762342000.0,104110000.0,,,,,,,,,,,,2193592000.0,,,,-10542000.0,-1542000.0,-9887000.0,-25062000.0,-44223000.0,,,,,6112000.0,44432000.0,19161000.0,,,,,,,,,,,,,,,,,,,,,22787000.0,,,0.0,,,0.0,0.0,,2637000.0,313000.0,,71000.0,-3289000.0,,,-574893000.0,,-13445000.0,,,2903000.0,,,,5330000.0,,,1128000.0,13445000.0,,0.0,,,,,,414000.0,,10471000.0,,,,,0.0,2903000.0,,,0.0,,,0.0,2903000.0,1504813000.0,,,,,,,,,,16669000.0,,54929000.0,82394000.0,,,2365000.0,,,69353000.0,,,16530000.0,,-32831000.0,,-527000.0,,31017000.0,,,,
