end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountConverted1,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleRealizedGainLoss,DeferredFinanceCostsNet,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueOfAssetsAcquired,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpenseDebt,InterestPaidNet,InvestmentIncomeNet,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LoansAssumed1,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesIncomeStatementSubleaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,PaymentsForDerivativeInstrumentFinancingActivities,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAccretionOfRedemptionDiscount,PreferredStockDividendRatePercentage,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromLongTermLinesOfCredit,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseObligation,PurchaseObligation,PurchaseObligationDueInNextTwelveMonths,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,ReclassificationsOfTemporaryToPermanentEquity,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,SubleaseIncome,TemporaryEquityAccretionOfDividends,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsOther
2018-03-31,2018-05-31,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,1367000.0,,0.0,2950000.0,743000.0,,2014000.0,,2406000.0,652000.0,,,652000.0,25896792.0,,122313000.0,115187000.0,25096000.0,,,,,,,602000.0,89215000.0,,114311000.0,,115811000.0,76065000.0,76065000.0,,,,0.001,30963471.0,4170248.0,3943929.0,4000.0,-10500000.0,,,,,0.0,,1200000.0,1023000.0,,,,,,,,,,,585000.0,0.0,,-3.29,,,0.21,,,,,,,,757000.0,121000.0,0.0,,,,3282000.0,,,,,,-44000.0,,653000.0,,,545000.0,,,345000.0,200000.0,143000.0,46000.0,,,,,,,,,,,,,,,,,,21060000.0,122313000.0,4617000.0,785000.0,,15000000.0,,,,14719000.0,25096000.0,85381000.0,-1000000.0,-8316000.0,-10500000.0,-12917000.0,-75000.0,,,10425000.0,-10425000.0,700000.0,,,,,,,23823000.0,,,,8112000.0,3085000.0,2995000.0,2989000.0,3304000.0,,,3338000.0,,,700000.0,,,130000.0,2697000.0,0.0,0.0,300000.0,701000.0,121000.0,,,970000.0,,1000000.0,,,2417000.0,,,,,,876000.0,,4975000.0,81340000.0,36000.0,,0.0,,,,-10500000.0,6443000.0,4429000.0,,,,0.0,,,7143000.0,1500000.0,,,-66935000.0,652000.0,,,,,,7.91,,,,,,,,,,,2548395.0,,-64525000.0,,,,,,11000.0,35000.0,,,10829000.0,165778000.0,174612000.0,0.001,91543762.0,91315295.0,91315295.0,0.0,,,600000.0,,3922152.0,,
2018-06-30,2018-08-02,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,2679000.0,,,4684000.0,,,2677000.0,,247096000.0,2247000.0,,,2247000.0,,,188288000.0,180876000.0,178209000.0,,,,,,,,693000.0,,178902000.0,,180402000.0,,,,,,0.001,200000000.0,31920837.0,31726086.0,32000.0,-15146000.0,,,,,0.0,,,890000.0,,,,,,,,,,,700000.0,,,-0.85,,,,,,,,,,,,,,,,,5056000.0,,,0.0,,,,,,,,,,,,200000.0,,367000.0,,,,,,,,,,,,,,,,,,23240000.0,188288000.0,7517000.0,,,15000000.0,,,,14753000.0,178209000.0,,,,-15146000.0,-16666000.0,82000.0,,,15228000.0,-15228000.0,800000.0,,,,,,,22903000.0,,,,7329000.0,3108000.0,3018000.0,2929000.0,3287000.0,,,3232000.0,900000.0,,800000.0,,,,1500000.0,0.0,0.0,154000.0,80000.0,285000.0,,,,,,,,1520000.0,0.001,10000000.0,0.0,0.0,,1974000.0,,,,,,,,,,,8589000.0,5912000.0,,,,0.0,165778000.0,,10172000.0,1500000.0,,,-82080000.0,,1071870.0,1.13,,,,,,4876190.0,5.31,,4876190.0,5.31,,,,,,,165047000.0,,,,75798000.0,,11000.0,5000.0,,,,,0.0,0.001,0.0,0.0,0.0,0.0,,,,,19626985.0,,
2018-09-30,2018-11-02,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,2880000.0,,,5561000.0,,,1592000.0,-38000.0,248703000.0,1595000.0,,,1595000.0,,,175606000.0,168039000.0,163214000.0,0.0,38000.0,84653000.0,84600000.0,84615000.0,84615000.0,,1114000.0,,79713000.0,164300000.0,81208000.0,,,15738000.0,,,0.001,200000000.0,31926664.0,31757707.0,32000.0,-15895000.0,,,,,0.0,,,941000.0,,,,,,,,,,,300000.0,,,-0.5,,,,,,,,,,,,,,,,,5230000.0,,,0.0,,,,,,,,,,,,200000.0,,600000.0,,,,,,,,,,,,,,,,,,24846000.0,175606000.0,9413000.0,,,15000000.0,,,,14155000.0,62861000.0,,,,-15857000.0,-15857000.0,600000.0,,,16457000.0,-16457000.0,800000.0,,,,,,,22111000.0,,,,6546000.0,3131000.0,3040000.0,2951000.0,3187000.0,,,3256000.0,800000.0,,700000.0,200000.0,,,1498000.0,-38000.0,0.0,972000.0,337000.0,0.0,,,,,,,,0.0,0.001,10000000.0,0.0,0.0,0.0,3711000.0,,,,,,,,,,,7661000.0,6069000.0,,,,0.0,,,11227000.0,1495000.0,,,-97937000.0,,1289775.0,1.36,,,,,,4912281.0,5.41,,4912281.0,5.41,,,,,,,150759000.0,,,,,,7000.0,5000.0,,100000.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,,,,,31741683.0,,
2018-12-31,2019-02-15,10-K,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,1519000.0,,0.0,4965000.0,1010000.0,2198000.0,1952000.0,-18000.0,250316000.0,6059000.0,,,6059000.0,5043592.0,,159867000.0,151622000.0,146619000.0,0.0,18000.0,54836000.0,54800000.0,54818000.0,54818000.0,348000.0,1300000.0,0.0,93101000.0,147900000.0,94351000.0,,54605000.0,,,,0.001,200000000.0,31951540.0,31825769.0,32000.0,-56964000.0,,165778000.0,150000.0,54800000.0,0.0,,,1071000.0,31074000.0,2721000.0,,0.0,26339000.0,1017000.0,918000.0,31074000.0,,281000.0,1935000.0,,,-3.2699999999999996,,0.0,0.21,-0.282,0.0,-0.006,0.01,0.0,0.065,0.023,,406000.0,,0.0,0.0,,18218000.0,-56946000.0,,0.0,,,-221000.0,,3594000.0,,,843000.0,843000.0,,3052000.0,900000.0,742000.0,1563000.0,,,,,,,,,,,,,,,,,,22918000.0,159867000.0,9235000.0,,,,0.0,,,12305000.0,91801000.0,162012000.0,-60128000.0,-47279000.0,-72389000.0,-76326000.0,1707000.0,,1.0,74096000.0,-58103000.0,3200000.0,,,,,,,21297000.0,,,,5740000.0,3154000.0,3062000.0,2973000.0,3088000.0,,,3280000.0,700000.0,,3200000.0,200000.0,,170000.0,1320000.0,-18000.0,0.0,2751000.0,307000.0,406000.0,-406000.0,250000.0,0.0,136087000.0,5462000.0,0.0,,3937000.0,0.001,10000000.0,0.0,0.0,0.0,3703000.0,,4975000.0,81336000.0,122000.0,,81250000.0,171000.0,,,,8877000.0,6925000.0,,2000000.0,,0.0,165778000.0,0.0,39885000.0,1250000.0,,,-113381000.0,6059000.0,1465230.0,1.57,1000000.0,190081.0,2013157.0,8.0,37395000.0,4917811.0,5.64,37395000.0,4917811.0,5.64,0.83,4.56,11.27,16775000.0,3452581.0,819000.0,136949000.0,84801.0,,,75814000.0,,36000.0,130000.0,,200000.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,16100000.0,,,21871029.0,,
2019-03-31,2019-05-03,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,1379000.0,,115000.0,5237000.0,,,2327000.0,-2000.0,252533000.0,1953000.0,,,1953000.0,5787711.0,,141934000.0,133282000.0,128486000.0,0.0,2000.0,23951000.0,23900000.0,23949000.0,23949000.0,172000.0,953000.0,,105490000.0,129400000.0,106740000.0,,12389000.0,,,,0.001,200000000.0,32133061.0,32030635.0,32000.0,-20283000.0,,,,,0.0,,,1097000.0,,,,,,,,,,,375000.0,,,-0.64,,,,,,,,,,,,0.0,,,0.0,,5124000.0,,-20299000.0,0.0,,,97000.0,,185000.0,,,4000.0,,4000.0,221000.0,200000.0,215000.0,505000.0,700000.0,20485000.0,4934000.0,,3178000.0,3085000.0,2995000.0,2989000.0,3304000.0,,,,,,,,600000.0,23051000.0,141934000.0,11216000.0,,,,,,,10458000.0,104537000.0,258000.0,30124000.0,-17993000.0,-20299000.0,-20299000.0,505000.0,,1.0,20804000.0,-20804000.0,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,1320000.0,16000.0,0.0,4600000.0,280000.0,0.0,0.0,,0.0,,876000.0,,,0.0,0.001,10000000.0,0.0,0.0,0.0,3843000.0,,0.0,0.0,258000.0,,31000000.0,0.0,,,-20299000.0,9659000.0,7332000.0,,,,0.0,,,15680000.0,1250000.0,,,-133680000.0,1953000.0,1570312.0,2.36,,52190.0,1001175.0,8.82,,5685275.0,7.09,,,,1.42,4.47,13.0,,,,118883000.0,181521.0,,,,,7000.0,257000.0,,200000.0,,,,,,,,,,,,,31925072.0,,
2019-06-30,2019-08-06,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,2693000.0,,,6914000.0,,,2755000.0,1000.0,254676000.0,2135000.0,,,2135000.0,,,126208000.0,117298000.0,112259000.0,1000.0,0.0,3997000.0,4000000.0,3998000.0,3998000.0,,1214000.0,,109475000.0,113500000.0,110725000.0,,,,,,0.001,200000000.0,32134440.0,32045706.0,32000.0,-20938000.0,,,,,0.0,,,1123000.0,,,,,,,,,,,400000.0,,,-0.65,,,,,,,,,,,,,,,,,5923000.0,,-20941000.0,0.0,,,,,,,,,,,,200000.0,,446000.0,,19647000.0,4128000.0,,3201000.0,3085000.0,3017000.0,2929000.0,3287000.0,,,,,,,,400000.0,26120000.0,126208000.0,9889000.0,,,15000000.0,,,,14856000.0,108261000.0,,,,-20941000.0,-20941000.0,446000.0,,,21387000.0,-21387000.0,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,1422000.0,3000.0,0.0,282000.0,252000.0,0.0,0.0,,,,,,,0.0,0.001,10000000.0,0.0,0.0,0.0,3825000.0,,,,,,,,,,,10243000.0,7488000.0,,,,0.0,,,15464000.0,1250000.0,,,-154621000.0,,1987901.0,3.71,,,,,,5865247.0,7.1,,,,,,,,,,100088000.0,,,,,,7000.0,1000.0,,100000.0,,,,,,,,,,,,,32041401.0,,
2019-09-30,2019-11-05,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,1358000.0,,,7919000.0,,,3209000.0,0.0,256768000.0,2062000.0,,,2062000.0,,,111140000.0,101231000.0,95757000.0,,,,,,0.0,,1304000.0,,97061000.0,97100000.0,98561000.0,,,,,,0.001,200000000.0,32147073.0,32072030.0,32000.0,-21634000.0,,,,,0.0,,,1146000.0,,,,,,,,,,,500000.0,,,-0.67,,,,,,,,,,,,,,,,,5886000.0,,-21633000.0,0.0,,,,,,,,,,,,,,81000.0,700000.0,18855000.0,3321000.0,,3225000.0,3131000.0,3040000.0,2951000.0,3187000.0,,,,,,,,300000.0,30594000.0,111140000.0,9675000.0,,,,,,,19549000.0,95757000.0,,,,-21633000.0,-21633000.0,-137000.0,,,21496000.0,-21496000.0,700000.0,,,,,,,,,,,,,,,,,,,,100000.0,,,,,1570000.0,-1000.0,0.0,398000.0,224000.0,218000.0,-218000.0,,,,,,,0.0,0.001,10000000.0,0.0,0.0,0.0,4170000.0,,,,,,,,,,,11548000.0,8339000.0,,,,0.0,,,15610000.0,1500000.0,,,-176254000.0,,2230234.0,4.0,,,,,,5892781.0,7.05,,,,,,,,,,80546000.0,,,,,,7000.0,23000.0,,100000.0,,,,,,,,,,,,,32060747.0,,
2019-12-31,2020-02-14,10-K,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,620000.0,,164000.0,8758000.0,659000.0,3149000.0,3709000.0,0.0,259018000.0,8165000.0,,,8165000.0,5753127.0,,90920000.0,81009000.0,76199000.0,,,,,0.0,0.0,246000.0,1634000.0,,77833000.0,77800000.0,79333000.0,,-15018000.0,,,,0.001,200000000.0,32232258.0,32170605.0,32000.0,-85454000.0,,0.0,0.0,,0.0,,,1148000.0,55898000.0,4856000.0,0.0,0.0,25895000.0,2335000.0,1006000.0,55898000.0,0.0,295000.0,1764000.0,,,-3.37,,-0.002,0.21,-0.291,,-0.004,-0.006,0.003,0.07,-0.016,,0.0,,,2000.0,,23229000.0,-85282000.0,,380000.0,0.0,,-585000.0,,3694000.0,,,,-7000.0,,-372000.0,,1166000.0,1049000.0,2900000.0,18018000.0,2492000.0,,3249000.0,3154000.0,3062000.0,2973000.0,3088000.0,,,,,,,,200000.0,30723000.0,90920000.0,9743000.0,,,,,,,19634000.0,76199000.0,4992000.0,51970000.0,-71980000.0,-108071000.0,-85472000.0,1336000.0,,1.0,109027000.0,-86357000.0,2900000.0,,,,,,,14930000.0,2973000.0,2492000.0,3249000.0,,,,,,3154000.0,3062000.0,,,500000.0,,,,367000.0,1570000.0,18000.0,0.0,365000.0,198000.0,,26000.0,0.0,0.0,0.0,3032000.0,0.0,,0.0,0.001,10000000.0,0.0,0.0,0.0,3176000.0,0.0,19481000.0,0.0,511000.0,,55000000.0,2000.0,,,,12050000.0,8341000.0,,1300000.0,,0.0,,15000000.0,63128000.0,1500000.0,0.0,1500000.0,-198853000.0,8165000.0,2427373.0,4.3,1800000.0,456469.0,1510850.0,7.46,5543000.0,5691474.0,6.99,5543000.0,5691474.0,6.99,1.82,9.08,11.04,4253000.0,3264101.0,0.0,60197000.0,280718.0,,,,,26000.0,511000.0,,500000.0,,,,,,,,,0.0,24800000.0,,,32031862.0,,
2020-03-31,2020-05-11,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,1210000.0,,0.0,9039000.0,,,4114000.0,,261206000.0,1955000.0,,,1955000.0,6414337.0,,83147000.0,60993000.0,50497000.0,,,,,,,406000.0,7618000.0,,58115000.0,58100000.0,59615000.0,,-19718000.0,,,,0.001,200000000.0,32369471.0,32321208.0,32000.0,-23041000.0,,,,,,,,,,,,,,,,,,,491000.0,,,-0.71,,,,,,,,,,,,,,,3000.0,,5842000.0,,-22976000.0,65000.0,,,565000.0,0.0,146000.0,0.0,,,,21000.0,-298000.0,,437000.0,-181000.0,,17180000.0,,2491000.0,,,,,,,3249000.0,3154000.0,3062000.0,2973000.0,2251000.0,3923000.0,100000.0,43803000.0,83147000.0,12463000.0,,,,,26493000.0,,19720000.0,50497000.0,226000.0,-429000.0,-19515000.0,-23041000.0,,285000.0,,1.0,23261000.0,-23261000.0,700000.0,100000.0,13257000.0,1806000.0,11451000.0,837000.0,12106000.0,,,,,,,,,,,,,,,,,0.095,,1570000.0,0.0,0.0,408000.0,169000.0,,466000.0,,,,435000.0,,,,0.001,10000000.0,0.0,0.0,0.0,2878000.0,0.0,,,226000.0,,0.0,6000.0,,,-23041000.0,12592000.0,8478000.0,,,,,,,17419000.0,1500000.0,,,-221894000.0,1955000.0,2790620.0,5.26,,560730.0,1358500.0,4.81,,6352031.0,6.91,,,,1.65,9.27,7.02,,,,39344000.0,137213.0,,,,,7000.0,226000.0,,200000.0,,,,,,,,,,,,,32250050.0,,
2020-06-30,2020-07-31,10-Q,"Evelo Biosciences, Inc.",EVLO,CIK0001694665,USD,3439000.0,,,7986000.0,,,4648000.0,,311706000.0,2093000.0,,,2093000000.0,,,113905000.0,92717000.0,81712000.0,,,,,,,,8461000.0,,90173000.0,90200000.0,91673000.0,,,,,,0.001,200000000.0,46173415.0,46136643.0,46000.0,-20652000.0,,,,,,200000.0,,,,,,,,,,,,,500000.0,,-0.63,-0.63,-0.63,,,,,,,,,,,,,,,0.0,5071000.0,,-20563000.0,89000.0,,,,,,,,,,,,,,-458000.0,,16383000.0,,2491000.0,,,,,,,3249000.0,3154000.0,3062000.0,2973000.0,1454000.0,3613000.0,,44699000.0,113905000.0,13608000.0,,,,,26050000.0,,19806000.0,81712000.0,,,,-20652000.0,,-318000.0,,,20245000.0,-20245000.0,700000.0,100000.0,12770000.0,1788000.0,10982000.0,1634000.0,11616000.0,,,,,,,,,,,,,,,,,0.095,,1570000.0,0.0,0.0,395000.0,303000.0,,140000.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,2544000.0,,,,,,,,,,,12650000.0,8002000.0,,,,,,,15174000.0,1500000.0,,,-242546000.0,,3035054.0,5.12,,,,,,6385572.0,6.63,,,,,,,,,,69206000.0,,,,48407000.0,,5000.0,9000.0,,100000.0,,,,,,,,,,,,32634468.0,32634468.0,32634468.0,
