end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfLeaseIncentives,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,AvailableForSaleSecuritiesGrossRealizedLosses,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,BusinessDevelopment,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,ContractualObligationDueAfterFifthYear,ContractualObligationDueInFourthAndFifthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondAndThirdYear,ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,CostMaintenance,CurrentFederalTaxExpenseBenefit,DebtInstrumentDecreaseForgiveness,DebtSecuritiesTradingRealizedGainLoss,DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,DeferredCostsAndOtherAssets,DeferredRentReceivablesNetNoncurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOther,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOther,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DueFromJointVenturesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EnvironmentalRemediationExpense,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,ExplorationExpense,ExplorationExpenseMining,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDispositionOfAssets,GainLossOnInterestRateFairValueHedgeIneffectiveness,GainLossOnSaleOfBusiness,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherAssets,GainOnSaleOfInvestments,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDispositionOfAssets,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInFairValueOfHedgedItemInInterestRateFairValueHedge1,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestIncomeExpenseNet,Investments,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LaborAndRelatedExpense,LeaseCost,LegalFees,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermInvestments,LossContingencyDamagesSoughtValue,LossContingencyDamagesSoughtValue,LossOnSaleOfInvestments,MaintenanceCosts,MarketableSecuritiesGainLoss,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NotesIssued1,OperatingExpenses,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherIncome,OtherLiabilitiesCurrent,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForProceedsFromShortTermInvestments,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMineralRights,PaymentsToAcquireProjects,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PrepaidExpenseCurrent,ProceedsFromContributionsFromAffiliates,ProceedsFromContributionsFromParent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseObligation,ReimbursementRevenue,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SalariesAndWages,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharePrice,SharePrice,ShortTermInvestments,SignificantCostsIncurredToAcquireMineralInterestOfProvedReserves,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteSpinoffTransaction,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TradingSecuritiesRealizedGainLoss,TradingSecuritiesRealizedLoss,TradingSecuritiesUnrealizedHoldingGain,TradingSecuritiesUnrealizedHoldingGainLoss,TradingSecuritiesUnrealizedHoldingLoss,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccumulatedDepreciationDepletionAndAmortizationReclassificationsFromPropertyPlantAndEquipment1,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,ContractualObligationDueInSecondYear,Depreciation,GainLossOnTerminationOfLease,PropertyPlantAndEquipmentTransfersAndChanges
2012-11-30,2013-02-12,10-K,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,1846000.0,207000.0,365000.0,0.0,659000.0,,980000.0,,39000.0,12703000.0,769000.0,,,,9411000.0,,55696000.0,23163000.0,,,,,,,207000.0,,22244000.0,,22243000.0,,,,,,,0.0,0.0,46665069.0,46665069.0,92168000.0,,,,,,,,-7794000.0,,,0.0,28000.0,,,64122000.0,,0.0,95000.0,41778000.0,,,235000.0,,4000.0,64027000.0,95000.0,,95000.0,769000.0,63328000.0,,,,,,,127000.0,,0.67,,0.2513,,,,,243000.0,,,,15327000.0,,,,-10000.0,,,-7000.0,,,,-7000.0,,,2276000.0,,,,,,,0.0,,,,2652000.0,2498000.0,,-39000.0,,,1452000.0,365000.0,,458000.0,,45000.0,,,3576000.0,,,,,,,,,,,,1973000.0,55696000.0,1973000.0,,,,,,,,30586000.0,43763000.0,-1634000.0,-19886000.0,-31018000.0,,,,0.0,31056000.0,,,,,,,,,,,,,,,,,,0.0,,82000.0,0.0,,,,39000.0,,1595000.0,,554000.0,3763000.0,40000000.0,,0.0,,,,0.0,,646000.0,,1947000.0,,,0.0,,,2410000.0,,,,9411000.0,,,,0.0,,,,,,,,6310000.0,,6064994.0,,3.11,0.0,,2.3,,,,,,,,,,53723000.0,,46577878.0,,,,10986.0,46578078.0,64496000.0,316000.0,,,76000.0,316000.0,,,,,,7605000.0,,,,46627308.0,,,,,,,
2013-02-28,2013-04-09,10-Q,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,616000.0,130.0,301000.0,0.0,365.0,,121.0,,0.0,14593000.0,250000.0,,,,4113000.0,,51844000.0,19547000.0,,,,,,,104000.0,,18739000.0,,-3506000.0,,,,,,,0.0,0.0,52757511.0,52767511.0,104192000.0,1472000.0,0.0,287000.0,815000.0,370000.0,,,,,,103000.0,,,,,,,,,,,,,,,,,,250000.0,69954000.0,,,,,,,98000.0,,0.13,,,,,,,0.0,,,,802000.0,,,,24000.0,43000.0,80000.0,0.0,0.0,,,0.0,,,548000.0,,,,,,,,,,,,,,,,,-1259000.0,-64000.0,,-46000.0,,14000.0,,,398000.0,,,,,,,,,,,,2857000.0,51844000.0,2754000.0,,,,,,,,30586000.0,0.0,-14000.0,-3492000.0,-6626000.0,,,,0.0,6640000.0,,,,,,,,758000.0,101000.0,86000.0,201000.0,190000.0,180000.0,,,,,,,,2040000.0,,,,0.0,,14000.0,,508000.0,0.0,0.0,,,,,,0.0,,299000.0,,1711000.0,,,0.0,,,549000.0,,,,1890000.0,,,,0.0,,,2316652.0,,3.02,,-75001.0,35000.0,,6024993.0,,2.99,,,0.72,3.02,,1.92,,,,,,11996000.0,48987000.0,64500000.0,,,,,,,,,,,,0.0,,,,,,,,,,50573980.0,,,,,,,
2013-05-31,2013-07-09,10-Q,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,1801000.0,215000.0,378000.0,0.0,1464000.0,,122000.0,,0.0,16002000.0,254000.0,,,,2000000.0,,49048000.0,16847000.0,,,,,,,36000.0,,15687000.0,,-3052000.0,,,,,,,,,52771101.0,52771101.0,104208000.0,2601000.0,0.0,285000.0,1948000.0,368000.0,,,,,,148000.0,,,,,,,,,,,,,,,,,,254000.0,75901000.0,,,,,,,61000.0,,0.11,,,,,,,27000.0,,,,2231000.0,,,,-6000.0,,-2000.0,0.0,,,,0.0,,,616000.0,,,,,,,,,,,,,,,,,1148000.0,77000.0,,274000.0,,9000.0,,,476000.0,,,,,,,,,,,,2905000.0,49048000.0,2757000.0,,,,,,,,30586000.0,0.0,-158000.0,-2894000.0,-5947000.0,,,,,5956000.0,,,,,,,,739000.0,86000.0,85000.0,200000.0,189000.0,179000.0,,,,,,,,895000.0,,,,0.0,,158000.0,,782000.0,0.0,0.0,,,,,,0.0,,211000.0,,1615000.0,,,0.0,,,602000.0,,,,2000000.0,,,,,,,4571654.0,,3.0,,,,,5939996.0,,2.97,,,,,,,,,,,,,46143000.0,,,,,,,,,,,,,0.0,,,,,,,,,,52769927.0,,,,,,,
2013-08-31,2013-10-09,10-Q,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,1578000.0,798000.0,312000.0,0.0,642000.0,,138000.0,,,16426000.0,266000.0,,,,755000.0,,42302000.0,10306000.0,,,,,,,55000.0,,9440000.0,,-6247000.0,,,,,,,,,53015597.0,53015597.0,104651000.0,2261000.0,0.0,280000.0,1620000.0,361000.0,,,,,,235000.0,,,,,,,,,,,,,,,,,,266000.0,82790000.0,,,,,,,0.0,,0.13,,,,,,,63000.0,,,,4727000.0,,,,-38000.0,,-1000.0,0.0,,,,0.0,,,290000.0,,,,,,,,,,,,,,,,,-284000.0,-67000.0,,-228000.0,,13000.0,,,1321000.0,,,,,,,,,,,,2292000.0,42302000.0,2057000.0,,,,,,,,30586000.0,-329000.0,-61000.0,-5857000.0,-6890000.0,,,,,6903000.0,,,,,,,,683000.0,42000.0,84000.0,196000.0,186000.0,175000.0,,,,,79000.0,,95000.0,479000.0,,,,0.0,,61000.0,,554000.0,0.0,0.0,,0.0,,,,0.0,,109000.0,,1410000.0,,,0.0,,,663000.0,,,,755000.0,,,,,,,4586656.0,,2.94,,,,,5906664.0,,2.92,,,,,,,,,,,,,40010000.0,,,,,,,,,,,,,0.0,,,,,,,,,,53002309.0,,,,,,,
2013-11-30,2014-01-30,10-K,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,1742000.0,196000.0,90000.0,0.0,427000.0,,1119000.0,,,17248000.0,1033000.0,,,,8225000.0,,38899000.0,7165000.0,,,,,,,239000.0,0.0,6484000.0,6484000.0,-15760000.0,,,,,,,,,53066656.0,53066656.0,104895000.0,2379000.0,0.0,83000.0,1916000.0,380000.0,,,-6261000.0,,,,105000.0,,,69889000.0,,0.0,49000.0,45278000.0,9116000.0,104372000.0,748000.0,,13000.0,69840000.0,49000.0,,49000.0,1033000.0,87722000.0,,,,,,,0.0,,0.47,,0.2567,,,,,90000.0,,,,8894000.0,,,,-8000.0,,,0.0,0.0,,,0.0,,,1915000.0,,,,,,,0.0,,,,1590000.0,2139000.0,,0.0,,,-231000.0,-275000.0,,37000.0,,40000.0,,,2705000.0,,,,,,,,,,,,1742000.0,38899000.0,1742000.0,,,,,,,,30586000.0,-309000.0,-233000.0,-15218000.0,-24394000.0,,,,0.0,24434000.0,,,,,,,,637000.0,,83000.0,195000.0,185000.0,174000.0,,,,,103000.0,,103000.0,,,,,0.0,,233000.0,,591000.0,0.0,0.0,,0.0,,,0.0,20000.0,,947000.0,,1148000.0,,,0.0,,,3173000.0,,,,4904000.0,800000.0,,,0.0,,,64998.0,,1.87,,-251662.0,65000.0,,168332.0,,1.79,10000.0,1.98,0.73,2.92,,1.86,103334.0,,,,,11996000.0,37157000.0,,,6521740.0,,,52243.0,,,,5068000.0,,254000.0,0.0,,,,,,5732000.0,,0.0,,52347173.0,,,,,,,
2014-02-28,2014-04-08,10-Q,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,1765000.0,118000.0,141000.0,0.0,842000.0,,805000.0,,,16651000.0,258000.0,,,,116000.0,,36440000.0,4963000.0,,,,,,,31000.0,,4364000.0,,-2120000.0,,,,,,,,,53629245.0,53629245.0,106497000.0,2335000.0,0.0,80000.0,1891000.0,364000.0,,,,,,,,,,,,,,,,,,,,,,,,258000.0,90337000.0,,,,,,,,,0.05,,,,,,,15000.0,,,,580000.0,,,,6000.0,,0.0,0.0,0.0,,,0.0,,,437000.0,,,,,,,,,,,,,,,,,23000.0,51000.0,,-133000.0,,1000.0,,,315000.0,,,,,,,,,,,,1765000.0,36440000.0,,,,,,,,,30586000.0,17000.0,-1000.0,-2136000.0,-2615000.0,,,,0.0,2616000.0,,,,,,,,570000.0,,80000.0,187000.0,177000.0,126000.0,,,,,,,,,,,,0.0,,1000.0,,458000.0,0.0,0.0,,17000.0,,,,0.0,,650000.0,,891000.0,,,0.0,,,550000.0,,,,116000.0,,,,,,,51666.0,,1.67,,-13332.0,,,155000.0,,1.67,10000.0,,,2.3,,,,,,,,,34675000.0,,,,,,46929.0,,,,,,632000.0,0.0,,,,,,,,,,53506641.0,,,,,,,
2014-05-31,2014-07-09,10-Q,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,1510000.0,27000.0,253000.0,0.0,626000.0,,857000.0,,,16666000.0,208000.0,,,,135000.0,,34228000.0,2959000.0,,,,,,,12000.0,,2083000.0,,-2281000.0,,,,,,,,,53707957.0,53707957.0,106640000.0,2049000.0,0.0,81000.0,1597000.0,371000.0,,,,,,,,,,,,,,,,,,,,,,,,208000.0,92429000.0,,,,,,,,,0.04,,,,,,,0.0,,,,489000.0,,,,-16000.0,,0.0,0.0,,,,0.0,,,457000.0,,,,,,,,,,,,,,,,,-254000.0,112000.0,,165000.0,,0.0,,,268000.0,,,,,,,,,,,,1510000.0,34228000.0,,,,,,,,,30586000.0,0.0,0.0,-2281000.0,-2093000.0,,,,0.0,2093000.0,,,,,,,,539000.0,,81000.0,191000.0,180000.0,87000.0,,,,,,,,,,,,0.0,,0.0,,623000.0,0.0,0.0,,0.0,,,,0.0,,176000.0,,683000.0,,,0.0,,,600000.0,,,,,,,,,,,51666.0,,1.7,,,,,155000.0,,1.7,0.0,,,,,,,,,,,,32718000.0,,,,,,,,,,,,,0.0,,,,,,,,,,53637801.0,,,,,,,
2014-08-31,2014-10-09,10-Q,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,1750000.0,103000.0,250000.0,0.0,1022000.0,,625000.0,,,16624000.0,143000.0,,,,71000.0,,38856000.0,7730000.0,,,,,,,8000.0,0.0,6999000.0,,4916000.0,,,,,,,,,60296365.0,60296365.0,111833000.0,2245000.0,0.0,81000.0,1794000.0,370000.0,,,,,,,,,,,,,,,,,,,,,,,,143000.0,95341000.0,,,,,,,,,0.05,,,,,,,20000.0,,,,847000.0,,,,-6000.0,,0.0,0.0,,,,0.0,,,312000.0,,,,,,,,,,,,,,,,,237000.0,-3000.0,,-142000.0,,1000.0,,,424000.0,,,,,,,,,,,,1750000.0,38856000.0,,,,,,,,,30586000.0,7231000.0,0.0,-2315000.0,-2911000.0,,,,0.0,2912000.0,,,,,,,,495000.0,,81000.0,190000.0,180000.0,44000.0,,,,,,,0.0,,,,,0.0,,0.0,,481000.0,0.0,0.0,,7231000.0,,,0.0,0.0,,17000.0,,540000.0,,,0.0,,,1508000.0,,,,,,,,,,,93332.0,,1.68,,,,,121666.0,,1.71,,,,,,,,,,,,,37106000.0,,,,,,,,,,,,,0.0,,,,,,,,2163000.0,,57616244.0,,,,,,,
2014-11-30,2015-02-06,10-K,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,979000.0,36000.0,176000.0,0.0,410000.0,,533000.0,2900000.0,0.0,17089000.0,750000.0,,,,887000.0,,36826000.0,5825000.0,,,,,,,51000.0,0.0,5074000.0,5074000.0,-1410000.0,,,,,1.6,,,,60296365.0,60296365.0,111833000.0,1408000.0,0.0,0.0,1150000.0,258000.0,,,-2508000.0,293000.0,,,235000.0,,,72982000.0,,0.0,3000.0,48717000.0,12498000.0,110600000.0,699000.0,,24000.0,72979000.0,3000.0,,3000.0,750000.0,97370000.0,0.0,0.0,,0.0,0.0,,,,-0.17,,0.26,,,0.0,,36000.0,,,,2512000.0,,,,-2000.0,,0.0,0.0,0.0,,,0.0,0.0,,1484000.0,-9648000.0,0.17,0.0,,0.0,,0.0,,,0.0,-580000.0,243000.0,,0.0,-224000.0,,-558000.0,86000.0,,-16000.0,,2000.0,,,1177000.0,,,,,,,,,,,,979000.0,36826000.0,,,,,,,,,30586000.0,7247000.0,-18000.0,-8639000.0,-9648000.0,0.0,,,0.0,9650000.0,,,,,,,,429000.0,,77000.0,181000.0,171000.0,,,,,,,,9000.0,,0.0,0.0,,0.0,,18000.0,,575000.0,0.0,0.0,,7231000.0,,,0.0,16000.0,,952000.0,3315000.0,415000.0,,,0.0,,,3012000.0,,,,887000.0,,,1.22,0.0,0.602,0.0116,1043328.0,,1.12,,-46666.0,1620000.0,,1741666.0,,1.11,0.0,1.22,,1.74,1.22,1.07,698338.0,,,,,631000.0,35847000.0,,,6521740.0,,,46929.0,,,,5068000.0,,631000.0,0.0,,,0.0,,,-3069000.0,,2163000.0,,56268326.0,,,,,,,
2015-02-28,2015-04-09,10-Q,TRILOGY METALS INC.,TMQ,CIK0001543418,USD,727000.0,49000.0,57000.0,0.0,275000.0,,403000.0,,,17368000.0,143000.0,,,,282000.0,,35326000.0,4468000.0,,,,,,,6000.0,,3988000.0,,-1086000.0,,,,,,,,,60633701.0,60633701.0,112469000.0,1082000.0,0.0,0.0,846000.0,236000.0,,,,,,,,,,,,,,,,,,,,,,,,143000.0,98900000.0,,,,,,,,,0.03,,,,,,,0.0,,,,327000.0,,,,20000.0,,,0.0,0.0,,,0.0,,,381000.0,,,,,,,,,,,,,,,,,-252000.0,-119000.0,,-152000.0,,0.0,,,150000.0,,,,,,,,,,,,727000.0,35326000.0,,,,,,,,,30586000.0,0.0,0.0,-1086000.0,-1530000.0,,,,0.0,1530000.0,,,,,,,,355000.0,,71000.0,165000.0,119000.0,,,,,,,,,,,,,0.0,,0.0,,423000.0,0.0,0.0,,0.0,,,,0.0,,161000.0,,272000.0,,,0.0,,,250000.0,,,,282000.0,,,,0.0,,,1916658.0,,0.75,,-66666.0,1620000.0,,3295000.0,,0.75,0.0,0.62,,1.41,0.62,0.5,1378342.0,,,,,,34599000.0,,,,,,,,,,,,,0.0,,,,,,,,2163000.0,,60614960.0,,,,,,,
