end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalUnitsAuthorized,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ConstructionPayableCurrentAndNoncurrent,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerReceivableAfterAllowanceForCreditLoss,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleConversionRatio1,DeferredOfferingCosts,DeferredRentCreditCurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainLossUnrealized,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractReceivablesNet,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeOther,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosureRecurring,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LicenseAndServicesRevenue,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForProceedsFromTenantAllowance,PaymentsForRepurchaseOfEquity,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RevenueRemainingPerformanceObligationPercentage,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardAcceleratedVestingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ShortTermLeaseCost,TenantImprovements
2016-09-30,2016-11-14,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,5024000.0,1038000.0,2256000.0,153539000.0,,327000.0,,,70433000.0,56121000.0,,,,,10000.0,34000.0,210000000.0,55664000.0,55664000.0,,,,,,,,,1445399.0,0.0001,200000000.0,,15938659.0,2000.0,,,9296000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187000.0,187000.0,,,,,,-5.76,,,1896000.0,,,,,,,476000.0,,,,2493000.0,,,-17474000.0,-5.76,,,,,,,,,,,,,,,,,,,,,,,75000.0,,,,,,165000.0,,1166000.0,,,,,,,,,,27019000.0,70433000.0,19233000.0,,,,,,,,,,,,-17474000.0,7000.0,,,17481000.0,-17481000.0,,,,,,94000.0,,1388000.0,,,,7000.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,,457000.0,,,,,,,,,,,,15954000.0,13698000.0,,,14988000.0,,539000.0,,-109972000.0,,,,,,,,,,,,,,,,,,,,,,,,7507360000.0,698970.0,9.44,,,,,,,,,,,43414000.0,,,,,,,,,,,,,,9500.0,,155000.0,,,0.0,,,3033967.0,,,
2016-12-31,2017-03-20,10-K,"Novan, Inc.",NOVN,CIK0001467154,USD,3130000.0,382000.0,2438000.0,154252000.0,1573000.0,1573000.0,,,52473000.0,35569000.0,,,420000.0,10557000.0,10000.0,32000.0,,34611000.0,34611000.0,-11077000.0,35150000.0,,,-257000.0,,,0.0,1440337.0,0.0001,200000000.0,15949492.0,15939992.0,2000.0,,,,,,,,,,104798000.0,,,,,90.0,,,,,37857000.0,,401000.0,46832000.0,,,,3032000.0,,33000.0,,3930000.0,618000.0,412000.0,700000.0,,43800000.0,,3032000.0,170000.0,,757000.0,,,,0.0,,-10.790000000000001,,,2305000.0,4896000.0,,,,,,504000.0,,36000.0,,13337000.0,0.0,,-72760000.0,-10.790000000000001,,,,0.0,23089000.0,,-20298000.0,229000.0,-124000.0,-1204000.0,1692000.0,1372000.0,1083000.0,,,,1258000.0,,,25000.0,22000.0,,75000.0,2000.0,,,410000.0,81000.0,525000.0,,1338000.0,,,,,,,,,,21407000.0,52473000.0,13377000.0,,,,,,,44309000.0,-6218000.0,-6218000.0,-49168000.0,-48911000.0,-72760000.0,204000.0,1.0,,72964000.0,-72964000.0,,,,,,69000.0,,1813000.0,,,,125000.0,,,155000.0,,3190000.0,75000.0,6143000.0,,0.0001,10000000.0,0.0,0.0,,958000.0,,,47785000.0,,,,,,35000.0,,,18728000.0,16290000.0,,7000.0,46489000.0,,539000.0,,-123033000.0,,,,,,1573000.0,1312000.0,,0.0,0.7508,,,0.0132,,,,615207.0,303162.0,7.32,543000.0,7395.0,405624.0,11.47,12994000.0,825130.0,11.27,12314000.0,766402.0,10.95,1.11,6.62,16.06,159159.0,5974000.0,,,31066000.0,0.8333,,,,,31333.0,104798000.0,,35000.0,,,,,9500.0,,155000.0,155000.0,0.0,0.0,,,21924926.0,,,
2017-03-31,2017-05-12,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,2002000.0,772000.0,2738000.0,155525000.0,,1252000.0,,,48572000.0,31117000.0,,,397000.0,10557000.0,10000.0,30000.0,,30088000.0,30088000.0,-4523000.0,30627000.0,-4523000.0,,,,,,1373195.0,0.0001,200000000.0,15978993.0,15969493.0,2000.0,,,,,,,,,,,,,,,,,,2403000.0,8310000.0,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,,-0.71,,,1608000.0,,,,,,,531000.0,,,,4531000.0,,,,,,,,,,,,,,,,-1022000.0,96000.0,,,10489000.0,-697000.0,,,295000.0,71000.0,,75000.0,262000.0,27000.0,,,,158000.0,,1552000.0,,,,,,,,,,27840000.0,48572000.0,11502000.0,,,100000.0,,,,19000.0,-578000.0,,-3964000.0,-3964000.0,-11383000.0,-230000.0,1.0,,11477000.0,-11153000.0,,,,,,17000.0,,1992000.0,295000.0,,,5000.0,,,,,,,578000.0,,0.0001,10000000.0,0.0,0.0,,1029000.0,,,,,,,,,21000.0,,,19284000.0,16546000.0,,2000.0,6946000.0,,539000.0,,-134640000.0,,,,324000.0,,1252000.0,,,,,,,,,,,,,,,39264.0,218347.0,,793000.0,974712.0,10.55,,,,0.73,11.84,6.71,,,,,20732000.0,,,,,,29501.0,,,,,,,,9500.0,,155000.0,,,0.0,,,15967882.0,,,
2017-06-30,2017-08-11,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,1351000.0,440000.0,3041000.0,156421000.0,,883000.0,,,37461000.0,19696000.0,,,,10557000.0,10000.0,27000.0,,19067000.0,19067000.0,,19606000.0,,,,,,,2453721.0,0.0001,200000000.0,15991091.0,15981591.0,2000.0,,,,,,,,,,,,,,,,,,2406000.0,7709000.0,,,,,,,,,,,,,,,,,,,,,,340000.0,,,,,,-0.62,,,2007000.0,,,,,,,524000.0,,,,3361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,262000.0,29000.0,,,,93000.0,,1359000.0,,,,,,,,,,25720000.0,37461000.0,9986000.0,,,,,,,,,,,,-9839000.0,-233000.0,,,10323000.0,-9606000.0,,,,,,,,1950000.0,213000.0,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,629000.0,,,,,,,,,,,,19979000.0,16938000.0,,,6962000.0,,539000.0,,-144527000.0,717000.0,,,669000.0,,,,,,,,,,,,,,,,,,,,401000.0,1105251.0,8.43,,,,,,,,,,,11741000.0,,,,,,,,,,,,,,9500.0,,155000.0,,,0.0,,,15975108.0,,,
2017-09-30,2017-11-09,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,937000.0,369000.0,2672000.0,157325000.0,,871000.0,,,29098000.0,11540000.0,,,,10557000.0,11000.0,24000.0,,10960000.0,10960000.0,,11499000.0,,,,,,,2439654.0,0.0001,200000000.0,15998908.0,15989408.0,2000.0,,-7327000.0,,,,,,,,,,,,,,,,2141000.0,7451000.0,,,,,,,,,,,,,,,,,,,,,,391000.0,,,,,,-0.46,,,2195000.0,,0.0,,,,,559000.0,,,,2762000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,262000.0,22000.0,,,,94000.0,,951000.0,,,,,,,,,,23897000.0,29098000.0,8424000.0,,,,,,,,,,,,-7327000.0,-239000.0,,,7955000.0,-7088000.0,,,,,,,,1595000.0,206000.0,,,1000.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,,580000.0,,,,,,,,,,,,19410000.0,16738000.0,,,5193000.0,,539000.0,,-151971000.0,867000.0,,,750000.0,,,,,,,,,,,,,,,,,,,,1236000.0,1333153.0,7.27,,,,,,,,,,,5201000.0,,,,,,,,,,,,,,9500.0,,155000.0,,,0.0,,,15984428.0,,,
2017-12-31,2018-03-27,10-K,"Novan, Inc.",NOVN,CIK0001467154,USD,479000.0,504000.0,3035000.0,158091000.0,3758000.0,3758000.0,,,21134000.0,3704000.0,,,80000.0,10557000.0,11000.0,21000.0,,2524000.0,2524000.0,-32087000.0,3063000.0,-32087000.0,,,,,,2422862.0,0.0001,200000000.0,16014908.0,16005408.0,2000.0,2000.0,-36621000.0,,,,,2631000.0,5946000.0,,,,,,,,297000.0,,2631000.0,5946000.0,32395000.0,0.0,307000.0,41416000.0,,,0.0,2242000.0,,13000.0,,5662000.0,329000.0,728000.0,121000.0,,39174000.0,175000.0,2067000.0,201000.0,,1423000.0,0.0,,,0.0,,-2.8,,,2168000.0,2343000.0,0.0,,,0.0,,354000.0,,-45000.0,,13113000.0,0.0,,-37127000.0,-2.32,,,,0.0,-4626000.0,18894000.0,-12451000.0,235000.0,431000.0,-751000.0,1732000.0,-2523000.0,86000.0,,8577000.0,9083000.0,-137000.0,86000.0,,192000.0,-75000.0,,75000.0,1048000.0,87000.0,,1011000.0,,440000.0,,1000000.0,,,,,,,,,,22850000.0,21134000.0,8885000.0,,,,,,,-88000.0,-2142000.0,-2142000.0,-29857000.0,-29857000.0,-44810000.0,-1182000.0,1.0,,46895000.0,-43628000.0,,,,,,,,1700000.0,192000.0,0.0,,19000.0,,,,,159000.0,,2168000.0,,0.0001,10000000.0,0.0,0.0,0.0,883000.0,,,,,,,0.0,26000.0,81000.0,,,19659000.0,16624000.0,,10000.0,25212000.0,539000.0,539000.0,,-159654000.0,2646000.0,,,2761000.0,,3758000.0,,,0.0,0.8216,,,0.0181,,,1200000.0,1023378.0,678480.0,7.76,901000.0,286425.0,926195.0,3.31,399000.0,1399484.0,7.17,390000.0,1319798.0,7.23,1.25,13.81,5.15,,366000.0,,,-1716000.0,0.8333,,,,,65416.0,,,81000.0,18894000.0,,,,9500.0,,155000.0,,0.0,0.0,,,31978488.0,,,
2018-03-31,2018-05-15,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,828000.0,458000.0,3436000.0,194208000.0,887000.0,887000.0,,,46302000.0,29038000.0,,,191000.0,10557000.0,11000.0,19000.0,,28100000.0,,,28639000.0,25576000.0,,,,,,12389528.0,0.0001,200000000.0,26048242.0,26038742.0,3000.0,,-8775000.0,,,,,2638000.0,5294000.0,,,,,,,,49000.0,,2638000.0,5294000.0,,,,,,,,,,,,,,,,,,,,,,401000.0,0.0,,,,,-0.35,,,977000.0,,0.0,,,,,303000.0,,,,2880000.0,,,,,,,,,,,,,,,,353000.0,-621000.0,,-645000.0,-645000.0,-1191000.0,-621000.0,-16000.0,-16000.0,6000.0,,75000.0,262000.0,44000.0,,,,,,1064000.0,,,,,,,,,,20675000.0,46302000.0,7364000.0,14248000.0,,,,,,35364000.0,-140000.0,,-9648000.0,,-8775000.0,-218000.0,1.0,,9215000.0,-8557000.0,,,11000.0,19000.0,,,,1194000.0,176000.0,0.0,,0.0,,,,,296000.0,,140000.0,,0.0001,10000000.0,0.0,0.0,,889000.0,,,,,,,35625000.0,0.0,37000.0,,,19910000.0,16474000.0,,2000.0,6335000.0,,539000.0,,-168429000.0,658000.0,7889000.0,,658000.0,,887000.0,,,,,,,,,,,,,,,53378.0,247362.0,,155000.0,1560134.0,6.61,,,,1.12,8.3,3.05,,,,,25627000.0,,,,,,33334.0,,17388000.0,37000.0,,,,,9500.0,,155000.0,,,0.0,,,25026890.0,,,
2018-06-30,2018-08-08,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,1056000.0,267000.0,3748000.0,194759000.0,546000.0,546000.0,,,38711000.0,21609000.0,,,,,11000.0,16000.0,,20984000.0,,,21523000.0,,,,,,,12437911.0,0.0001,200000000.0,26049942.0,26040442.0,3000.0,,-8289000.0,,,,,2595000.0,4648000.0,,,,,,,,49000.0,,,,,,,,,,,,,,,,,,,,,,,,,408000.0,0.0,,,,,-0.32,,,1380000.0,,0.0,,,,,,,,,2620000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,261000.0,115000.0,,,,,,,,,,,,,,,,20822000.0,38711000.0,8160000.0,,,,,,,,,,,,-8289000.0,-142000.0,,,8796000.0,-8147000.0,,,11000.0,16000.0,,,,1443000.0,161000.0,0.0,,4000.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,,576000.0,,,,,,,,,,,,20075000.0,16327000.0,,,6176000.0,539000.0,539000.0,0.0,-176718000.0,649000.0,7243000.0,,649000.0,,,,,,,,,,,,,,,,,,,,156000.0,1786642.0,5.75,,,,,,,,,,,17889000.0,,,,,,,,,5000.0,,,,,9500.0,,155000.0,,,0.0,,,26039169.0,,,
2018-09-30,2018-11-05,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,386000.0,305000.0,4171000.0,195142000.0,367000.0,470000.0,,,29695000.0,12806000.0,,,,,11000.0,13000.0,210000000.0,12173000.0,,,12712000.0,,,,,,,12392752.0,0.0001,200000000.0,26064109.0,26054609.0,3000.0,,-8495000.0,,,,,2595000.0,4000000.0,,,,,,,,49000.0,,,,,,,,,,,,,,,,,,,,,,,,,425000.0,0.0,,,,,-0.33,,65000.0,1689000.0,,0.0,,,,,,,,,3295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,262000.0,83000.0,,,,,,,,,,,,,,,,19918000.0,29695000.0,7804000.0,,,,,,,,,,,,-8495000.0,-151000.0,,,8992000.0,-8344000.0,,,11000.0,13000.0,,,,1247000.0,146000.0,103000.0,,28000.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,584000.0,,,,,,,,,,,,20300000.0,16129000.0,,,5697000.0,539000.0,539000.0,0.0,-185213000.0,648000.0,6595000.0,0.39,648000.0,,,,3.8,,,,,,,,,,,,,,,,120000.0,1726988.0,5.65,,,,,,,,,2.79,,9777000.0,,,,,,,,,16000.0,,,,,9500.0,,155000.0,,,0.0,,,26046666.0,,,
2018-12-31,2019-03-27,10-K,"Novan, Inc.",NOVN,CIK0001467154,USD,1250000.0,498000.0,4588000.0,195483000.0,2139000.0,2204000.0,,,26362000.0,9350000.0,,,0.0,,11000.0,10000.0,210000000.0,8194000.0,,,8733000.0,5670000.0,,,,,,12371042.0,0.0001,200000000.0,26066235.0,26056735.0,3000.0,3000.0,-32919000.0,,,17790000.0,6967000.0,4401000.0,2566000.0,,,,,,,,49000.0,,,,37986000.0,588000.0,286000.0,48781000.0,0.0,0.0,0.0,2177000.0,,10000.0,,6917000.0,184000.0,814000.0,149000.0,,46604000.0,145000.0,2032000.0,208000.0,,1664000.0,0.0,,,,,-1.27,,,1467000.0,1036000.0,0.0,,,,,,,-154000.0,,14219000.0,0.0,,,,,,,0.0,7430000.0,0.0,-6140000.0,154000.0,380000.0,-570000.0,1254000.0,777000.0,,,-1610000.0,,-701000.0,-615000.0,,338000.0,224000.0,,75000.0,1309000.0,352000.0,,1043000.0,,308000.0,,,,,,,,,,,,19924000.0,26362000.0,9061000.0,,,,,,,35353000.0,-1058000.0,,-28625000.0,,-32919000.0,-845000.0,,1.0,42101000.0,-32074000.0,,,11000.0,10000.0,0.0,,,871000.0,530000.0,289000.0,,112000.0,,,,,321000.0,,1107000.0,,0.0001,10000000.0,,0.0,,1107000.0,,,,35625000.0,,,35625000.0,49000.0,60000.0,,,20456000.0,15868000.0,,11000.0,27882000.0,539000.0,539000.0,0.0,-188893000.0,5991000.0,6967000.0,0.18,10027000.0,0.0,2204000.0,,,0.0,0.8173,,,0.0275,,,0.0,699376.0,1007870.0,6.58,95000.0,403748.0,727257.0,2.06,2000.0,1671666.0,5.42,2000.0,1585689.0,5.53,1.16,7.61,2.97,,2000.0,,,6438000.0,,0.0,,,,51327.0,,35194000.0,60000.0,,,,,9500.0,,155000.0,,0.0,0.0,1240000.0,,51852225.0,,,
