end,filed,form,Name,Ticker,CIK,Currency,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedInvestmentIncomeReceivable,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,Assets,AssumedPremiumsEarned,AssumedPremiumsWritten,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,BenefitsLossesAndExpenses,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CededPremiumsEarned,CededPremiumsWritten,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,DebtSecuritiesAvailableForSaleAllowanceForCreditLossNotPreviouslyRecorded,DebtSecuritiesAvailableForSaleAllowanceForCreditLossPeriodIncreaseDecrease,DebtSecuritiesAvailableForSaleAllowanceForCreditLossSecuritiesSold,DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestBeforeAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsNumberOfPositions,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,DebtSecuritiesAvailableForSaleRealizedGain,DebtSecuritiesAvailableForSaleRealizedGainLoss,DebtSecuritiesAvailableForSaleRealizedLoss,DebtSecuritiesAvailableForSaleUnrealizedGainLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredPolicyAcquisitionCosts,DirectPremiumsEarned,DirectPremiumsWritten,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareDiluted,FairValueAssetRecurringBasisStillHeldUnrealizedGainLossOci,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,GainLossOnInvestments,GrossInvestmentIncomeOperating,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccruedInvestmentIncomeReceivable,IncreaseDecreaseInDeferredPolicyAcquisitionCosts,IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPremiumsReceivable,IncreaseDecreaseInUnearnedPremiums,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InvestmentIncomeInvestmentExpense,Investments,Liabilities,LiabilitiesAndStockholdersEquity,LiabilityForClaimsAndClaimsAdjustmentExpense,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseOpeningBalanceAdjustments,LongTermDebt,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetInvestmentIncome,NumberOfStatesInWhichEntityOperates,OciBeforeReclassificationsNetOfTaxAttributableToParent,OtherAssets,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherIncome,OtherLiabilities,OtherNoncashIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,OtherThanTemporaryImpairmentLossDebtSecuritiesPortionRecognizedInEarnings,OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,PartnersCapitalAccountContributions,PaymentsForLossesAndLossAdjustmentExpense,PaymentsOfDividends,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireShortTermInvestments,PolicyholderBenefitsAndClaimsIncurredNet,PremiumsEarnedNet,PremiumsReceivableAllowanceForDoubtfulAccounts,PremiumsReceivableAtCarryingValue,PremiumsWrittenNet,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,ReinsuranceRecoverableForUnpaidClaimsAndClaimsAdjustments,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShortTermInvestments,StockholdersEquity,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,UnearnedPremiums,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredPolicyAcquisitionCostAmortizationExpense,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsStateTaxes,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsUnearnedPremiumsReserve,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseDeferredPolicyAcquisitionCost,DeferredTaxLiabilitiesInvestments,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FederalIncomeTaxExpenseBenefitContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncomeTaxesPaid,IncomeTaxesReceivable,IncreaseDecreaseInUnearnedPremiumsNet,InterestPaidNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,PaymentsToAcquireEquityMethodInvestments,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromStockOptionsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShortdurationInsuranceContractsCumulativePaidClaimsAndAllocatedClaimAdjustmentExpenseNet,ShortdurationInsuranceContractsHistoricalClaimsDurationYearEight,ShortdurationInsuranceContractsHistoricalClaimsDurationYearFive,ShortdurationInsuranceContractsHistoricalClaimsDurationYearFour,ShortdurationInsuranceContractsHistoricalClaimsDurationYearNine,ShortdurationInsuranceContractsHistoricalClaimsDurationYearOne,ShortdurationInsuranceContractsHistoricalClaimsDurationYearSeven,ShortdurationInsuranceContractsHistoricalClaimsDurationYearSix,ShortdurationInsuranceContractsHistoricalClaimsDurationYearTen,ShortdurationInsuranceContractsHistoricalClaimsDurationYearThree,ShortdurationInsuranceContractsHistoricalClaimsDurationYearTwo,ShortdurationInsuranceContractsIncurredButNotReportedIbnrClaimsLiabilityNet,ShortdurationInsuranceContractsIncurredClaimsAndAllocatedClaimAdjustmentExpenseNet,ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndAllocatedClaimAdjustmentExpenseNet,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StatutoryAccountingPracticesStatutoryAmountAvailableForDividendPaymentsWithoutRegulatoryApproval,StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,StatutoryAccountingPracticesStatutoryNetIncomeAmount,StockIssuedDuringPeriodSharesStockOptionsExercised,SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesCarryingAmount,SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesCost,SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesFairValue,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense
2021-09-30,2021-11-04,10-Q,"Enact Holdings, Inc.",ACT,CIK0001823529,USD,,31372000.0,133955000.0,2369822000.0,221000.0,5991306000.0,78000.0,78000.0,184959000.0,14808000.0,5205916000.0,1433056000.0,1462586000.0,2089009000.0,2214808000.0,278214000.0,277372000.0,4208367000.0,4050234000.0,249955000.0,253601000.0,1155682000.0,1167700000.0,105700000.0,451582000.0,451582000.0,,18500000.0,18500000.0,0.01,600000000.0,162840000.0,162840000.0,1628000.0,111309000.0,0.0,-131000.0,0.0,0.0,5205916000.0,27452000.0,1478000.0,4000.0,991525000.0,13330000.0,163000.0,5376067000.0,839000.0,711000.0,128000.0,133955000.0,1018977000.0,14808000.0,167000.0,,17452000.0,27788000.0,261485000.0,252719000.0,,0.84,0.84,-2680000.0,-113000.0,928000.0,-3592000.0,0.0,69000000.0,0.0,19033000.0,7328000.0,3010000.0,282406000.0,580000.0,37068000.0,0.0,174609000.0,37401000.0,,,,,,,,12000.0,12756000.0,1073000.0,5388567000.0,1789925000.0,5991306000.0,648365000.0,,,,647664000.0,14500000.0,739838000.0,,,,137208000.0,35995000.0,50.0,-25337000.0,48572000.0,-25899000.0,-25899000.0,-562000.0,149000.0,-32185000.0,-25337000.0,-6848000.0,671000.0,129464000.0,,,0.0,0.0,,,,,,34124000.0,243063000.0,948000.0,43425000.0,234297000.0,,,,562000.0,701000.0,1695976000.0,280309000.0,,12500000.0,4201381000.0,,,254806000.0,162852000.0,162840000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-02-28,10-K,"Enact Holdings, Inc.",ACT,CIK0001823529,USD,8490000.0,31061000.0,83581000.0,2371861000.0,1496000.0,5865773000.0,319000.0,319000.0,135931000.0,29766000.0,5160174000.0,1459032000.0,1466686000.0,2103116000.0,2199430000.0,327123000.0,325010000.0,4231174000.0,4126435000.0,237164000.0,240048000.0,1033739000.0,1035165000.0,422639000.0,425828000.0,425828000.0,-26966000.0,71822000.0,71822000.0,10.0,600000000.0,162840000.0,162840000.0,1628000.0,421607000.0,,-2330000.0,,,5160174000.0,29917000.0,1804000.0,5.0,1555842000.0,27962000.0,247.0,5266339000.0,2077000.0,206000.0,1871000.0,83588000.0,1585759000.0,29766000.0,252.0,-1424000.0,1586000.0,27220000.0,1046452000.0,985826000.0,200294000.0,3.36,3.36,-8086000.0,-372000.0,665000.0,-4163000.0,0.0,208137000.0,0.0,45311000.0,10407000.0,70020000.0,328620000.0,-2124000.0,146661000.0,0.0,,148531000.0,1851000.0,7266000.0,85646000.0,7312000.0,1072000.0,-4198000.0,-60626000.0,,51009000.0,5472000.0,,1760250000.0,5865773000.0,641325000.0,237000.0,39547000.0,125403000.0,640644000.0,,740416000.0,-200294000.0,-398782000.0,572117000.0,546685000.0,141189000.0,50.0,-124915000.0,73059000.0,-125071000.0,-125078000.0,163000.0,43000.0,-158665000.0,-124908000.0,-33757000.0,3841000.0,130604000.0,-907000.0,0.0,,,903000.0,39784000.0,200294000.0,1583244000.0,,125473000.0,974949000.0,893000.0,42266000.0,914323000.0,0.0,712955000.0,498811000.0,163000.0,,1648453000.0,1117855000.0,1496000.0,,4105523000.0,141225000.0,-15822000.0,246319000.0,162879000.0,162840000.0,2254000.0,,147213000.0,2742000.0,-1454000.0,49976000.0,14700000.0,30000.0,54658000.0,48390000.0,0.0,3696000.0,6961000.0,8670000.0,35331000.0,6268000.0,1586000.0,5697000.0,16923000.0,4779000.0,22577000.0,3400000.0,0.05,0.214,0.21,0.001,0.003,-7000.0,700000.0,145759000.0,695100000.0,695216000.0,0.0,0.0,145951000.0,1100000.0,60600000.0,47938000.0,21800000.0,3936000.0,2966000.0,3850000.0,3765000.0,3682000.0,3601000.0,4143000.0,3900000.0,17657000.0,15500000.0,0.071,-7000.0,27304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783699000.0,0.003,0.04,0.11,0.002,0.06,0.008,0.018,0.001,0.257,0.333,18576000.0,2404981000.0,19362000.0,2772000.0,69700000.0,1397229000.0,593093000.0,0.0,5266339000.0,5160174000.0,5266339000.0,0.0,0.0
