end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccretionExpense,AccretionOfDiscount,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,CostOfGoodsSold,CostOfRevenue,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentConvertibleThresholdTradingDays,DebtInstrumentFairValue,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,ExchangeFees,ExtraordinaryItemsGross,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FinanceLeaseRightOfUseAssetAmortization,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfProject,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MachineryAndEquipmentGross,ManagementFeeAmountPaid,ManagementFeeExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesReduction,OfficersCompensation,OilAndGasPropertyFullCostMethodNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCommitment,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentForManagementFee,PaymentsOfStockIssuanceCosts,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForLoanAndLeaseLosses,ProvisionForOtherCreditLosses,ProvisionForOtherLosses,RelatedPartyCosts,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyIncomeNonoperating,SalariesAndWages,SalesRevenueNet,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,SharePrice,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,Depletion,DividendsPreferredStock,FinanceLeaseInterestExpense,PaymentsToExploreAndDevelopOilAndGasProperties,ProceedsFromOtherDebt,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability
2011-01-31,2011-04-19,10-Q,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,,,,,,,,,,,,,,,,,,,,,,3184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,0.0,,9913.0,,,,-26750.0,,,,,,,,,,,,,,,,-680.0,,,,,,,,,,,,,,,,,,,,,-27430.0,,,,-680.0,,,,,,,27753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14300.0,,,,,,,,,,,,,,1003.0,,3383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,2011-08-16,10-K,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,44596.0,,,,,,,14101.0,,,,,,,,,,,14563.0,13259.0,13259.0,13259.0,-4046.0,,,,,,0.001,12000.0,250000000.0,5900000.0,5900000.0,,5900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0,,501.0,,,,,,-196854.0,,,,107663.0,,,-0.02,,,,,,,,,,,,,,,0.0,,43984.0,,,,-127389.0,,,0.0,,,,,44596.0,,,,,,,,,,-2236.0,,0.0,,0.0,,,179416.0,14563.0,,,,,82014.0,,-1805.0,,-84255.0,,-129352.0,,,,,,27157.0,27157.0,,,,133141.0,,,,,,,,,,,,,,,,,,,,,,,,,-1805.0,0.001,10000000.0,0.0,0.0,0.0,,,,,12000.0,,,,27157.0,,42857.0,,,67991.0,-129352.0,,1304.0,,,,,,,,,0.0,-196854.0,6025.0,,,6025.0,,,,-164853.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,2011-09-19,10-Q,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,52994.0,,,,,,,67397.0,,,,,,,,,,,19084.0,17939.0,,17939.0,4680.0,,,,,,0.001,,250000000.0,6987660.0,6987660.0,,6988.0,,,,,,,,,,,19633.0,,,,,,,,,,,,,,,,,,,159.0,159.0,159.0,,,,,,,,,,,109452.0,,,0.0,,,,,,,,,,,,-1068.0,,,1211.0,,11007.0,,,,-30358.0,,,0.0,,,,,9576.0,,,,1789.0,,,,-236.0,,,,0.0,,0.0,,,169936.0,19084.0,,,,,23750.0,,0.0,,-19070.0,,-29383.0,,,,975.0,,,7490.0,,,,30738.0,-30358.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,10000000.0,,,0.0,,,,,22750.0,,,,0.0,1000.0,0.0,,,18140.0,-29383.0,,1145.0,,,,,,,,,0.0,-226237.0,380.0,,0.0,380.0,,,,-150852.0,,,,,,,,,,,,,,,,,,6346000.0,,,,,,,
2011-10-31,2011-12-19,10-Q,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,63857.0,,,,,,,83292.0,,,,,,,,,,,11500.0,10485.0,10485.0,10485.0,,,,,,,0.001,,250000000.0,7312038.0,7312038.0,,7312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,,,,,,,-246661.0,,,,0.0,,,0.0,,,,,,,,,,,,3846.0,,,158.0,,10159.0,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,167557.0,11500.0,,,,,,,,,,,-20424.0,,,,107.0,,,103700.0,,,,20988.0,-20531.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,14520.0,-20424.0,,1015.0,,,,,,,,,,,457.0,,0.0,457.0,,,,-156057.0,,,,,,,,,,,,,,,,,6155882.0,,,,,,,,
2012-01-31,2012-03-21,10-Q,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,66886.0,,,,,,,131557.0,,,,,,,,,,,6100.0,5241.0,5241.0,5241.0,,,,,,,0.001,2000.0,250000000.0,8297038.0,8297038.0,,8298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,131.0,,,,,,,,-304806.0,,,,102165.0,,,-0.01,,,,,,,,,,,,,,,0.0,,3612.0,,,,-58145.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,169051.0,6100.0,,,46000.0,,,,,,,,-58145.0,,,,0.0,,,0.0,,,,58513.0,-58145.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,0.0,,,,,,,,,,,,,,5520.0,,,859.0,,,,,,,,,,,368.0,,0.0,368.0,,,,-162951.0,,,,,,,,,,,,,,,,,7483342.0,,,,,,,,
2012-04-30,2012-08-14,10-K,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,106356.0,,,,,,,136457.0,,,,,,,,,,,9165.0,8462.0,8462.0,8462.0,-4797.0,,,-4797.0,,,0.001,-2000.0,250000000.0,8397038.0,8397038.0,,8397.0,,,,,,,,,,,,,,,,,,,,,,,,,,113236.0,,113236.0,113236.0,601.0,601.0,,601.0,,,,,,342347.0,,65700.0,32602.0,65699.0,65700.0,,-0.02,,0.331,,,,,,,,,,,5000.0,,1373.0,,23490.0,,,,-145493.0,,,0.0,-60661.0,,48012.0,12649.0,63824.0,,,,,,,,369.0,,-369.0,,0.0,,49250.0,,,204658.0,9165.0,,,,,28390.0,,0.0,,-33187.0,,-145493.0,,,,,,0.0,32603.0,,,,153041.0,-151497.0,,,,,,,,,,,,,,,,,,,,-46000.0,,,,0.0,0.001,10000000.0,,,0.0,,,,,37751.0,,,,0.0,,12148.0,,,77200.0,-145493.0,,703.0,,,,,,32602.0,,,21509.0,,1544.0,,,1544.0,,,,-195493.0,,,,,,,,,,,49250.0,35751.0,,,,,7392747.0,,,,,,,,
2012-07-31,2012-09-19,10-Q,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,79276.0,,,,,1255.0,,136457.0,,,,,,,,,,,2924.0,2374.0,2374.0,2374.0,-6088.0,,,-6088.0,,40000.0,0.001,2000.0,250000000.0,8397038.0,8397038.0,,8397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,153.0,153.0,,,,,,,-315837.0,,,,92631.0,60466.0,,0.0,,,,,,,,,,,,-1244.0,,,40000.0,,-1006.0,,,,-13490.0,,,0.0,,,,,12920.0,,,,0.0,,,,0.0,,,,0.0,,0.0,,,171907.0,2924.0,,1805.0,,,-5671.0,,0.0,,-417.0,,26510.0,,,,40000.0,,,,,,,13727.0,-13490.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,10000000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,,,14580.0,26510.0,,550.0,,,,,,32165.0,,,5671.0,315837.0,237.0,,,237.0,,,,-168983.0,,,,,,,,,,,,,,,,,8397038.0,,,,,,,,
2012-10-31,2012-12-19,10-Q,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,89730.0,,,,,1413.0,,138417.0,,,,,,,,,,,403.0,11.0,11.0,,,,,,,,0.001,,250000000.0,8437038.0,8437038.0,,8437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,329243.0,,60820.0,32242.0,93062.0,,,0.0,,,,,,,,,,,,-256.0,,,,,1325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182792.0,403.0,,,,,,,,,,,-13406.0,,,,,,,,,,,13558.0,-13406.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,,12080.0,,1805.0,392.0,,,,,,,,,,,152.0,,,152.0,,,,-182389.0,,,,,,,,,,,,,,,,,8433597.0,,,,,,,,
2013-01-31,2013-03-22,10-Q,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,101573.0,,,,,1510.0,,192317.0,,,,,,,,,,,8169.0,7874.0,72.0,,,,,,,,0.001,,250000000.0,9537038.0,9537038.0,,9537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,388484.0,,60929.0,32297.0,93226.0,,,-0.01,,,,,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194799.0,8169.0,,,,,,,,,,,-59241.0,,,,,,,,,,,59426.0,-59241.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,7802.0,,,,,,,,,,,,11373.0,,1805.0,295.0,,,,,,,,,,,185.0,,,185.0,,,,-186630.0,,,,,,,,,,,,,,,,,9382690.0,,,,,,,,
2013-04-30,2013-08-08,10-K,"VERDE BIO HOLDINGS, INC.",VBHI,CIK0001490054,USD,123049.0,,,,,1547.0,,237017.0,,,,,,,,,,,23056.0,22798.0,112.0,,,,250000.0,-8350.0,,,0.001,,250000000.0,9837038.0,9837038.0,,9837.0,,,,,,,,,86.0,,,,,,,,,,,,,,,,,171158.0,,171158.0,171158.0,529.0,445.0,,,,,,,,463186.0,,,,60367.0,,,-0.01,,0.34,,24000.0,,,,,,,,,,,40000.0,,13412.0,,,,-143525.0,,,,-57922.0,,41085.0,16837.0,55720.0,,,,86.0,24000.0,,-77314.0,,,,,,,,,,239388.0,23056.0,,,,24000.0,-5076.0,-5076.0,,,-3274.0,-3274.0,-120839.0,,,,40000.0,,,31972.0,,,,161528.0,-160839.0,,,,,,,,,,,,503407.0,,,,,,,,-24000.0,,,,,0.001,10000000.0,0.0,0.0,,,22686.0,,,,,,,,,200.0,,,46273.0,,1805.0,258.0,,,,,,,,,5276.0,,689.0,,,689.0,,,,-216332.0,,,,,,,,,,,100000.0,,,,,,8961148.0,,,,,,,,
