end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCashPaidToSettle,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessAcquisitionSharePrice,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityMeasurementInput,BusinessCombinationContingentConsiderationLiabilityNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,CashPeriodIncreaseDecrease,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerReceivableAfterAllowanceForCreditLossCurrent,CurrentIncomeTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedPremium,DeferredFinanceCostsCurrentGross,DeferredFinanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsInvestmentInSubsidiaries,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DirectOperatingCosts,DistributionMadeToLimitedPartnerCashDistributionsPaid,DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,DividendsCommonStockCash,DividendsPayableAmountPerShare,DueFromAffiliateCurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,EarlyRepaymentOfSeniorDebt,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentSummarizedFinancialInformationAssets,EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationEquity,EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,EquityMethodInvestmentSummarizedFinancialInformationMinorityInterest,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsIssued,GeneralPartnersCapitalAccountUnitsOutstanding,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairmentLoss,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueFromAffiliatesCurrent,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestIncomeExpenseNet,InterestPaidNet,InterestPayableCurrent,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountDistributionAmount,LongTermDebt,LongTermDebtNoncurrent,MembersCapital,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherOwnershipInterestsUnitsIssued,OtherOwnershipInterestsUnitsOutstanding,OtherPartnersCapital,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,PartnersCapital,PartnersCapitalAccountDistributions,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentForContingentConsiderationLiabilityOperatingActivities,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireWaterSystems,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,ResultsOfOperationsAccretionOfAssetRetirementObligations,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueRemainingPerformanceObligation,Revenues,ShareBasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TaxesPayableCurrent,WeightedAverageLimitedPartnershipUnitsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashAcquiredFromAcquisition,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,IncomeTaxReconciliationNondeductibleExpenseCharitableContributions,PaymentsOfOrdinaryDividends
2017-03-31,2017-06-02,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,,600000.0,,,1600000.0,,,,,,,,,,,,,,,,28592000.0,17039000.0,,,,,16755000.0,,,,,7146000.0,,,,,,,,,,,,,,,,,,,,,,,11099000.0,,,,,,,,,284000.0,,,,,,,0.35,91500000.0,7543000.0,,,,,,,,,,,,,11553000.0,,,,,,,,,2104000.0,14648000.0,,,,,,,,,-3299000.0,1126000.0,11553000.0,4425000.0,,,,,,,600000.0,1774000.0,,,,1174000.0,67000.0,,4425000.0,,,,,,,,,,,,,,13944000.0,28592000.0,13299000.0,,,,,,,,7146000.0,7146000.0,-3299000.0,,,,,10427000.0,,,,,,,,,,,645000.0,14648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3299000.0,,,,,,,,11553000.0,8323000.0,7678000.0,,,,,,,,,,,,,,,,,
2017-06-30,2017-08-02,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,,347000.0,300000.0,,1483000.0,,,,,,,,,,,,,,,,27077000.0,11749000.0,,,,,11391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3584000.0,,,,,,,,,358000.0,,,,,-0.01,,0.35,,,,,,,,,,,,,,,15328000.0,,,,,,,,,3203000.0,,,,,,,,,,-3261000.0,2494000.0,15328000.0,5755000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8137000.0,27077000.0,5414000.0,,,,,,,,,,1640000.0,-1621000.0,,-1621000.0,,12834000.0,2494000.0,,,,,,,,,,2723000.0,18940000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3261000.0,,,,,,,,15328000.0,9631000.0,,,,,,,,,,,,186170.0,,,,,,
2017-09-30,2017-11-01,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,,,0.0,,611000.0,,,,,,,,,,,,,,,,21535000.0,2468000.0,,,,,2419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900000.0,,,,,,0.059,,,,,,,,0.02,,0.35,,,,,,,,,,,,,,,19067000.0,,,,,,,,,615000.0,,186174.0,186174.0,,,,,,,,10135000.0,19067000.0,7157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12855000.0,21535000.0,9511000.0,,5026000.0,,,,,,,,2978000.0,2978000.0,,2978000.0,,8932000.0,10135000.0,,,,,,,,,,3344000.0,8680000.0,,,,,,,,,,,,,,,,,,,,,,49000.0,,,,,,2978000.0,,,,,,,,19067000.0,8317000.0,,,,,,,,,,5002000.0,191175000.0,,186173.0,,,,,
2017-12-31,2018-02-13,10-K,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,236000.0,,57000.0,,293000.0,,,,,,,,4777759.0,,,,,,,,29759000.0,5987000.0,,,,,5987000.0,,5987000.0,-3622000.0,53491000.0,-3622000.0,,,,,,,,26261000.0,,,,,,,,,,,,,,,,,,,,31919000.0,0.075,,,,,,,,0.06,,0.35,,53491000.0,,40059000.0,120385000.0,121316000.0,1516469000.0,79312000.0,,,88717000.0,2921824000.0,1404424000.0,119371000.0,23772000.0,,,,,,,,,41134000.0,,186181975.0,186181975.0,,,,,,,,28586000.0,69720000.0,26261000.0,19077000.0,,10005000.0,13296000.0,60000.0,952000.0,,-190000.0,57000.0,,7184000.0,-190000.0,,57000.0,7184000.0,,,,,,,,,,,,23772000.0,,14151000.0,29759000.0,14151000.0,-19866000.0,16011000.0,,,,-31702000.0,,28080000.0,,10846000.0,5907000.0,1568000.0,11603000.0,,50075000.0,-41134000.0,,,,,,,32875.0,33.0,35474000.0,,15608000.0,,,,,,,16011000.0,16011000.0,,,,,,,,,,,,,,,,,,,,8232000.0,,,,,,,,93492000.0,34933000.0,,,,,,,,13858000.0,186176000.0,,186176000.0,186176000.0,186176000.0,,,,,
2018-03-31,2018-04-25,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,,,100000.0,,843000.0,,,,,,,,3983579.0,,,,,,,,43090000.0,14637000.0,,,,,14482000.0,,14482000.0,8495000.0,23772000.0,8495000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13964000.0,0.108,,,,,,,,0.07,,0.21,,23772000.0,,,,,,,,,,,,,28453000.0,,,,,,,,,9560000.0,,186189699.0,186189699.0,,,,,,,,18893000.0,28453000.0,-6088000.0,,,,,,,,550000.0,,,6088000.0,565000.0,,-15000.0,6088000.0,,155000.0,,,,155000.0,,,,,,,,21647000.0,43090000.0,20789000.0,-13661000.0,14747000.0,,,,-14747000.0,,23242000.0,,12392000.0,,413000.0,12392000.0,,9560000.0,-9560000.0,,,,,,,,,35104000.0,858000.0,21443000.0,14747000.0,,,,,783000.0,,13964000.0,,,,,,,,,,,,,,155000.0,,,,,,12805000.0,,,,,,28453000.0,,28453000.0,8635000.0,7777000.0,,,,,,,19946000.0,,,186188000.0,,186188000.0,,,,,
2018-06-30,2018-08-01,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,823000.0,,100000.0,,,,,,,,,,4748565.0,,,,,,,,39408000.0,6271000.0,,,,,5300000.0,,5300000.0,,,,,,,,,,,,,,104000.0,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.07,0.07,,0.21,,,,,146358000.0,112005000.0,1551133000.0,,,,,3149871000.0,1633091000.0,,33137000.0,,,,,,,,,11509000.0,,186199995.0,186199995.0,,,,,,,,21618000.0,33145000.0,7231000.0,,,,,,,,,,,,,,,,,,,,,,,,-18000.0,,,,,16324000.0,39408000.0,14133000.0,-12112000.0,20523000.0,,,,,,,,13881000.0,,506000.0,13881000.0,,11509000.0,-11509000.0,,,,,,,,,35196000.0,2191000.0,23084000.0,20523000.0,,,,,,,,,,,,,,,,,,,,,867000.0,,,,,,14387000.0,,,,,,33145000.0,,33145000.0,9111000.0,7777000.0,,,,,,,13310000.0,,,186199000.0,186199.0,186199000.0,,,,,
2018-09-30,2018-10-31,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,939000.0,,100000.0,,,,,,,,,,,,,,,,,,42258000.0,4442000.0,,,,,4246000.0,,4246000.0,,,,,,,,,,,,,,140000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.09,,0.21,,,,,133965000.0,107887000.0,1564562000.0,,,,,3280863000.0,1742379000.0,,37816000.0,,,,,,,,,10803000.0,,186199995.0,186209369.0,,,,,,,,26945000.0,37816000.0,8917000.0,,,,,,,,,,,,,,,,,,,,,,,,-68000.0,,,,,17132000.0,42258000.0,14162000.0,-10163000.0,23781000.0,,,,,,,,17430000.0,,598000.0,17430000.0,,10803000.0,-10803000.0,,,,,,,,,35289000.0,2970000.0,25126000.0,23781000.0,,,,,,,,,,,,,,,,,,,,,56000.0,,,,,,18028000.0,,,,,,37816000.0,,37816000.0,8574000.0,7795000.0,,,,,,,13223000.0,,,186208000.0,,186208000.0,,,,,
2018-12-31,2019-02-13,10-K,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,435000.0,28000.0,731000.0,,407000.0,,,,,,148000.0,,1365525.0,,,,,,,,47705000.0,2909000.0,,,,,2822000.0,2822000.0,2822000.0,-3165000.0,123186000.0,-3165000.0,,0.01,0.0,0.0,0.0,,,33615000.0,,,,,1304000.0,-1304000.0,,1304000.0,,1304000.0,1304000.0,,,,,,,,,84166000.0,0.164,,,,,731000.0,,0.33,0.43000000000000005,0.33,0.21,,123186000.0,1418428000.0,75250000.0,90481000.0,76605000.0,1161972000.0,113972000.0,1418428000.0,172865000.0,131626000.0,1327947000.0,6986000.0,189222000.0,43492000.0,,,,,,,,,43851000.0,,186219438.0,186219438.0,,,,,,,,98919000.0,142906000.0,32311000.0,-31795000.0,,20773000.0,8087000.0,-683000.0,4133000.0,28000.0,199000.0,674000.0,,1820000.0,171000.0,,674000.0,1820000.0,,5000.0,,,5000.0,,,,-136000.0,3000.0,,43492000.0,6900000.0,16844000.0,47705000.0,16844000.0,-41969000.0,84166000.0,,,,-86696000.0,,83531000.0,,17669000.0,,8955000.0,79041000.0,,55830000.0,-43851000.0,407000.0,87000.0,,,,,,,72830000.0,,30861000.0,,,,230000.0,,2300000.0,,84166000.0,,230000.0,,,,,,,,,0.0,0.0,87000.0,,,,,,,87996000.0,,,,,,43492000.0,,186398000.0,35111000.0,35111000.0,30861000.0,,,,,,15678000.0,186203000.0,,186203000.0,186203000.0,186203000.0,,,,,
2019-03-31,2019-05-01,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,,22871000.0,,256000.0,73448000.0,7650000.0,,4007287000.0,,11423000.0,251000.0,1781000.0,,,5966000.0,10000.0,,1925000.0,241000.0,4041000.0,6668427000.0,116719000.0,,,,117972000.0,,1968000.0,1968000.0,-854000.0,43492000.0,,,0.01,2000000000.0,506640947.0,506640947.0,5066000.0,,,,,,15858000.0,,-2377000.0,,,,3681000.0,,,,,,7650000.0,7650000.0,7650000.0,14982000.0,,,,0.3025,110980000.0,,3603000.0,,0.04,0.04,0.04,,55000000.0,4775000.0,,,,,,,,,,,,,,,,,,,556218000.0,,,19809000.0,,,,1135266000.0,,,,,,,7271000.0,2880000.0,-2377000.0,,,,,,,-1454000.0,,,18000.0,,-32289000.0,-31331000.0,-444000.0,,,2361000.0,267000.0,,,,726000.0,300000.0,-6217000.0,19250000.0,6961000.0,1153943000.0,,2632877000.0,6668427000.0,118062000.0,,34263000.0,2389992000.0,2389992000.0,,-9263000.0,-61178000.0,69587000.0,,9648000.0,,,9619000.0,2.0,43500000.0,10608000.0,3785000.0,3515000.0,42923000.0,537000.0,2810000.0,,,,,,,34263000.0,,,,,3720000.0,,30543000.0,,,,,-619532000.0,65729000.0,7677000.0,8328000.0,29000.0,0.01,100000000.0,,,,,,,25000000.0,,9648000.0,3667327000.0,3659677000.0,,10000.0,23197000.0,54108000.0,1843852000.0,54108000.0,21543000.0,4389000.0,4035550000.0,,,,,,15678000.0,,,254903000.0,,253877000.0,,,,,
2019-06-30,2019-07-31,10-Q,ANTERO MIDSTREAM CORPORATION,AM,CIK0001623925,USD,,27003000.0,,586000.0,82077000.0,43798000.0,,3874820000.0,152180000.0,21543000.0,,8534000.0,,,6017000.0,,,2615000.0,,3402000.0,6769009000.0,115367000.0,,120270000.0,,,,7791000.0,7791000.0,,,,,0.01,2000000.0,506847.0,506847.0,5068000.0,,,,,,24016000.0,,,,,,,,,,26738000.0,,,36447000.0,,63998000.0,,,,0.3075,103898000.0,,5021000.0,,0.14,0.14,0.14,,37000000.0,23860000.0,,,,,,,,,,,,,,,,,,,547685000.0,,,34622000.0,,,,1135266000.0,,,,,594000.0,,99693000.0,13623000.0,30419000.0,,,,,,,,,,,,,,,,,,,,,,873000.0,78000.0,-31521000.0,,25735000.0,1186161000.0,,2796650000.0,6769009000.0,237504000.0,,,2526334000.0,2526334000.0,,,,,,69274000.0,,,69135000.0,,138027000.0,117591000.0,6761000.0,3092000.0,40194000.0,518000.0,2672000.0,,,,,,,,,,,,,,,,,,,,,,,139000.0,0.01,100000.0,,,,,,,,,69274000.0,3788134000.0,3744336000.0,,69000.0,92471000.0,255618000.0,1723447000.0,255618000.0,21543000.0,21543000.0,3972359000.0,,,-1828000.0,,,,,,507767000.0,,506816000.0,,,,,
