end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,AccruedInsuranceCurrentAndNoncurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AssetImpairmentCharges,Assets,AssetsCurrent,BankAcceptancesExecutedAndOutstanding,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,CostsAndExpenses,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentConvertibleConversionRatio1,DebtInstrumentInterestRateAtPeriodEnd,DebtInstrumentPeriodicPaymentPrincipal,DeferredCosts,DeferredCostsCurrentAndNoncurrent,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentGross,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DepositsRetail,Depreciation,DepreciationDepletionAndAmortization,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EquityMethodInvestmentAggregateCost,EscrowDeposit,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,GainLossOnSaleOfPropertyPlantEquipment,GainOnBusinessInterruptionInsuranceRecovery,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInOutstandingChecksOperatingActivities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCashForOperatingActivities,InsuranceSettlementsReceivable,InsuredEventGainLoss,InterestExpense,InterestExpenseLesseeAssetsUnderCapitalLease,InterestPaid,InterestPaidNet,InventorySuppliesNetOfReserves,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityIncreaseAdditionalBorrowings,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LinesOfCreditCurrent,LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MalpracticeInsuranceDeductible1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesPayable,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OtherAccruedLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,PaymentsForCommissions,PaymentsForDepositsAppliedToDebtRetirements,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromLeasePayments,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,Revenues,SellingAndMarketingExpense,StockholdersEquity
2008-12-31,2009-03-31,10-K,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16716722.0
2009-12-31,2010-03-31,10-K,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044573.0,-2707705.0,,,,,,,,,,,,,27649183.0,,,,,,,,,,,,,2036837.0,2079069.0,,,,,,,,,,,403008.0,,3042547.0,,-83226.0,520461.0,-273893.0,,-110971.0,-2530.0,,-265870.0,-1187274.0,,,55428.0,655928.0,,,359704.0,,315621.0,,,8747.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1493212.0,,208781.0,,-1423274.0,,-1014331.0,370542.0,-121290.0,,21523014.0,-893041.0,,,,,,,,,,,,,,,229667.0,,,,55895.0,,476606.0,,,,,,,,,,,,,,,175000.0,510387.0,,,10436.0,,,78197.0,1361650.0,,,14589264.0,26756142.0,1449793.0,13411478.0
2010-03-31,2010-05-14,10-Q,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15411351.0,,,
2010-06-30,2010-08-13,10-Q,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990038.0,,,,,,,,,,,,,,8083831.0,,,,,,,,,,,,,483842.0,,,,,,,,,,,,,,743547.0,,,,,,,,,,,,,,,,,74936.0,,,,,1089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-497355.0,,-67501.0,,6446607.0,-429854.0,,,,,,,,,,,,,,6346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14913996.0,7653977.0,409835.0,
2010-09-30,2010-11-15,10-Q,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575061.0,,,,,,,,,,,,,,5937715.0,,,,,,,,,,,,,480614.0,,,,,,,,,,,,,,763889.0,,,,,,,,,,,,,,,,,73463.0,,,,,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2190163.0,,-76737.0,,4337760.0,-2113426.0,,,,,,,,,,,,,,,-4234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12723833.0,3824289.0,355452.0,
2010-12-31,2011-03-31,10-K,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,791674.0,,1521404.0,,,,,,,,1013127.0,,39355.0,,,,27844040.0,5877041.0,,,94512.0,108134.0,,,,,,,,,,1038368.0,-6205.0,,,,,1.0,100000.0,100000.0,100000.0,100000.0,,,,29480552.0,,,,,36309.0,,,,,851791.0,1197866.0,827741.0,1938793.0,1949965.0,,373254.0,133660.0,,,,,,,,,,3078329.0,,104089.0,-366832.0,261974.0,,-175078.0,-2531161.0,,59010.0,-438416.0,,,2955.0,-166717.0,,,291142.0,,279970.0,,1625960.0,2274.0,,,,15945206.0,27844040.0,6805206.0,,,,,,,,,,,,1060000.0,,,,,,7685000.0,,1381462.0,,-420962.0,,-966705.0,,-2964095.0,,-273768.0,,22878018.0,-2690327.0,,,,,,,,,,,,1884865.0,149000.0,,15100.0,,,,,,420962.0,707043.0,,,,,,,,,,,,,,,,,21930690.0,-15872.0,839462.0,,89699.0,1060000.0,,611012.0,11625169.0,26790225.0,1585412.0,11898834.0
2011-03-31,2011-05-16,10-Q,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,,,,,,,,,,,,,,,2793.0,,,,,,,,,,,,,,,,,1930720.0,892352.0,,,,,,,,,,,,,7447211.0,,,,,,,,,,,,,477858.0,,,,,,,,,,,,563.0,,741617.0,,-210883.0,619737.0,682058.0,,-6205.0,-495651.0,,-74541.0,11283.0,,,-32172.0,,,,65815.0,,63276.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,207484.0,,-42169.0,,727037.0,,283720.0,,-61402.0,,5923208.0,345122.0,,,,,,,,,,,,,,,4409.0,,,,,,43669.0,,,,,,,,,,,,,,,,1500.0,,,,,,23167.0,,265000.0,,11908889.0,7792333.0,304528.0,
2011-06-30,2011-08-12,10-Q,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,502647.0,,963188.0,,,,,,,,1013127.0,,,,,,26460160.0,5312013.0,,,97018.0,58990.0,,,,,,,,,,815982.0,,,,,,1.0,100000.0,,100000.0,100000.0,,,,6961480.0,,,,,30723.0,,,,,793535.0,1139516.0,965705.0,477855.0,,,464969.0,126561.0,,,,,,,,,,791562.0,,,,,,,,,,,,,,,,,64666.0,,,,1559538.0,93.0,,,,15207272.0,26460160.0,6853766.0,,,,,,,,,,,,1060000.0,,,,,,7155000.0,,,,,,,,-892989.0,,-32513.0,,5332199.0,-860476.0,,,,,,,,,,,,2037512.0,,32060.0,32060.0,,,,,,,853694.0,,,,,,,,,,,,,,,,,21117424.0,,876139.0,,,,,654642.0,11015900.0,6101004.0,359864.0,11252888.0
2011-09-30,2011-11-14,10-Q,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,480010.0,,646998.0,,,,,,,,1013127.0,,,,,,25911576.0,4873945.0,,,98295.0,33930.0,,,,,,,,,,714582.0,,,,,,1.0,100000.0,,100000.0,100000.0,,,,5394648.0,,,,,27930.0,,,,,733935.0,1078157.0,657689.0,487096.0,,,623481.0,,,1412279.0,,,,,,,,607704.0,,,,,,,,,,,,,,,,,62254.0,,,,1549994.0,659.0,,,,15415604.0,25911576.0,6001238.0,,,,,,,,,,,,1060000.0,,,,,,6890000.0,,,,,,,,-1633055.0,,-56374.0,,3967502.0,-1576681.0,,,,,,,,,,,,2122077.0,,,5221.0,,,,,,,791680.0,,,,,,,,,,,,,,,,,21009701.0,,,,,,,547210.0,9382845.0,3817967.0,332346.0,10495972.0
2011-12-31,2012-03-30,10-K,SADDLEBROOK RESORTS INC,SADDP,CIK0000313151,USD,734427.0,1161462.0,1124269.0,,886330.0,,128042.0,713739.0,30758.0,34419576.0,1013127.0,,37193.0,11000.0,,0.0,25743174.0,4693956.0,,,99593.0,8537.0,,,,,,,,,,592313.0,-446055.0,,,,,1.0,100000.0,100000.0,100000.0,100000.0,,,,26822224.0,,,,,25137.0,,,,55895.0,798981.0,1034071.0,667606.0,1914836.0,1926008.0,438238.0,438238.0,4704094.0,4704094.0,,,,,,,428.0,,3005531.0,,-57247.0,-399297.0,-305754.0,,-216605.0,-5344912.0,-5344912.0,-49085.0,-160135.0,,,38367.0,-394161.0,,,252197.0,8000.0,241025.0,,1576875.0,766.0,69000.0,,,16248869.0,25743174.0,10098593.0,0.0,,,,,,,,,,,577332.0,,,,,,5107668.0,,2190396.0,,-1007799.0,,-1628652.0,,-3243991.0,,-203158.0,5685000.0,20525718.0,-3040833.0,,,,,,,,,,,,1728111.0,,,48273.0,,70000.0,,,,1009599.0,745410.0,,,,,,,,,,,,,,,1800.0,55443657.0,21024081.0,-2162.0,,,94516.0,3060000.0,,216851.0,8381178.0,23781391.0,1376567.0,9494305.0
