end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizedContractCostAmortization,CapitalizedContractCostNet,CapitalizedContractCostNetCurrent,CapitalizedContractCostNetNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FiniteLivedIntangibleAssetsAccumulatedAmortization,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpenseDebt,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentNet,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SecuredDebtCurrent,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AccountsReceivableGrossCurrent,AccruedProfessionalFeesCurrent,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,CashEquivalentsAtCarryingValue,ContractWithCustomerAssetNetCurrent,ContractWithCustomerAssetNetNoncurrent,ConversionOfStockAmountConverted1,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedBenefitPlanActuarialGainLoss,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,DefinedBenefitPlanBenefitObligation,DefinedBenefitPlanBusinessCombinationsAndAcquisitionsBenefitObligation,DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,DefinedBenefitPlanInterestCost,DefinedBenefitPlanNetPeriodicBenefitCost,DefinedBenefitPlanServiceCost,DefinedContributionPlanCostRecognized,Depreciation,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainsLossesOnExtinguishmentOfDebt,GoodwillAndIntangibleAssetImpairment,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxesPaidNet,InterestPaidNet,NumberOfReportableSegments,OtherAccruedLiabilitiesCurrent,OtherAssetsMiscellaneousNoncurrent,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,OtherPrepaidExpenseCurrent,OtherSundryLiabilitiesNoncurrent,PaymentForContingentConsiderationLiabilityInvestingActivities,PaymentsForProceedsFromOtherInvestingActivities,PaymentsToAcquireBusinessesNetOfCashAcquired,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidTaxes,ProceedsFromIssuanceInitialPublicOffering,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,SecurityDeposit,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,TangibleAssetImpairmentCharges,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount
2021-09-30,2021-12-01,10-Q,"ARTERIS, INC.",AIP,CIK0001667011,USD,1531000.0,8123000.0,-31000.0,10518000.0,433000.0,433000.0,100000.0,,40599000.0,24411000.0,,600000.0,2985000.0,1660000.0,1325000.0,11241000.0,11241000.0,,0.001,36525154.0,20607851.0,20607851.0,21000.0,-4968000.0,1183000.0,38248000.0,23707000.0,14541000.0,6200000.0,883000.0,,-0.24,-0.24,,1100000.0,398000.0,1742000.0,2677000.0,0.0,8076000.0,-4700000.0,268000.0,,,,,,,3450000.0,3052000.0,100000.0,358000.0,3489000.0,1105000.0,274000.0,439000.0,945000.0,302000.0,455000.0,55580000.0,40599000.0,36654000.0,,,,-4968000.0,-183000.0,12593000.0,-4517000.0,333000.0,3034000.0,980000.0,2054000.0,2974000.0,0.075,5229000.0,1986000.0,,,,5047000.0,,,,2256000.0,,7609000.0,-31201000.0,8959000.0,41300000.0,,,,100000.0,3242000.0,,,,,,,20803838.0,1546715.0,,,,,43989000.0,5964043.0,0.92,,,25000.0,-20693000.0,,,31000.0,0.0,5712000.0,5768000.0,0.001,4471316.0,4471316.0,4471316.0,2500000.0,0.0,20578386.0,20578386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-07,10-K,"ARTERIS, INC.",AIP,CIK0001667011,USD,1722000.0,13873000.0,-81000.0,91945000.0,5510000.0,5510000.0,500000.0,9332267.0,120443000.0,106647000.0,1099000.0,2300000.0,4008000.0,2289000.0,1719000.0,85825000.0,85825000.0,74081000.0,0.001,300000000.0,31530682.0,31530682.0,31000.0,-23434000.0,1486000.0,49176000.0,28403000.0,20773000.0,19100000.0,3731000.0,1492000.0,-1.06,-1.06,-0.047,900000.0,517000.0,13360000.0,2677000.0,0.0,34133000.0,-22344000.0,1040000.0,350000.0,-477000.0,2836000.0,16268000.0,-33000.0,4418000.0,3476000.0,2959000.0,100000.0,1230000.0,3217000.0,1113000.0,278000.0,449000.0,953000.0,,405000.0,67539000.0,120443000.0,42492000.0,76254000.0,-1359000.0,-814000.0,-23384000.0,-589000.0,55898000.0,-21765000.0,1096000.0,2812000.0,961000.0,1851000.0,2765000.0,0.075,2957000.0,2157000.0,-1000.0,,808000.0,6949000.0,5435000.0,0.0,599000.0,2438000.0,550000.0,30812000.0,-38991000.0,37864000.0,49300000.0,749000.0,,,0.0,11726000.0,5510000.0,0.0,,,,,,3493240.0,9000000.0,304087.0,0.84,0.0,108964000.0,5407170.0,0.96,0.44,0.0,134000.0,52904000.0,1362327.0,5437000.0,599000.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,3111000.0,0.0,21972101.0,21972101.0,14183000.0,1292000.0,400000.0,300000.0,1668000.0,1269000.0,0.0,0.0,634000.0,852000.0,5712000.0,13000.0,904000.0,934000.0,17000.0,0.0,106000.0,106000.0,1000000.0,0.0,8380000.0,17390000.0,0.0,1000000.0,853000.0,0.0,3700000.0,5598000.0,953000.0,1000000.0,16390000.0,263000.0,447000.0,290000.0,-50000.0,0.0098,0.03,820000.0,0.0,-56000.0,3000.0,109000.0,106000.0,400000.0,1000000.0,0.21,-0.331,0.06,-0.01,0.008,-0.002,0.006,-0.02,6616000.0,0.0,478000.0,449000.0,478000.0,478000.0,2283000.0,10000.0,0.0,-11253000.0,-11091000.0,489000.0,19000.0,1.0,997000.0,196000.0,-50000.0,810000.0,68000.0,500000.0,51000.0,0.0,820000.0,0.001,10000000.0,0.0,0.0,0.0,2828000.0,71344000.0,2236000.0,2438000.0,4674000.0,190000.0,5712000.0,0.0,25000.0,614000.0,7400000.0
