end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxes,AccruedPayrollTaxesCurrent,AccruedRoyaltiesCurrent,AccruedSalaries,AccruedSalariesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdministrativeFeesAmountPaid,AdvanceRoyaltiesCurrent,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableNoncurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossesAdjustmentsNet,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNet,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,CapitalLeaseObligationsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashIncludingDiscontinuedOperations,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CustomerAdvancesAndDeposits,CustomerDepositsCurrent,DebtConversionConvertedInstrumentSharesIssued,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtorReorganizationItemsImpairmentLoss,DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,DebtSecuritiesAvailableForSalePurchasedWithCreditDeteriorationDiscountPremium,DeferredCompensationEquity,DeferredCompensationLiabilityCurrent,DeferredCompensationPlanAssets,DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,DeferredFinanceCostsCurrentGross,DeferredFinanceCostsNet,DeferredSalesInducementsAmortizationExpense,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalNetOfTax,DisposalGroupIncludingDiscontinuedOperationCash,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeBenefitsAndShareBasedCompensationNoncash,EmployeeRelatedLiabilitiesCurrent,ExtinguishmentOfDebtGainLossNetOfTax,FairValueLiabilitiesMeasuredOnRecurringBasisObligations,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseRightOfUseAsset,FinancingInterestExpense,FinancingReceivableChangeInPresentValueInterestIncome,FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInCustomerLoyaltyProgramLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRoyaltiesPayable,IncreaseDecreaseInSecurityDeposits,IndefiniteLivedTrademarks,IntangibleAssetsCurrent,InterestAndDividendsPayableCurrent,InterestAndFeeIncomeLoansConsumerInstallmentCreditCard,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayable,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryNet,InventoryOperativeBuilders,InventoryRawMaterials,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LineOfCredit,LinesOfCreditCurrent,LongTermDebtAndCapitalLeaseObligations,LongTermNotesAndLoans,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAllocatedToLimitedPartners,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityNoncurrent,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAssets,OtherAssetsNoncurrent,OtherDepreciationAndAmortization,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherIntangibleAssetsNet,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,OtherNotesPayable,OtherNotesPayableCurrent,OtherPrepaidExpenseCurrent,OtherReceivables,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PayablesToCustomers,PaymentsForAdvanceToAffiliate,PaymentsForRepurchaseOfCommonStock,PaymentsForRoyalties,PaymentsForSoftware,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDividends,PaymentsOfFinancingCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidExpenseOtherNoncurrent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,PriorPeriodReclassificationAdjustment,ProceedsDebtSecuritiesHeldToMaturityPreviouslyWrittenOffRecovery,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfNotesReceivable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRoyaltiesReceived,ProceedsFromSecuredNotesPayable,ProductionRelatedImpairmentsOrCharges,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,SalariesAndWages,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,ShareBasedGoodsAndNonemployeeServicesTransactionCapitalizedCost,ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,SharesIssued,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSpinoffTransaction,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfInventory
2008-12-31,2009-04-15,10-K,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10464.0,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-05-12,10-K,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59014.0,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-23,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57,,,,,,,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-182308.0,,,,,,,,,,,,,,,182081.0,,,,,,,,,,,-227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318610.0,
2010-09-30,2010-11-24,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57,,,,,,,,,,,,,,,,,,,,16517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-309.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212852.0,,,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374729.0,
2010-12-31,2011-04-15,10-K,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,145426.0,,,,,,343.0,,,,,,,,,,,1219218.0,,,,,,,,,,,,,,,,,,,,48.0,48.0,,81.0,,,,,,,48.0,48.0,,,-1190.0,,,,,0.001,100000000.0,374729.0,,50000.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1445323.0,,,,,-2.98,,,,,,,,,,,,,,,,,,,,36325.0,,,,,,,,,86277.0,,,,,,,,,,,,,,,,,,,,,-3500.0,,1550.0,,,,,,,-873.0,,,,598.0,,,,,,,308176.0,,175778.0,48.0,175778.0,,,16820.0,,,,,95028.0,,-4372.0,,-91846.0,,,,,,,,,,,,,12510.0,,,803.0,1020349.0,,,,,,,,,,465000.0,-873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,0.0,,,,,,,,,,,,,15072.0,,59500.0,,,16820.0,,,-44372.0,,81.0,,,,,,,,943645.0,,,,,,,,,40000.0,,,,,,,,,,,,,,,,,,,50000.0,,,,-175730.0,-175730.0,,,,,,,,,,,,,,,,,,,342664.0,21000.0
2011-03-31,2011-05-23,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,660.0,,,,,,,,,,,,,,,,1590.0,,,1542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,115718.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,,,,,,,,10386.0,,,,,,,,,-1654.0,,,,,,,,,,,,,,,,,,,,,-500.0,,-1500.0,,,,,-22742.0,,-269.0,,,,,,,,,,,,,,,,,,,,,,,35219.0,,,,-33677.0,,,,,,,,,,,,,,,,,29974.0,,,,,,,,,,,-23011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,6000.0,30000.0,,,,-81.0,,,,,,,,13041.0,,,,,-1300.0,,,,,6547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399733.0,
2011-06-30,2011-09-15,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,32049.0,,,,,,343.0,,,,,,,,9500.0,,,1691335.0,,,,,,,,,,,,,,,,,,,,293620.0,287500.0,,1223.0,,,,,,,,,,,,,,,,0.001,100000000.0,5757460.0,,56600.0,5757.0,,,,,,,,,,,,,,,,-115718.0,,,,,,,,,287500.0,,,,4620.0,,,,,,,,-2109019.0,,,,,-0.03,,,,,,,,,,,,,,,,,,,,1829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1920.0,,-506.0,,,,15374.0,,,,,,,,4500.0,648947.0,293620.0,148669.0,,500278.0,47270.0,,,,500278.0,,,,,,,-96434.0,,,,,,,,,,,12010.0,,,50500.0,94008.0,,,,,,,,6120.0,,,-2426.0,,,,,,,,,30900.0,,,,,,,,,,,,,,,,,,0.001,10000000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38179.0,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,-355327.0,,,,,,,,,,,,,,,,,,,3079188.0,
2011-09-30,2011-11-17,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,34577.0,,,,,,343.0,,,,,3888.0,,,16500.0,,,1330933.0,,,,,,,,,,,,,,,,,,,,232212.0,226862.0,,,,,,,,,13567.0,13567.0,,,,,,,,0.001,100000000.0,6197460.0,,,6197.0,,,,,,,,,,,,,,,,-115718.0,,,,,,,,,,,,,,3300.0,,,,,,,-1845847.0,,,,,-0.04,,,,,,,,,,,,,,,,,,,,106908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,-1975.0,,-10550.0,-1920.0,,,2091.0,,,,,,,,,653429.0,232212.0,153429.0,500000.0,,55270.0,,,,500000.0,,,,,,,-236828.0,,,,,,,,,28750.0,,12010.0,,,,224358.0,,,,,,,,,,,-12470.0,,,,,,,-12470.0,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,0.0,,795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94012.0,,,,,,,,,,23438.0,,,,,,,,,,,1500.0,,,,,,,,,,,,-421217.0,,,,,,,,,,,,,,,,,,,5762243.0,
2011-12-31,2012-04-16,10-K,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,66103.0,,,,66103.0,,,,,,,3060.0,3060.0,,26521.0,26521.0,,1610632.0,,,,,,,,,,,,,,2100.0,4620.0,,,,,374432.0,370402.0,,,,,,,,,864.0,864.0,,,816.0,,,,,0.001,100000000.0,6497460.0,6497460.0,,6498.0,,,,,,41110.0,,,,,,,,,,115718.0,,,-900.0,,,,,,,,,,,1980.0,,,,,,,-2098907.0,,,,,-0.17,,,,,,,,,,,,,,,,,,,,22662.0,,,,,,,,,19490.0,,,,,26521.0,3060.0,,,,,,,,,,,,,,,-163.0,,-1500.0,550.0,,,,-28502.0,,-36797.0,,,,3284.0,,,,,,,,,692209.0,374432.0,192209.0,500000.0,,51881.0,51881.0,,,,186730.0,,-550.0,,-185364.0,,,,,,-653584.0,,,,,250.0,500000.0,250.0,,500000.0,242926.0,588285.0,,,,,,,,4030.0,,185625.0,-65299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,163.0,,,163.0,,,,,,,,1050.0,,125000.0,,,41950.0,30000.0,,,,-81.0,,,,,,,,263167.0,,,,,-1550.0,,,-2750.0,,59530.0,,,,,,,,,,,1500.0,185625.0,,,,,,204000.0,,,,-317777.0,-317777.0,,,,,,,,,,,,,,,,,,,3917125.0,
2012-03-31,2012-05-14,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,66965.0,,,,,,,,,,,19469.0,,,34521.0,,,1849932.0,,,,,,,,,,,,,,600.0,1320.0,,,,,240612.0,237902.0,,,,,,,,,7114.0,7114.0,,,6250.0,,,,,0.001,100000000.0,6697460.0,,,6698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,,,,,,,-2344232.0,,,,,-0.04,,,,,,,,,,,,,,,,,,,,11783.0,,,,,,,,,862.0,55.0,,,,8000.0,16409.0,,,,,,55.0,,,,,,,,,,,,550.0,,,,-1975.0,,-10790.0,,,,13672.0,,456.0,,,,,,,734624.0,240612.0,234624.0,500000.0,,57381.0,,,,,40700.0,,,,-34450.0,,,,,,-261735.0,,,,,41710.0,,450.0,,500000.0,74909.0,248970.0,,,,,,,,2710.0,,,-12765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,0.0,,163.0,,,,,,,,,,,200.0,,35000.0,,,5500.0,,,,,,,,,,,,,159365.0,,,,,,,,,,2913.0,,,,,,,,,,,1500.0,50500.0,,,,,,,,100000.0,,,-494012.0,,,,,,,,,,,,,,,,,,,6529012.0,
2012-06-30,2012-08-13,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,,,,,30477.0,,,,,,,,19469.0,,,37521.0,,2116663.0,,,,,,,,,,,,,,,,,,,,112491.0,110441.0,,,,,,,,,466.0,466.0,,,,,,,,0.001,100000000.0,6967460.0,6967460.0,,6967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2740499.0,,,,,-0.06,,,,,,,,,,,,,,,,,,,,10912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,-1015.0,,-10869.0,,,,,510.0,,,,,,,14500.0,705360.0,112491.0,205360.0,500000.0,,,60381.0,,,,,,,,,,-379857.0,,,,-379857.0,,,,,42010.0,,450.0,,500000.0,27000.0,367973.0,,,,,,,,2050.0,,,-11884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,,,,,,5600.0,,,,,,,,,,,,,,,,,,,,,,,,,,330162.0,,,,,,,,,,-101.0,,,,,,,,,,,1500.0,,,,,,,,,,,,-592869.0,,,,,,,,,,,,,,,,,,,6838889.0,
2012-09-30,2012-11-09,10-Q,"TRUTANKLESS, INC.",TKLS,CIK0001429393,USD,,,,,34267.0,,,,,,,,11554.0,,,40521.0,,2268903.0,,,,,,,,,,,,,,,,,,,,62291.0,58241.0,,,,,,,,,198.0,198.0,,,,,,,,0.001,100000000.0,7077460.0,7077460.0,,7078.0,,,,,,42010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2940116.0,,,,,-0.02,,,,,,,,,,,,,,,,,,,,13894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,-55.0,,-11135.0,,,,,565.0,,,,,,,,726426.0,62291.0,226426.0,500000.0,,78381.0,78381.0,,,,,,,,,,-199617.0,,,,-199617.0,,,,,450.0,,450.0,,500000.0,23435.0,188427.0,,,,,,,,4050.0,,,-11190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,,,,,,17418.0,,,,,,,,,,,,,,,,,,,,,,,,,,150415.0,,,,,,,,,,683.0,,,,,,,,,,,1500.0,,,,,,,,,,,,-664135.0,,,,,,,,,,,,,,,,,,,11359989.0,
