end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccretionExpense,AccretionOfDiscount,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesForCommissionsExpenseAndTaxes,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueAdjustment,AssetsFairValueDisclosure,AssetsHeldInTrust,AssetsNoncurrent,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiability,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,ClassOfWarrantOrRightUnissued,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFixedInterestRate,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityFairValueAdjustment,EscrowDeposit,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainLossOnDispositionOfAssets1,GainLossOnSaleOfAccountsReceivable,GainLossOnSaleOfDerivatives,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestExpenseCommercialPaper,InterestExpenseDebt,InterestExpenseOther,InterestExpenseOtherShortTermBorrowings,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityCommitmentFeePercentage,LitigationSettlementAmount,LitigationSettlementAmount,LoansPayable,LoansPayableCurrent,LoansReceivableNet,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OptionIndexedToIssuersEquityStrikePrice1,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherGeneralExpense,OtherIndefiniteLivedIntangibleAssets,OtherLiabilitiesCurrent,OtherReceivablesNetCurrent,OtherResearchAndDevelopmentExpense,PaymentsForAdvanceToAffiliate,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidInterest,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentOfLoansToPurchaseCommonStock,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PurchaseObligation,RelatedPartyCosts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionRate,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueGoodsNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,SharePrice,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,SubsequentEventAmount,SupplementalDeferredPurchasePrice,TimeSharingTransactionsAggregateMaturitiesOfNotesReceivableGross,TimeSharingTransactionsMaturitiesOfNotesReceivableYearThree,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnsecuredDebt,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,NotesPayable,RepaymentsOfOtherDebt
2011-09-30,2011-11-25,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,,75.0,,,,,,,,,,24500.0,,,,,,,,,,,20892.0,20892.0,,,,,,,,,,,12492.0,,,,,,,,,,,,,,,,0.0001,,100000000.0,5000000.0,5000000.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22918.0,,8400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14153.0,,,-14153.0,-14153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20892.0,18810.0,,,,,,13735.0,,,,,,,,,,,,,,,-14153.0,,,5000.0,,,,,-14153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.0,,,,,,,,,,,,,,,,,,,,,,,,2826000.0,,,
2011-12-31,2012-02-21,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,,376.0,,,,,,,,,,24500.0,,,,,,,,,,,13342.0,13342.0,,,,,,,,,,,250984.0,,,,,250984.0,,123.0,,,,,,,,,0.0001,,100000000.0,,,0.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34269.0,,13219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45620.0,,,-11351.0,-45620.0,,,,,,,,,,,,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13342.0,22611.0,,,,,,17235.0,,,,,,,,,33500.0,,-13219.0,,-20158.0,,-45620.0,,,5000.0,,,,,-45620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13219.0,,,,,,0.0001,10000000.0,,,,,,,,,,25000.0,,,,,,,,,,,13735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9269.0,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,
2012-03-31,2012-07-17,10-K,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,,,,,,,,,,,,24500.0,,,25000.0,,,,,,,,13555.0,13555.0,,,,,,,,,,,336.0,,336.0,,,,,,,,,,0.0,,,,0.0001,0.0,100000000.0,5000000.0,5000000.0,5000000.0,500.0,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,38680.0,,13219.0,,,0.0,0.0,-0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29945.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13555.0,27235.0,,,,,,22235.0,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,,,,,,,,,5000.0,,8500.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,-13680.0,,,,,,,,,,,,,,,,,,,,,,10000.0,,3210383.0,,,
2012-06-30,2012-08-20,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,,,,,,,,,,,,24500.0,,,,,,,,,,,13555.0,13555.0,,,,,,,,,,,336.0,,,,,0.0,,,,,,,,,,,0.0001,,100000000.0,5000000.0,5000000.0,,500.0,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,49680.0,,13219.0,,,,0.0,-0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,11000.0,,,-11000.0,-11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13555.0,38235.0,,,,,,33235.0,,,,,,,,,11000.0,,,,-11000.0,,-11000.0,,,5000.0,,,,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,11000.0,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,-24680.0,,,,,,,,,,,,,,,,5000.0,,,,0.0,,4000.0,,5000000.0,,,
2012-09-30,2012-11-14,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,,,,,,,,,,,,24500.0,,,,,,,,,,,15515.0,15515.0,,,,,,,,,,,2296.0,,,,,,,,,,,,,,,,0.0001,,100000000.0,5000000.0,5000000.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56745.0,,13219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040.0,,,-7065.0,-7040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,15515.0,47260.0,,,,,,38235.0,,,,,,,,,,,,,,,-7065.0,,,9000.0,,,,,,,,,,,,,,,,,,,,,57000.0,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31745.0,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,
2012-12-31,2013-02-14,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,81802.0,,551175.0,,,,461279.0,206.0,1429098.0,,,188280.0,12817122.0,,,,,1494636.0,,,,,5318151.0,362864.0,105930.0,,,,254228.0,,,,,,,4381.0,4381.0,-246603.0,,,4381.0,,,,,,,,,,,0.0001,,100000000.0,5318151.0,5318151.0,,532.0,,,,,,64385.0,,,234683.0,,,,,,,,,,,14570.0,,56600.0,56600.0,,,153430.0,,850753.0,66564.0,,13219.0,4000.0,,-0.46,,,,-85701.0,,,,,,,,,,,,,,,239658.0,,,32841.0,15020.0,,142579.0,15020.0,,,1045643.0,,-1579.0,-2437468.0,-9638.0,-503620.0,,,,,,,,,,,450924.0,,,,,,710080.0,,,,,,,,17705.0,,,,,,705092.0,461279.0,,461279.0,,,,,,,,,,,,4730695.0,362864.0,2086622.0,2644073.0,,,,,38235.0,,,,,,,,,856754.0,,-84643.0,,-933013.0,,-2437468.0,,,106349.0,,795785.0,,1922450.0,-1924029.0,,,,,,,,,,,,,,,,67000.0,,,,,-85702.0,,2341947.0,,,,,,,,,99663.0,,,0.0001,10000000.0,,,,19747.0,,,,,,,,,856754.0,,,,,15020.0,,,,-2427649.0,,,2706.0,,,,,,,,,,,,-17373765.0,62806.0,,,,,,,,,,,,,,,,,,-4367831.0,,,,,,,,,,,,,,,,,,,,,,,,10318151.0,,,
2013-03-31,2013-07-16,10-K,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,7497.0,,,,,123557.0,,,,,,24500.0,6414.0,,,,-724827.0,,,,,5133096.0,19963.0,19963.0,,,,,,,,,,,7672.0,,3291.0,,,,,,,,,,,,,,0.0001,,100000000.0,5000000.0,5000000.0,,500.0,-538124.0,,,,,15360.0,,,,,,,,,,13000.0,,,,,788.0,15860.0,8600.0,,51456.0,41643.0,,,76269.0,,13219.0,,,-0.08,0.0,-0.34,0.34,139279.0,,,,,,,,,,,,,,,,,,-100327.0,,,41643.0,,,,175016.0,,16198.0,-399072.0,-37092.0,-218606.0,,,,,27850.0,,,,,,463472.0,7497.0,,,,,-1321026.0,,,,,,,,-43915.0,,,,,,159922.0,,,,,,,,,,497.0,,,,,,19963.0,71232.0,,,,,,38235.0,,,,,,,,,987911.0,,,,-1123899.0,,-399072.0,,,25500.0,,,,196664.0,-180466.0,,,,,,,,,,,,,,31775.0,,76000.0,,,,,139052.0,,538124.0,,,,,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,987911.0,,16000.0,,,,,,,-399072.0,,,,,,,,,,,,,,,,31558.0,,,,,,,,,,,,,,,,,,-51269.0,,,,,,,,,,,,,,,,,,,,,,13000.0,,5133096.0,,,
2013-06-30,2013-08-14,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,3384.0,,,,,,,,,,,24500.0,13742.0,,,,,,,,,5318151.0,13438.0,13438.0,,,,,,,,,,,32258.0,,-6525.0,,,,,,,,,,,,,,0.0001,,100000000.0,5000000.0,5000000.0,,500.0,,,,,,36928.0,,,,,,,,,,1000.0,,,,,858.0,,10224.0,,,45823.0,,,79181.0,,13219.0,,,-0.06,0.0,-0.34,0.34,,,,,,,,,,,,,,,,,,,18541.0,,,,,,,138801.0,,-36928.0,-343944.0,-2525.0,-101135.0,,,,,,,,,,,,-4113.0,,,,,,,,,,,,,,,,,,,165499.0,,,,,,,,,,884.0,,,,,,13438.0,67619.0,,,,,,38235.0,,,,,,,,,500.0,,,,-7025.0,,-343944.0,,,26000.0,,,,205881.0,-242809.0,,,,,,,,,,,,,,0.0,,79000.0,,,,,-198396.0,,145548.0,,,,,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,500.0,,,,,,,,,-343944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54181.0,,,,,,,,,,,,,,,,,,,,,,1000.0,,5318151.0,,,
2013-09-30,2013-11-15,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,,10089.0,,,,,,,,,,,24500.0,1366.0,,,,,,,,,5318151.0,13219.0,13219.0,,,,,,,,,,,,,,,,36976.0,,,,,,,,,,,0.0001,25000.0,100000000.0,5000000.0,5000000.0,5000000.0,500.0,,,,,,16198.0,,,,,,,,,,,,,,,0.0,,1366.0,,4180.0,49231.0,,,95587.0,,13219.0,,,-0.07,,,,,,,,,,,,,,,,,,,,,,90531.0,,,,,,,264335.0,,-15273.0,-371546.0,-15951.0,-32285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220636.0,,,,,,,,,,1339.0,,,,,,13219.0,83806.0,,,,,,38235.0,,,,,,,,,,,,,,,-371546.0,,,35482.0,,,,323988.0,-339261.0,,,,,,,,,,,,,,0.0,,96000.0,,,,,-74021.0,,297525.0,,,,,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,925.0,,,,,,,,,,,,,,,,,,-70587.0,,,,,,,,,,,,,,,,,,,,,,,,5318151.0,,,
2013-12-31,2014-02-11,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,25456.0,1887.0,548501.0,,,,502465.0,,858135.0,,-260636.0,-31190.0,17867546.0,38297.0,,,,16733.0,,,,,3557893.0,450467.0,141492.0,,,14593.0,308975.0,,,,,,,18794.0,18794.0,14413.0,,,18794.0,0.0,,,,,,,,,1.0,0.0001,25000.0,100000000.0,6000000.0,6000000.0,5000000.0,600.0,-2366831.0,,,,,109299.0,,,,,1003557.0,,,,,,67000.0,1642598.0,1844204.0,10360.0,2706.0,38297.0,38297.0,,,175732.0,,,104232.0,,,,,-0.4,,,,-219470.0,,,77468.0,,,,,,,,,,,,231615.0,,,19541.0,1.0,,175732.0,,1.0,,1241780.0,,-76531.0,-2156006.0,-8097.0,-408413.0,,,,,283381.0,,,,,,-2674.0,,,,-56346.0,,-406151.0,,,,,,,,-56346.0,,,,,,653251.0,502465.0,,502465.0,,,,1.0,12632.0,,1887.0,,,,328202.0,2134637.0,450467.0,2134637.0,,,184144.0,33421.0,,38235.0,,728001.0,728001.0,,,,,,2469526.0,,-105015.0,,-2130628.0,,-2156006.0,-408413.0,,728001.0,,,,1662417.0,-1738948.0,,,,,,,,,,,,,,65702.0,,104000.0,,,,,219470.0,,2366831.0,,,,,,,67000.0,,27548.0,,,0.0001,10000000.0,,,,19774.0,,,,1.0,,,,,2754662.0,,-218136.0,,,,,,,-2147361.0,,260636.0,,,,,,,,,,218136.0,,,-19521126.0,32768.0,,1.0,32768.0,,,,,,,,,,,,,,,-1684170.0,,,,,,,,,,,,,,,,,,,,,,,,10332721.0,3557893.0,,
2014-03-31,2014-05-14,10-Q,Enochian Biosciences Inc.,ENOB,CIK0001527728,USD,69712.0,,568175.0,,,,,,824192.0,,-273070.0,-27836.0,17788129.0,6794.0,,,,-11692.0,,,,,6880278.0,911466.0,559774.0,,,0.0,311232.0,,,,,,,54472.0,54472.0,35678.0,,,,,,,,,,,,,0.0001,0.0001,,100000000.0,7854947.0,7854947.0,,785.0,-429408.0,,,,,17739.0,,,,,,,,,,,67000.0,2254812000.0,2456418000.0,10466.0,523.0,6794.0,6794.0,,0.0,,,,,,,,,-0.06,,,,3354.0,,,423969.0,,,136059.0,17283.0,,20106.0,20106.0,20106.0,20106.0,,,233766.0,,,,,,,,,,326428.0,,-17739.0,-426054.0,,-13948.0,,,,,,,,,,,19674.0,,,,,,-1951.0,,,,,,,,44256.0,,,,,,13999.0,,,,,,,51.0,,,,,,,100912.0,3097568.0,911466.0,3097568.0,,,,,,,,,-1705201.0,,,,,,865976.0,,-395906.0,,-437746.0,,-426054.0,-13948.0,,1705201.0,,,,394367.0,-412106.0,,,,,,,,,,,,,,7255.0,,,,,,,3354.0,,429408.0,,,,,,,,,7907.0,,41498.0,0.0001,10000000.0,,,,11621.0,,,,,,,,,865976.0,,,,,,,,,-426054.0,,313530.0,40460.0,,,,,0.0,0.0,,,,,,-19947180.0,,,,,,,,,,,,,,,,,,,-2347609.0,,,,,,,,,,,,,,,,,,,,,38235.0,,6880278.0,6880278.0,6880278.0,,
