end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesSaleOfInterestByParent,ContractWithCustomerAssetNetCurrent,CostOfGoodsAndServicesSoldDepreciation,CostOfRevenue,DeferredFinanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DilutiveSecurities,EarningsPerShareBasic,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReceivable,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,InterestExpense,InterestPaidNet,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLineOfCredit,MembersEquity,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,OperatingExpenses,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsNoncurrent,PaymentsOfCapitalDistribution,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromLongTermLinesOfCredit,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfSecuredDebt,RepaymentsOfSeniorDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SecuredDebtCurrent,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AssetImpairmentCharges,CashUninsuredAmount,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,GoodwillAcquiredDuringPeriod,GoodwillImpairmentLoss,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxCreditsResearch,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LimitedLiabilityCompanyLLCMembersEquityUnitBasedCompensation,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingLeaseExpense,OtherLiabilitiesNoncurrent,OtherTaxExpenseBenefit,RestrictedCashAndCashEquivalents,RestrictedCashCurrent,RestrictedCashNoncurrent,RetainageDeposit,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations
2020-12-31,2021-03-16,10-K,"Shoals Technologies Group, Inc.",SHLS,CIK0001831651,USD,14634000.0,27206000.0,27004000.0,5967000.0,4069000.0,,,,202000.0,351000.0,8000000.0,195310000.0,56147000.0,10073000.0,10073000.0,2991000.0,,,3794000.0,1100000.0,108972000.0,11168000.0,0.0,0.0,,,1400000.0,8262000.0,9405000.0,300000.0,,,,,28612000.0,100600000.0,71988000.0,0.0,0.0,21008000.0,50176000.0,66546000.0,33766000.0,0.0,0.0,,,4251000.0,-288000.0,4703000.0,1289000.0,6475000.0,-643000.0,3510000.0,3033000.0,15121000.0,17390000.0,2269000.0,188000.0,379433000.0,195310000.0,24101000.0,358832000.0,3500000.0,355332000.0,20000000.0,-184123000.0,,,-47855000.0,-3236000.0,54082000.0,33766000.0,0.0,,,29270000.0,37276000.0,155000.0,4236000.0,376046000.0,11821000.0,3738000.0,0.0,0.0,3236000.0,,,,,,,0.0,0.0,,33766000.0,16832000.0,12763000.0,,,,,175518000.0,3500000.0,8251000.0,,,0.0,,,,,,,0.0,,,,,,,,,3900000.0,,,,,,,,0.0,376046000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,8251000.0,,,,,,,,0.0,0.0,,,0.0,0.0,2800000.0,,,0.0,,,,,,
2021-03-31,2021-05-04,10-Q,"Shoals Technologies Group, Inc.",SHLS,CIK0001831651,USD,12941000.0,28340000.0,28138000.0,8534000.0,4316000.0,78073000.0,1392000.0,1400000.0,202000.0,5110000.0,2000000.0,252259000.0,69964000.0,4227000.0,4227000.0,-5846000.0,-22593000.0,70976000.0,9995000.0,300000.0,26830000.0,6175000.0,48492000.0,557000.0,48500000.0,6200000.0,400000.0,2068000.0,2401000.0,100000.0,,-0.06,-0.06,21400000.0,30608000.0,100600000.0,69992000.0,-61000.0,-15990000.0,6816000.0,50176000.0,18774000.0,-9809000.0,-1475000.0,,3800000.0,,-1693000.0,1134000.0,-502000.0,6201000.0,5971000.0,3465000.0,3709000.0,2209000.0,21092000.0,23361000.0,2269000.0,,295117000.0,252259000.0,24975000.0,231950000.0,3500000.0,228450000.0,39000000.0,,-22593000.0,,12796000.0,-863000.0,-17779000.0,-2859000.0,-5475000.0,,,8884000.0,9890000.0,6512000.0,475000.0,0.0,94000.0,9619000.0,137000.0,,863000.0,,1e-05,5000000.0,0.0,0.0,0.0,154521000.0,,19000000.0,-8334000.0,17476000.0,13160000.0,,150875000.0,,-98340000.0,45604000.0,3500000.0,1392000.0,-20265000.0,-42858000.0,,,141164000.0,-137000.0,,93540000.0,93540000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-11,10-Q,"Shoals Technologies Group, Inc.",SHLS,CIK0001831651,USD,14224000.0,43179000.0,42977000.0,9499000.0,4727000.0,78883000.0,1955000.0,2800000.0,202000.0,,2000000.0,273716000.0,91509000.0,13171000.0,13171000.0,,2768000.0,0.0,6797000.0,300000.0,33543000.0,5891000.0,49573000.0,,49600000.0,6300000.0,400000.0,2062000.0,,100000.0,4596000.0,0.05,0.05,27800000.0,32604000.0,100600000.0,67996000.0,,0.0,10018000.0,50176000.0,26179000.0,8815000.0,-339000.0,,5400000.0,,,,,,,,3620000.0,,21272000.0,23274000.0,2002000.0,,308438000.0,273716000.0,27223000.0,241359000.0,3500000.0,237859000.0,49000000.0,,-19825000.0,2973000.0,,,,4558000.0,4596000.0,4558000.0,9154000.0,12080000.0,14099000.0,7292000.0,840000.0,,,,,,,,1e-05,5000000.0,0.0,0.0,0.0,,,,9154000.0,18349000.0,13622000.0,,,,-93782000.0,59722000.0,3500000.0,,-14897000.0,-34722000.0,,,,0.0,,166827000.0,93544000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-10,10-Q,"Shoals Technologies Group, Inc.",SHLS,CIK0001831651,USD,18664000.0,45104000.0,44588000.0,15112000.0,5176000.0,92149000.0,3057000.0,2700000.0,516000.0,,2100000.0,382805000.0,108869000.0,14189000.0,14189000.0,,7843000.0,0.0,10554000.0,400000.0,38071000.0,5614000.0,121545000.0,,121500000.0,,500000.0,2175000.0,,100000.0,0.0,0.02,0.02,29900000.0,34692000.0,102200000.0,67508000.0,,0.0,10031000.0,69321000.0,21769000.0,3967000.0,-1309000.0,,8600000.0,-2000000.0,,,,,,,3582000.0,,27832000.0,29827000.0,1995000.0,,393932000.0,382805000.0,35776000.0,252276000.0,2000000.0,250276000.0,60140000.0,,-11982000.0,1864000.0,,,,2486000.0,2790000.0,2486000.0,2486000.0,12206000.0,9563000.0,11706000.0,1204000.0,,,,,,,,1e-05,5000000.0,0.0,0.0,0.0,,,,5276000.0,19534000.0,14358000.0,,,,-91296000.0,59840000.0,2000000.0,,855000.0,-11127000.0,,6500000.0,281064000.0,0.0,281064000.0,102251000.0,101890000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-11,10-K,"Shoals Technologies Group, Inc.",SHLS,CIK0001831651,USD,19985000.0,32015000.0,31499000.0,9569000.0,5600000.0,95684000.0,9481000.0,11300000.0,516000.0,5969000.0,8400000.0,426414000.0,93448000.0,5006000.0,9557000.0,-516000.0,-10051000.0,70976000.0,13533000.0,1500000.0,130567000.0,5337000.0,176958000.0,-1476000.0,,1983000.0,1700000.0,8520000.0,10053000.0,200000.0,0.0,0.0,0.0,36800000.0,36964000.0,102200000.0,65236000.0,-52000.0,-15990000.0,37893000.0,69436000.0,82645000.0,4030000.0,86000.0,1190000.0,,-1380000.0,-3877000.0,-818000.0,-4511000.0,9739000.0,17188000.0,-341000.0,14549000.0,10809000.0,38368000.0,39265000.0,897000.0,-1418000.0,433912000.0,426414000.0,31554000.0,247053000.0,2000000.0,245053000.0,55140000.0,,-10051000.0,4800000.0,20602000.0,-17035000.0,-4083000.0,2348000.0,1596000.0,-327000.0,-327000.0,46413000.0,36232000.0,5042000.0,5762000.0,4837000.0,94000.0,9704000.0,137000.0,12909000.0,4126000.0,,1e-05,5000000.0,0.0,0.0,0.0,278833000.0,281064000.0,,3944000.0,21174000.0,15574000.0,,,,-93133000.0,213212000.0,2000000.0,11286000.0,2553000.0,-7498000.0,6500000.0,6500000.0,281064000.0,-137000.0,281064000.0,99269000.0,99269000.0,0.0,8500000.0,0.0,0.0,631000.0,631000.0,252390000.0,397000.0,0.0,9700000.0,-1873000.0,178941000.0,161078000.0,176958000.0,3772000.0,1077000.0,200000.0,0.0,,25912000.0,8651000.0,7585000.0,7585000.0,7585000.0,7918000.0,19260000.0,0.0,4030000.0,4030000.0,0.0,1983000.0,846000.0,342000.0,77000.0,789000.0,77000.0,1252000.0,489000.0,6000.0,58000.0,200000.0,499000.0,,2000000.0,244390000.0,2000000.0,2000000.0,2000000.0,1.0,1.0,400000.0,931000.0,931000.0,4600000.0,0.0,4551000.0,4800000.0,0.0,0.0,604000.0,0.0,0.0,900000.0,0.0,604000.0,0.0
