end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,Capital,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CertificatesOfDepositAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ContractWithCustomerReceivableAfterAllowanceForCreditLossCurrent,ConvertibleDebt,CostOfGoodsAndServicesSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentIncreaseAccruedInterest,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredIncomeTaxLiabilities,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DeferredTaxLiabilities,DeferredTaxLiabilitiesFinancingArrangements,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FinancialInstrumentsOwnedAtFairValue,GainLossOnContractTermination,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InformationTechnologyAndDataProcessing,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterest,InvestmentRelatedLiabilities,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LinesOfCreditCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LossOnContractTermination,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherLongTermDebtNoncurrent,OtherNonoperatingIncomeExpense,OtherReceivables,OtherSalesRevenueNet,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromSecuredLinesOfCredit,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebtAndCapitalSecurities,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyRevenue,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharePrice,SharesOutstanding,ShortTermBorrowings,ShortTermInvestments,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxBenefitFromStockOptionsExercised1,TechnologyServicesRevenue,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2009-12-31,2010-03-31,10-K,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14093007.0,,,,,,,,,,,,,,,,
2010-06-30,2010-08-09,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7214024.0,,,,,,,,,,,,,,,,2128711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,1201079.0,,-126931.0,,,,,,,,,,,,,,,,,,,,,,,564.0,,,,,,,,,,,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-126931.0,,,,,,-131958.0,,,,,,,,,,,,,,,,,,,,3462.0,,85447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360812.0,,,,,,3244343.0,3329790.0,972225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21204162.0
2010-09-30,2010-11-09,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6754127.0,,,,,,,,,,,,,,,,1602438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,473776.0,,-1584520.0,,,,,,,,,,,,,,,,,,,,,,,515.0,,,,,,,,,,,3580.0,,,,,,,,,,,,,,,,,,,,700000.0,,,,,,,-1584520.0,,,,,,-1587637.0,,,,,,,,,,,,,,,,,,,,52.0,,150894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388231.0,,,,,,1925320.0,2076214.0,973182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-22,10-K,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,918527.0,765250.0,1048257.0,,,,92674786.0,,,3000.0,,,,141407.0,,,141407.0,13483111.0,8726640.0,,52444.0,,748.0,,,,,,,,,,,,5744322.0,1844929.0,,,,,,0.01,35000000.0,21204162.0,21204162.0,,212042.0,,,,6935287.0,,,,,,,635523.0,,,,,,,,,,,,,,,,,,,,,,,,1150162.0,,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,-1023.0,,2525897.0,,-4077854.0,,,,,,,,,,,,673981.0,-93456.0,747749.0,,,944284.0,,-463729.0,52188.0,,,2326.0,,,2326.0,,,,1825882.0,,,,22581.0,,,,,,,,,,,,,13483111.0,2263019.0,776930.0,,,,,700000.0,-8470.0,,3300281.0,,-1446882.0,,-4077854.0,,,,,,-4100588.0,,,,,,,,,,,,,,,,,,34799.0,,2479.0,14260.0,399253.0,,,3999502.0,10873.0,253450.0,0.01,24088.0,0.0,0.0,,346926.0,,,,,,,7564106.0,,,,,,,,4721672.0,,,,,8470.0,,1614923.0,-82443666.0,,,,,9061931.0,9461184.0,4311562.0,494616.0,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,10443162.0,,,,428009.0,,,,,,,,,,,,
2011-03-31,2011-05-12,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,,,,,,,,,,,,,,,,,,,,,6500.0,,,,,,,,,,,,,,4024479.0,-1719843.0,,,,,,,,,,,,,,,1861659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281924.0,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,924027.0,,-553742.0,,,,,,,,,,,,-174705.0,942968.0,-142882.0,,,-83192.0,,,260644.0,,,899.0,,,899.0,,,,,,,,1893.0,,,,,,,,,,,,,,,,,,,,,-748.0,,-118378.0,,-1600717.0,,-553742.0,,,,,,-554694.0,,,,,,,,,,,,,,,,,,,,-42.0,,79253.0,,,,52444.0,65934.0,,,,,,,,,,,,,,,,,,,,,,,,,748.0,,,401025.0,,,,,,2706433.0,2785686.0,1077696.0,109108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,644985.0,1539341.0,589756.0,,,,92877849.0,,112638.0,6000.0,,,,,,,144901.0,11799484.0,7531998.0,,,,,,,,,,,,,,,,3465507.0,,,,,,,0.01,35000000.0,21204162.0,21204162.0,,212042.0,,,,1943429.0,,,,,,,641464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,277000.0,,,,,,,,,,,,,,,,,,,,,979779.0,,-529565.0,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,1918197.0,,,,1444.0,,,,,,,,,,,,,11799484.0,1450201.0,786365.0,,,,,,,,,,,,-529565.0,,,,,,-530109.0,,,,,,,,,,,,,,,,,,33565.0,,,77602.0,87851.0,,,,,,0.01,24088.0,0.0,0.0,,501351.0,,,,,,,,,,,,,,,4233921.0,,,,,,,459996.0,-83526973.0,,,,,2835357.0,2923208.0,1049892.0,,,0.0266,0.74,,,,,,,,,,,0.88,,,,,,,,,,,30000.0,,9562918.0,,,,,,,,,,,,,,21204162.0,,21204162.0
2011-09-30,2011-11-09,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,549952.0,1092319.0,459269.0,,,,92984042.0,,102153.0,6000.0,,,,,,,146692.0,10631143.0,6635111.0,,,,,,,,,,,,,,,,3316440.0,,,,,,,0.01,35000000.0,21208162.0,21208162.0,,212082.0,,,,1894001.0,,,,,,,644434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,,,106000.0,,,,,,,,,,,,,,,,,,,,,348913.0,,-1009915.0,,,,,,,,,,,,,,,,,,,,,,,1965.0,,,,,,,1685023.0,,,,591.0,,,,,,,,,,,,,10631143.0,1180781.0,791126.0,,,,,,,,,,,,-1009915.0,,,,,,-1008541.0,,,,,,,,,,,,,,,,,,32941.0,,,91120.0,78217.0,,,,,,0.01,24088.0,0.0,0.0,,420209.0,,,,,,,,,,,,,,,3963091.0,,,,,,,421597.0,-84536888.0,,,,,2164697.0,2242914.0,935857.0,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,8659236.0,,,,,,,,,,,,,,21207597.0,,
2011-12-31,2012-03-29,10-K,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,319706.0,878600.0,383425.0,116103.0,11553.0,15171191.0,93070979.0,,392153.0,6000.0,,0.0,,148515.0,4940.0,2168.0,149000.0,9091011.0,5345611.0,,14941.0,,,,,,,,,,,,,,2694000.0,-3050699.0,,,,30000.0,,0.01,35000000.0,21208162.0,21208162.0,,212082.0,,,,7322247.0,,,,,10873.0,,647404.0,,,109000.0,2000.0,58000.0,32307000.0,36000.0,,,30549000.0,218000.0,290000.0,1045000.0,32307000.0,,,,,,,,,1109518.0,1119108.0,,,,-0.16,,,291407.0,,596399.0,,,,,,,,,,,,,,,,0.0,,,,,2328540.0,,-3363537.0,,1301249.0,,-1143603.0,4699.0,,,,9700.0,-172045.0,,-561318.0,113350.0,-762052.0,,,-487672.0,,-548.0,44540.0,,,4012.0,,,4012.0,,907647.0,1398376.0,1338210.0,490729.0,60166.0,,3928.0,,625001.0,,,,,,,,,,,9091011.0,819234.0,795919.0,,,,,,3332.0,,-138431.0,,-2915600.0,,-3363537.0,,,,,,-3363411.0,,,,,,,,,,,,,,,,,80465.0,32318.0,,-42.0,13712.0,329745.0,,,,52444.0,85987.0,0.01,24088.0,0.0,0.0,,391466.0,,,,,,,,,,,,4080.0,,18884273.0,3713082.0,,,,748.0,748.0,,1737201.0,-85807203.0,,,,300000.0,9321042.0,9650787.0,3954750.0,321869.0,0.0,0.0251,0.742,,,,,560.0,,,,,,0.89,,1587432.0,2.47,,,,,,,,30000.0,,7476000.0,4000.0,,,392153.0,4080.0,,0.0,,0.0,900000.0,,,,21206036.0,,
2012-03-31,2012-05-15,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,683473.0,1177629.0,349823.0,,,,93153507.0,,82528.0,6000.0,,,,,,,149828.0,8998814.0,5469019.0,,,,5438.0,32360.0,26063.0,,,,,,,,,,2315306.0,-378317.0,,,,,,0.01,35000000.0,21208162.0,21208162.0,,212082.0,,,,1845651.0,,,,,,,635110.0,279000.0,,,,,,,,,,,,,,,,,,,,,,,253712.0,,,,-0.04,,,,,94000.0,,,,,,,,,,,,,,,,,,,,,563687.0,,-774122.0,,,,,,,,,,,,378708.0,299029.0,-76063.0,279000.0,,-67205.0,,317298.0,-47397.0,,,1105.0,,,1105.0,,,,1271005.0,,,,,,,,,,,,,,,,,8998814.0,1403549.0,811001.0,,,,,,-859.0,,-19375.0,,-358083.0,,-774122.0,,,,,,-780242.0,,,,,,,,,,,,,,,,,,31697.0,,7225.0,331010.0,79045.0,,,,14941.0,4434.0,0.01,24088.0,0.0,0.0,,344069.0,,,,,,,,,,,,,,,3498098.0,,,,859.0,,,399614.0,-86581325.0,,,,,2330293.0,2409338.0,944315.0,82407.0,,,,,,,,,,,,121232.0,,,,,,,,,,,,,30000.0,,6784264.0,,,,,,,,,,,,,,21208162.0,,
2012-06-30,2012-08-09,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,726074.0,1206255.0,465479.0,,,,93233880.0,,80373.0,6000.0,,,,,,,151174.0,8789781.0,5376568.0,,,,33405.0,,80303.0,,,,,,,,,,2665648.0,,,,,30000.0,,0.01,35000000.0,21208162.0,21208162.0,,212082.0,,,,1932368.0,,,,,,,636945.0,135999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,341000.0,185000.0,,,,,,,,,,,,,,,,0.0,,,,,850425.0,,-378434.0,,,,,,,,,,,,,,,,,,,,,,,1932.0,,,,,839610.0,1099260.0,1039094.0,259650.0,60166.0,,,,,,,,,,,,,,,8789781.0,1435156.0,868422.0,,,,,,,,,,,,-378434.0,,,,,,-376476.0,,,,,,,,,,,,,,,,,,31078.0,,-26.0,9122.0,80111.0,,,,,,0.01,24088.0,0.0,0.0,,426449.0,,,,,,,,,,,,,,,3382135.0,,,,,,,414051.0,-86959759.0,,,,,2702682.0,2782793.0,812850.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,30000.0,,6486203.0,,,,,,,,,,,,,,21208162.0,,
2012-09-30,2012-11-14,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,605474.0,869660.0,561235.0,,,,95444015.0,,62203.0,6000.0,,,,,,,152554.0,10274333.0,7025553.0,,,,33961.0,,71602.0,,,,,,,,,,4565558.0,,,,,30000.0,,0.01,35000000.0,28458162.0,21208162.0,,284582.0,,,,1571575.0,,,,,,,636122.0,67998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,370000.0,187000.0,,,,,,,,,,,,,,,,0.0,,,,,529389.0,,-658339.0,,,,,,,,,,,,,,,,,,,,,,,2056.0,,,,,1031670.0,1352155.0,1291989.0,320485.0,60166.0,,,,,,,,,,,,,,,10274333.0,1303556.0,860278.0,,,,,,,,,,,,-658339.0,,,,,,-656283.0,,,,,,,,,,,,,,,,,,30453.0,,,,72435.0,,,,,,0.01,24088.0,0.0,0.0,,268346.0,,,,,,,,,,,,,,,3218327.0,,,,,,,396503.0,-87618098.0,,,,,2028529.0,2100964.0,789169.0,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,8110499.0,,,,,,,,,,,,,,26960880.0,,
