end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedSalesCommissionCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,BillingsInExcessOfCostCurrent,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashSurrenderValueOfLifeInsurance,CommonStockIncludingAdditionalPaidInCapital,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockValue,ContractReceivableRetainageDueOneYearOrLess,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxCreditsAndAdjustments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestIncomeExpenseNet,InterestPaid,InventoryFinishedGoods,InventoryForLongTermContractsOrPrograms,InventoryGross,InventoryNet,InventoryNoncurrent,InventoryPartsAndComponentsNetOfReserves,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,Land,LandImprovements,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityFairValueOfAmountOutstanding,LinesOfCreditCurrent,LongTermDebt,LongTermDebtComponentsCommercialLoansCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsMiscellaneousNoncurrent,OtherGeneralAndAdministrativeExpense,OtherInventoryNoncurrent,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSellingGeneralAndAdministrativeExpense,PaymentsForProceedsFromLifeInsurancePolicies,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PensionExpense,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,PrepaidTaxes,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfOtherLongTermDebt,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,ReceivablesFromCustomers,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,ShippingHandlingAndTransportationCosts,ShortTermBankLoansAndNotesPayable,ShortTermInvestments,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesStockOptionsExercised,StockOptionPlanExpense,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2010-05-31,2010-08-25,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,,,,,,,,,,,,,,,,197587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,2011-08-25,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1292095.0,,,2136848.0,,1329341.0,433355.0,,6627463.0,,,19878028.0,15470435.0,152505.0,,2193534.0,1995947.0,,147970.0,6720784.0,,,,93321.0,,,15347519.0,4189799.0,,,,,-10500.0,,,278485.0,,818900.0,,,,,,,,,,,,,,,,,,470755.0,,0.44,,,,,,,,,,5558787.0,1709709.0,,,293200.0,,,,,,,,,,,,195806.0,2896547.0,,-215259.0,886127.0,-219314.0,,,52907.0,-255771.0,127456.0,-3138445.0,,9784.0,,,,,,,5352424.0,,,,,108169.0,,,19878028.0,3212781.0,282142.0,,,,,,5485.0,5485.0,3657.0,,-7448.0,-392016.0,2395411.0,1416509.0,227218.0,1482491.0,1597830.0,147970.0,,846177.0,1329341.0,,217434.0,,5615.0,,30418.0,,386401.0,,,539900.0,239030.0,,28454.0,,,-5484.0,,3413446.0,,,,,11924023.0,,20906306.0,,4076296.0,,,,,,,,,,173570.0,229000.0,5.21,,,,,,,,,,16383105.0,,,,80424.0,,,,2261702.0,,,,
2011-08-31,2011-10-13,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,,,,,,,,,,,,,,,,2871751.0,678217.0,,,,,,,,,,2734583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128553.0,,0.13,,,,,,,,,,1838119.0,588117.0,,,180000.0,,,,,,,,,,,,346473.0,68158.0,,323962.0,-1465897.0,,275142.0,1055413.0,-100157.0,,,72559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48580.0,-412028.0,1138825.0,408117.0,,552218.0,,,,,,,35899.0,,,1347.0,49767.0,,410681.0,,,,,,2559.0,,-1372.0,,,,,,,,,,4572702.0,,1285901.0,,,,,,,,,,,,,,,,,,,,,,,,,,26502.0,,,,,,,,3222455.0
2011-11-30,2012-01-12,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,,,,,,,,,,,,,,,,1928455.0,,,,,,,,,,,5129566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,1652188.0,617741.0,,,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413741.0,,614563.0,,,,,,,3178.0,,,,,,,,,,,,,,,,,,,,,,,,6781754.0,,1037625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233056.0
2012-02-29,2012-04-12,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,,,,,,,,,,,,,,,,641429.0,,,,,,,,,,,5700759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,2308077.0,769213.0,,,255000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514213.0,,754373.0,,,,,,,14840.0,,,,,,,,,,,,,,,,,,,,,,,,8008836.0,,1553704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243282.0
2012-05-31,2012-08-29,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,3361742.0,226413.0,5652352.0,5610328.0,140977.0,2116755.0,631221.0,7598756.0,7276694.0,,42024.0,26461897.0,20981560.0,668900.0,4773388.0,73952.0,-2119582.0,,153550.0,7372689.0,,,,95995.0,1430249.0,,20140382.0,5492028.0,4823128.0,872500.0,876000.0,3500.0,-125700.0,,-126000.0,283985.0,-300.0,950400.0,950400.0,99200.0,,666415.0,,,,64500.0,,166800.0,9300.0,14400.0,495200.0,101000.0,,-283985.0,,482152.0,0.67,0.67,0.67,0.254,1002700.0,-27200.0,-20800.0,2300.0,-207000.0,962358.0,,8866430.0,2948931.0,,,750000.0,496493.0,,,,,,,,,,,2069647.0,-3473480.0,140977.0,516395.0,-3198768.0,787414.0,,,197866.0,57583.0,239030.0,-1302229.0,34363.0,28435.0,0.0,738280.0,9669917.0,8472535.0,8372535.0,2198042.0,8372535.0,622243.0,,100000.0,7112012.0,180000.0,189083.0,,26461897.0,7181252.0,283985.0,258000.0,,,258000.0,-3657.0,,3657.0,0.0,6083178.0,550377.0,-1556239.0,-1113720.0,2198931.0,61850.0,2887081.0,1432717.0,153550.0,,844834.0,2257732.0,,33415.0,,5580.0,,49767.0,,1550659.0,63016.0,,482317.0,,,347629.0,524118.0,258000.0,-5485.0,12080709.0,4481953.0,72702.0,,4222103.0,,14122954.0,,29006812.0,29006812.0,5979349.0,116762.0,0.0,0.78,0.0226,,,0.0,40250.0,2.9,336604.0,163750.0,6.3,4.97,,8.99,163750.0,6.3,9.55,802147.0,,,18996660.0,,1477.0,105500.0,116762.0,,,,2498983.0,,3303615.0,,3269252.0
2012-08-31,2012-10-11,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,,,,,,,,,,,,,,,,277816.0,203864.0,,,,,,,,,,4698057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127384.0,,0.18,,,,,,,,,,2618610.0,902817.0,,295000.0,295000.0,,,,,,,,,,,,-1519105.0,-2747163.0,,-433292.0,-676722.0,,132242.0,27503.0,69237.0,,,1628592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481306.0,-529534.0,-2747908.0,607817.0,,895937.0,,,,,,,6880.0,,,1346.0,,,528188.0,,,,,,2963.0,,3478343.0,,,,,,,,,,7316667.0,,1722673.0,,,,,,,,,,,,,,,,,,,,,,,,,,35599.0,,,,,,,,3309758.0
2012-11-30,2013-01-14,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,,,,,,,,,,,,,,,,32808.0,,,,,,,,,,,4025199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,2482973.0,1156361.0,,387000.0,387000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769361.0,,1171877.0,,,,,,,-15516.0,,,,,,,,,,,,,,,,,,,,,,,,6508172.0,,1311096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309841.0,3309841.0
2013-02-28,2013-04-11,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1248169.0,,,4606307.0,,,490765.0,,,,,24609292.0,17141496.0,72300.0,,355299.0,,,,7416985.0,,,,,,,3690216.0,1878562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,2062724.0,930515.0,,308000.0,308000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9007269.0,,,,,,,,24609292.0,3284658.0,283985.0,,,,,,,,,,,,,622515.0,,932545.0,1294059.0,157740.0,,1080110.0,1473424.0,,-2030.0,,,,,,,,,,,,,,,,,6229946.0,,,,,16122647.0,,5752940.0,,1130179.0,,,,,,,,,,,,,,,,,,,,,,21040649.0,,,,,,,,2498983.0,,,3310048.0,3310048.0
2013-05-31,2013-08-29,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1166162.0,113095.0,2286599.0,2894344.0,,1736357.0,429839.0,8138074.0,7778994.0,42024.0,42024.0,27430776.0,18561911.0,850531.0,7214445.0,1997874.0,1923922.0,,159078.0,,,,,96029.0,355421.0,,15965255.0,2373791.0,2285941.0,911000.0,910000.0,-1000.0,2000.0,,2000.0,398185.0,,,1062600.0,209500.0,,664415.0,1062600.0,,142000.0,60200.0,,182800.0,4000.0,14400.0,465400.0,126300.0,398185.0,-398185.0,564262.0,564262.0,0.77,,0.76,0.264,1176400.0,-29800.0,-18700.0,-2900.0,-213000.0,1091929.0,,8764330.0,3459794.0,,912000.0,912000.0,1208114.0,,,,,,,,,,,-2152145.0,3365753.0,-140977.0,-497019.0,-991116.0,-380398.0,,,-194489.0,182541.0,-157137.0,3034206.0,46778.0,-45460.0,45885.0,765323.0,2822541.0,9224186.0,9124186.0,2169148.0,8978302.0,582591.0,,100000.0,7876272.0,180000.0,195220.0,63300.0,27430776.0,3790320.0,558485.0,0.0,6000000.0,0.0,,,,,0.0,6711011.0,-249940.0,-3298999.0,5472861.0,2547794.0,-6868.0,3466662.0,1521832.0,164568.0,,836569.0,1343788.0,,38592.0,,5528.0,,,,3293471.0,72655.0,2000000.0,299776.0,157137.0,,11717.0,,-258000.0,-3657.0,15349236.0,7867728.0,73331.0,,1931178.0,,17801960.0,,24729585.0,24729585.0,5297668.0,109586.0,0.0,0.44,0.0221,160000.0,143250.0,1500.0,44500.0,2.46,377891.0,206750.0,6.63,0.0,,7.84,206750.0,6.63,8.07,715031.0,,,23081971.0,,1359.0,0.0,109586.0,5.41,,9200.0,2498983.0,49767.0,3357292.0,,3310514.0
