end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferred1,BusinessCombinationContingentConsiderationLiabilityNoncurrent,CapitalizedComputerSoftwareGross,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServices,CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DeferredCostsLeasingAccumulatedAmortization,DeferredCostsLeasingGross,DeferredCostsLeasingNet,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueAndCreditsCurrent,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeCostOfHedge,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilitiesCurrent,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DividendsPreferredStock,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,ExtinguishmentOfDebtAmount,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedLicenseAgreementsGross,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDispositionOfBusiness,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsCurrent,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LinesOfCreditCurrent,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableFairValueDisclosure,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesNoncurrent,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherGeneralExpense,OtherIncome,OtherIndefiniteLivedIntangibleAssets,OtherLiabilitiesNoncurrent,OtherLongTermNotesPayable,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingGainsLosses,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,PaymentsForRent,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseNoncurrent,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RecoveryOfDirectCosts,ReimbursementRevenue,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,Revenues,SalariesAndWages,SalesRevenueServicesNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,SubsidiaryOrEquityMethodInvesteeDeferredIncomeTaxProvisionOnCumulativeGainLossRecognizedAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2010-06-30,2010-10-01,10-K,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648000.0,0.05,,,,,,2789183.0,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,,,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,572267.0,,,,,,-161470.0,,,,,,,,,,,,,19226.0,,,,,,,,,,,,,10373.0,,,,,,,,,,,,,,,,,,,,,,,6725.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227366.0,-77461.0,-69924.0,,10373.0,,0.0,-10373.0,,,,,,,,,,,-26302.0,-72801.0,226.0,,,,,,,0.0,8205.0,,,,1554.0,1558.0,,,,,,1099.0,7636.0,391.0,,,,,,,,,,,,,,,,,-2951.0,,0.0,,-158519.0,,-80297.0,,,,,,,,304827.0,,,,,,,,,,,,,,1000.0,,,,,,,,7537.0,,,,,,,0.0,,,,,,,,,,32306.0,,,,,,,,,,,,,-80297.0,,,,-29871.0,-10334.0,,,,,,2951.0,,,,19044.0,,,,,246592.0,,,,278919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,,,,68115963.0,,
2010-12-31,2011-02-22,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529645.0,,,,,,,,,,,,,,,,,,,21469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6725.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231662.0,-98898.0,-82797.0,,-16881.0,,0.0,16881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.0,9151.0,,,,,,,,,,,,,,,,,,,,,,,,-65916.0,,,,,,,,330560.0,,,,,,,,,,,,,,7863.0,,,,,,,,16101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27222.0,,,,,253131.0,,,,296550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,
2011-03-31,2011-06-06,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546913.0,,,,,,,,,,,,,,,,,,,14176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6762.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214105.0,-42326.0,-30240.0,,11473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6087.0,,,,-1403.0,,,,,,,,,,,,,,,,,,,,-18767.0,,,,,,,,256431.0,,,,,,,,,,,,,98.0,7500.0,,,,,,,,12086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29178.0,,,,,228281.0,,,,220428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,11473.0,,,,
2011-06-30,2011-09-27,10-K,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,71248.0,,68269.0,,92845.0,,7299905.0,,,,,-32.0,,4404.0,297.0,,,11408.0,,,,,,788627.0,669055.0,,,20972.0,8244.0,,,,,,,575398.0,,575398.0,,,,,,-158339.0,,,0.001,495000000.0,96135126.0,96135126.0,96135.0,0.62,,,,,110263.0,,,,27873.0,,,,,,,-4045.0,-4045.0,1777771.0,,32010.0,,,261437.0,30500.0,,95000.0,2021500.0,,,,,,,,,2165000.0,,,,26936.0,26936.0,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,89485.0,,,,,,,,826376.0,-421238.0,-378143.0,,2039208.0,2039208.0,-2204.0,2400.0,177500.0,,,500.0,-4500.0,,,,,,-5465.0,203741.0,34174.0,,2037039.0,,11343.0,,,,,,-20795.0,,-2280.0,-13500.0,,,,,,,,3641.0,,1971.0,-3321.0,,152066.0,18696.0,267859.0,788627.0,267859.0,,,,,,1971.0,632793.0,81074.0,,-7650.0,,-231763.0,,-2417351.0,,,,1971.0,39839.0,,,1247614.0,,,,,,,,,,38757.0,,,,46416.0,,1971.0,,,,,,43095.0,37867.0,,,32.0,,,7650.0,,0.001,5000000.0,0.0,0.0,0.0,25388.0,29000.0,,,,84025.0,,,,,,,,,,,,761946.0,80815.0,681131.0,-150516.0,,,,,,,2951.0,,,,109311.0,-6875272.0,,,,936639.0,,,,1111070.0,297.0,,,596913.0,,-40000.0,,,,608000.0,0.06,,,0.05,,,520768.0,,,,,,,,84057.0,,,,,,297.0,,,,,74640974.0,
2011-09-30,2011-11-14,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,45144.0,,87687.0,,88287.0,,7299953.0,,,,,,,,48.0,48.0,,,,,,,,603595.0,485309.0,,,20972.0,8244.0,,,,,,,360860.0,,360860.0,,,,,,-214538.0,,,0.001,495000000.0,96135126.0,96135126.0,96135.0,,,,,,14177.0,,,,21361.0,,,,,,,-4521.0,,0.0,,39603.0,,,,,,,,,,,,,,,,,,,,,6179.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,89485.0,,,,,,,,180261.0,-154709.0,-154314.0,,1662.0,,-1662.0,-1662.0,,,,,,,,,,,-26104.0,-19011.0,-4558.0,,,,7593.0,,,0.0,3000.0,,3000.0,,-6036.0,-11374.0,,,,,,7345.0,0.0,996.0,,,,,,18696.0,238755.0,603595.0,238755.0,,,,,,,640686.0,0.0,,-7893.0,,-206645.0,,-155976.0,,,,0.0,39839.0,,,334970.0,,,,,,,,,,35697.0,,,,7740.0,,0.0,,,,,,395.0,,,,,,,7893.0,,0.001,5000000.0,0.0,0.0,,28059.0,26000.0,,0.0,,,,,,,,,,,,,-155976.0,769839.0,82589.0,687250.0,-406.0,7593.0,,,,,,0.0,,,,39036.0,-7031248.0,,,,194438.0,,,,289707.0,48.0,,,,,,,,,,,,,,,,364840.0,,,,,,,,,,,,,,48.0,,,,96135126.0,96135126.0,
2011-12-31,2012-02-14,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,32401.0,,120169.0,,74378.0,,7300826.0,,,,,,,,,,,,,,,,,406397.0,296592.0,,,14025.0,8244.0,,,,,,,155439.0,,155439.0,,,,,,,,,0.001,495000000.0,96135126.0,96135126.0,96135.0,,,,,,49053.0,,,,21361.0,,,,,,,-4996.0,,,,34603.0,,,,,,,,,,,,,,,,,,,,,5482.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,88023.0,,,,,,,,165001.0,-173339.0,-166894.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.0,-52.0,,,,,,,18696.0,207577.0,406397.0,207577.0,,,,,,0.0,273410.0,,,,,,,-166894.0,,,,,39838.0,,,338340.0,,,,,,,,,,32637.0,,,,7500.0,,0.0,,,,,,6445.0,,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,20984.0,23000.0,,,,,,,,,,,,,,,,394154.0,77168.0,316986.0,,,,,,,,,,,,28974.0,-7198141.0,,,,214054.0,,,,303011.0,,,,,,,,,,,,,,,,,198820.0,,,,,,,,,,,,,,873.0,,,,,96135126.0,
2012-03-31,2012-05-15,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,47746.0,,118880.0,,77584.0,,7301720.0,,,,,,,,,,,,,,,,,305111.0,203711.0,,,14025.0,8244.0,,,,,,,55629.0,,55629.0,,,,,,,,,0.001,495000000.0,96135126.0,96135126.0,96135.0,,,,,,30408.0,,,,21361.0,,,,,,,-5471.0,,,,24753.0,,,,,,,,,,,,,,,,,,,,,5404.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,88023.0,,,,,,,,189998.0,-117827.0,-111357.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,0.0,,,,-1030.0,,,18696.0,216753.0,305111.0,216753.0,,,,,,0.0,273410.0,,,,,,,-111357.0,,,,,39838.0,,,307825.0,,,,,,,,,,29577.0,,,0.0,7500.0,,0.0,,,,,,6470.0,,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,29202.0,20000.0,,,,,,,,,,,,,,,,394154.0,71823.0,322331.0,,,,,,,,,,,,24544.0,-7309497.0,,,,220406.0,,,,276983.0,,,,,,,,,,,,,,,,,88358.0,,,,,,,,,,,,,,894.0,,0.0,,,96135126.0,
2012-06-30,2012-09-28,10-K,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,91144.0,,93340.0,,86383.0,,7334613.0,,,,,,,25116.0,,,,52408.0,,,,,,259949.0,168236.0,,,14025.0,,,,,,,,63104.0,,63104.0,,,,,,-512294.0,,,0.001,495000000.0,96135126.0,96135126.0,96135.0,0.55,,,,,251537.0,,,,21361.0,,,0.1,3342.0,,,,-5636.0,,,32853.0,,32853.0,,11800.0,200.0,,2207500.0,7500.0,,11100.0,6500.0,,,,20500.0,,2265100.0,,,25888.0,25888.0,25888.0,,,,,,,,,,,-0.01,,,0.39,,,,,,,,,,,,,,,,,,,1273.0,17000.0,83288.0,,,,,,,,655427.0,-594590.0,-573073.0,,1662.0,,-1662.0,2237.0,188500.0,,,1000.0,-4500.0,16000.0,4500.0,6000.0,12500.0,,19896.0,-66071.0,-6463.0,,,,843.0,,,,,,12000.0,,-2928.0,13596.0,,,,,,2006.0,,197.0,,3964.0,-2006.0,,152198.0,18696.0,279208.0,259949.0,279208.0,,,,,,,260179.0,,,-10028.0,,-502266.0,,-574735.0,,,,,41831.0,,,1250017.0,-594590.0,,,80460.0,96552.0,96552.0,,5660282.0,,26517.0,,,,23523.0,,,,,,,,21517.0,37867.0,8046.0,,,,,10028.0,,0.001,5000000.0,0.0,0.0,,11792.0,17000.0,,,,,,,,,,,,,,,224000.0,376188.0,65196.0,310992.0,41000.0,,,,,,,,,,,119163.0,-7450007.0,,,,906964.0,,,8244.0,1102258.0,2708.0,,0.06,703430.0,0.017,-530000.0,3500000.0,0.004,,3578000.0,0.01,,,0.05,0.004,,-19259.0,,,,,,,,,32000.0,,,,,2708.0,,,,,96135126.0,
2012-09-30,2012-11-13,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,143802.0,,183688.0,,85100.0,,7350295.0,,,,,,,,,,,52408.0,,,,,,302379.0,219318.0,,,14025.0,,,,,,,,27179.0,,27179.0,,,,,,-35925.0,,,0.001,495000000.0,96135126.0,96135126.0,96135.0,,,,,,62291.0,,,,21361.0,,,,,,,,-5645.0,,,31375.0,,,,,,,,,,,,,,,,,,,,,5652.0,5652.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,14000.0,83288.0,,,,,8808.0,,,288440.0,-37851.0,-22539.0,,1616.0,,-1616.0,,,,,,,,,,,,52658.0,-90348.0,-1283.0,,,,-1478.0,,,,,,3000.0,,1006.0,3341.0,,,,,,996.0,,,,4961.0,,,,18696.0,330111.0,302379.0,330111.0,,,,,,,260179.0,,,,,-35925.0,,-24155.0,,,,,,,,326291.0,-37851.0,,,,,,,,,23457.0,,,,7500.0,,,,,,,,15312.0,37867.0,,,,,,,,0.001,5000000.0,0.0,0.0,,8451.0,,,,,,,,,,,,,,,,,376188.0,59604.0,316584.0,,0.0,,,,,,,,,,13307.0,-7474162.0,,,,350731.0,,,8244.0,303650.0,3682.0,,,1351195.0,,-500000.0,12500000.0,66250.0,,15578000.0,0.006,,,0.004,0.005,,-27732.0,,,,,,,,,12000.0,,,,,3682.0,,,,,96135126.0,
2012-12-31,2013-02-12,10-Q,"AIADVERTISING, INC.",AIAD,CIK0000743758,USD,,111542.0,,73271.0,,92840.0,,7356134.0,,,,,,,,,,,42408.0,,,,,,195852.0,116186.0,,,14840.0,,,,,,,,,,34096.0,,,,,,,,,0.001,495000000.0,96135126.0,96135126.0,96135.0,,,,,,49002.0,,,,9461.0,,,,,,,,-5655.0,,,7300.0,,,,,,,,,,,,,,,,,,,,,5411.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1152.0,11000.0,83288.0,,,,,,,,211704.0,-59381.0,-52877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.0,,,,5957.0,,,,18696.0,270622.0,195852.0,270622.0,,,,,,,264381.0,,,,,,,-52877.0,,,,,,,,271085.0,-59381.0,,,,,,,,,20396.0,,,,7500.0,,,,,,,,6504.0,37867.0,,,,,,,,0.001,5000000.0,0.0,0.0,,8819.0,,,,,,,,,,,,,,,,,381205.0,59270.0,321935.0,,,,,,,,,,,,,-7527039.0,,,,260706.0,,,8244.0,259834.0,5840.0,,,1910009.0,0.005,-2070000.0,,66250.0,,13508000.0,0.005,,,0.009,,,-74770.0,,,,,,,,,,,,,,5840.0,,,,,96135126.0,
