end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableChargeOffs,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BilledContractReceivables,BillingsInExcessOfCostCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConstructionContractorReceivableRetainage,ContractReceivableRetainage,ContractReceivableRetainageDueOneYearOrLess,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfRevenue,CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtCurrent,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentIncreaseDecreaseForPeriodNet,DebtInstrumentInterestRateStatedPercentage,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DilutiveSecurities,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationConsideration,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssets,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DividendsCommonStock,DividendsCommonStockStock,DividendsPreferredStock,DividendsPreferredStockStock,DueToOfficersOrStockholdersNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,FederalIncomeTaxExpenseBenefitContinuingOperations,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInContractReceivablesNet,IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInLongTermReceivablesCurrent,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MultiemployerPlanContributionsByEmployer,MultiemployerPlanEmployerContributionCost,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,NotesAssumed1,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasePayments,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssetsCurrent,OtherLiabilitiesCurrent,OtherLongTermDebtNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquirePropertyPlantAndEquipment,PensionContributions,PreferredStockDividendsIncomeStatementImpact,PreferredStockDividendsShares,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesLongTermContractsOrPrograms,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueRemainingPerformanceObligation,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharesIssuedPricePerShare,ShortTermBorrowings,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TreasuryStockShares,TreasuryStockValue,UnbilledContractsReceivable,ValuationAllowanceAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AmortizationOfIntangibleAssets,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GoodwillAcquiredDuringPeriod,ConversionOfStockAmountIssued1,FinanceLeasePrincipalPayments,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,ImpairmentOfIntangibleAssetsExcludingGoodwill,LesseeFinanceLeaseDiscountRate,PaymentsForRepurchaseOfRedeemablePreferredStock,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities
2009-09-30,2009-12-23,10-K,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2829988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54335443.0,54335443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-09,10-Q,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5052429.0,,,,,,,,,,,,,,,,,,,,,,,66333361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.34,,,,,,,,254.0,,,9895415.0,,,6968072.0,,,,,,,,2869659.0,,,,,,,,,,,,,,,,,,,,485973.0,,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72031.0,,,7040103.0,,,,,,,,,,,,,,412775.0,,,,,,,,,,,,,,,,,,,,,,,4098413.0,,,,,,,,,,,,76228776.0,,,2855312.0,,,,,,,,56478611.0,,,,,,,,,,,12092307.0,12092307.0,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-12-21,10-K,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,15073323.0,,,,,,12310200.0,55988324.0,,11956.0,,,,283191.0,,,,128976265.0,65001836.0,,,,,1984098.0,,2576551.0,,-253437.0,,,,,,,,0.0001,50000000.0,12092307.0,12092307.0,1209.0,,,,,,,,,193916388.0,,20301075.0,,,,,,,,,,,,,,,,,,,256961.0,,,,,,,,7154112.0,,,6117125.0,,,,,,,,,,,,,,,,,,,,,,,,,4700000.0,0.48,0.48,,,,,,,,12554.0,36914021.0,,24371365.0,,,10144986.0,,,,,,,,4372636.0,,356545.0,,9697361.0,,,6678593.0,1979597.0,9236296.0,,,,258344.0,-2347976.0,,12430955.0,,,,1841455.0,1841139.0,56436.0,,68856516.0,128976265.0,49527543.0,,,,,13493860.0,,6804734.0,,,,,,,7474861.0,,,,-2796028.0,,-1699795.0,,4242386.0,5772350.0,,,2539535.0,,-1493100.0,,,11638086.0,,,,,,,,,,,,,,279365.0,,399874.0,399874.0,,,,,2151468.0,,,,0.0001,1000000.0,,,1945671.0,,,,,451673.0,5141175.0,,39370608.0,27060408.0,,13932520.0,7037203.0,900000.0,,,4130216.0,,,,,218287753.0,12733279.0,11956.0,,,,,,60119749.0,60119749.0,,,,,,,,,,,12099390.0,12092307.0,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-14,10-Q,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,,,,,,,,,,17934.0,,,,,,,,,,,,,,,,10111258.0,,7534707.0,,,,,,,,,,,,,,,,,,,,,30354113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445973.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,,,,,,,3088.0,,,3601008.0,,,-95716.0,,,,,,,,-41163.0,,68762.0,,-12060197.0,,292782.0,-8611117.0,-1305497.0,-9745153.0,,,,-83628.0,-631163.0,,-12221298.0,,,,522058.0,489648.0,841.0,,,,,,,,,,,,,,,,,,,,,,1929829.0,,-253015.0,,5857893.0,-100000.0,,,393675.0,,-516423.0,,,400000.0,,,,,,,,,,,,,,1706.0,,,,,,,,267621.0,,,,,,,,,,,,,14606.0,4500000.0,,,,,,2370171.0,200000.0,,,,,,,,3400000.0,3180301.0,17934.0,,,,,,60083130.0,,,,,,,,,,,,12092307.0,12092307.0,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-11,10-Q,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1845542.0,,,,,,,,,,,,,,,,,,,,,,,15329864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,-0.28,,,,,,,,9850.0,,,-1547675.0,,,-5480028.0,,,,,,,,-2111529.0,,,,,,,,,,,,,,,,,,,,401204.0,,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3400000.0,,,,,-382845.0,,,-5100000.0,,,,,,,,,,,,,,8067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14800000.0,3549508.0,,,,,,,56732565.0,,,,,,,,,,,,12092307.0,12092307.0,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,7601906.0,,,,,,16709506.0,56042126.0,,,,,,278339.0,,,,110677320.0,49040060.0,,,,,2007677.0,,4987615.0,,,,,,,,,,0.0001,50000000.0,12092307.0,12092307.0,1209.0,,,,,,,,,43662148.0,,11421674.0,,,,,,,,,,,,,,,,,,,2734516.0,,,,,,,,6944831.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,-0.06,-0.06,,,,,,,,900.0,36914021.0,,2372999.0,,-1021049.0,-1021049.0,,,,,,,,-295165.0,,,,,,,,,,,,,,,,,,,,422961.0,,698.0,,54652705.0,110677320.0,37924050.0,,,,,,,4555706.0,,,,,,,5883824.0,,,,,,,,,-700000.0,,,,,-419730.0,,,-600000.0,,,,,,,,,,,,,,1633.0,,309217.0,,,,,,,,,,0.0001,1000000.0,,,2614886.0,,,,,,,-725884.0,41432745.0,24723239.0,,10103236.0,,,,,-18720.0,,,46035147.0,,46100000.0,2974318.0,,,,,,,56024615.0,56024615.0,,,,,,,,,,,12092307.0,12092307.0,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-12-22,10-K,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,8600211.0,,,,,,18186798.0,56059825.0,56059825.0,71737.0,28528.0,71737.0,0.0,278339.0,-4852.0,,,111029551.0,50360395.0,,,,-254153743.0,2923542.0,,2965296.0,2965296.0,388745.0,,,,,,,,0.0001,50000000.0,14458836.0,14458836.0,1445.0,1445.0,,10483663.0,,,,,,136584903.0,,12624588.0,0.0,0.0,,,,,,,,-2508584.0,-3023334.0,,,-437319.0,,3193586.0,,,4598235.0,4177385.0,,759350.0,,338500.0,,,7067403.0,731742.0,6335661.0,5893973.0,,,,,,,,,,,,,,,,,,,,,,,,,2400000.0,-0.55,-0.55,-0.3583,-0.34,0.0403,0.0014,,-0.06,-2508584.0,13630.0,36914021.0,,6841194.0,,-8221673.0,-8221673.0,,,,,,,,-2945903.0,,696177.0,,-6473112.0,,,-6879450.0,939444.0,-6722702.0,,,,-84539.0,-796283.0,,-7676487.0,,0.0,,1821319.0,1769686.0,2569.0,,56113835.0,111029551.0,35425246.0,,,,,13875723.0,13621186.0,4823076.0,,,,,,,11221186.0,,,,-2475277.0,,-1104704.0,,3968726.0,-6375770.0,,,1470366.0,,-1793738.0,,,-7527935.0,,,,,,,,,10752701.0,,,,11382.0,11382.0,,,315335.0,,,,,1132560.0,,,,0.0001,1000000.0,,,1911445.0,,11300000.0,,,27856.0,-380194.0,,41941933.0,23755135.0,,10483663.0,11095083.0,2300000.0,762057.0,,-1145554.0,,,,,191926097.0,13269129.0,71737.0,,,,,-437319.0,54915716.0,,,,,,,,,,9701046.0,,12113488.0,12113488.0,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-02-10,10-Q,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,10565686.0,,,,,,19608737.0,56077759.0,,17934.0,,,,278339.0,,,,116274021.0,56365853.0,,,,,4818502.0,,5547603.0,5547603.0,2582307.0,,,,,,,,0.0001,50000000.0,14446836.0,14446836.0,1445.0,,,,,,,,,22480377.0,,9975760.0,,,,,,,,,,,,,,,,,,,2128252.0,,,,,,,,6790233.0,,,1462802.0,,2460000.0,1460000.0,0.101,0.101,1000000.0,,,,,21380000.0,,3040000.0,590000.0,2500000.0,,,,,24400000.0,,,,,1900000.0,0.078,0.08,,,,,,,,14885.0,36914021.0,,2644101.0,-322988.0,-542320.0,1915650.0,,-0.022,-0.022,,1500000.0,0.1,,-219332.0,,58064.0,,1965475.0,,,1425055.0,1894960.0,11147860.0,,,,54282.0,-26997.0,,-2648828.0,,,,506738.0,478705.0,169.0,,60206949.0,116274021.0,41010468.0,,,,,14375743.0,,4636021.0,,,,,,,10506248.0,,,-1096429.0,-1096429.0,-503205.0,-503205.0,4181941.0,4181941.0,-400000.0,,,174221.0,,-491536.0,,,-100000.0,,,,,,,,,,,,,,317.0,,,369617.0,,,,,547883.0,,,,0.0001,1000000.0,,,1891450.0,,,,,44678.0,493018.0,,42602884.0,22994147.0,,6438829.0,1089447.0,500000.0,7002.0,,-12132.0,,,,,25200000.0,2694885.0,17934.0,,,,,,56067072.0,,,,,,,,,,,,14446836.0,14446836.0,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,2012-05-14,10-Q,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,8019964.0,,,,,,20503057.0,56095693.0,,,,,,240071.0,,,,106278841.0,47740360.0,,,,,3127803.0,,4589025.0,4589025.0,,,,,,,,,0.0001,50000000.0,14446836.0,14446836.0,1445.0,,,,,,,,,25146637.0,,10581700.0,,,,,,,,,,,,,,,,,,,4357492.0,,,,,,,,6735869.0,,,,,-4770000.0,-3040000.0,-0.21,-0.21,-1730000.0,,,,,14710000.0,,-4210000.0,580000.0,-4800000.0,,,,,10500000.0,,,,,1600000.0,-0.271,-0.03,,,,,,,,6636.0,36914021.0,,1461311.0,-879207.0,-1448152.0,-6215248.0,,-0.061,-0.061,,-3100000.0,-0.21,,-568945.0,,,,,,,,,,,,,,,,,,,,449398.0,,2362.0,,54109348.0,106278841.0,36195803.0,,,,,14379852.0,,4033236.0,,,,,,,9577676.0,,,,,,,,,-800000.0,,,,,-438317.0,,,-1000000.0,,,,,,,,,,,,,,2083.0,,,338096.0,,,,,,,,,0.0001,1000000.0,,,3938589.0,,,,,,,,42127517.0,21624460.0,,7152222.0,,,,,-3927645.0,,,,,26600000.0,2471146.0,,,,,,,52169493.0,,,,,,,,,,,,14446836.0,14446836.0,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,Energy Services of America Corporation,ESOA,CIK0001357971,USD,,10431228.0,,,,,,21954059.0,,56113627.0,,,,,240071.0,,,,105178964.0,47923447.0,,,,-246655274.0,2066747.0,,3568305.0,3568305.0,,,,,,,,,0.0001,50000000.0,14446836.0,14446836.0,,1445.0,,6859536.0,,,,,,30532221.0,,11408894.0,,,,,,,,,,,,,,,,,,,5434712.0,,,,,,,,6657673.0,,,,0.0,-310000.0,-260000.0,-0.018,-0.018,-50000.0,,,,,10310000.0,,50000.0,490000.0,-500000.0,130000.0,,,,10400000.0,,,,,1300000.0,-0.139,-0.14,,,,,,,,2500.0,36914021.0,,-36190.0,-1742342.0,-2830589.0,,,-0.121,-0.121,,-300000.0,-0.018,,-1088247.0,,,,,,,,,,,,,,,,,,,,467162.0,,172.0,,54999142.0,105178964.0,38138307.0,,,,,17551931.0,,3618987.0,,,,,,,8903162.0,,,,,,,,,-1700000.0,,,,,-462356.0,,,-2300000.0,,,,,,,,,,,,,,2134.0,,,793815.0,,,,,,,,,0.0001,1000000.0,,,3442960.0,,,,,,,,42295555.0,20341496.0,,,,,,,-5935250.0,,,,,30400000.0,2332043.0,,,,,,,50179822.0,,,,,,,,,,9342147.0,,14446836.0,14446836.0,,,,,,,,,,,,,,,,,,,,,,,
