end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrentAndNoncurrent,AdditionalPaidInCapital,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleDebtCurrent,CostOfRevenue,CostsAndExpenses,DebtConversionConvertedInstrumentSharesIssued1,DueToAffiliateCurrentAndNoncurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestPaid,InventoryGross,InventoryNet,InventoryNoncurrent,InventoryWriteDown,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OtherAssets,OtherAssetsNoncurrent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProfessionalFees,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,StockholdersEquity,StockIssuedDuringPeriodValueIssuedForServices,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2020-09-30,2021-02-17,10-Q,HUB DEALS CORP.,HDLS,CIK0001804506,USD,15651.0,,1708375.0,600200.0,0.0,0.0,,0.0,0.001,500000000.0,193056000.0,193056000.0,193056.0,200000.0,,10682.0,,,164716.0,972.0,0.0,,,,,,,,0.0,596900.0,596900.0,,600200.0,381339.0,,,-14032.0,,14032.0,-14032.0,600200.0,3300.0,0.001,74999999.0,0.0,0.0,0.0,,,1650.0,-1689975.0,,1700.0,218861.0,,193056000.0
