end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccumulatedDeferredInvestmentTaxCredit,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableChargeOffs,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForFundsUsedDuringConstructionInvestingActivities,AmountOfEmbeddedRegulatoryAsset,Assets,AssetsCurrent,AssetsNoncurrent,CapitalizationLongtermDebtAndEquity,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesOutstanding,CommonStockValue,ContributionOfProperty,ContributionsInAidOfConstruction,ConversionOfStockSharesIssued1,ConvertiblePreferredDividendsNetOfTax,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSoldDepreciationAndAmortization,CostOfGoodsSoldDepreciationAndAmortization,CostOfPurchasedWater,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesForConstruction,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedPremium,DebtLongtermAndShorttermCombinedAmount,DebtWeightedAverageInterestRate,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredOtherTaxExpenseBenefit,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPrepaidPensionCosts,DefinedBenefitPlanBenefitObligationBenefitsPaid,DefinedBenefitPlanBenefitsPaid,DefinedBenefitPlanContributionsByEmployer,DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,DefinedBenefitPlanHealthCareCostTrendRateAssumedNextFiscalYear,DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,DefinedBenefitPlanUltimateHealthCareCostTrendRate,DefinedBenefitPlanUltimateHealthCareCostTrendRate1,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStockCash,DividendsPreferredStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,GuarantyLiabilities,ImpairmentChargeOnReclassifiedAssets,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeTaxExaminationInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivableNoncurrent,IncomeTaxReceivable,IncomeTaxReconciliationDispositionOfAssets,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsOther,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInOtherRegulatoryAssets,IncreaseDecreaseInPensionAndPostretirementObligations,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInUnbilledReceivables,InterestExpense,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InterestPayableCurrent,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LifeInsuranceCorporateOrBankOwnedChangeInValue,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityAverageOutstandingAmount,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityMaximumMonthendOutstandingAmount,LineOfCreditFacilityRemainingBorrowingCapacity,LoansReceivableNet,LongTermDebt,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermPurchaseCommitmentAmount,LongtermDebtWeightedAverageInterestRate,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OtherAssetsNoncurrent,OtherDeferredCostsNet,OtherExpenses,OtherIncome,OtherLiabilities,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLongTermDebt,OtherLongTermDebtCurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireWaterAndWasteWaterSystems,PensionAndOtherPostretirementBenefitContributions,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockDividendsAndOtherAdjustments,PreferredStockDividendsIncomeStatementImpact,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseCurrent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromContributionInAidOfConstruction,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,ProceedsFromIssuanceOfFirstMortgageBond,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromRepaymentsOfShortTermDebt,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,PublicUtilitiesAllowanceForFundsUsedDuringConstructionAdditions,PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,PublicUtilitiesApprovedRateIncreaseDecreaseAmount,PublicUtilitiesInventory,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,PublicUtilitiesPropertyPlantAndEquipmentGenerationOrProcessing,PublicUtilitiesPropertyPlantAndEquipmentNet,PublicUtilitiesPropertyPlantAndEquipmentOtherPropertyPlantAndEquipment,PublicUtilitiesPropertyPlantAndEquipmentPlantInService,PublicUtilitiesPropertyPlantAndEquipmentTransmissionAndDistribution,RegulatedAndUnregulatedOperatingRevenue,RegulatedOperatingRevenueOther,RegulatoryAssets,RegulatoryAssetsNoncurrent,RegulatoryLiabilities,RegulatoryLiabilityNoncurrent,RepaymentsOfFirstMortgageBond,RepaymentsOfLongTermDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,SharePrice,ShortTermBorrowings,ShortTermDebtWeightedAverageInterestRate,ShortTermInvestments,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationForfeited,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssuedDuringPeriodSharesDividendReinvestmentPlan,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueDividendReinvestmentPlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,SurveyChargesAmount,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxesOther,UnamortizedDebtIssuanceExpense,UnbilledReceivablesCurrent,UtilitiesOperatingExpenseMaintenance,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,LesseeOperatingLeaseLiabilityPaymentsDueYearFive
2008-12-31,2009-03-13,10-K,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,,,,,,,,,,,,,,,3288000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137803000.0,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-08,10-K,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,,,,,,,,,,,,,,,4278000.0,990000.0,,,0.713,,,,,,,,,,,,8559000.0,,,,,,,,,,,,5522000.0,,,,,,,,,,,,,,,,,,,,,,,,9217000.0,-9582000.0,-208000.0,0.73,0.72,,,,,15137000.0,,,5160000.0,1856000.0,,,,,,,,,-1341000.0,-1112000.0,-2096000.0,,19000.0,,-192000.0,,-1180000.0,,-354000.0,372000.0,-143000.0,-456000.0,398000.0,6750000.0,,-421000.0,6887000.0,,,,,,,,,,,,,,,-387000.0,,,,,,,,,,,,,,,,,,,,,,,2156000.0,,-19672000.0,,18506000.0,,9977000.0,9769000.0,,1726000.0,,,,,71082000.0,20161000.0,,,,,,,,,,,,,,,286000.0,1011000.0,,,,,,,,,,,,116000.0,208000.0,9582000.0,,,,,20128000.0,,,,,208000.0,,,,,,,93000.0,1251000.0,,,12014000.0,,,-25000.0,16973000.0,,9977000.0,,1001000.0,,,,,,,,,,,91243000.0,,,,,,,18244000.0,,,,,,,386000.0,,,,,,,93.0,,,,,,,,,,139631000.0,1000.0,,,,,1254000.0,,,365000.0,21000.0,,,,,,,,13716133.0,13453563.0,,
2010-06-30,2010-07-30,10-Q,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,,,,,,,,,,,,,,,4038000.0,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236000.0,,,0.31,0.31,,,,,6516000.0,,,2092000.0,,,,,,,,,,,,,,,,,,,,,,,,,1882000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4372000.0,,,,,,,18644000.0,7894000.0,,,,,,,,,,,,,,,-33000.0,189000.0,,,,,,,504000.0,,,,,,,,,,,,,,,,52000.0,,,,,,,,,,,,,,,,,,4424000.0,,348000.0,,,,,,,,,,,26538000.0,,,,,,,,,,,,,,,,,,,,,,,,15.21,,,,,,,,,,,,,,,,,,,,,,,,,14235.0,13972.0,,
2010-09-30,2010-11-03,10-Q,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,,,,,,,,,,,,,,,3090000.0,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387000.0,,,0.37,0.36,,,,,8388000.0,,,2652000.0,,,,,,,,,,,,,,,,,,,,,,,,,1819000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5684000.0,,186000.0,,,,,19564000.0,10021000.0,,,,,,,,,,,,,,,129000.0,172000.0,,,,,,,,,,,,,,,,,,,,,,,,52000.0,,,,,,,,,,,,,,,,,5736000.0,,143000.0,,,,,,,,,,,29585000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15781000.0,15518000.0,,
2010-12-31,2011-03-09,10-K,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,6403000.0,11963000.0,8752000.0,1225000.0,,600000.0,,,,,489185000.0,22765000.0,67687000.0,,2453000.0,-1825000.0,,,0.723,0.0,0.0,40000000.0,15566000.0,139534000.0,,49698000.0,,,,,9244000.0,5400000.0,5584000.0,481000.0,21261000.0,,,,,138276000.0,,770000.0,630000.0,,-79000.0,864000.0,30000.0,,,,29691000.0,,,,,,,,,,,,100000.0,,,,9958000.0,-10510000.0,-207000.0,0.96,0.96,,,,,21116000.0,,,6786000.0,4617000.0,,,,-826000.0,7224000.0,19000.0,336000.0,,2055000.0,2222000.0,3066000.0,,3000.0,,-263000.0,,-1294000.0,,-1904000.0,292000.0,578000.0,1790000.0,328000.0,6925000.0,,-359000.0,7155000.0,,,,,,,,,,,489185000.0,40740000.0,88262000.0,,-104000.0,,,,,,,,,,,,133844000.0,,4432000.0,,,,,,133844000.0,,,4004000.0,,-31394000.0,,25565000.0,,14330000.0,14123000.0,14276000.0,1444000.0,,,,,76138000.0,26597000.0,,,,,,,,,,,,,387000.0,,438000.0,912000.0,1691000.0,1691000.0,154000.0,,,,,,1444000.0,,11000.0,25000.0,207000.0,10510000.0,,133000.0,,,29604000.0,,28562000.0,,,207000.0,,,,3362000.0,1401000.0,,1239000.0,29845000.0,,,13970000.0,,,,-25850000.0,,14330000.0,,970000.0,,,2196000.0,84737000.0,11715000.0,118919000.0,398733000.0,44368000.0,483470000.0,308468000.0,102735000.0,,,38771000.0,,,,4314000.0,,,7056000.0,33745000.0,,,323000.0,,16.97,200000.0,-13.0,,14.0,94.0,,,,17000000.0,,,,,310485000.0,310485000.0,,,,,,1917000.0,27928000.0,,299000.0,24000.0,,,-100000.0,,2739000.0,,,14916000.0,14654000.0,,
2011-03-31,2011-05-06,10-Q,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,,,,,,,,,,,,,,,3796000.0,1343000.0,,,0.1825,,,,,,,,,,,,2412000.0,,,,,,,,,,,,208000.0,,,,,,,,,,,,,,,,,,,,,,,,2584000.0,,,0.17,0.17,,,,,3856000.0,,,1226000.0,603000.0,,,,,,,,,-1233000.0,1923000.0,2411000.0,,30000.0,,-760000.0,,-540000.0,,154000.0,-123000.0,673000.0,-852000.0,196000.0,1214000.0,,-62000.0,2088000.0,,,,,,,,,,,,,,,-45000.0,,,,,,,,,,,,,,,,,,,,,,,-2679000.0,,-4036000.0,,8058000.0,,,2578000.0,,302000.0,,,,,19228000.0,4768000.0,,,,,,,,,,,,,,,49000.0,157000.0,,,,,,,,,,,9000.0,19000.0,52000.0,2842000.0,,,,,4888000.0,,,,,52000.0,,,,,,,-122000.0,386000.0,,,7000.0,,,,800000.0,,2630000.0,,194000.0,,,,,,,,,,,23996000.0,,,,,,,828000.0,,,,,,,82000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15839.0,15576.0,,
2011-06-30,2011-08-04,10-Q,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,5704000.0,10663000.0,9237000.0,1186000.0,,,,,,,502133000.0,25451000.0,,,4283000.0,,,,0.1825,,,40000.0,15611.0,140543000.0,,56394000.0,,,,,2417000.0,1168000.0,,,21404000.0,,,,,,,,,,,866000.0,,,,,30136000.0,,,,,400.0,,,,,,,,,,,2417000.0,,,0.23,0.23,,,,,5312000.0,,,1687000.0,,,,,,,,,,,,,,,,,,,,,,,,,1714000.0,,,,,,,,,,,,,,,43660000.0,,,,,,19548000.0,,,0.0159,,,,,,,,4448000.0,,,,,,134709000.0,,,,,,,,,,3574000.0,3612000.0,288000.0,,,,,19364000.0,6738000.0,,,,,,,,,,,,,579000.0,,111000.0,202000.0,1475000.0,,182000.0,,,,288000.0,,,,,,,,,,,,,0.0,28665000.0,,51000.0,51000.0,,,,3353000.0,2237000.0,,,,,,,,,,,,3625000.0,,197000.0,,,1949000.0,88440000.0,14261000.0,124054000.0,412521000.0,44908000.0,500961000.0,317738000.0,26102000.0,,,37791000.0,,,,,,,5911000.0,34209000.0,,,,,,,,,,,,,,20250000.0,,,,,312814000.0,,,,,,,,,,,,,,,,2676000.0,,,15861000.0,15598000.0,,
2011-09-30,2011-11-04,10-Q,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,5789000.0,13068000.0,10671000.0,1166000.0,,,,,,,507153000.0,27653000.0,62271000.0,,4134000.0,,,,0.1825,0.0,,40000000.0,15633000.0,141018000.0,,56869000.0,,,,,2421000.0,1354000.0,,,21630000.0,,,,,137205000.0,,,,,,751000.0,,,,,31112000.0,,,,,1800.0,,,,,,,,,,,2421000.0,,,0.33,0.32,,,,,7787000.0,,,2644000.0,,,,,,,,,,,,,,,,,,,,,,,,,1703000.0,,,,,,,,,,,,,,507153000.0,48332000.0,88490000.0,,,,,21995000.0,,,0.0132,,,,,,132641000.0,,4564000.0,,,,,,132641000.0,,,,,,,,,,5091000.0,5129000.0,974000.0,,,,,20155000.0,8516000.0,,,,,,,,,,,,,622000.0,,20000.0,759000.0,,1412000.0,617000.0,,,,,,,,,,,,,,,,,1500.0,26096000.0,,,52000.0,,,,3353000.0,2123000.0,,,,,,,,,,,,5143000.0,,235000.0,,,2009000.0,90427000.0,16843000.0,125242000.0,417229000.0,45114000.0,507656000.0,320457000.0,28671000.0,,,37421000.0,,,,,,,4552000.0,36450000.0,,,,,,,,,,,,,,24250000.0,,,,,,313462000.0,,,,,,,,,,,,,,,2650000.0,,,15885000.0,15622000.0,,
2011-12-31,2012-03-08,10-K,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,5706000.0,11280000.0,7847000.0,1146000.0,600000.0,700000.0,,700000.0,298000.0,,537536000.0,22873000.0,92464000.0,,3106000.0,653000.0,,,0.733,,0.0,40000000.0,15682000.0,141432000.0,7393000.0,58206000.0,,,,,9746000.0,5100000.0,3550000.0,395000.0,21944000.0,,,,,136736000.0,,2594000.0,2098000.0,,-79000.0,734000.0,67000.0,,,38168000.0,37022000.0,-718000.0,6342000.0,,,,,,,46500000.0,,,200000.0,,,,10432000.0,-11437000.0,-206000.0,0.97,0.96,,,,19974000.0,19974000.0,,,6527000.0,4733000.0,4733000.0,,,-620000.0,6816000.0,25000.0,305000.0,,-697000.0,28000.0,-905000.0,,-130000.0,,30000.0,,-539000.0,,-1591000.0,221000.0,-173000.0,-3796000.0,90000.0,6376000.0,,298000.0,6336000.0,,,,,,,,,,,537536000.0,46687000.0,120142000.0,,92000.0,,,19629000.0,,0.0133,0.0144,24300000.0,,60000000.0,,,132167000.0,,4569000.0,,,,,,132167000.0,,0.0513,-2117000.0,-2117000.0,-20066000.0,-20066000.0,22836000.0,22836000.0,13447000.0,13241000.0,13394000.0,2149000.0,,,,,77868000.0,28380000.0,,,,,,,,,,,,,630000.0,,195000.0,1523000.0,,1953000.0,995000.0,49300000.0,,,,,2149000.0,,9000.0,37000.0,206000.0,11437000.0,206000.0,,300000.0,,23562000.0,,51006000.0,,,206000.0,,,,3353000.0,1622000.0,,1798000.0,1504000.0,,,3447000.0,,,,7250000.0,,15496000.0,,821000.0,523000.0,,2023000.0,92351000.0,12575000.0,127827000.0,422199000.0,47519000.0,514550000.0,326629000.0,125369000.0,,67302000.0,67302000.0,,,,4427000.0,,,3260000.0,35549000.0,,,394000.0,,16.97,200000.0,-15.0,-1.0,30.0,108.0,,,,24250000.0,,,,,,312501000.0,,,,,,1504000.0,,,323000.0,71000.0,,,,11488000.0,2611000.0,,,15877000.0,15615000.0,,
2012-03-31,2012-05-04,10-Q,MIDDLESEX WATER COMPANY,MSEX,CIK0000066004,USD,,4826000.0,10628000.0,10144000.0,1127000.0,,,,,,,536133000.0,19193000.0,91025000.0,,855000.0,-2252000.0,,,0.185,,,40000000.0,15703000.0,142008000.0,,58658000.0,,,,,2548000.0,1331000.0,,,21903000.0,,,,,136468000.0,,,514000.0,,,684000.0,,,,,37421000.0,,,,,,,,,,,,,,,,2620000.0,,,0.11,0.11,,,,,2711000.0,15692.0,,904000.0,,,,,,,,,,-880000.0,-995000.0,2297000.0,,-50000.0,,-722000.0,,334000.0,,100000.0,-501000.0,-20000.0,-742000.0,-255000.0,1354000.0,,-54000.0,2187000.0,,,,,,,,,,,536133000.0,45949000.0,120037000.0,,68000.0,,,23800000.0,,,0.0131,,,,,,131729000.0,,4739000.0,,,,,,131729000.0,,,-3708000.0,,-5691000.0,,7147000.0,,1807000.0,1755000.0,1793000.0,188000.0,,,,,19669000.0,3877000.0,,,,,,,,,,,,,647000.0,,140000.0,192000.0,,1400000.0,997000.0,,,,,,,,,,52000.0,2902000.0,,,,,6433000.0,,50372000.0,,,52000.0,,,,3353000.0,1121000.0,,112000.0,402000.0,,,576000.0,,,,-1000000.0,,1807000.0,,136000.0,,,2003000.0,93740000.0,14040000.0,128324000.0,425915000.0,48067000.0,519655000.0,329224000.0,23546000.0,,,66760000.0,,,,844000.0,,,2518000.0,34399000.0,,,174000.0,,,,,,,,,,,23250000.0,,,,,,311489000.0,,,21449.0,,,,400000.0,,,,,,,,2570000.0,,,15955000.0,15692000.0,,
