end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareImpairments1,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,CostDepreciationAmortizationAndDepletion,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss,DepositAssets,Deposits,DepositsAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EquityIssuancePerShareAmount,ExplorationExpenseMining,FinancialServicesCosts,ForeignCurrencyFairValueHedgeAssetAtFairValue,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,FurnitureAndFixturesGross,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfOngoingProject,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestIncomeOther,InvestmentIncomeInterest,LandAndLandImprovements,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserveCurrent,LitigationSettlementExpense,LoansPayableCurrent,LoansReceivableNet,LossContingencyAccrualPayments,LossContingencyAccrualPayments,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseImpairmentLoss,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossTax,OtherCostAndExpenseOperating,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingIncomeExpense,OtherPaymentsToAcquireBusinesses,OtherReceivablesNetCurrent,OtherSellingGeneralAndAdministrativeExpense,PaidInKindInterest,PaymentsForOtherDeposits,PaymentsForRent,PaymentsForSoftware,PaymentsToAcquireBusinessesGross,PaymentsToAcquireLoansReceivable,PaymentsToAcquireMiningAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromOtherEquity,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfInvestmentProjects,ProceedsFromStockPlans,ProfessionalFees,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RecoveryOfDirectCosts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SettlementLiabilitiesCurrent,ShareBasedCompensation,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityOther,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,TravelAndEntertainmentExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,FinanceLeaseRightOfUseAsset,OperatingLeaseLiabilityNoncurrent,PaymentsForLegalSettlements,ProvisionForDoubtfulAccounts
2009-06-30,2009-09-16,10-K,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,,,,,,,,,,,,,,,,,,,9480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162413.0,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-09-16,10-K,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,,,,,,,,,,,,,,,,,,,3033.0,-6447.0,,,,,,,,,,,,,,,,31342.0,,,,,,,,,,,,,,,,,,,,427896.0,,,,,-0.01,,,,,,,7068.0,,,,,,,,,,,,,,,,,,,,-6034.0,,,,,,,,,,,,,13170.0,,,,,3600.0,,,,,,,,,,,,,,,,15000.0,,,-21447.0,-92183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,7292.0,,,,,,,60000.0,,,,,,,,,,,,-190996.0,,,,,,,,,,,,,,,,,,,9515000.0,,,,
2010-09-30,2010-11-10,10-Q,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,,,,,,,,,,,,,,,,,,,75.0,-2958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451156.0,,,,,-0.002,,,,,,,2898.0,,,,,,,,,,,,,,,,,,,,902.0,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,-2958.0,-23260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.0,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-09,10-Q,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,,,,,,,,,,,,,,,,,,,745.0,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473991.0,,,,,0.0,,,,,,,1737.0,,,,,,,,,,,,,,,,,,,,-2509.0,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,6500.0,,,-5830.0,-22835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0,,,1388.0,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-10,10-Q,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,,,,,,,,,,,,,,,,,,,3121.0,2376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497083.0,,,,,0.0,,,,,,,1903.0,,,,,,,,,,,,,,,,,,,,878.0,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,5000.0,,,-2624.0,-23092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,1242.0,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515000.0,,,,
2011-06-30,2011-09-23,10-K,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,15834.0,,,,,,,,,290985.0,,,,,,,,,3084.0,51.0,,,,,,0.001,75000000.0,9515000.0,9515000.0,,9515.0,9515.0,,,,27980.0,,,,,,,,81665.0,,510190.0,81665.0,,,,,,,,,510190.0,,,196940.0,,-0.009,,,,,,,7803.0,,,,,,,,,,,,,,,-6356.0,,,,,4653.0,,,,,,,,,,,,,14592.0,,,,,3600.0,,,,,212774.0,3084.0,,,,,,,,,,11500.0,,,-11449.0,-82294.0,,,,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,,,,,63600.0,,,,,,11500.0,,,7141.0,,,,,12000.0,,60000.0,,,,,,,,,,,,-209690.0,,,,,,,,,,,,,,,,,,,9515000.0,,,,
2011-09-30,2011-11-07,10-Q,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,8307.0,,,,,,,,,306885.0,,,,,,,,,708.0,-2376.0,,,,,,0.001,75000000.0,9515000.0,9515000.0,,9515.0,,,,,7843.0,,,,,,0.0,,,,,,,,,,,,,,533258.0,,,209259.0,,-0.002,,,,,,,2886.0,,,,,,,,,,,,,,,-2437.0,,,,,-7527.0,,,,,,,,8500.0,,,,,3819.0,,,,,900.0,,,,,217566.0,708.0,,,,,,,,,,8500.0,,,-10876.0,-23068.0,,,,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,,,,,,15900.0,,,,,,8500.0,,,81.0,,,,,,,15000.0,,,,,,,,,,,,-216858.0,,,,,,,,,,,,,,,,,,,9515000.0,,,,
2011-12-31,2012-02-10,10-Q,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,12068.0,,,,,,,,,322785.0,,,,,,,,,151.0,-557.0,,,,,,0.001,75000000.0,9515000.0,9515000.0,,9515.0,,,,,,,,,,,,,96309.0,,616861.0,96309.0,,,,,,,,,-557476.0,,,213259.0,,0.0,,,,,,,2979.0,,,,,,,,,,,,,,,,,,,,3761.0,,,,,,,,,,,,,,,,,,900.0,,,,,225327.0,151.0,,,,,,,,,,,,,-557.0,-24218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900.0,,,,,,,,,1303.0,,,,,,,15000.0,,,,,,,,,,,,-225176.0,,,,,,,,,,,,,,,,,,,9515000.0,,,,
2012-03-31,2012-05-11,10-Q,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,16589.0,,,,,,,,,338685.0,,,,,,,,,3712.0,3561.0,,,,,,0.001,75000000.0,9515000.0,9515000.0,,,9515.0,,,,,,,,,,,,,,,,,,,,,,,,-588569.0,,,227492.0,,0.0,,,,,,,8742.0,,,,,,,,,,,,,,,,,,,,4521.0,,,,,,,,,,,,,,,,,,900.0,,,,,244081.0,3712.0,,,,,,,,,,10000.0,,,-6439.0,-31093.0,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,15900.0,,,,,,10000.0,,,1422.0,,,,,,,15000.0,,,,,,,,,,,,-240369.0,,,,,,,,,,,,,,,,,,,9515000.0,,,,
2012-06-30,2012-09-14,10-K,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,14082.0,,,,,,,,,354585.0,,,,,,,,,8285.0,5201.0,,,,,,0.001,75000000.0,9515000.0,9515000.0,,9515.0,9515.0,,,,36268.0,,,,,,,,96309.0,0.0,616861.0,96309.0,,,,,,,,,616861.0,,,246964.0,,-0.011,0.0,0.34,-0.1839,,0.001,,18620.0,,,,,,,,,,,,,,,-14644.0,,,,,-1752.0,,,,,,,,,,,,,16524.0,,,,,3600.0,,,,,261046.0,8285.0,261046.0,,,,,,,,,33500.0,,,-28299.0,-106671.0,,,,,,,,,,,,,,,283261.0,,,,,,,441.0,,,,,,,,,,,,,,,,,,,,,,63600.0,,,,,,33500.0,,,6848.0,,,,,,,60000.0,,,,-616861.0,,,,,,,,-252761.0,,,,,,,,,,,,,,,,,,,9515000.0,,,,
2012-09-30,2012-11-14,10-Q,HQDA     ELDERLY LIFE NETWORK CORP.,HQDA,CIK0001304730,USD,,15535.0,,,,,,,,,370485.0,,,,,,,,,9435.0,1150.0,,,,,,0.001,75000000.0,9515000.0,9515000.0,,9515.0,,,,,10501.0,,,,,,0.0,,101404.0,0.0,647746.0,101404.0,,,,,,,,,647746.0,,,261646.0,,-0.003,0.0,0.34,-0.1835,,,,6246.0,,,,,,,,,,,,,,,-5095.0,,,,,1453.0,,,,,,,,,,,,,4682.0,,,,,900.0,,,,,,9435.0,277181.0,,,,,,,,,10000.0,,,-8850.0,-30885.0,,,,,,,,,,,,,,,298246.0,,,,,,,998.0,,,,,,,,,,,,,,,,,,,,,,15900.0,,,,,,10000.0,,,2871.0,,,,,,,15000.0,0.1,,,,,,,,,,,-267746.0,,,,,,,,,,,,,,,,,,,9515000.0,,,,
