end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionOfDiscount,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueAdjustment,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsNet,AvailableForSaleSecurities,AvailableForSaleSecuritiesEquitySecuritiesCurrent,AvailableForSaleSecuritiesFairValueDisclosure,BusinessAcquisitionRevenueReportedByAcquiredEntityForLastAnnualPeriod,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashDivestedFromDeconsolidation,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashUninsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostMethodInvestments,CostOfGoodsAndServicesSold,CostOfRevenue,CustomerDepositsCurrent,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentRepurchasedFaceAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeconsolidationGainOrLossAmount,DeconsolidationRevaluationOfRetainedInvestmentGainOrLossAmount,DeferredAirTrafficRevenue,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueRefundPayments,DeferredRevenueRevenueRecognized,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DirectCostsOfLeasedAndRentedPropertyOrEquipment,DirectOperatingCosts,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EarningsPerShareDilutedDistributed,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EmployeeRelatedLiabilitiesCurrent,EquityIssuancePerShareAmount,EquityMethodInvestments,FederalDepositInsuranceCorporationPremiumExpense,FlightEquipmentOwnedAccumulatedDepreciation,GainLossOnInvestments,GainLossOnNonRecourseDebt,GainLossRelatedToLitigationSettlement,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GainsLossesOnSalesOfInvestmentRealEstate,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInvestmentIncomeReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInPayablesToCustomers,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInUnbilledReceivables,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPayableCurrent,InterestReceivable,InvestmentOwnedAtCost,Investments,InvestmentsFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseCosts,LongTermDebt,LongTermDebtFairValue,LongTermNotesPayable,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLongTermInvestments,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,PayablesToCustomers,PaymentsForPurchaseOfOtherAssets1,PaymentsForRent,PaymentsOfDebtRestructuringCosts,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionAmount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PriorPeriodReclassificationAdjustment,ProceedsFromIssuanceOfCommercialPaper,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfPropertyHeldForSale,ProceedsFromSaleOfPropertyPlantAndEquipment,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentNet,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueRecognitionMilestoneMethodRevenueRecognized,Revenues,RoyaltyExpense,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsDiscountForPostvestingRestrictions,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockValue,UnamortizedDebtIssuanceExpense,WeightedAverageBasicSharesOutstandingProForma,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-05-06,10-K,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,,,,,,,,,,,,,,,,,,50798182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-04-09,10-K,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-848000.0,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-09,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278000.0,,,,,,,,,,,,,,,,-377000.0,,,,,,37000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,435000.0,134000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000.0,-301000.0,,,,,,,,-64000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-313000.0,,,,,,,,,,,171000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,,,-392000.0,,,,,,38000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,459000.0,134000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000.0,-325000.0,,,,,,,,-54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-338000.0,,,,,,,,,,,172000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,271000.0,,,,,,,,,,65000.0,,52726000.0,,,,,,,1927000.0,1206000.0,,,,,,65000.0,,,,1055000.0,693000.0,,,,,,,0.001,500000000.0,411769926.0,411769926.0,412000.0,412000.0,-129000.0,,,,,,,,131000.0,,,,,,,,,,,,,,,,,,,,,,,,460000.0,,,33000.0,,,,,327000.0,230000.0,,0.0,,,,,,,,2000.0,,,,,,,,,,1520000.0,1555000.0,,,,,-43000.0,,,,,,,,52000.0,,,,,,,,,,66000.0,,,,,3000.0,,,257000.0,50000.0,,,,,,,,,,,,,122000.0,,1856000.0,1927000.0,1081000.0,775000.0,,,,,,,231000.0,,,,462000.0,-43000.0,,,,,,33000.0,450000.0,,545000.0,,1548000.0,7000.0,,,,2000.0,,,,-86000.0,,,,,,33000.0,,,,,,,,0.001,,1000000.0,,,,86000.0,,,,,231000.0,,,,,,,,,,,,,,,,28000.0,,-53132000.0,,,,,1686000.0,235000.0,,,,,,,31560000.0,,,,,,,30950000.0,,,,,,,,71000.0,71000.0,,,,,,,,,231000.0,,235000.0,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,,,1271000.0,216000.0,,,,,,,,,,,,,-300000.0,,,,,,,,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,431000.0,143000.0,,,,,,,,,,,,,,-1000.0,,,,,,343000.0,,,19000.0,,,,,-86000.0,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216000.0,-300000.0,,,,,,,,,,,431000.0,-288000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171000.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412758815.0,
2011-06-30,2011-08-15,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,287000.0,,,,,,,,,,75000.0,,53847000.0,,,,,,,2538000.0,948000.0,,,,,,75000.0,,,,723000.0,,,,,,,,0.001,500000000.0,429770926.0,429770926.0,430000.0,,-377000.0,,-440000.0,,,,,,28000.0,,,,,,,,,,,,,,,,171000.0,,,,,,,,,,,,,,,,371000.0,211000.0,,0.0,,,,,,,,2000.0,,,,,,,,,,581000.0,144000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528000.0,13000.0,,,,,,,,,,,,,,,2068000.0,2538000.0,1312000.0,756000.0,,,,,,,,,,,,-313000.0,,,,,,33000.0,450000.0,,545000.0,,581000.0,-437000.0,,,,2000.0,,,,10000.0,,,,,,,,,,,,,,0.001,,1000000.0,,,,150000.0,,,,,,,,,,,,,,,,,-450000.0,58000.0,,,,,-53882000.0,,,,,172000.0,,,,,,,,,,,,,,,,,,,,,,,,470000.0,,,,,,,,,,,,,,,,,,,,400152926.0,
2011-09-30,2011-11-14,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,233000.0,,,,,,,,,,43000.0,,54663000.0,,,,,,,2045000.0,499000.0,,,,,,43000.0,,,,257000.0,,,,,,,,0.001,500000000.0,435603618.0,435603618.0,436000.0,,-1097000.0,,-1097000.0,,,,,,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000.0,224000.0,,0.0,,,,,,,,2000.0,,,,,,,,,,1196000.0,143000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487000.0,12000.0,,,,,,,,,,,,,,,1850000.0,2045000.0,1081000.0,769000.0,,,,,,,,,,,,-1065000.0,,,,,,33000.0,450000.0,,545000.0,,1196000.0,-1053000.0,,,,2000.0,,,,-32000.0,,,,,,,,,,,,,,0.001,,1000000.0,,,,199000.0,,,,,,,,,,,,,,,,,-1065000.0,55000.0,,,,,-54947000.0,,,,,171000.0,,,,,,,,,,,,,,,,,,,,,,,,195000.0,,,,,,,,,,,,,,,,,,,,433820027.0,
2011-12-31,2012-03-30,10-K,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,252000.0,,,,,,171000.0,,,104000.0,32000.0,,54984000.0,408000.0,,46000.0,121000.0,,,2105000.0,604000.0,,,,,,32000.0,32000.0,,,157000.0,-898000.0,,,,,,,0.001,500000000.0,440058609.0,440058609.0,,440000.0,-2320000.0,-33000.0,,,,,,2000.0,112000.0,,,,,,,,,,,,,,,,,,,,9552000.0,5277000.0,,-14829000.0,,,,121000.0,,,,,365000.0,231000.0,,0.0,,,0.34,,,,,2000.0,,,,,,,,,,2541000.0,575000.0,,,,,-2287000.0,-2287000.0,,,,,-970000.0,,67000.0,67000.0,,171000.0,,,,,,,20000.0,,,,,-166000.0,,,1447000.0,117000.0,,67000.0,,,50000.0,,,,432000.0,,,,408000.0,6000.0,2068000.0,2105000.0,1292000.0,776000.0,,,,,,,300000.0,,-2000.0,,-1196000.0,-2287000.0,,14001000.0,,192000.0,995000.0,,450000.0,995000.0,545000.0,,2745000.0,-2170000.0,37428000.0,,,2000.0,,,,-33000.0,,,,,,225000.0,,,,,,2000.0,,0.001,,1000000.0,0.0,0.0,,244000.0,,25000.0,,,100000.0,,200000.0,,,,,,,,,,,50000.0,,,204000.0,,-55419000.0,,686000.0,,,687000.0,408000.0,,,,,,,36700000.0,-250000.0,,,6000000.0,,,36700000.0,,,,0.39,0.07,,,37000.0,,480000.0,,,,,,,804000.0,100000.0,,804000.0,,,,,,,,,425578607.0,
2012-03-31,2012-05-15,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,287000.0,,,,,,,,,,43000.0,,55316000.0,,,,46000.0,,,2367000.0,912000.0,,,,,,43000.0,,,,715000.0,558000.0,,,,,,,0.001,500000000.0,412769926.0,412769926.0,,446000.0,-583000.0,,,,,,,2000.0,,,,,,,,,,,,,,,,,257000.0,257000.0,,,,,,,,,,,,,,,360000.0,238000.0,,0.0,,,,,,,,,,,,,,,,,,531000.0,171000.0,,,,,,-594000.0,,,,,,,,35000.0,,171000.0,,,,257000.0,,,2000.0,,,,,90000.0,,,1406000.0,163000.0,,,,,13000.0,,,,,,,,,,2575000.0,2367000.0,1792000.0,783000.0,,,,,,,400000.0,,,,158000.0,-594000.0,,,,,,,450000.0,,545000.0,,602000.0,-431000.0,,,,2000.0,,,,11000.0,,,,,,438000.0,,,,,,,,0.001,,1000000.0,,,,154000.0,,,,,300000.0,,100000.0,,,,,,,,,,,45000.0,,,71000.0,,-56013000.0,,171000.0,,,171000.0,,,,,,,,,,,,,,,,,,,,,,,-208000.0,,,,,6000000.0,,,,,300000.0,,,,,,,,,,,443487180.0,
2012-06-30,2012-08-14,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,229000.0,,,,,,,,,120000.0,43000.0,,55589000.0,,,,,,,2205000.0,794000.0,,,,,,43000.0,,,,661000.0,,,,,,,,0.001,500000000.0,449842480.0,449842480.0,,450000.0,-678000.0,,,,,,,2000.0,,,,,,,,,,,,,,,,,86000.0,,,,,,,,,,,,,,,,360000.0,245000.0,,0.0,,,,,,,,,,,,,,,,,,508000.0,172000.0,,,,,,-689000.0,,,,,,,,,,,,,,,,,12000.0,,,,,,,,1365000.0,285000.0,,,,,13000.0,,,,456000.0,,,,,,2825000.0,2205000.0,2053000.0,772000.0,,,,,,,,,,,,-689000.0,,,,896000.0,977000.0,,450000.0,,527000.0,,576000.0,-404000.0,,,,2000.0,,,,11000.0,,,,,,928000.0,,,,,,,,0.001,,1000000.0,0.0,0.0,,90000.0,,,,,,,,,,,,,,,,,,42000.0,,,68000.0,,-56702000.0,,172000.0,,,172000.0,,,,,,,,,,,,,,,,,,,,,,,-620000.0,,,,,,,,,,,,,,,,,,,,,445472753.0,
2012-09-30,2012-11-13,10-Q,"MANHATTAN SCIENTIFICS, INC.",MHTX,CIK0001099132,USD,,231000.0,,,,,,86000.0,,,127000.0,43000.0,,55873000.0,,,,,,,2067000.0,702000.0,,,,,,43000.0,,,,465000.0,,,,,,,,0.001,500000000.0,456142480.0,456142480.0,,456000.0,-324000.0,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366000.0,251000.0,,0.0,,,,,,,,,,,,,,,,330000.0,,518000.0,173000.0,,,,,,-324000.0,,,,,,,,,,,,,,,,,,,,,,,,,1324000.0,12000.0,,,,,13000.0,,,,468000.0,,,,,,2721000.0,2067000.0,1943000.0,778000.0,,,,,,,,,,,,-324000.0,,,,896000.0,977000.0,,450000.0,,527000.0,,518000.0,-345000.0,,,,2000.0,,,,,,,,,,896000.0,,,,,,,,0.001,,1000000.0,,,,108000.0,,,,,,,,,,,,,,,,,,37000.0,,,68000.0,,-57026000.0,,,,,173000.0,,,,,,,,,,,,,,,,,,,,,,,-654000.0,,,,,,,,,,,,,,,,,,,,,450909871.0,
