end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountIssued1,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredCosts,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DepreciationDepletionAndAmortization,DerivativeLiabilities,Dividends,DueFromRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,PaidInKindInterest,PaymentsForDerivativeInstrumentFinancingActivities,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfDebt,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesPaidForTaxWithholdingForShareBasedCompensation,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2019-03-31,2019-05-02,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,3575000.0,1514000.0,,233553000.0,-252000.0,2528000.0,2528000.0,,7117487.0,131268000.0,123983000.0,,181000.0,88000.0,121340000.0,123522000.0,45256000.0,68514.0,0.001,150000000.0,29759249.0,29579468.0,30000.0,,,153226000.0,,0.0,,,,,,,,,,,,,293000.0,,,0.0,-1.56,,,,,,,,1213000.0,31575000.0,-252000.0,,,,,,,,,,,,5433000.0,,,-129000.0,-2543000.0,,2486000.0,258000.0,245000.0,,407000.0,24132000.0,131268000.0,8849000.0,,,2500000.0,7500000.0,5000000.0,14844000.0,69178000.0,-1126000.0,-22796000.0,-20219000.0,396000.0,20615000.0,-20615000.0,64011000.0,,6283000.0,6100000.0,5922000.0,5757000.0,37155000.0,2794000.0,1024000.0,,937000.0,45000.0,5000.0,,12000.0,300000.0,,8411000.0,,1126000.0,0.001,10000000.0,0.0,0.0,0.0,2643000.0,69443000.0,0.0,,,60000.0,,6617000.0,5103000.0,,25000.0,15182000.0,2182000.0,-126447000.0,,2528000.0,677605.0,2.05,24748.0,351500.0,9.35,47698000.0,6937706.0,7.95,47698000.0,6937706.0,7.95,0.75,7.13,14.9,8433000.0,,107136000.0,,75313.0,153226000.0,66589000.0,325000.0,60000.0,0.0,,0.001,37171832.0,0.0,0.0,,,0.0,12963994.0
2019-06-30,2019-08-01,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,4046000.0,1845000.0,,235682000.0,,2400000.0,2400000.0,,,109997000.0,101916000.0,98275000.0,,89000.0,99958000.0,102143000.0,,,0.001,150000000.0,29829037.0,29786850.0,30000.0,,,,,0.0,,,,,,,,,,,,,331000.0,,,0.0,-0.83,,,,,,,,2582000.0,30805000.0,0.0,,,,,,,,,,,,6181000.0,,,,,,,260000.0,,,584000.0,25371000.0,109997000.0,11648000.0,,1250000.0,2500000.0,7500000.0,5000000.0,13606000.0,,,,-24639000.0,317000.0,24956000.0,-24956000.0,63088000.0,,6283000.0,6100000.0,5922000.0,5757000.0,37155000.0,1871000.0,1023000.0,,623000.0,23000.0,7000.0,,,,,644000.0,,,0.001,10000000.0,0.0,0.0,0.0,1958000.0,,,,,,,7741000.0,5896000.0,,,18775000.0,2185000.0,-151086000.0,,,911448.0,3.01,,,,28276000.0,6622370.0,8.26,28276000.0,6622370.0,8.26,,,,7834000.0,,84626000.0,,,,-644000.0,301000.0,72000.0,0.0,,0.001,0.0,0.0,0.0,,,0.0,29667221.0
2019-09-30,2019-10-30,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,1657000.0,2186000.0,,239057000.0,,2909000.0,2909000.0,,,91212000.0,83214000.0,80724000.0,,90000.0,81272000.0,83459000.0,,,0.001,150000000.0,30077386.0,30055668.0,30000.0,,,,,0.0,,,,,,,,,,,,,340000.0,,,,-0.74,,,,,,,,3021000.0,29297000.0,0.0,,,,,,,,,,,,5930000.0,,,,,,,258000.0,,,429000.0,25172000.0,91212000.0,10256000.0,,,2500000.0,7500000.0,5000000.0,14868000.0,,,,-21961000.0,157000.0,22118000.0,-22118000.0,62160000.0,,6283000.0,6100000.0,5922000.0,5757000.0,37155000.0,943000.0,1023000.0,,678000.0,0.0,14000.0,,,,,644000.0,,,0.001,10000000.0,0.0,0.0,0.0,1942000.0,,,,,,,7997000.0,5811000.0,,,16188000.0,2187000.0,-173047000.0,,,1416811.0,,,,,,6928014.0,8.47,,6928014.0,,,,,,,66040000.0,,,,,46000.0,420000.0,0.0,,,0.0,0.0,0.0,,,0.0,29856233.0
2019-12-31,2020-03-02,10-K,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,2016000.0,2539000.0,,241412000.0,-342000.0,10068000.0,10068000.0,37000.0,7286831.0,82306000.0,73279000.0,25304000.0,385000.0,68000.0,71241000.0,73526000.0,-4740000.0,,0.001,150000000.0,30129096.0,30127846.0,30000.0,,,153226000.0,,,136000.0,,,1000.0,180000.0,56953000.0,136000.0,45374000.0,6519000.0,3754000.0,1125000.0,56817000.0,1300000.0,,0.0,,-3.36,0.0,0.21,-0.301,-0.005,0.007,0.063,0.017,2426000.0,28200000.0,-252000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-580000.0,0.0,22428000.0,0.0,0.0,-684000.0,1349000.0,0.0,1881000.0,977000.0,881000.0,,1693000.0,33423000.0,82306000.0,10377000.0,,,,,,20391000.0,74642000.0,-3586000.0,-75796000.0,-86331000.0,329000.0,86660000.0,-86660000.0,63337000.0,5843000.0,6584000.0,6393000.0,6207000.0,6026000.0,32284000.0,,4500000.0,128000000.0,1207000.0,2655000.0,59000.0,,0.0,300000.0,858000.0,9055000.0,,3586000.0,0.001,10000000.0,0.0,0.0,0.0,2038000.0,67761000.0,0.0,37500000.0,,630000.0,0.0,9281000.0,6742000.0,30000000.0,91000.0,64232000.0,2285000.0,-192559000.0,,10068000.0,1900395.0,7.3,1499428.0,2543902.0,5.96,5075000.0,7235581.0,8.21,,7285231.0,8.2,1.41,8.15,8.7,,,48883000.0,,445160.0,153226000.0,65946000.0,717000.0,630000.0,0.0,,,,,,0.0,26000000.0,,25703269.0
2020-03-31,2020-05-14,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,1224000.0,2908000.0,,245701000.0,,2725000.0,,173000.0,6694275.0,66819000.0,57469000.0,25384000.0,,46000.0,53804000.0,56091000.0,-17435000.0,,0.001,150000000.0,30463540.0,30463540.0,30000.0,,,,,,,,,,,,,,,,,,369000.0,,,,-0.64,,,,,,,,1029000.0,,,,,,,,,,,,,,5917000.0,,,-792000.0,631000.0,,1627000.0,688000.0,342000.0,173000.0,193000.0,33198000.0,66819000.0,9304000.0,,,,,,20564000.0,1539000.0,-1075000.0,-17899000.0,-19551000.0,-497000.0,19054000.0,-19054000.0,62136000.0,,6584000.0,6393000.0,6207000.0,6026000.0,32284000.0,4642000.0,1779000.0,,1202000.0,3330000.0,2000.0,,173000.0,,,,,1075000.0,0.001,10000000.0,0.0,0.0,0.0,3665000.0,,,,,1561000.0,,9971000.0,7063000.0,,22000.0,13137000.0,2287000.0,-212110000.0,,2725000.0,,,,,,,,,,,,,,,,,33621000.0,,,,,3000.0,1561000.0,,,,,,,,,,30333283.0
2020-06-30,2020-08-04,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,3544000.0,2427000.0,,282319000.0,,2816000.0,,,,86979000.0,77235000.0,45397000.0,,23000.0,71032000.0,73193000.0,,,0.001,150000000.0,35356629.0,35356629.0,35000.0,556000.0,,,,,,,,,,,,,,,,,388000.0,,,,-0.59,,,,,,,,1792000.0,,,,,,,,,,,,,,5559000.0,,,,,,,683000.0,,172000.0,30000.0,35657000.0,86979000.0,11498000.0,,,,,,20654000.0,,,,-18922000.0,-780000.0,18392000.0,-18142000.0,60444000.0,,6584000.0,6393000.0,6207000.0,6026000.0,32284000.0,2950000.0,1871000.0,,881000.0,3505000.0,127000.0,,,,,306000.0,,,0.001,10000000.0,0.0,0.0,0.0,6203000.0,,,,,,,10010000.0,7583000.0,,,12833000.0,2161000.0,-231032000.0,250000.0,,,,,,,,,,,,,,,,,,51322000.0,,,,33187000.0,,620000.0,,,,,,,,,,31880672.0
2020-09-30,2020-11-02,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,3835000.0,2930000.0,,290029000.0,,4361000.0,,,,73145000.0,62432000.0,45407000.0,,,54532000.0,56693000.0,,,0.001,150000000.0,35829506.0,35829506.0,35000.0,107000.0,,,1900000.0,,,,,,,,,,,,,,503000.0,,,,-0.65,,,,,,,,2659000.0,,,,,,,,,,,,,,7201000.0,,,,,,,713000.0,,175000.0,21000.0,37244000.0,73145000.0,13998000.0,,1263000.0,,,,19565000.0,,,,-23131000.0,-753000.0,22860000.0,-22378000.0,58988000.0,,6584000.0,6393000.0,6207000.0,6026000.0,32284000.0,1494000.0,1623000.0,,695000.0,3681000.0,61000.0,,,,,166000.0,,,0.001,10000000.0,0.0,0.0,0.0,7900000.0,,,,,,,11482000.0,8552000.0,,,15659000.0,2161000.0,-254163000.0,482000.0,,,,,,,,,,,,,,,,,,35901000.0,,,,3038000.0,,311000.0,,,,,,,,,,35554128.0
2020-12-31,2021-03-03,10-K,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,5389000.0,3493000.0,900000.0,294639000.0,0.0,12684000.0,12684000.0,696000.0,7294696.0,59344000.0,48721000.0,45410000.0,71000.0,,46222000.0,48383000.0,-25143000.0,,0.001,150000000.0,36022811.0,36022811.0,36000.0,498000.0,,0.0,,,280000.0,,,1000.0,164000.0,79890000.0,280000.0,64939000.0,7988000.0,5484000.0,1314000.0,79610000.0,1800000.0,,,,-2.44,,0.21,-0.277,-0.011,,0.06,0.012,2943000.0,19400000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-167000.0,23882000.0,0.0,0.0,3301000.0,1709000.0,,459000.0,2802000.0,1925000.0,181000.0,249000.0,38848000.0,59344000.0,16659000.0,,2634000.0,,,,18375000.0,40399000.0,-4024000.0,-61518000.0,-81620000.0,-2746000.0,79849000.0,-78874000.0,57494000.0,6026000.0,6782000.0,6584000.0,6393000.0,6207000.0,25502000.0,,6900000.0,199700000.0,782000.0,3814000.0,193000.0,,181000.0,0.0,79000.0,2731000.0,,4024000.0,0.001,10000000.0,0.0,0.0,,2499000.0,37756000.0,,0.0,,2790000.0,1100000.0,11955000.0,8462000.0,0.0,68000.0,55967000.0,2161000.0,-274179000.0,975000.0,12684000.0,3154929.0,7.76,1441650.0,1781932.0,5.51,15565000.0,6978447.0,8.19,15565000.0,6978447.0,8.19,4.45,9.06,7.66,9318000.0,,20496000.0,,597416.0,,37756000.0,3000.0,2790000.0,,,,,,,0.0,22800000.0,,33450213.0
2021-03-31,2021-05-04,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,2412000.0,4056000.0,14000.0,368953000.0,,4229000.0,,183000.0,6479061.0,105026000.0,95032000.0,25412000.0,,,92362000.0,94523000.0,46140000.0,,0.001,150000000.0,42483171.0,42483171.0,42000.0,281000.0,218000.0,,1968000.0,,,,,,,,,,,,,,577000.0,,,,-0.58,,,,,,,,834000.0,,,,,,,,,,,,,-10000.0,5460000.0,,,-2977000.0,-2962000.0,,173000.0,709000.0,526000.0,181000.0,21000.0,33252000.0,105026000.0,12873000.0,,4759000.0,,,,16433000.0,70144000.0,-30000.0,-23974000.0,-23042000.0,-694000.0,22645000.0,-22348000.0,56000000.0,,6782000.0,6584000.0,6393000.0,6207000.0,25502000.0,4532000.0,1623000.0,,1018000.0,3946000.0,6000.0,,181000.0,,,4512000.0,186000.0,30000.0,0.001,10000000.0,0.0,0.0,,2670000.0,69978000.0,,,,352000.0,24000.0,11889000.0,7833000.0,,,17185000.0,2161000.0,-297221000.0,297000.0,4229000.0,,,,,,,,,,,,,,,,21452.0,71774000.0,,,,69925000.0,-186000.0,352000.0,,,,,,,,,,39692582.0
2021-06-30,2021-08-11,10-Q,"KALEIDO BIOSCIENCES, INC.",KLDO,CIK0001751299,USD,2695000.0,4639000.0,,371333000.0,,2376000.0,,,,84290000.0,74603000.0,25413000.0,,,71979000.0,74140000.0,,,0.001,150000000.0,42571380.0,42571380.0,43000.0,189000.0,92000.0,,,,,79000.0,,,,,,,,,,,583000.0,,,,-0.56,,,,,,,,1710000.0,,,,,,,,,,,,,,5785000.0,,,,,,,705000.0,,175000.0,24000.0,34024000.0,84290000.0,12269000.0,,3667000.0,,,,17677000.0,,,,-23889000.0,-682000.0,23418000.0,-23207000.0,54506000.0,,6782000.0,6584000.0,6393000.0,6207000.0,25502000.0,3038000.0,1629000.0,,704000.0,4078000.0,1000.0,,,,,,,,0.001,10000000.0,0.0,0.0,,2624000.0,,,,,,,12165000.0,7526000.0,,,17633000.0,2161000.0,-321110000.0,211000.0,,,,,,,,,,,,,,,,,15237.0,50266000.0,,,,,-104000.0,109000.0,,,,,,,,,,42538563.0
