end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtDefaultLongtermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentFeeAmount,DebtInstrumentIncreaseDecreaseForPeriodNet,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DeferredRevenue,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssets,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet1,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueInputsDiscountRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisInstrumentsClassifiedInShareholdersEquityIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersIntoLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FinanceLeaseRightOfUseAssetAccumulatedAmortization,GainLossOnDispositionOfAssets1,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,GroundLeasesAccumulatedAmortization,GroundLeasesNet,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseRestructuringCharges,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRent,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestCostsCapitalized,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndMaintenanceRevenue,LicensesRevenue,LitigationSettlementAmount,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherShortTermBorrowings,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForConstructionInProcess,PaymentsForLegalSettlements,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,PropertyPlantAndEquipmentNet,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOtherShareIncreaseDecrease,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityOther,StockholdersEquityOtherShares,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,UnbilledContractsReceivable,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2009-12-31,2010-03-29,10-K,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,,,,,,,,,-44489190.0,,,,,,,,,,,,,,9860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14008300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3599453.0,,,,,,,,,,,,,,,,,20465775.0,,,,,,,,,
2010-06-30,2010-08-06,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,,,,,,,,,,,,,,,,,,,,,,,1486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,589179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51907.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2626773.0,,,-51907.0,,,,,,,,-2574866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,,,,,,,,,,,,,,,,,,,,,,,28119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,-105250.0,,113608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101558.0,,,,,,,,,,,,,,,,,,,,,,,,,,-4283770.0,,,-206808.0,,,,,,,,-4076962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-25,10-K,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,305870.0,294187.0,75201.0,,484.0,193816192.0,50000.0,,,,,,,,,,,,,,5981.0,5446.0,5446.0,-4414.0,,,,0.0,600000000.0,531977794.0,531977794.0,5320.0,,,,,,,,,,,,,,,110973.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,204.0,,,,,196314523.0,,,171914.0,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,-105250.0,,773732.0,,,,,0.0,,,,,,,,,,,-50318.0,944129.0,119221.0,,,,,,,,,,,,213753.0,,,1270.0,13297790.0,,2498992.0,5981.0,1299907.0,,,,,,,,,,,30916.0,,,,453914.0,,-458328.0,-14970387.0,,,-318013.0,,,,,379732.0,,1168169.0,-14652374.0,,,,,,,,,,,990.0,73003.0,,28333.0,,,,,,,,,,,,80000.0,,,,,171914.0,35000.0,170000.0,,13878642.0,535.0,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73003.0,-2493011.0,,,,,,,,,,,,,,,80000.0,,13066323.0,,,,,,,,,
2011-03-31,2011-05-11,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,,,,,,,,,,,,,,,,,,,,,,,9857.0,4411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,112050.0,,,,,0.0,,,,,,,,,,,85787.0,124832.0,11154.0,,,,,,,,,,,,18807.0,,,2463.0,424992.0,,,,,,,,,,,,,,,,,,,89036.0,,-84625.0,-733421.0,,,-18807.0,,,,,,,,-714614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86736.0,2300.0,,,602564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-02,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,370109.0,750737.0,92570.0,,535.0,195967320.0,,,,,,,,,,,,,,,10428.0,9995.0,9995.0,,,,,0.0,600000000.0,570680205.0,570680205.0,5706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198023618.0,,,392569.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,346161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15664.0,,,,,,2061020.0,10428.0,2061020.0,,,,,,,,,,,,,,,,,,-975674.0,,,-15664.0,,,,,379732.0,,,-960010.0,,,,,,,,,,,,75303.0,,,,,,,,,,,,,,,,,,,,,,,613849.0,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2050592.0,,,,,,,,,,,,,,,,,,,,,,,,556261615.0,,
2011-09-30,2011-11-14,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,399068.0,967975.0,111279.0,,637.0,196283542.0,,,,,,,,,,,,,,,60482.0,60100.0,8825.0,,,,,0.0,600000000.0,581180204.0,581180204.0,5812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198870729.0,,,5500.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,328644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17643.0,,,,,,2641857.0,60482.0,2641857.0,,,,,,,,,,,,,,,,,,-847111.0,,,-17643.0,,,,,932732.0,,,-829468.0,,,,,,,,,,,,,,,,,,,,,,51275.0,,,,,,,,,,,,,500824.0,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225303.0,-2581375.0,,,,,,,,,,,,,,,,,,,,,,,,577056549.0,,
2011-12-31,2012-03-29,10-K,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,427850.0,613961.0,703172.0,,688.0,196554117.0,,,,,,,,,13312.0,,,,,,25078.0,24747.0,8342.0,2896.0,,,,0.0,975000000.0,593783400.0,593783400.0,5938.0,,,,,,,,,,523000.0,,,,,1218870.0,417384.0,,,,,,,,,,,,54919.0,,,,,,,,,,0.0,2437805.0,2437805.0,,204.0,0.0,0.0,,,199600076.0,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,0.0,,1127550.0,,,,,0.0,,,,,,,,,,,121980.0,319774.0,649286.0,,,,,16405.0,,,,,,,127979.0,39000.0,,2764.0,1380912.0,,3065099.0,25078.0,3065099.0,,0.0,,,,,,,,,,,,,780386.0,,-777490.0,-3285553.0,,,-125029.0,,,902732.0,,379732.0,,,-3160524.0,,,,,,,,,2950.0,,2950.0,367384.0,,,,,,,,,,16405.0,,,,,449300.0,,2300.0,208086.0,30000.0,449300.0,143000.0,,2032974.0,331.0,,,50000.0,50000.0,,,,,-199600076.0,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,-3040021.0,,,68231.0,19356206.0,36510000.0,3940000.0,2000000.0,,,,1250400.0,1250400.0,,1380912.0,68231.0,39000.0,1380912.0,,,,,,,565250440.0,,
2012-03-31,2012-05-14,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,391409.0,648046.0,672960.0,,739.0,196494456.0,,,156032.0,,,,,,324720.0,11092.0,,,,,250584.0,250304.0,129641.0,121299.0,,,,0.0,600000000.0,600000000.0,600000000.0,6000.0,,,,,,,,,,380000.0,,,,,,,,187880.0,,,,,,,,,,0.0,,,,,,108908.0,,,,,,,,51.0,-249728.0,593640.0,,,201533326.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,780986.0,,,,,0.0,,,,,,,,,,,-36441.0,34085.0,-150212.0,,,,,-4650.0,,,,,,,373342.0,,,116454.0,14512.0,,,250584.0,5283454.0,,,,,,,,,,,,,,,1602364.0,0.0,-1481065.0,-1933250.0,,,-623070.0,,,,,,,,-1310180.0,,,,,,,,,,,,225000.0,120000.0,,0.0,,,,,,,11755.0,,2347399.0,,0.0,458000.0,,,,,458000.0,,,529194.0,280.0,,25000.0,655303.0,,522732.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2372399.0,-5032870.0,,,81921.0,,,,,,,,,,,,,81921.0,14512.0,,,,,-249728.0,,598882901.0,,
2012-06-30,2012-08-14,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,543419.0,783777.0,546710.0,,790.0,201758600.0,,,,,,,,,,,,,,,50568.0,50339.0,5991.0,,,,,0.0,975000000.0,677311650.0,677311650.0,6774.0,,,,,,,,,,,,,,,,2014286.0,,,0.018,,,,,,,,,0.0,,,,,,17143.0,,,,,,,,,468215.0,0.0,691700.0,,205602998.0,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,130639.0,,323451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856866.0,,,,,,,50568.0,3888192.0,,,,,,,,,,,,,,,,,,-4069672.0,,,-1258012.0,,,,,,,,-2811660.0,,,,,,,450.0,,,,,,,,,,,,,,,26755.0,,,,,,,,,,,,,2488209.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014286.0,-3837624.0,,,,,,,,,,,,,,,,,,,,,,,,601271930.0,,
2012-09-30,2012-11-14,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,482326.0,865903.0,609076.0,,840.0,205665559.0,,,,,,,,,,,,,,,77581.0,77402.0,46387.0,,,,,0.0,975000000.0,751067644.0,751067644.0,7512.0,,,,,,,,,,,,,,90000.0,,405000.0,,,0.018,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,691700.0,,,,,,,,0.0,,,,,,1218260.0,,,,,,,,,,,,,,,,,0.0,,273599.0,375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341573.0,,,,,,,77581.0,2377305.0,375000.0,375000.0,,,,,,,,,,,,,,,,-2369797.0,,,-341573.0,,,15000.0,,15000.0,,,-2028224.0,,,,,,,450.0,,,,,405000.0,,,,,,,,,,30565.0,,,,,,,,,,,,,2129625.0,179.0,,,,,,,,,-207972795.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2299724.0,,,,,,,,,,,,,,,,,,,,,375000.0,,,715667634.0,,
2012-12-31,2013-03-26,10-K,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,183058.0,262652.0,1046304.0,,891.0,209966240.0,2000000.0,,-156032.0,1046449.0,1046449.0,2000000.0,0.0,,2324720.0,120000.0,187880.0,,,,2637744.0,2637616.0,2575087.0,2566745.0,,0.0,0.0,0.0,975000000.0,851067644.0,851067644.0,8512.0,,0.0,,,,0.0,,,,0.0,,,,,3142854.0,,,,,,,,,,,,,0.0,,,,,,,0.0,750000.0,0.0,0.0,3541653.0,3541653.0,,203.0,218487.0,0.0,691700.0,,,,,0.0,,,-0.01,,,-235767.0,-691700.0,,,,,,,,,,,,,,,0.0,,,,140666.0,,1842181.0,,,,,0.0,,,,,,,,,,,-154792.0,-19011.0,176047.0,,,,,46124.0,,,,,0.0,,2587460.0,,,63991.0,2748471.0,,,2637744.0,1582014.0,375000.0,375000.0,,,,,,,,,,,,,5482606.0,0.0,-2915861.0,-9318946.0,,,-2228307.0,,,,90000.0,,,,-7090639.0,,,,,10120000.0,0.0,450.0,566275.0,0.0,,,90000.0,0.0,90000.0,0.0,,0.0,,,,,62079.0,,2252641.0,,4000000.0,808000.0,4000000.0,,,0.0,,-143000.0,,5623458.0,128.0,,158000.0,1055303.0,1040303.0,379732.0,1055303.0,,,-208919022.0,375000.0,,1046449.0,,,,170000.0,,,,,,0.045,1314286.0,7.76,,,,,,,,,,90000.0,1055730.0,,,81921.0,84479312.0,55850332.0,3160000.0,,,,,3002188.0,3002188.0,4000000.0,2748471.0,4000000.0,691700.0,,,,,375000.0,218487.0,,679970822.0,,0.0
