end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CapitalLeaseObligationsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeAverageSwaptionInterestRate,DerivativeFairValueOfDerivativeLiability,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityNotionalAmount,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestReceivable,InterestReceivableCurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InvestmentOwnedBalancePrincipalAmount,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LoansPayableCurrent,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwoAndThree,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,NoninterestExpenseOfferingCost,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCommitment,OtherCommitmentDueInSecondYear,OtherCommitmentDueInThirdYear,OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherExpenses,OtherIncome,OtherLiabilities,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNotesPayableCurrent,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherResearchAndDevelopmentExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfTreasuryStock,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivableWithImputedInterestNetAmount,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodSharesTreasuryStockReissued,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueTreasuryStockReissued,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TemporaryEquityForeignCurrencyTranslationAdjustments,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-03-31,2017-02-13,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,,,,,,0.0,,,,,,,,,,,45.0,45.0,,,45.0,45.0,-5.0,,,,,,,,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,9141.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,20554.0,0.0,,-20554.0,0.0,0.0,9091.0,,,,11458.0,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,45.0,10649.0,,,,,,,,0.0,,-5.0,-20554.0,,,0.0,,,,20554.0,-20554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,0.0,,,,0.0,,,,20554.0,,,,,,,,,-20604.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-10604.0,,,,,,,,,,,,,,,,,,10000000.0,10000000.0,
2016-06-30,2017-02-13,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,,,,,,0.0,,,,,,,,,,,130.0,130.0,,,130.0,130.0,,,,,,,,,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,19908.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15458.0,,0.0,,,,,,,,,,,,,,,,,,,,,24537.0,0.0,,-24537.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,130.0,35366.0,,,,,,,,,,,-24537.0,,,0.0,,,,24537.0,-24537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24537.0,,,,,,,,,-45141.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-35236.0,,,,,,,,,,,,,,,,,,,9683846.0,
2016-09-30,2017-02-13,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,,,,,,0.0,,,,,,,,,,,100.0,100.0,,,100.0,100.0,,,,,,,,,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,30410.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29208.0,,0.0,,,,,,,,,,,,,,,,,,,,,24282.0,0.0,,-24282.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,100.0,,,,,,100.0,59618.0,,,,,,,,,,,-24282.0,,,0.0,,,,24282.0,-24282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69423.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-59518.0,,,,,,,,,,,,,,,,,,,10000000.0,
2016-12-31,2017-03-07,10-K,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,6262.0,,0.0,,,238.0,238.0,,,,,,0.0,,,,3580.0,3580.0,,,160.0,42781.0,110.0,,,,,,234375.0,0.0,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,35000.0,,0.0,,,,,,,,,,,,,0.0,,30855.0,,30855.0,,,,,,,,,,,,42863.0,,-0.01,,,0.34,,,,,,,,,,,,,,,,,,90495.0,0.0,,-90733.0,0.0,0.0,6212.0,,,,52813.0,3420.0,,,,238.0,,,,0.0,,,,3420.0,,3420.0,,,,,,3580.0,84125.0,,,,,,,,35000.0,,-34890.0,-90733.0,,,-238.0,,,,90495.0,-90495.0,,,,,,,,,,,,,,,90750.0,,,,,,,,,,,,,,,,,,10000.0,4000.0,,,,,,,,,35000.0,,35000.0,,3905.0,,0.0,,,,,,,0.0,,,,-90783.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-54530.0,10000.0,,,,,,,,,10000.0,,-3905.0,,4000.0,,,,,9921393.0,
2017-03-31,2017-07-26,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,5085.0,,,,,1512.0,,,,,,,,,,,2497.0,2497.0,,,217.0,217.0,57.0,,,,,,,,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,69600.0,1140.0,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26458.0,,0.0,,,,,,,,,,,,,,,,,,,,,23711.0,5610.0,,-19375.0,0.0,0.0,-1177.0,,,,-16405.0,-1140.0,,,,1274.0,,,,0.0,,,,2280.0,,2280.0,,,,,,2497.0,101143.0,,,,,,,,34600.0,,-34543.0,-19375.0,,,-1274.0,,,,23711.0,-18101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34600.0,,34600.0,,95.0,,,,,,,,,,,,,-110158.0,,6750.0,,,,,,,,,,,,,,,,,,,,,,,,,,-98646.0,,,,,,,,,,,,,,,,,,,10000000.0,
2017-06-30,2017-08-11,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,9687.0,,,,,2900.0,,,,,,,,,,,2381.0,2381.0,,,101.0,101.0,,,,,,,,,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,69600.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40208.0,,0.0,,,,,,,,,,,,,,,,,,19107.0,,0.0,18468.0,0.0,,-19856.0,0.0,,,,,,,,,,,1388.0,,,,,,,,2280.0,,2280.0,,,,,,2381.0,119495.0,,,,,,,,,,,-19856.0,,,-1388.0,,,,18468.0,-18468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130014.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-117114.0,,,,,,,,,,,,,,,,,,,10000000.0,
2017-09-30,2017-11-14,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,7189.0,,57.0,,,4303.0,,,,,,,,,,,2377.0,2377.0,,,60.0,346857.0,,,,,,,,,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,69600.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70358.0,,-0.03,,,,,,,,,,,,,,,,,,,,,97313.0,0.0,,-251704.0,0.0,,,,,,,,,,,33117.0,,,,,,,,2260.0,,2260.0,,,12579.0,,,2377.0,147147.0,,,,,,,,,,,-251704.0,,,-21917.0,,,,229787.0,-229787.0,,,,,,,,,,,,,,,,,,,,,,,0.0,11200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8368.0,,,,,,,,71119.0,-159073.0,,0.0,40408.0,,,,,,,,,,,,,,,,,,,,,,,,,-144770.0,,,,,,,,,,,,,,,,,,,9906618.0,
2017-12-31,2018-07-13,10-K,Brain Scientific Inc.,BRSF,CIK0001662382,USD,53704.0,,19148.0,0.0,,445.0,,321522.0,,,,2131.0,,,0.0,44726.0,4735.0,234375.0,310012.0,308500.0,,,13.0,297528.0,254747.0,,250000.0,47528.0,,,234375.0,0.0,,0.001,200000000.0,9906526.0,9906526.0,9907.0,,,,,1057595.0,0.0,1160.0,,,,,122615.0,,,,,,,,0.0,0.0,326330.0,,326330.0,0.0,,445.0,,445.0,,,,,,,34252.0,,-0.08,,0.0,0.21,0.2661,,0.0561,,,,,,,,,,,,,,,395838.0,0.0,,-958282.0,0.0,0.0,43946.0,0.0,,,0.0,-1160.0,,6494.0,10972.0,97687.0,,,,2591.0,,,,2260.0,,0.0,,,73840.0,,1220693.0,310012.0,1208073.0,,,,,,,,1130347.0,-1957.0,-873643.0,-958282.0,,,-53082.0,,50000.0,,905200.0,-905200.0,,,,,,,,,,,,,,,2655000.0,,,,,,,,2600.0,47205.0,17582.0,62522.0,12620.0,,,30025.0,,,0.0,,1957.0,0.001,10000000.0,0.0,0.0,0.0,10972.0,,,100000.0,1015000.0,,,50000.0,0.0,,57404.0,,,1512.0,,1200.0,,34653.0,289586.0,-1242110.0,1241.0,0.0,88532.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,-910681.0,,0.0,,,,,,,,100000.0,,,,,,,,,12240144.0,
2018-03-31,2018-08-07,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,22411.0,,,,,238.0,,,,277.0,,,0.0,19382.0,,,2260.0,2260.0,,,0.0,114950.0,-182578.0,,250000.0,,,,,0.0,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,,,,69600.0,0.0,,,,,,,,,,,,,,,,,,,,,161.0,,160.0,,,,,,,86166.0,,-0.03,,,,,,,,,,,,,,,,,,,,,142836.0,0.0,,-313424.0,0.0,0.0,55610.0,0.0,,,100.0,0.0,,-8696.0,-5522.0,43652.0,,,,0.0,,,,2260.0,,2260.0,,0.0,20312.0,,,2260.0,178177.0,,,,,,,,58868.0,0.0,-241446.0,-313424.0,,,-36092.0,,,,277332.0,-277332.0,,,,,,,,,,,,,,,,,,,,,,,,7560.0,,,,,,,,,,,0.0,,,,,,,,,,43120.0,,,,50000.0,,58817.0,,,,,,,34252.0,36906.0,-186155.0,,0.0,18461.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-1223828.0,,0.0,,,,,,,,,,,,,,,,,9906618.0,
2018-06-30,2018-08-14,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,,,5253.0,,,,,94127.0,,,,513.0,,,,,,,2260.0,2260.0,,,0.0,39679.0,,,250000.0,,,,,0.0,,0.001,50000000.0,10000000.0,10000000.0,10000.0,,-266243.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16448.0,,-0.02,,,,,,,,,,,,,,,,,,,,80296.0,120389.0,0.0,,-266243.0,0.0,,,,,,,,,,,40639.0,,,,,,,,2260.0,,2260.0,,,16014.0,,,2260.0,21701.0,,,,,,,,,,,-266243.0,,,-30013.0,,,,236230.0,-236230.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60901.0,,,,,,,,26312.0,-123568.0,,0.0,12614.0,,,,,,,,,,,,,,,,,,,,,,,,,-1489558.0,,,,,,,,,,,,,,,,,,,14678500.0,
2018-09-30,2018-11-19,10-Q,Brain Scientific Inc.,BRSF,CIK0001662382,USD,172926.0,,,,,,,2592110.0,,,,1814.0,,,,,,,584526.0,583502.0,,,,550394.0,,,250000.0,300394.0,0.4,,402250.0,0.0,3500000.0,0.001,200000000.0,19182632.0,19182632.0,19183.0,-441901.0,,,,0.0,0.0,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,50000.0,,-0.04,,,,,,,,,,,,,,,,,,,,,177616.0,0.0,,-441901.0,0.0,,,,,,,,,,,74076.0,,,,,,,,,,26650.0,,,8151.0,,236911.0,584526.0,228033.0,,,,,,,,,,,-441901.0,,,-74076.0,,,,367825.0,-367825.0,,,,,,,,,,,,,,,,13985.0,6172.0,6480.0,1333.0,,,,0.0,0.0,13985.0,5107.0,8878.0,,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,6458.0,,,,,,,,,,87755.0,,,1024.0,,,,,56110.0,-2263678.0,,0.0,38193.0,,,,,,,,,,,,,,,,,,,,,0.04,,0.02,,347615.0,,,70000.0,,,,,,3290.0,,,,,,,,,,10908049.0,
