end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesReservedForFutureIssuance,CostsAndExpenses,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtDefaultShorttermDebtAmount,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentConvertibleInterestExpense,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFinanceCostsCurrentGross,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DepositsAssetsNoncurrent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetFairValueGrossLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsCommonStock,DividendsCommonStockCash,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DividendsPreferredStockStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EscrowDeposit,ExcessStockSharesIssued,ExplorationAndProductionCosts,ExtinguishmentOfDebtGainLossIncomeTax,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfProperty,GainLossOnInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossBeforeGainOrLossOnSaleOfPropertiesExtraordinaryItemsAndCumulativeEffectsOfAccountingChanges,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromEquityMethodInvestments,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInLoansDeferredIncome,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InducedConversionOfConvertibleDebtExpense,InterestExpense,InterestExpenseDebtExcludingAmortization,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LandAndLandImprovements,LateFeeIncomeGeneratedByServicingFinancialAssetsAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LifeSettlementContractsInvestmentMethodCarryingAmount,LineOfCreditFacilityIncreaseAccruedInterest,LitigationSettlementAmount,LitigationSettlementInterest,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LossOnSaleOfInvestments,MarketingAndAdvertisingExpense,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncontrollingInterestInVariableInterestEntity,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,OilAndGasProductionExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAmortizationOfDeferredCharges,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherExpenses,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherNotesPayableCurrent,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireLandHeldForUse,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionAmount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanOriginations1,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPartnershipContribution,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockPlans,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RecapitalizationCosts,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfSubordinatedDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockOptionPlanExpense,UtilitiesOperatingExpenseImpairments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,AccruedBonusesCurrent,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,Deposits,InvestmentOwnedBalancePrincipalAmount,LossContingencyDamagesPaidValue,ManagementFeeExpense,ProvisionForLossOnContracts
2009-04-30,2009-08-13,10-K,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2670316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2670316.0,,,,,,,,,,,,,,,,,,,,,,540720.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-30,2010-08-13,10-K,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1898762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1898762.0,,,,,,,,,,,,,,,,,,,,,,-251688.0,-251688.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-09-20,10-Q,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,,,,,,,,,,,,,,,,,,,,,,,,4126.0,,,3812.0,,,,,,,,,,,,,,,,,,,521931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.0,,,,,,,,,,,,,,,-0.09,,,,,,,,,,,,,,,,,128955.0,,,,,,,,,,,,,129035.0,,,21736.0,,,,,,,,,,10001.0,,,36340.0,,,,,,,,,,162096.0,,,,,,,,,,,,,,,,,,,,,415098.0,-15325.0,-395961.0,-452383.0,-105888.0,,,,-36340.0,,,,,,,,-521931.0,,,,,,,,,,,,,,,,,15325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,172286.0,-558271.0,,,,,,4649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,2011-01-10,10-Q,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0,,,,,,,,,,,,,,,,,,,,,,1108596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.0,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,,,,,305953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36563.0,,,,,,,,,,175699.0,,,,,,,,,,,,,,,,,,,,,,,,-890251.0,-254908.0,,,,-36563.0,,,,,,,,-1108596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428471.0,-1145159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,2011-03-17,10-Q,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,,,,,,,,,,,,,,,,,,,,,,,,69474.0,,,,,,,,,,,,,,,,,,,,,,722589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.0,,,,,,,,,,,,,,,-0.07,,,,,,,,,,,,,,,,,110015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91386.0,,,,,,,,,,153608.0,,,,,,,,,,,,,,,,,,,,,,,,-723230.0,-102096.0,,,,-102737.0,,,,,,,,-722589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174406.0,-825326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,2011-08-11,10-K,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,520788.0,,,35818.0,,,143523.0,,,,,9285280.0,,538727.0,,,,,,1830000.0,331586.0,253059.0,,118059.0,,,117745.0,,,,,0.001,300000000.0,11165761.0,11165761.0,,111657.0,,,,,,,75265.0,,5411407.0,,,,,,,,,,,,,,,649735.0,,0.0,,,,48822.0,,,,,10000.0,,6741.0,,,,,,,10616451.0,-10685.0,,,,,,,-0.42,,,,135000.0,,,,,,,,2592023.0,,,,11351.0,762372.0,,,-3640923.0,,,,,,,,,,294423.0,,,298125.0,,,,-48822.0,,,,,,65795.0,,,810188.0,,,365288.0,,,,,,165000.0,532504.0,,,1663020.0,331586.0,1639458.0,,,,,,,,,,,,,-111920.0,-282651.0,,1460350.0,-853987.0,-488618.0,-3466111.0,-174812.0,,,,1770484.0,,,,309312.0,,,,-5411407.0,,,,,,,,,,,,,290000.0,,1830000.0,,22599.0,,,23562.0,,,,,,,,1130602.0,,,1424900.0,1000000.0,,,,,,,,,,3010.0,,1170959.0,-3640923.0,,,19705.0,,,1688346.0,,-10616451.0,,,,,,,,,,,,,,-1331434.0,-1331434.0,1000000.0,,,,,,165000.0,,,,1830000.0,,,,,,,,,,,,,
2011-07-31,2011-09-08,10-Q,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,449713.0,,,19839.0,,,573840.0,,,,,9599496.0,,514360.0,,,,,,213668.0,222144.0,138573.0,,1921.0,,,-116138.0,,,,,0.001,300000000.0,11165761.0,11165761.0,,111657.0,,,,,,,486287.0,,532335.0,,,,,,,,,,,,560827.0,,,388713.0,,,,,,46322.0,,,,,14696.0,,1234.0,,,,,,,,,,,,,35685.0,,-0.1,,,,135000.0,,,,,,,,,,,,,113931.0,,,,,,,,,,,,,-55096.0,,,120435.0,,-4696.0,,2500.0,,,,,,,,,560827.0,,,,,,,,,,127220.0,,,2332524.0,222144.0,2292282.0,,,,,,,,,,,,,-134148.0,,,420000.0,-217750.0,-318388.0,-1070934.0,-22228.0,,,,-560827.0,,,,290000.0,,,,-532335.0,,,,,,,,,,,,,640000.0,,213668.0,,4082.0,,,40242.0,,,,,,,,,,,160000.0,260000.0,,,,,,,,,,,,76282.0,-1093162.0,,,22553.0,,,,,-11687385.0,,,,,,,,,,,,,,,-2110380.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,2011-12-14,10-Q,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,338656.0,,,14930.0,,,675463.0,,,,,10162602.0,,,,,,,,718786.0,120818.0,52828.0,,1921.0,,,,,,,,0.001,300000000.0,12834513.0,12834513.0,,128345.0,,,,,,,856370.0,,1220241.0,,,,,,,,,,,,608182.0,,,6130.0,,,,,,33822.0,,,,,14696.0,,1161.0,,,,,,,13462682.0,,,,,,,,-0.15,,,,,,,,,,,,,,,,,289669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608182.0,,,,,,,,,,120351.0,,,3483478.0,120818.0,3443205.0,,,,,,,,,,,,1075.0,-190925.0,,,,,,-1775297.0,-56777.0,,,,-611833.0,,,,290000.0,,,,-1220241.0,,,,,,,,15000.0,,,,,1230296.0,,,,,,,40273.0,,,,,,,,,,,,,,,,,,,,,,,,88380.0,-1832074.0,,,19472.0,,,,,,,,,,,,,,,,,,,-3558306.0,-3362660.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,2012-03-16,10-Q,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,448282.0,,,8033.0,,,676181.0,,,,,10703554.0,,,,,,,,,89620.0,25349.0,,10349.0,,,,,,,,0.001,45000000.0,15867806.0,15867806.0,,158678.0,,,,,,,820626.0,,351568.0,,,,,,,,,,,,,,,123124.0,,,,,,31322.0,,,,,14696.0,,1219.0,,,,,,,14112546.0,,,,,,,,-0.05,,,,,,,,,,,,,,,,,120061.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,264462.0,,,,,,,,,,120051.0,,,3528603.0,89620.0,3488277.0,,,,,,,,,,,,805.0,-210544.0,,,,,,-649864.0,-19619.0,,,,-317915.0,,,,290000.0,,,,-351568.0,,,,,,,,15000.0,,,,,1405688.0,,,,,,,40326.0,,,,,,,,,,,,,,,,,,,,,,,,110237.0,-669483.0,,,18253.0,,,,,,,,,,,,,,,,,,,-3438983.0,-3438983.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-30,2012-08-13,10-K,MMEX RESOURCES CORPORATION,MMEX,CIK0001440799,USD,,,419486.0,,8033.0,8033.0,,,536603.0,982877.0,,-7339.0,,16751775.0,,1719839.0,,10000.0,,,,932454.0,7527924.0,179667.0,,163673.0,,,45614.0,,,,,0.001,300000000.0,45269055.0,45269055.0,,452690.0,,,558181.0,,,103619.0,75000.0,,3201167.0,,,,,,,,,,,,,,,0.0,,585367.0,,10000.0,10000.0,28822.0,,1643014.0,,,14696.0,4832.0,4832.0,,,,,,,16780717.0,,,110685.0,,,,,-0.35,,,,5994.0,,1894.0,,0.0,2.94,0.0085,-3652.0,,12295.0,,-20385.0,3652.0,662466.0,932454.0,-12295.0,-6342587.0,,,,,,,,,-780316.0,-65485.0,,,529472.0,,,,,,,,-4696.0,-27785.0,-5994.0,,,3105088.0,,,,,,,92986.0,,195248.0,509347.0,,1200000.0,6876128.0,7527924.0,5771077.0,,7287705.0,,,,,,2465732000.0,-1360681000.0,1105051000.0,12295.0,,-290241.0,,,6726517.0,-5103267.0,-1577636.0,-6164266.0,-178321.0,,,,-3141420.0,,,,290000.0,290000.0,,,-3201167.0,,,-1643014.0,446274.0,,,-5994.0,10000.0,,,,,300000.0,,5232454.0,,5813.0,,,40418.0,,,,,,,,135000.0,5206517.0,,2660000.0,360000.0,,,,,,,,,,,,1090174.0,-6342587.0,,24373.0,17034.0,,,1500000.0,,-16780717.0,,,,,195248.0,,,2000000.0,,,,,0.35,651796.0,651796.0,,,,,,,,,,34491.0,932343.0,,,,17833979.0,,,,,,,,,
