end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayable,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerAssetNetCurrent,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnusedBorrowingCapacityAmount,DecreaseInRestrictedCash,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredFinanceCostsCurrentNet,DeferredIncomeCurrent,DeferredRentAssetNetCurrent,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncreaseInRestrictedCash,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryNoncurrent,InventoryRawMaterials,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionInventoryAcquired1,NonoperatingIncomeExpense,NotesIssued1,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherInventory,OtherInventoryNoncurrent,OtherLiabilities,OtherLiabilitiesCurrent,OtherLoansPayableLongTerm,OtherNoncashExpense,OtherResearchAndDevelopmentExpense,PaymentForIncentiveFee,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfDistributionsToAffiliates,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PercentageOfFIFOInventory,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromFinancingRevenueReceivedUnderLeases,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromShortTermDebt,ProceedsFromStockPlans,ProductionRelatedImpairmentsOrCharges,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RepaymentsOfConvertibleDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShortTermBorrowings,StandardProductWarrantyAccrual,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedDuringPeriodValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2009-04-30,2009-06-16,10-K,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17187.0,17187.0,,,,,,,,,,,,,,,,
2010-04-30,2010-06-15,10-K,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,,,,,,,,,,,,,,,,,,,,7133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7428.0,7428.0,,,,,,,,,,,,,,,,
2010-07-31,2010-09-01,10-Q,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,,,,,,,,,,,,,,,,,,,,6788.0,-345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,4410.0,,,-4410.0,,-4410.0,,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,-3845.0,,4410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357830.0
2010-10-31,2010-11-19,10-Q,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,,,,,,,,,,,,,,,,,,,,3906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2317.0,,,2317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357830.0
2011-01-31,2011-02-14,10-Q,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,,,,,,,,,,,,,,,,,,,,11728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2078.0,,,-2078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357830.0
2011-04-30,2011-06-24,10-K,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,100.0,100.0,,13554.0,,,,,,192425.0,,,,,,,10223.0,,,,9674.0,2541.0,,,,,0.001,100000000.0,3357830.0,3357830.0,3358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199214.0,,,0.0,,,,,10859.0,,,-10859.0,,-10859.0,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13654.0,10223.0,,,,,,,,,,,,,,,13500.0,,-10959.0,-10859.0,-10859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,549.0,,,,,,,,,13500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3431.0,-3431.0,,,,,,,,,,,,,,3357830.0,,
2011-07-31,2011-09-07,10-Q,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,100.0,,,13554.0,,,,,,192425.0,,,,,,,5873.0,,,,5324.0,-4350.0,,,,,0.001,100000000.0,3357830.0,3357830.0,3358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203564.0,,,0.0,,,,,4350.0,,,-4350.0,,-4350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13654.0,5873.0,,,,,,,,,,,,,,,,,-4350.0,,-4350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7781.0,,,,,,,,,,,,,,,3357830.0,,3357830.0
2011-10-31,2011-12-09,10-Q,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,200.0,,,13929.0,,,,,,192425.0,,,,,,,3937.0,,,,3388.0,,,,,,0.001,100000000.0,3357830.0,3357830.0,3358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205975.0,,,0.0,,,,,2411.0,,,-2411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14129.0,3937.0,,,,,,,,,,,,,,,,,,,-2411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10192.0,,,,,,,,,,,,,,,3357830.0,,3357830.0
2012-01-31,2012-02-16,10-Q,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,100.0,,13929.0,,,,,,192425.0,,,,,,,1889.0,,,,,,,,,,0.001,100000000.0,3357830.0,3357830.0,3358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207923.0,,,0.0,,,,,1948.0,,,-1948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14029.0,1889.0,,,,,,,,,,,,,,,,,,,-1948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357830.0,,3357830.0
2012-04-30,2012-06-14,10-K,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,1700.0,,13929.0,,,,,,192425.0,,,,,,,1541.0,,,,992.0,-8682.0,,,,,0.001,100000000.0,3357830.0,3357830.0,3358.0,,,,,,,,,,,,,,,,,,,,,,,,,22234.0,,,,,,,22234.0,,,209871.0,,,0.0,,,,,8642.0,,,8642.0,,-10657.0,,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15629.0,1541.0,,,,,,,,,,,,,,,375.0,,-9057.0,-10657.0,-10657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,549.0,,,,,,,,,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14088.0,-14088.0,,,,,,,,,,,,,,3357830.0,,
2012-07-31,2012-08-31,10-Q,"GREENKRAFT, INC.",GKIT,CIK0001398529,USD,,,1950.0,,17929.0,,,,,,192425.0,,,,,,,1393.0,,,,992.0,-148.0,,,,,0.001,100000000.0,3357830.0,3357830.0,3358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214269.0,,,0.0,,,,,4398.0,,,-4398.0,,-4398.0,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19879.0,1393.0,,,,,,,,,,,,,,,4000.0,,-4148.0,-4398.0,-4398.0,,,,,-4398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,,,549.0,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18486.0,,,,,,,,,,,,,,,3357830.0,,
