end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayable,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsPayableOtherCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquiredFiniteLivedIntangibleAssetAmount,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfAcquiredIntangibleAssets,AmortizationOfAcquisitionCosts,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleAtCarryingValue,AssetsNoncurrent,BuildingsAndImprovementsGross,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,CapitalLeaseObligations,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInDiscontinuedOperationsInvestingActivities,CashProvidedByUsedInDiscontinuedOperationsOperatingActivities,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConstructionInProgressGross,CostDepreciationAmortizationAndDepletion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CustomerAdvancesAndDeposits,CustomerAdvancesCurrent,DebtInstrumentInterestRateStatedPercentage,DeferredRevenue,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DevelopmentCosts,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DueFromOtherRelatedParties,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyExchangeRateTranslation,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossRealized,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfOtherAssets,GainLossOnDispositionOfProperty,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfProperties,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,GrantsReceivable,GrossProfit,GroundLeasesAccumulatedAmortization,GroundLeasesGross,GroundLeasesNet,ImpairmentChargeOnReclassifiedAssets,IncomeLossAttributableToNoncontrollingInterest,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,LoansPayable,LoansPayableCurrent,LoansReceivableNet,LongTermDebt,LongTermLoansPayable,LossOnSaleOfInvestments,MachineryAndEquipmentGross,MarketableSecuritiesRealizedGainLoss,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncurrentAssets,NonoperatingIncomeExpense,NotesReceivableNet,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OtherAssets,OtherAssetsMiscellaneous,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherCommitment,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherDepreciationAndAmortization,OtherExpenses,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,PaymentsForLoans,PaymentsForProceedsFromLoansReceivable,PaymentsForPurchaseOfOtherAssets,PaymentsToAcquireHeldForSaleRealEstate,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireLoansReceivable,PaymentsToAcquireOtherRealEstate,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstateHeldForInvestment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidTaxes,ProceedsFromCollectionOfLoansReceivable,ProceedsFromLoans,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfLoansReceivable,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfOtherInvestments,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,RealEstateInvestments,RecoveryOfDirectCosts,RegulatedOperatingRevenue,RelatedPartiesAmountInCostOfSales,RelatedPartyCosts,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RelatedPartyTransactionRevenuesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RestrictedCashEquivalentsCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RevenueFromRelatedParties,Revenues,SalesRevenueGoodsGross,SalesRevenueNet,SellingExpense,ShareBasedCompensation,SharesIssued,SharesOutstanding,ShippingHandlingAndTransportationCosts,ShortTermBankLoansAndNotesPayable,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,TangibleAssetImpairmentCharges,TaxesPayable,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,TreasuryStockValue,ValueAddedTaxReceivable,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2010-04-30,2010-07-29,10-K,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10416522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-09-14,10-Q,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17265.0,,,,,,,,,,,,,,11331933.0,,,,915411.0,,,,,,,,,,,-183123.0,,,,,,,1792142.0,,,,,,,,,370843.0,,,,,,11450.0,,,,,,,,,,,0.0,,,76988.0,,,,,,,,,,,,,,,,,,,704470.0,,538413.0,,,,,33389.0,-432770.0,-308928.0,,,-337312.0,,0.0,-123842.0,-123842.0,0.0,67554.0,-461154.0,-5005.0,,,,,,-251665.0,,848221.0,,16956.0,,1806.0,,-3290.0,,,,1782.0,,40512.0,,,,,,,,-33048.0,,,,,,,,,,,,,,,,,,,,9763.0,,58750.0,,,,,,,,,,,,,,,793369.0,,112449.0,,-67395.0,,793369.0,,-466159.0,,,,,,10827.0,,,886552.0,-348139.0,,,,,,,,283036.0,,,,,,,,,,1064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112449.0,,,,,-67395.0,,,,,,,,,,,,,,,,,,,,,103539.0,2330555.0,,2227016.0,114528.0,,,,,,,,,,,,,,,,,,,,,,,3674716.0,,,,,,162528162.0
2010-10-31,2010-12-15,10-Q,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12115061.0,,,,,,,,,,,,,,,95374.0,,,,,,,1875606.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,736812.0,,425455.0,,,,,30666.0,-442941.0,-442497.0,,,-468081.0,,0.0,-444.0,-444.0,0.0,28413.0,-468525.0,-5082.0,,,,,,,,,,,,,,3344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8434.0,,,,,,,,,,,,,,,,,,,,,,,,,-473607.0,,,,,,14459.0,,,907995.0,-482540.0,,,,,,,,568981.0,,,,,,,,,,2681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25851.0,2301061.0,,2275210.0,142770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155595888.0
2011-01-31,2011-03-17,10-Q,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103524.0,,,,,,,,,,,,,,,-2744464.0,,,,,,,2016771.0,,,,,,,,,,,133.0,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,1173200.0,,,,,,,2152270.0,,429824.0,,,,,142838.0,-2955162.0,,,,-3108087.0,,-0.02,,,0.0,47787.0,-3108087.0,10087.0,,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13019.0,,,,,,,,,,,,,,,,,,,,,,,,,-3098000.0,,,,,,15241.0,,,3553152.0,-3123328.0,,,,,,,,353536.0,,,,,,,,,,2089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193373.0,2446595.0,,2253222.0,179895.0,,,,,,,,,,,,,,,,,,,,,,,3674716.0,,,,,,155595888.0
2011-04-30,2011-07-29,10-K,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,2495776.0,,,,,,,,2080332.0,,204664.0,,,,,,4262044.0,,28390279.0,,,,,,,535808.0,,,52905.0,,,,33058682.0,16787606.0,,,,,,,,,10563413.0,,,,146891.0,-210.0,,,,,,,,,155523.0,-4812743.0,,,,,,,8130851.0,,,,,,,,,1467342.0,6165.0,-6165.0,5203.0,,11450.0,-124286.0,-135736.0,,,,,,,,,,-0.03,,,482977.0,,-224173.0,,,,,-1243481.0,,1180301.0,,,1173036.0,,,,,,,4733688.0,,1451780.0,,,,573130.0,339782.0,-4910292.0,,,,-5125788.0,,-0.03,124286.0,,0.0,147527.0,-5250074.0,,,,,,,-416443.0,,235734.0,,-56756.0,,25213.0,,,,,,32042.0,,1431626.0,,,,,,,-505260.0,106983.0,,,,2303112.0,,,,,,,,,,,3327914.0,,,,,48111.0,,183127.0,,33058682.0,2619330.0,,,,,505260.0,,,,,,2109028.0,536102.0,11528.0,112449.0,,-996164.0,,547630.0,,-5250074.0,,,,,,,505260.0,,6632234.0,-5180454.0,,,,,,,,1680812.0,,,,,,,-4472961.0,,,54666.0,,176781.0,,,,,390.0,,,,,,,,,,,,,,,62664.0,,43359.0,,,,,,,,,112449.0,,,39462.0,,-530156.0,13967964.0,,,,,,,,,473352.0,,,,,,,,-4477522.0,,,,9582631.0,,9109279.0,570718.0,,,,,,,,,28330324.0,30439352.0,,,,,,,,,,118351.0,,,,,26689391.0,,,,157261152.0
2011-07-31,2011-09-14,10-Q,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,2671754.0,,,,,,,,1903409.0,,235055.0,,,,,,4660383.0,,28732279.0,,,,,,,139509.0,,,13648.0,13648.0,,,32892781.0,16772296.0,,,,,,,,,10891434.0,,,,328021.0,,,,,,,,,,156523.0,-621980.0,,,,,,,2484590.0,,,,,,,,,364257.0,,,5203.0,,,,,,,,,,,,,-0.01,-0.01,-0.01,,149319.0,,,,,,,,,,,,,,,,,,,1251345.0,,363856.0,,,,,34579.0,-985740.0,-985740.0,,,-1020319.0,,-0.01,,,,,-1020319.0,,,,,,,628.0,,282795.0,,-27418.0,,-63850.0,,,,,,38748.0,,381396.0,,,-140391.0,,,,,-125855.0,,,,2320202.0,,,,,,,,,,,2975015.0,,,,,16229.0,,343000.0,,32892781.0,2732409.0,,,,,,,,,,,2074449.0,186148.0,,,,-7446.0,,186148.0,,-1020319.0,,,,,,16253.0,572012.0,,1400428.0,-1036572.0,,,,,,,,398339.0,,,,,,,,,,24.0,,,,16253.0,,,,,,,,,,,,,,,,,,190560.0,,4811.0,,,,,,,,,,,,,,-7446.0,13800283.0,,,,,,,,,221395.0,,,,,,850.0,,-5463262.0,,,221395.0,2848446.0,,2627051.0,149083.0,,,,,,,,,28085923.0,30160372.0,,,,,,,,,,55452.0,,,,,,156316287.0,,,156316287.0
2011-10-31,2011-12-15,10-Q,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,3271897.0,,,,,,,,2028933.0,,688870.0,,,,,,5040323.0,,30941122.0,,,,,,,,,,,,,,32562537.0,16872596.0,,,,-626125.0,,,,,7994101.0,,,,,,,,,,,,,,156856.0,-380454.0,,,,,,,2876034.0,,,,,,,,,,,,5203.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,674675.0,,,673931.0,,,,,,,482725.0,,691136.0,,,,,19679.0,-740715.0,-740715.0,,,-760394.0,,0.0,,,0.0,,-760394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336515.0,,,,,,,,,,,4282908.0,,,,,16264.0,,,,32562537.0,3305412.0,,,,,,,,,,,,,,,,,,,,-760394.0,,,,,,-40816.0,523699.0,,1410714.0,-719578.0,,,,,,,,379940.0,,,,,,,,,,-57080.0,,,,,-40816.0,,,,,,,,,,,,,,,,,1349213.0,,4873.0,,,,,,,,,,,,,,,13353426.0,,,,,,,,,692981.0,,,,,,,,-6881176.0,,,692981.0,3567170.0,,2874189.0,253314.0,,,,,,,,,29257125.0,29257125.0,,,,,,,,,,28312.0,,,,,,,,,156856137.0
2012-01-31,2012-03-19,10-Q,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,3079576.0,,,,,,,,1957852.0,,480626.0,,,,,,5190159.0,,31122422.0,,,,,,,,,,,,,,31562039.0,15627701.0,,,,-626125.0,,,,,242049.0,,,,,,,,,,,,,,157356.0,-1112374.0,,,,,,,2447666.0,,,,,,,,,,,,5203.0,,,,,,,,,3181016.0,,85271.0,,,-0.01,,,,,,,,,,,,,,,,,,,,,,1548942.0,,497868.0,,,,,,-1262210.0,,,,-1261037.0,,-0.01,,,0.0,,-1261037.0,-1173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336847.0,,,,,,,,,,,4034030.0,,,,,11344.0,,,,31562039.0,3235487.0,,,,,3508261.0,,,,,,,,,,,,,,,-1262210.0,,,,,,18981.0,36582.0,,1777886.0,-1280018.0,,,,,,,,149836.0,,,,,,,,,,7637.0,,,,,18981.0,,,,,,,,,,,,,,,,,2182383.0,,4902.0,,,,,,,,,,,,,,,13597491.0,,,,,,,,,697306.0,,,,,,,,-8143385.0,,,697306.0,2945534.0,,2248228.0,228944.0,,,,,,,,,28326552.0,28326552.0,,,,,,,,,,65437.0,,,,,,,,,157246247.0
2012-04-30,2012-07-30,10-K,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,4052598.0,,,,,,,,2370573.0,,550740.0,,,,-6254860.0,,5140265.0,,30445222.0,,,,,1000291.0,1000291.0,-195697.0,,0.0,73930.0,,,,31129141.0,12887135.0,,,7177694.0,,,,,,2958895.0,2958895.0,,,-7604518.0,,,,,,,,,,157356.0,-3517493.0,,,872864.0,,,,11017190.0,,,,,673931.0,,,,1334960.0,5203.0,-5203.0,,,,,,,,,0.0,,,79351.0,79351.0,-0.03,-0.03,-0.03,,234334.0,,,0.0,0.0,6.3,,,,673931.0,,,673931.0,,,,,,,4160616.0,,1914988.0,,,,,54258.0,-4341456.0,-3821627.0,54258.0,,-4395714.0,,-0.03,,,0.0,,-4395714.0,,3533.0,,1153000.0,-1493000.0,-202000.0,-133948.0,,1465745.0,,-336269.0,,-48089.0,-1899259.0,,,162383.0,162383.0,44196.0,,-867429.0,,,,,,,,-563063.0,,-1625110.0,,2298973.0,,,,,85441.0,,,,3871730.0,5014278.0,4305381.0,844327.0,,298221.0,,85441.0,,628131.0,,31129141.0,4205276.0,,,,,1962118.0,,,,11311505.0,,,-3949629.0,,78508.0,,-3967732.0,,-3949628.0,,-4395714.0,,,,,,,105906.0,,5736615.0,-3821627.0,,,,,,,,878221.0,,878221.0,,,,,-3463235.0,,-664731.0,-574087.0,,,,,,,-664731.0,,,,-1899259.0,,-626125.0,,,,,,,,,633522.0,,,185712.0,,-83875.0,,,,,,,,,,20278228.0,-1628060.0,14023368.0,1919665.0,,,,,,,,1451056.0,,,,,,200000.0,,-8818978.0,,,1451056.0,12932178.0,,11481122.0,902068.0,,,157356137.0,100000.0,,,,,26923865.0,26923865.0,,,,,,,,,,73327.0,73327.0,,,,26666666.0,157017324.0,,157017324.0,157017324.0
2012-07-31,2012-09-12,10-Q,"SUNWIN STEVIA INTERNATIONAL, INC.",SUWN,CIK0000806592,USD,,,4060546.0,,,,,,,,2304073.0,,941805.0,,,,,,5082736.0,,30965222.0,,,,-147133.0,783298.0,,-147133.0,,0.0,13862.0,13862.0,,,30648782.0,13942518.0,,,,,,,,,1449454.0,1449454.0,,,-1509441.0,,,,,,,,,,157356.0,-933865.0,,,,,,,2590425.0,,,,,,,,,398460.0,,,,,,,,,,,,,,66529.0,,-0.01,-0.01,-0.01,,-16706.0,,,,,6.31,,,,,,,,,,,,,,1242033.0,,657202.0,,,,,,-876336.0,-882386.0,,-870183.0,,,-0.01,,,,,-870183.0,-6153.0,6153.0,,,,,272506.0,,16339.0,,-388890.0,,-60940.0,,,,,,,,-274928.0,,-230271.0,,,,,-1718.0,-230271.0,,,,2280051.0,,,,,5737.0,,,,,,4573538.0,,,,,5737.0,,,,30648782.0,4138782.0,,,,,1852892.0,,,,,,,,,-12546.0,,-722858.0,,-757331.0,,-876336.0,,,,,,,40700.0,,1539588.0,-882386.0,,,,,,,,-57529.0,,,,,-57529.0,,,,,6466.0,,,,12203.0,,12203.0,,,,-828599.0,,,,,,,,,,,,864465.0,,,107459.0,,-12546.0,,107459.0,,,,,,,,,-828599.0,14426213.0,1915591.0,,,,,,,,1011079.0,,,,,,62604.0,,-9695314.0,,,1011079.0,3247627.0,,2236548.0,297555.0,,,157356137.0,,,,,,,26510000.0,,,,,,520000.0,,,,11707.0,11707.0,,,,26666666.0,157356137.0,157356137.0,157356137.0,157356137.0
