end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedBonusesCurrent,AccruedEmployeeBenefitsCurrent,AccruedEnvironmentalLossContingenciesCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNet,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossUnrealizedGainLoss,AvailableForSaleSecuritiesGrossUnrealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,BankruptcyClaimsAmountOfClaimsSettled,BankruptcyClaimsAmountPaidToSettleClaims,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashUninsuredAmount,CommitmentsAndContingencies,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,CostOfGoodsAndServicesSold,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DepreciationDepletionAndAmortization,DividendIncomeOperating,Dividends,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EntityWideRevenueMajorCustomerPercentage,EnvironmentalRemediationExpense,ExtinguishmentOfDebtGainLossNetOfTax,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestIncomeExpenseNet,InterestIncomeSecuritiesUSTreasury,InterestPaidNet,InventoryAdjustments,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtNoncurrent,LongTermNotesAndLoans,LongTermNotesPayable,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePaymentsUse,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherInventoryNetOfReserves,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForEnvironmentalLiabilities,PaymentsForLoans,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromLoanOriginations1,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SecuredLongTermDebt,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,SharePrice,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TransferOfFinancialAssetsAccountedForAsSalesAmountDerecognized,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredParValueMethod,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnSecurities,UnsecuredDebt,USGovernmentSecuritiesAtCarryingValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DividendsSharebasedCompensationStock
2009-02-28,2009-05-22,10-K,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.34,-0.34,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,2010-05-27,10-K,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8217000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-31,2010-07-14,10-Q,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,-157000.0,,,,,,,,,,,,1678000.0,,,,,,,,,,,,,,,,,,,50000.0,,,,,0.07,,0.06,,,,,,,,,,,,,,,,445000.0,,,,158000.0,0.07,0.06,,3000.0,,,44000.0,241000.0,,,175000.0,50000.0,,64000.0,,,13000.0,-10000.0,,,11000.0,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-313000.0,156000.0,155000.0,,,153000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000.0,,,,,,,,,,,0.0,,,,,,,2123000.0,,292000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474771.0,,2263775.0,
2010-08-31,2010-10-12,10-Q,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609000.0,,,,,,,,,,,,,,,,,,,,,,,,0.19,,0.18,,,,,,,,,,,,,,,,677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,437000.0,,,431000.0,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,2286000.0,,246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466310.0,,2263775.0,
2010-11-30,2011-01-07,10-Q,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561000.0,,,,,,,,,,,,,,,,,,,,,,,,0.14,,0.13,,,,,,,,,,,,,,,,720000.0,,,320000.0,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,316000.0,0.0,,320000.0,,,,,,,,,,,,,,,,,,,,,,,-1000.0,,,,,,,,,,,,,,,,,,,,,,,,2281000.0,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466310.0,,2263775.0,
2011-02-28,2011-05-23,10-K,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,307000.0,937000.0,,,,,,726000.0,,,,,2735000.0,-17000.0,,2000.0,,11783000.0,11014000.0,,,,,,,,,,,,,,,,,539000.0,139000.0,,,0.0,,0.01,10000000.0,2266775.0,2266775.0,23000.0,,,6369000.0,,,,102000.0,,,,,,,,,,,,,,,212000.0,,,,,0.56,,0.51,,,,,,,,30000.0,,,,,,,,2564000.0,0.57,0.52,1273000.0,,,,,12000.0,,,41000.0,252000.0,,,63000.0,222000.0,,,,,-6000.0,-10000.0,,,,,,,21000.0,,,,,,3031000.0,,,,,,,,,,,2303000.0,11783000.0,2165000.0,138000.0,,,,2000.0,-1107000.0,1244000.0,1261000.0,0.0,,1282000.0,,,,,,,,,,,,,,,,46000.0,,,,,,,,,,,,,374000.0,0.01,500000.0,0.0,0.0,,102000.0,,,,,2000.0,,,723000.0,,6722000.0,,8933000.0,,1282000.0,,,,1418000.0,463760.0,0.765,,,9480000.0,9480000.0,,,,2000.0,,,,,,,173287.0,,,,,,,6334000.0,,,2458467.0,,2264022.0,
2011-05-31,2011-07-07,10-Q,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,363000.0,865000.0,,,,,,782000.0,,,,,2736000.0,208000.0,,2000.0,,12179000.0,11456000.0,,,,,,,,,,,,,,,,,885000.0,346000.0,,,,,0.01,10000000.0,2267775.0,2267775.0,23000.0,,,1649000.0,,,,141000.0,,,,,,,,,,,,,,,58000.0,,,,,0.11,,0.1,,,,,,,,,,,,,,,,523000.0,0.11,0.1,255000.0,255000.0,0.11,0.1,,4000.0,,,127000.0,-72000.0,,56000.0,39000.0,85000.0,,56000.0,,,2000.0,0.0,,50000.0,50000.0,,,,7000.0,,,,,,3116000.0,,,,,,,,,,,2447000.0,12179000.0,2309000.0,138000.0,,,,1000.0,-114000.0,459000.0,251000.0,,,248000.0,,,,,,,,,,,,,,,,48000.0,,,,,,,,,,,,,10000.0,0.01,500000.0,0.0,0.0,,152000.0,,,,,1000.0,,,675000.0,,6973000.0,,2172000.0,,275000.0,,,,,,,,,9732000.0,,,,,,,,,,,,173287.0,,,,,,,6438000.0,,,2487895.0,,2266918.0,
2011-08-31,2011-10-11,10-Q,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,313000.0,796000.0,,,,,,454000.0,,,,,2736000.0,,,2000.0,13500.0,12217000.0,11517000.0,,,,,,,,,,,,,,,,,778000.0,,,,0.0,,0.01,10000000.0,2267775.0,2267775.0,23000.0,,,1461000.0,,,,135000.0,,,,,,,,,,,,,,,,,,,,0.19,,0.18,,,,,,,0.47,,,,,,,,,667000.0,,,442000.0,,,,,3000.0,,,,,,,,,,,,,,,,,,222364.0,,,4000.0,,,,,,3177000.0,,,,,,,,,,,2046000.0,12217000.0,1918000.0,128000.0,,,,,,,439000.0,4000.0,,438000.0,,,,,,,,,,,,,,,,45000.0,,,,,,,1000.0,,,,,,,0.01,500000.0,0.0,0.0,,132000.0,,,,,,,,655000.0,,7412000.0,2128000.0,2128000.0,,229000.0,,,,,,,,,10171000.0,,,,,,,,,,,,173287.0,,,,,,,6634000.0,,,2490139.0,,2267775.0,
2011-11-30,2012-01-13,10-Q,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,227000.0,943000.0,,,,,,,,,,,2736000.0,,,2000.0,13500.0,12224000.0,11459000.0,,,,,,,,,,,,,,,,,732000.0,,,,,,0.01,10000000.0,2267775.0,2267775.0,23000.0,,,1729000.0,,,,101000.0,,,,,,,,,,,,,,,,,,,,0.04,,0.04,,,,,,,0.61,,,,,,,,,383000.0,,,98000.0,,,,,5000.0,,,,,,,,,,,,,,,,,,221679.0,,,0.0,,,,,,2965000.0,,,,,,,,,,,1960000.0,12224000.0,1832000.0,128000.0,,,,,,,93000.0,8000.0,,90000.0,,,,,,,,,,,,,,,,45000.0,,,,,,8000.0,8000.0,,,,,,,0.01,500000.0,0.0,0.0,,,,,,,,,,720000.0,,7505000.0,2112000.0,2112000.0,,293000.0,,,,,,,,,10264000.0,,,,,,,,,,,,173287.0,,,,,,,6697000.0,,,2489454.0,,2267775.0,
2012-02-29,2012-05-29,10-K,"SOLITRON DEVICES, INC.",SODI,CIK0000091668,USD,279000.0,770000.0,7000.0,,510000.0,13000.0,17000.0,552000.0,,2134000.0,,,2736000.0,130000.0,,95000.0,13500.0,12213000.0,11493000.0,,,6614000.0,6614000.0,,,,,,,,,,,,,985000.0,446000.0,,,,,0.01,10000000.0,2267775.0,2267775.0,23000.0,746000.0,,6460000.0,,,,25000.0,1219000.0,5640000.0,690000.0,0.0,0.0,5572000.0,,494000.0,,35000.0,1219000.0,5640000.0,,0.0,203000.0,,,,,0.33,,0.3,0.022,0.34,-0.34,,0.022,,0.52,2000.0,,,,,,,,1839000.0,0.33,0.3,763000.0,,,,,17000.0,,,-28000.0,-167000.0,,-174000.0,-77000.0,-49000.0,,,,,3000.0,-10000.0,,-31000.0,,221522.0,,,13000.0,,2051000.0,625000.0,46000.0,5033000.0,2982000.0,1525000.0,1118000.0,2883000.0,1818000.0,,,,,,,1986000.0,12213000.0,1858000.0,128000.0,,,,1000.0,-431000.0,876000.0,746000.0,8000.0,,744000.0,,,,,,,,,,,,,,,5000.0,49000.0,,,,,,,,,,,,,151000.0,0.01,500000.0,0.0,0.0,142000.0,,,,,,1000.0,,2805000.0,671000.0,,7468000.0,8299000.0,8299000.0,,1095000.0,,,0.0,1099000.0,462760.0,0.765,,,10227000.0,10227000.0,,-1000.0,,1000.0,,,,,,,173287.0,,,,,,,,,,2489082.0,,2267560.0,
