end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionExpenseIncludingAssetRetirementObligations,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedRoyaltiesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccumulatedCapitalizedInterestCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesIncurred,Assets,AssetsCurrent,AssetsNet,BuildingsAndImprovementsGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CertificatesOfDepositAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerAssetNet,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxLiabilities,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DividendsPreferredStock,DividendsPreferredStockCash,DraftsPayable,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,EmployeeRelatedLiabilitiesCurrent,EntityWideRevenueMajorCustomerAmount,EntityWideRevenueMajorCustomerPercentage,ExplorationExpense,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FederalIncomeTaxExpenseBenefitContinuingOperations,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfProperty,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfInvestments,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepletion,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsForeign,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToContingentlyIssuableShares,InterestAndOtherIncome,InterestCostsCapitalized,InterestCostsIncurredCapitalized,InterestExpense,InterestPaid,InterestPaidNet,InventoryGross,InventoryNet,InventoryWriteDown,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditAssumed1,LineOfCreditFacilityCollateralFeesAmount,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,MachineryAndEquipmentGross,MineReclamationAndClosingLiabilityNoncurrent,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableToBank,NotesPayableToBankCurrent,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseContingentRentals,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherCostOfOperatingRevenue,OtherGeneralExpense,OtherIncome,OtherLongTermNotesPayable,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherReceivables,PayablesToCustomers,PaymentsForDeposits,PaymentsForProceedsFromPreviousAcquisition,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockDividends,PreferredStockDividendsPerShareCashPaid,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PremiumsReceivableAllowanceForDoubtfulAccountsPeriodIncreaseDecrease,ProceedsFromBankDebt,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyHeldForSale,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProductionCosts,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,ProvisionForDoubtfulAccounts,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RefiningAndMarketingCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfBankDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCashAndInvestmentsNoncurrent,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SalariesAndWages,SalariesWagesAndOfficersCompensation,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,SubordinatedBorrowingInterestRate,TaxesPayableCurrent,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-03-30,10-K,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783498.0,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-30,10-K,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,180613.0,126765.0,,,,,,,,,,,,,,,,3734294.0,,0.0,,,300000.0,,,,,,0.0,,,,,,,,,,,,,,,,,262452.0,,,,,48649.0,,,,-0.01,,-0.01,,,,,,,,,,,,,37072.0,,,,,,,,49100.0,,49100.0,,,,532744.0,369046.0,,,,,,,-294843.0,0.0,,,,,,,,,,,,,,-116729.0,-92876.0,,,,7581.0,-22446.0,4429.0,-88219.0,,,31764.0,0.0,0.0,,,-6748.0,,,,,,5605.0,5605.0,,,,,0.0,39000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1075767.0,-590815.0,-358187.0,-294843.0,-343492.0,-58657.0,,,,,605232.0,-236186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,597563.0,,,,,,,,,-2128.0,,,1122243.0,,1232.0,,,,,-3140.0,,,,,,,,,,121588.0,,,,,,,,,,,57901.0,,,,,,,,,,4103340.0,,,,,,,,,,,2963231.0,,,,,,,,1122243.0,,,,,49855229.0,,,,49855229.0
2010-06-30,2010-08-13,10-Q,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38518.0,,,,,,,,,,,,,,,,,1816932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56292.0,273241.0,,,,,,,204583.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204583.0,,-27358.0,,,,,41300.0,231941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21381.0,,,,,,,-36373.0,,,,,,,,,,,,,,2090173.0,,,,,,,,,,,,,,,,,,,,,,,,46595843.0,,,,46595843.0
2010-09-30,2010-11-12,10-Q,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41267.0,,,,,,,,,,,,,,,,,2237320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75066.0,422413.0,-199302.0,,,,,,85815.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2522.0,,,,,,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85815.0,,-240151.0,,,,,96447.0,325966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21381.0,,,,,,,,,,,,,,,,,,,,,2659733.0,,,,,,,,,,,,,,,,,,,,,,,,55198358.0,,,,54953914.0
2010-12-31,2011-03-28,10-K,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,410242.0,,,5096000.0,745418.0,,,,,,,,24505331.0,,,,7600.0,,,,2254644.0,199302.0,0.0,,,,5862902.0,1848825.0,,,,448861.0,268248.0,,,,0.01,82563.0,90000000.0,56307382.0,56307382.0,563073.0,,,,,,,7699592.0,,0.0,,,0.0,,,,-448182.0,,-493000.0,,0.0,-44818.0,,,,,493000.0,,,,,,,,,355876.0,355876.0,328489.0,,,48648.0,0.0,,18060.0,0.01,,0.01,-1.584,,,,,0.0,,0.0,90503.0,3705558.0,0.408,,0.0,,,,-448182.0,,,,0.0,,0.0,,,,592708.0,1373732.0,,,,890101.0,,-577888.0,312213.0,-493000.0,-493000.0,,493000.0,,,,,,,,,,,32467.0,-583381.0,,,,-73022.0,7754.0,6646.0,54145.0,,,-8357.0,-18255.0,-94766.0,,,395.0,,,,,,5796.0,5796.0,,,143291.0,,7751.0,117000.0,,,974229.0,5862902.0,784322.0,,,,45389.0,,,,,,,,,,,,,,82407.0,,107500.0,,926817.0,-965919.0,307350.0,805213.0,756565.0,-117152.0,,,32000.0,,944367.0,429365.0,,,220128.0,,,18255.0,94766.0,,,,,,,,,,,,,,0.0,,395.0,,,,,965524.0,,48648.0,,0.01,10000000.0,0.0,0.0,0.0,-272.0,,,799522.0,,0.0,,,,,-17142.0,,,,,,,,,,152357.0,,,3845000.0,199302.0,,,,,,,59270.0,,,74311.0,-20123956.0,9073324.0,54587.0,,153819.0,,9073324.0,,,,,,,,,,-44818.0,4888671.0,,,,,,,,799522.0,,,,,60000000.0,,221361.0,,54356693.0
2011-03-31,2011-05-16,10-Q,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543176.0,1094315.0,,,,,,,,,,,,,,,,2491519.0,,,,,,,,,,,21926.0,,,,,,,,,,,,,,,,,92966.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,148002.0,346520.0,,,,,,,69789.0,-24426.0,,,,,,,,,,,,,,152609.0,523056.0,,,,,6837.0,8729.0,-73702.0,,,-31127.0,-336381.0,-18770.0,,,,,,,,,1153.0,,,,,,2069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,803074.0,-100265.0,391506.0,45363.0,,-33777.0,,,,,242954.0,103566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100265.0,,,,,,,,,,,,783470.0,,,,,,,,,,,,,,,,,94952.0,,,,,,,,,,,16146.0,,,,,,,,,,2838039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,57164492.0,
2011-06-30,2011-08-11,10-Q,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,928028.0,,,,1094839.0,,,,,,,,25638159.0,,,,7600.0,,,,,,,,,,7870487.0,2687065.0,,,,314278.0,,,,,0.01,-22655.0,60000000.0,59349300.0,59349300.0,593492.0,,,,,,,2805524.0,,,,,,,,,,,,,,,,,,,471074.0,,,,,,,,,,,99537.0,,,,,,42263.0,0.0,,0.0,,,,,,,,,103342.0,,,,,,,,,,,,,,,,,,89967.0,244478.0,,,,,,,86428.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764849.0,,1526.0,,,,1626869.0,7870487.0,1333443.0,,,,84012.0,,,,,,,,,,,,,,185926.0,,107500.0,,,,,86428.0,,-37195.0,,,,,120855.0,123623.0,,,175798.0,,,42025.0,99949.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,30888.0,,,5009162.0,,,,96033.0,,,,,,,74311.0,-19992166.0,3050002.0,,,,,3050002.0,,,,,,,,,,,6243618.0,,,,,,,,,,,,,61556430.0,,,59150784.0,59150784.0
2011-09-30,2011-11-21,10-Q,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,1127649.0,,,,371120.0,,,,,,,,25635129.0,,,,7600.0,,,,1751005.0,,,,,,8771900.0,2981234.0,,,,511070.0,,,,,0.01,0.0,60000000.0,59349300.0,59349300.0,593492.0,,,,,,,2505682.0,,,,,,,,,,,,,,,,,,,471074.0,,,,,,,,,,,,,,,,,46218.0,0.01,,0.01,,,,,,,,,78201.0,,,,,,,,,,,,,,,,,,28582.0,826326.0,0.0,,,,,,708073.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541318.0,,,,,-2569.0,-2569.0,,,1242326.0,,248.0,,,,1800581.0,8771900.0,1519884.0,,,,84012.0,,,,,,,,,,,,,,173197.0,,107500.0,,,,,708073.0,,-54907.0,,,,,63346.0,762980.0,,,183804.0,,,106451.0,94767.0,,,,,,,,,,,,,,279193.0,,,,,,,,,,,0.01,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,34764.0,,,5621579.0,,,,,,,,,,,74320.0,-19284090.0,,,,,,3332008.0,,,,,,,,,,,6971319.0,,,,,,,,,,,,,59692102.0,59692102.0,,,59150784.0
2011-12-31,2012-03-14,10-K,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,1438564.0,,994940.0,,336666.0,7390000.0,1438564.0,,,,,,1600000.0,,25635129.0,,,-7600.0,7600.0,,,,1825178.0,0.0,134000.0,0.0,134000.0,134000.0,9140117.0,2963570.0,,,,5427.0,-443434.0,,0.0,,0.01,0.0,90000000.0,59349300.0,59349300.0,593492.0,0.5794,,,,,,11443892.0,0.0,-9168.0,9168.0,,0.0,237849.0,,,87675.0,,96442.0,,43760.0,8767.0,,786558.0,396558.0,396558.0,396558.0,,65159.0,390000.0,2926.0,79164.0,,,,405746.0,405746.0,405746.0,,48649.0,48649.0,113908.0,,47843.0,0.01,,0.01,0.142,0.35,,0.006,0.385,0.17,,0.032,141928.0,7600178.0,0.579,,0.0,,,,87675.0,,,0.0,0.0,,0.0,,,,428092.0,1674198.0,,,,1342530.0,,-600000.0,742530.0,105610.0,105610.0,,-105610.0,,0.0,,259886.0,4662.0,,126062.0,,,24000.0,584698.0,-693146.0,,,,43760.0,83914.0,51425.0,-923522.0,,,-100836.0,-37953.0,40000.0,,,466.0,,,,,,0.0,0.0,,1066813.0,1066813.0,,5205.0,0.0,,,2371744.0,9140117.0,1972026.0,,,,79631.0,,,,,,,,,,,,,,158218.0,,241500.0,,1378555.0,-2239441.0,417452.0,636920.0,588271.0,-149001.0,,,37083.0,12226559.0,782667.0,891531.0,,,119292.0,27503.0,,56208.0,54766.0,,2273334.0,,,,,,,,,,,,,230004.0,466.0,,,,230004.0,2238975.0,,48649.0,,0.01,10000000.0,0.0,0.0,0.0,0.0,,,1160217.0,,0.0,,0.0,,,113908.0,,,,,,,,0.0,9547479.0,204904.0,,,6047004.0,,0.0,,,,86058.0,,124722.0,,-56275.0,74777.0,-19487036.0,13118090.0,45515.0,149671.0,149671.0,7600178.0,13118090.0,,,,,,,,600000.0,,17935.0,6768371.0,,,,,,,,1160217.0,,,,525827.0,59381175.0,,525827.0,,58855348.0
2012-03-31,2012-05-10,10-Q,UNITED STATES ANTIMONY CORPORATION,UAMY,CIK0000101538,USD,,,1050390.0,,,,472156.0,,,,,,,,28082985.0,,,,4031.0,,,,4398076.0,,,2010.0,,,11141139.0,4157872.0,,,,1413583.0,1408156.0,,242800.0,,0.01,,90000000.0,60804010.0,59349300.0,608040.0,,,,,,,2890144.0,,,,,,,,,,,-74311.0,,,,,,,,470869.0,,,,,,,,,109045.0,109045.0,111055.0,,,,,,46662.0,0.0,,0.0,,,,,,,,,150288.0,1869331.0,0.617,,,,,,,,,,,,,,,,225921.0,163410.0,,,,,,,-190544.0,74311.0,,,,,,,,,,,,,,55450.0,819819.0,,,,-43760.0,-285316.0,8360.0,-394336.0,,,-85816.0,-41107.0,-67270.0,,,,,,,0.0,,4333.0,-4333.0,,,1461149.0,,2054.0,,,,2026595.0,11141139.0,1536270.0,,,,255454.0,,,,,,,,,,,,,,246815.0,,243510.0,,2328976.0,-807355.0,-113465.0,-116233.0,,-29727.0,,,,,324227.0,-160817.0,,,33476.0,,,97315.0,122036.0,,,,,,,,,,,,,,,,242800.0,,,,,564555.0,,,,0.01,10000000.0,,,,,,,2462404.0,,,,,,,,,,,,,,,,,98306.0,,,6786454.0,,,,,,,,19520.0,,,74777.0,-19603269.0,3053554.0,,,,,3053554.0,,,,,,,,,,,9114544.0,,,,,,,,,,,,,,60523440.0,,60523440.0,
