end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonUnitIssued,ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostMethodInvestmentsRealizedGainLoss,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExplorationExpense,ExplorationExpenseMining,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedVolatilityRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InducedConversionOfConvertibleDebtExpense,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwoAndThree,LongTermDebtNoncurrent,MarketingAndAdvertisingExpense,MineralExtractionProcessingAndMarketingCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseContingentRentals,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherIncome,OtherNoncashExpense,OtherNoncashIncome,OtherNonrecurringExpense,OtherReceivablesNetCurrent,PaymentsForDeposits,PaymentsForRent,PaymentsOfFinancingCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromDepositsWithOtherInstitutions,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,TravelAndEntertainmentExpense,UnamortizedDebtIssuanceExpense,UnrealizedGainLossOnDerivatives,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtInstrumentFaceAmount
2009-01-31,2009-05-15,10-K,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,,,,,,,,,,94437.0,67700.0,,576244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4176066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1372654.0,,,,,1839511.0,,,,,,,,,,,,
2010-01-31,2010-05-13,10-K,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,,,,,,,,,,,,,,,,,,,,,,,20522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,330366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2809843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3246478.0,,,,,605653.0,,,,,,,,,,,,
2010-07-31,2010-09-20,10-Q,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,,,,,,,,,,,,,,,,,,,,,,,378939.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,15288.0,-313555.0,,,,,,,,,,,0.0,,,,,,,72099.0,,,,,,0.0,,0.0,0.0,21586.0,-698976.0,0.0,,,,,,,,,,,,,,,0.0,322634.0,,,,,,83.0,,,,21893.0,,,,,,,,,1890.0,,,,,-698976.0,-511106.0,,,,187870.0,-187870.0,,,0.0,125000.0,,,0.0,,,,,,,,,,,,,,,,,,17883.0,,,,,,,0.0,36431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,425945113.0,,,
2010-10-31,2010-12-20,10-Q,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,,,,,,,,,,,,,,,,,,,,,,,1113027.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,14633.0,-3386834.0,,,,,,,,,,,-0.04,,,,,,,1406081.0,,,,,,0.0,,0.0,0.0,32481.0,-18523671.0,0.0,,,,,,,,,,,,,,,0.0,89026.0,,,,,,88.0,,,,117218.0,,,,,,,,,27486.0,,,,,-18523671.0,-2475772.0,,,,16047899.0,-16047899.0,,,0.0,1000000.0,,,13241020.0,,,,,,,,,,,,,,,,,,15381.0,,,,,,,0.0,1170642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22957.0,,,,461500867.0,,,
2011-01-31,2011-05-02,10-K,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,40315.0,,,,,,,45714119.0,,,,,2530750.0,,15089884.0,,205185.0,19690.0,,,1274526.0,1108375.0,1100315.0,1079793.0,,,,,,0.0,,1250000000.0,602411882.0,602411882.0,6024.0,,,,,,,,,3000000.0,0.0,,,,,,,,,,,,,,,,,,,,,3000.0,61129.0,-3700389.0,,,,,47769802.0,,93700.0,,,,-0.04,,,,,,,1526572.0,,,,,,0.0,,0.0,7795.0,107228.0,-19865419.0,0.0,,,-226163.0,,-5800.0,0.0,,,,164383.0,0.0,0.0,,-128655.0,0.0,673405.0,,1579.0,,164383.0,,776.0,13523589.0,,,192096.0,3324185.0,1274526.0,3302161.0,,3763.0,,,22024.0,35881.0,,1632267.0,218933.0,-771407.0,-19865419.0,-3240223.0,,,,16625196.0,-16625196.0,,,0.0,1125000.0,0.0,1000000.0,13241020.0,,0.0,,,50668.0,,8060.0,,,0.0,1284681.0,0.0,466217.0,,,269601.0,,93258.0,,163151.0,0.0,0.0,118631.0,,0.0,1314732.0,2530750.0,,,,,,,,,,,,,,,,,,,,,-2049659.0,,,,,274977.0,1881946.0,,,,53280.0,,,0.0,444262699.0,,,
2011-04-30,2011-06-14,10-Q,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,,,,,,,,,,,,,,,,,0.0,0.0,,,,,818635.0,-281680.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,16463.0,0.0,,,,,,,,,,,0.0,,,,,,,68261.0,,,,,,0.0,,0.0,0.0,81955.0,-395400.0,0.0,,,31066.0,,9000.0,0.0,,,,82632.0,0.0,0.0,,-1564.0,0.0,83153.0,,521.0,,,,415.0,0.0,,,3947.0,,,,,,,,,4598.0,,-566.0,-26439.0,-254675.0,-395400.0,-82738.0,,,,312662.0,-312662.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,26439.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,40552.0,,,0.0,0.0,566.0,,0.0,69404.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27482.0,,,,602411882.0,,,
2011-07-31,2011-09-14,10-Q,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,73731.0,,,,,,,45713919.0,,,,,,,,,,,,,618813.0,456923.0,449976.0,,,,,,,0.0,,1250000000.0,622411882.0,622411882.0,6224.0,,,,,,,,,3000000.0,0.0,,,,,,,,,,,,,,,,,,,,,3000.0,15681.0,0.0,,,,,48639811.0,,111700.0,,,,0.0,,,,,,,138851.0,,,,,,0.0,,0.0,0.0,81425.0,-474609.0,0.0,,,,,,,,,,,,,,,0.0,82444.0,,,,328869.0,,276.0,,,,21375.0,3538481.0,618813.0,3518063.0,,3763.0,,,20418.0,36545.0,,,,,-474609.0,-82168.0,,,,392441.0,-392441.0,,,0.0,0.0,,,0.0,,,,,,,6947.0,,,,,,,,,,,15000.0,,158890.0,,,,,0.0,71837.0,,,,,,,,,,,,,,,,,,,,,,-2919668.0,,,,,,,,,,11727.0,,,,613390143.0,,,
2011-10-31,2011-12-14,10-Q,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,26307.0,,,,,,,45813842.0,,,,,,,,,,,,,335067.0,188005.0,182392.0,,,,,,,0.0,,1250000000.0,630099389.0,630099389.0,6301.0,,,,,,,,,3561816.0,0.0,,,,,,,,,,,,,,,,,,,,,3000.0,15758.0,0.0,,,,,49639049.0,,120700.0,,,,0.0,,,,,,,703150.0,,,,,,0.0,,0.0,0.0,50224.0,-999238.0,0.0,,,,,,,,,,,,,,,0.0,93731.0,,,,422034.0,,114.0,,,,25058.0,4153973.0,335067.0,4134620.0,,3763.0,,,19353.0,5299.0,,,,,-999238.0,-93617.0,,,,905621.0,-905621.0,,,0.0,0.0,,,0.0,,,,,,,5613.0,,,,,,,,,,,12655.0,,144062.0,,,,,0.0,84536.0,,,,,,,,,,,,,,,,,,,,,,-3818906.0,,,,,,,,,,8941.0,,,,625158491.0,,,
2012-01-31,2012-04-30,10-K,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,12470.0,,,,,,,45998478.0,,,,,103950.0,,,,0.0,0.0,,,302530.0,170020.0,155869.0,-944446.0,,,,,,0.0,,1250000000.0,635899389.0,635899389.0,6359.0,,,,,,,,,3730174.0,0.0,,,,,,,,,,,,,,,,,,,,,3000.0,63297.0,18428.0,,,,,50231261.0,,183367.0,,,,0.0,,,,,,,1107560.0,,,,,,0.0,,0.0,0.0,260315.0,-2461459.0,0.0,0.0,,-27845.0,,89667.0,0.0,,,,362588.0,0.0,0.0,,6091.0,0.0,364804.0,,2216.0,,526971.0,,869.0,0.0,,,65385.0,4528954.0,302530.0,4511561.0,,4631.0,,,17393.0,52440.0,0.0,249357.0,-29656.0,-1164147.0,-2461459.0,-345507.0,,,,2115952.0,-2115952.0,,,0.0,0.0,730174.0,0.0,0.0,,0.0,,,29656.0,,14151.0,,,0.0,253120.0,0.0,0.0,,,0.0,,81788.0,,129510.0,0.0,0.0,3763.0,,0.0,434149.0,103950.0,,,,,,,,,,,,,,,,,,,,,-4226424.0,,,,,,,,,,51018.0,,,53948.0,618542673.0,,,
2012-04-30,2012-06-19,10-Q,LIBERTY STAR URANIUM & METALS CORP.,LBSR,CIK0001172178,USD,62435.0,,,,,,,46194270.0,,,,,12999.0,,,,0.0,0.0,,,245663.0,137560.0,130980.0,-24889.0,,,,,,0.0,,1250000000.0,644631457.0,644631457.0,6446.0,,,,,,,,,3730174.0,0.0,,,,,,,,,,,,,,,,,,,,,3000.0,12288.0,7586.0,,,,,50647105.0,,199367.0,,,,0.0,,,,,,,91122.0,,,,,,0.0,,0.0,12119.0,67756.0,-415844.0,0.0,,,49965.0,,16000.0,0.0,,,,105836.0,0.0,0.0,0.0,-7571.0,0.0,106350.0,,514.0,,632807.0,,65.0,0.0,,,14042.0,4692052.0,245663.0,4629414.0,,4631.0,,,16276.0,7133.0,0.0,181763.0,0.0,-206652.0,-415844.0,-98699.0,,,,317145.0,-317145.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,6580.0,,,0.0,182880.0,0.0,0.0,,,0.0,,20511.0,,105103.0,0.0,0.0,1117.0,,0.0,89847.0,12999.0,,,,,,,,,,,,,,,,,,,,,-4446389.0,,,,,,,,,,2327.0,,,46362.0,642160712.0,,,
