end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BridgeLoan,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCollateralForBorrowedSecurities,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConvertiblePreferredStockSharesIssuedUponConversion,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateIncreaseDecrease,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentRedemptionPricePercentage,DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,DeferredCostsAndOtherAssets,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsValuationAllowance,Depletion,Depreciation,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmbeddedDerivativeLossOnEmbeddedDerivative,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,FairValueAdjustmentOfWarrants,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FixturesAndEquipmentGross,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LandSubjectToGroundLeases,LeaseholdImprovementsGross,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LifeInsuranceCorporateOrBankOwnedAmount,LitigationSettlementExpense,LoanProcessingFee,LoansPayable,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherDepreciationAndAmortization,OtherGeneralAndAdministrativeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherResearchAndDevelopmentExpense,PaymentsForAdvanceToAffiliate,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendRatePercentage,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredUnitsOfferingCosts,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidInterest,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,ResearchAndDevelopmentExpense,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,SalariesAndWages,SaleOfStockPricePerShare,SalesRevenueNet,SecuritiesSegregatedUnderSecuritiesExchangeCommissionRegulation,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharePrice,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TaxesPayableCurrent,UnsecuredDebt,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-06-30,2008-10-29,10-K,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2738337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443739.0,,,,,,0.0,,,,,,,,,,,,,,,,,
2009-06-30,2009-10-13,10-K,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,,,,,,,,,,,,,,,,,7044.0,,,,,,,,,,,1689442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2787798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485541.0,,,,,,930250.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-10-13,10-K,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,,,,,,,,,,7501.0,204000.0,,,,,,,,,,0.0,,13066950.0,,,,,6955733.0,5266291.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6466340.0,0.0,3660808.0,947815.0,1857717.0,,6466340.0,,82788.0,,192736.0,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1735066.0,-4744208.0,,,0.0,0.0,162524.0,892624.0,37453.0,0.0,9679.0,,,,50629.0,108592.0,,,-38273.0,,,,,,,,0.0,,,,2980.0,,,,,,,,,,,,,,,,8058592.0,,-744779.0,,-2047522.0,,-4744208.0,,,195743.0,4939951.0,-4939951.0,82729.0,,,,,,,,,,,,,,183509.0,561270.0,,,,,,,,,,,,,,,1432252.0,,,0.0,,,,,,,,3367409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6518677.0,,,,,,,,,,,,,,,0.0,,,,,,,130497982.0,
2010-09-30,2010-11-19,10-Q,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,,,,,,,,,,,45000.0,,,,,,,,,,0.0,,,,,,,7677554.0,721821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11860.0,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361216.0,-1097491.0,,,0.0,0.0,,-534906.0,56933.0,0.0,,,,,13411.0,0.0,,,-14116.0,,,,,,,,0.0,,,,1993.0,,,,,,,,,,,,,,,,2295000.0,,-124496.0,,-1448682.0,,-1097491.0,,,13853.0,1111344.0,-1111344.0,,,,,,51115.0,,,,,,,,,17810.0,106686.0,,,,,,,,,,,,,,2295000.0,0.0,,,0.0,,,,,,,,750128.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2010-12-31,2011-02-18,10-Q,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,7677554.0,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80148.0,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384267.0,-1575365.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3697.0,,,,,,,,,,,,,,,,,,,,,,-1575365.0,,,-76451.0,1498914.0,-1498914.0,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,1114647.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000.0,,,,,,,,,,,,,
2011-03-31,2011-05-20,10-Q,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,7763391.0,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10088.0,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863083.0,-2546687.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,882.0,,,,,,,,,,,,,,,,,,,,,,-2546687.0,,,10970.0,2557657.0,-2557657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652309.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-10-13,10-K,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,462955.0,,79529.0,27173.0,,,,614998.0,33235990.0,8774.0,205200.0,33.0,,,,,,,,,0.0,,3799128.0,10758067.0,9556317.0,,,9224023.0,2268290.0,,,,,,,0.001,300000000.0,143548494.0,143548494.0,143582.0,,,,,,,,,0.0,,,,,,,,,,,,,,6466340.0,0.0,3660808.0,947815.0,1857717.0,13973931.0,-6466340.0,,518968.0,,-62049.0,,17519.0,,-23216909.0,,,0.0,,,,-0.16,,,,,,,,,,,,,,,,,,,,0.0,,,17519.0,,17519.0,,24371.0,,,,,,,423754.0,399383.0,,1400.0,,,2273609.0,-6477165.0,,,0.0,0.0,0.0,-730638.0,-48091.0,0.0,22917.0,,-22917.0,,-58543.0,-209902.0,,,41022.0,,,,399383.0,0.0,,,0.0,,,,14339.0,,,,332476.0,,,10758067.0,587176.0,,,,,,,,6970000.0,,-194042.0,,-4507668.0,,-6477165.0,,,-47710.0,6429455.0,-6429455.0,101840.0,,,,0.0,,,,,26134.0,,0.0,,,41081.0,152961.0,,,,,,,332294.0,332294.0,,,,,,,0.0,,,0.0,,,,,1417365.0,802367.0,,4155846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10170891.0,,,,,,,,,,,,,,,0.0,,,,,,,39765976.0,
2011-09-30,2011-11-14,10-Q,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,710388.0,,97785.0,93919.0,,,,,35588822.0,2194.0,56400.0,0.0,,,,,,,,,0.0,,,12377127.0,11201205.0,,,10879319.0,1655296.0,,,,,,,0.001,300000000.0,145763702.0,145763702.0,145764.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,52719.0,,-8452.0,,89066.0,,-24356885.0,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448729.0,-1139976.0,,,0.0,0.0,,247433.0,18255.0,0.0,,,,,66746.0,0.0,,,-10408.0,,,,402922.0,,,,0.0,,,,8904.0,,,,,,,12377127.0,991158.0,,,,,,,,2360654.0,,-29085.0,,-676273.0,,-1139976.0,,,452.0,1140428.0,-1140428.0,26085.0,,,,,54913.0,,,,,,,,,5733.0,23352.0,,,,,,,321886.0,,,,,,,2360654.0,0.0,,,0.0,,,,,,773000.0,,691699.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11385969.0,,,,,,,,,,,,,,,0.0,,,,,,,144570447.0,
2011-12-31,2012-02-14,10-Q,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,735952.0,,229263.0,48288.0,,,,,37978376.0,,,,,,,,,,,,,,,13561230.0,12421963.0,,,12099083.0,,,,,,,,0.001,300000000.0,149765873.0,149765873.0,149798.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-74610.0,,159489.0,,-25748204.0,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325598.0,-1391319.0,,,0.0,,,,,,,,,,,,,,,,,,418986.0,,,,,,,,20355.0,,,,,77601.0,,13561230.0,1172992.0,,,40000.0,,,,,,,,,,,-1391319.0,,,-54255.0,1337064.0,-1337064.0,,,,,,,,,,,,,,,,,,,,,,,322880.0,,,,,,,,,,,,,,,,,720281.0,,1011466.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12388239.0,,,,,,,,,,,,,,,,,,,,,,147455000.0,
2012-03-31,2012-05-21,10-Q,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,384929.0,,209016.0,50987.0,,,,,41189132.0,,,,,,,,,,,,,,,14375708.0,13280146.0,,,12984397.0,,,,,,,,0.001,300000000.0,153630000.0,153630000.0,153662.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,14131.0,,159138.0,,-27780057.0,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494080.0,-2031853.0,,,0.0,,,,,,,,,,,,,,,,,,428001.0,,,,,,,,30801.0,,,,,,,14375708.0,804070.0,,,,,,,,,,,,,,-2031853.0,,,44932.0,2076785.0,-2076785.0,,,,,,,,,,,,,,,,,,,,,,,295749.0,,,,,,,,,,,,,,,,,667561.0,,1582705.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,151556920.0,
2012-06-30,2012-10-15,10-K,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,365681.0,,238358.0,96878.0,,,,825875.0,43227028.0,8776.0,211197.0,0.0,,,,0.0,,,,,0.0,,3806271.0,15629808.0,14589159.0,,0.8,14274985.0,5050962.0,,,,,,,0.001,85714286.0,44460629.0,44460629.0,44460.0,,4784792.0,,,,,,,0.0,,,,,,,,,,,,,,8750309.0,0.0,4283519.0,1701915.0,2764875.0,,-8750309.0,,210877.0,,-172245.0,,1078698.0,0.0,29424116.0,,,0.0,,,,-0.15,,,,,,,,,,,,,,,,,,,0.0,-172245.0,,,1233424.0,,1078698.0,,33147.0,,,,,,,458954.0,425807.0,,1400.0,,,1815816.0,-6207207.0,,,0.0,0.0,0.0,-97274.0,158829.0,0.0,0.0,,0.0,,69705.0,0.0,,,-18120.0,,,,425807.0,0.0,,,0.0,,,,46787.0,,,,332476.0,,1779615.0,15629808.0,1779615.0,0.0,,,,,,0.0,9327500.0,9327500.0,-58552.0,-58552.0,-4217986.0,-4217986.0,-6207207.0,,,-125458.0,6081749.0,-6081749.0,110633.0,,,,0.0,,2000.0,,,32399.0,,0.0,,,35200.0,23352.0,,,,,,,314174.0,314174.0,,,,,,,0.0,,,0.0,,,,,1440717.0,614842.0,,4265933.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.1,,,,,,,,,,13850192.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,42763481.0,
2012-09-30,2012-11-19,10-Q,"NANOVIRICIDES,Â INC.",NNVC,CIK0001379006,USD,441111.0,,384367.0,98258.0,,,,878594.0,43856353.0,2193.0,40800.0,,,,,,,,,,0.0,,,14353743.0,13368006.0,,0.8,12929665.0,-1345320.0,,,,,,,0.001,300000000.0,158391799.0,158391799.0,158422.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,52719.0,,-246273.0,,633430.0,,-31228071.0,,,,,,,-0.04,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,35340.0,,,,,,,458954.0,,,,,,381167.0,-1803955.0,,,0.0,0.0,,75430.0,146008.0,0.0,,,0.0,,1379.0,0.0,,,124167.0,,,,423614.0,0.0,,,0.0,,,,33303.0,,,,,,,14353743.0,1557166.0,,,,,,,,0.0,,0.0,,-1345320.0,,-1803955.0,,,-212970.0,1590985.0,-1590985.0,26085.0,,,,,,2000.0,,,51734.0,,,,,0.0,0.0,,,,,,,438341.0,438341.0,,,,,,,0.0,,,0.0,,,,,1440717.0,562123.0,,1209818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12796577.0,,,30931.0,,,,,,,,,,,,0.0,,,,,,,41305842.0,
