end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareNet,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerAssetNet,ContractWithCustomerAssetNetCurrent,ContractWithCustomerAssetNetNoncurrent,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConvertibleDebt,ConvertibleDebtNoncurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldSubscription,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentIncreaseAccruedInterest,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairmentLoss,GoodwillPurchaseAccountingAdjustments,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfInvestments,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFinanceReceivables,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncreaseDecreaseInRetailRelatedInventories,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryWriteDown,InvestmentAdvisoryFees,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,Investments,LIFOInventoryAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LoansPayable,LoansReceivableNet,LongTermInvestments,LongTermNotesPayable,MachineryAndEquipmentGross,MarketableSecurities,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MarketingExpense,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherSellingGeneralAndAdministrativeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForRent,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,PaymentsToAcquireOtherInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromStockOptionsExercised,ProductionRelatedImpairmentsOrCharges,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedInvestmentGainsLosses,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockPricePerShare,SalesAndExciseTaxPayableCurrent,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,ShortTermInvestments,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,SubscriptionRevenue,TaxesPayableCurrent,TradingSecuritiesRealizedGainLoss,TradingSecuritiesUnrealizedHoldingGainLoss,TransferOfInvestments,UnrealizedGainLossOnInvestments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AdjustmentForAmortization,GoodwillAndIntangibleAssetImpairment,OtherDepreciationAndAmortization,OtherNonoperatingIncome,PaymentsToAcquireInterestInSubsidiariesAndAffiliates
2016-12-31,2017-03-10,10-K,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1973.0,,,,,,,44635.0,,,,,,,,7778.0,,,,,,,,,,,,7778.0,7778.0,,,,,,0.001,50000000.0,10000000.0,10000000.0,,11115.0,,,,,,,,,,,,0.0,,,,0.0,,334.0,,,0.0,,,,,,21155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,-17647.0,,334.0,0.0,,,,,,,,,0.0,,,,,344.0,,0.0,,2013.0,,,,,0.0,19222.0,7778.0,19222.0,,0.0,,,,,,,,,,-41322.0,49100.0,0.0,,-50419.0,,,,,17249.0,17249.0,,,50075.0,-50075.0,,21155.0,,,,,,,,13774.0,,,-344.0,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,49000.0,,100.0,,,,2013.0,36301.0,-50419.0,,,,0.0,,,,,,0.0,2363.0,,,,,,,,,,,,,,,,,,,0.05,,,-11444.0,,,135000.0,980000.0,,,,6750.0,49000.0,,,,,,,,,,15284.0,,10274454.0,,,,,,
2017-03-31,2017-05-11,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,4388.0,,,,,,,55415.0,,,,,,,,268.0,,,,,,,,,,,,399984.0,-7510.0,,,,,,0.001,50000000.0,11115000.0,11115000.0,,11335.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,2415.0,,,,,,,,,,,,,,,480.0,,0.0,,,4000.0,,,,0.0,29268.0,268.0,29268.0,,631.0,,,,,,,,,,-26141.0,18631.0,0.0,,-28556.0,,,,,,24249.0,,,28076.0,-28076.0,,,,,,,,,,,,,-480.0,,5510.0,,500.0,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,11000.0,7000.0,631.0,,,,,22566.0,-28556.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-29000.0,,,,220000.0,,,,,11000.0,,,,,,,,,,,,11327667.0,,,,,,
2017-06-30,2017-08-21,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,8694.0,,,,223362.0,541.0,,3204344.0,,,,,0.0,,2253955.0,2127311.0,,,,,,,,,,1389531.0,,1389531.0,1389531.0,,,,,,0.001,50000000.0,18409114.0,18409114.0,,18409.0,-920554.0,,,,,,,,,,,,,-1391465.0,,,,,380218.0,,,,,,,,,541.0,541.0,,,,,,120000.0,-0.07,-0.07,-0.04,,,,,,,,,,,,,,,,,,,,,,1224748.0,,,,,,,,,,,,,-919754.0,,-0.07,,,,,800.0,,,,,,232856.0,,,,,,,,166069.0,,,,,,,,,,,,,,182640.0,,,232856.0,2253955.0,232856.0,,,,,,20185.0,,82640.0,389071.0,13500.0,,,2756036.0,-127185.0,-1239320.0,-920554.0,,,,,,,,,1391465.0,-1308825.0,9000.0,,,107000.0,,,,,,,,,,,,,,,,,,107000.0,107000.0,,20185.0,,0.001,10000000.0,,,,46069.0,,,2756036.0,,,,,,,,,-920554.0,,19644.0,,,-1201654.0,82640.0,,,,,166717.0,,,,,,,,,,,,,,,,,,,,571711.0,,2021099.0,,,,,,,,,,,,,,800.0,82640.0,389071.0,,,,13197033.0,13179033.0,13197033.0,,,,,
2017-09-30,2017-11-14,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,31705.0,,6000.0,,116510.0,1918.0,,6264654.0,,,,,,,3639256.0,2682753.0,,,,,,,,,,2591404.0,,2591404.0,,,,168125.0,,,0.001,50000000.0,19581602.0,19581602.0,,19581.0,-1203268.0,,,,,,,,,,,,,-1688941.0,,,,,,,,,,,,,,,,,,,,,60000.0,,-0.06,,,,,,,,,,,,,,,,,,,,,,,972434.0,,,,,,,,,,,,,-1203268.0,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814332.0,85266.0,,149015.0,3639256.0,149015.0,,,,,,,,,,21968.0,,,,,,-1203268.0,,,,,,,,,1688941.0,-1682941.0,18000.0,,,109750.0,,,,,,,,,,-2019.0,,,,,,,,,,,,,,,,,,25349.0,,,,,,,,,,,,-1203268.0,33827.0,31909.0,481692.0,,-2793994.0,6000.0,487692.0,,,,716507.0,,887512.0,,,,,,7653.0,,1.38,7653.0,25000.0,1.38,887512.0,,,,,,900110.0,,3490241.0,,,,,,,,,,,,,,800.0,481692.0,-303805.0,,,,,18565062.0,,,,,,
2017-12-31,2018-04-02,10-K,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,697609.0,,500.0,500.0,,4675.0,,19020176.0,19020176.0,,,,,,10185743.0,8984038.0,,,,,,,,,,8950244.0,,8950244.0,,8950244.0,,,,,0.001,50000000.0,20458945.0,20458945.0,20459.0,20459.0,,,,,,,,,,,,,,,,,,,,2579400.0,,815300.0,-482200.0,1764100.0,,,2579400.0,,,,,,1131885.0,,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131885.0,1131885.0,,,698409.0,10185743.0,698409.0,,,,,,,,,,,,,,,,-9553301.0,,,,,,,,,,,,3019600.0,,1500.0,1500.0,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,33294.0,33294.0,,,,,,,,,,,,,72995.0,68320.0,,,-9553301.0,,,,,,,,,,,,,657031.0,11421.0,644531.0,2.32,2728.0,,2.9,159531.0,1.0,,2.28,,,964067.0,,9487334.0,9487334.0,,,,,12500.0,,,,,,,,800.0,,,,,,,16746792.0,,,,,,
2018-03-31,2018-05-21,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,966721.0,,,152103.0,,21776.0,5828.0,23048011.0,,-708139.0,,708139.0,208690.0,,26388044.0,4184573.0,,,-0.15,-0.15,-1852867.0,572662.0,,,,,1547097.0,3678730.0,-5271514.0,3678730.0,-5271514.0,,,,0.001,50000000.0,20954283.0,20954283.0,20955.0,,-2139366.0,-362801.0,-3515919.0,126140.0,98906.0,27234.0,3033817.0,1433858.0,,,,,65061.0,-2144980.0,,,,,,,,,,,,,,4957.0,228283.0,,,,,,,-0.15,-0.08,-0.15,,5828.0,5828.0,,,,,,,,,,,,,7515203.0,,,,,,1891904.0,11990910.0,,,,,1464529.0,,,,,,-468628.0,-1163674.0,-1164474.0,-0.06,-512090.0,-468628.0,,-0.02,800.0,,,,,,44662.0,-62954.0,5526.0,217316.0,,,5526.0,,71581.0,,,,,,,,,,565.0,,,2331326.0,,2744353.0,,5738444.0,26388044.0,4304586.0,,,194380.0,,,,2426724.0,,,20054.0,8966357.0,,70.0,-3245758.0,-2031654.0,-2145192.0,,,,,,,,2.0,1163674.0,-1163674.0,25023.0,,,35109.0,,,5826.0,-5826.0,,,295.0,,,,,,,,,3189303.0,23843.0,,23843.0,,32612.0,,0.001,10000000.0,,,60514.0,48854.0,,,12282067.0,,,,,270146.0,70.0,,,-1676564.0,240408.0,88699.0,,,-11229865.0,,1529590.0,,116608.0,,-708139.0,0.0,,,149099.0,,,150000.0,36729.0,756668.0,3.46,7892.0,,2.93,160834.0,1.63,,8.0,,,1689600.0,,20811284.0,20811284.0,4736400.0,,,,37858.0,4736400.0,,,,,70.0,456697.0,800.0,1072598.0,-2905557.0,,,,20864198.0,20864198.0,20864198.0,,,,,
2018-06-30,2018-09-10,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,909523.0,,,,,15013.0,553053.0,27830366.0,,3339996.0,,530776.0,275024.0,,22364513.0,1645415.0,,,,,-7145543.0,885833.0,,,176988.0,,,1154995.0,,1154995.0,,,,,0.001,50000000.0,21169289.0,21169289.0,21169.0,,-8348122.0,,,158360.0,114127.0,44233.0,2800248.0,1408208.0,,,325115.0,,,-8051878.0,,,,,,,,,,,,,,4928.0,,,14166.0,,,,,,-0.34,,,,,,0.04,250000.0,,,,37564.0,,12684.0,51611.0,75129.0,,6846045.0,,,,,,2168511.0,11249643.0,,,,,,,,,,,,-6419073.0,-6419073.0,-0.3,-808560.0,-10766.0,,-0.04,,,,,,,,,,,,,,,,,,,,176989.0,9569673.0,,,,,,,1304457.0,,367639.0,,5118779.0,22364513.0,3710571.0,,,168423.0,250000.0,,,1832810.0,,,85570.0,8404746.0,,,,,-7238399.0,126766.0,,,-23758.0,,,,,6395315.0,-6395315.0,10478.0,,,36566.0,,-553752.0,-555971.0,-564518.0,-7783604.0,,,,,70101.0,,,,,,,,,,,,,0.001,10000000.0,,,207869.0,,,,,,,,,,,,,-7227633.0,123172.0,107975.0,,,-18457498.0,586747.0,,,,,4226804.0,,637117.0,5.73,0.0,,,,128764882.0,3163735.0,6.44,128764882.0,,6.44,3163735.0,,,,25762945.0,2.0,1007753.0,,17245731.0,17245731.0,,,,,,,1417584.0,,,,24988.0,,800.0,-299086.0,249487.0,,,,21131457.0,21131457.0,21131457.0,,,,,
2018-09-30,2019-07-26,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1190643.0,90000.0,,,,26730.0,-619278.0,,28368009.0,512647.0,,512648.0,241767.0,,20228016.0,1731166.0,,,,,-1910215.0,1227971.0,,,,,,387287.0,,387287.0,,,,,0.001,50000000.0,21172860.0,21172860.0,21169.0,,-2042650.0,,,146071.0,97541.0,48530.0,2122316.0,1173531.0,,,200615.0,,,-2576371.0,,,,,,,,,,,,,,5706.0,,,14166.0,,,939155.0,,,-0.1,,,,,,,,-751131.0,95926.0,,275149.0,1100594.0,1100594.0,1100594.0,1100594.0,7346367.0,4773451.0,,,,,,1408596.0,11200454.0,,,,,,,,,-250000.0,,,-1314583.0,-1314583.0,-0.06,-884760.0,289128.0,,-0.04,,,,,,,,,,,,,,,,,,,,6595236.0,,,,,,,,250189.0,,2200449.0,,4487290.0,20228016.0,3313759.0,,,,162055.0,,,,,,48460.0,8627666.0,,,,,-1910215.0,289129.0,,,-11620.0,,,172489.0,,1302963.0,-1302963.0,36155.0,,,40283.0,,-66209.0,-66226.0,222919.0,-2265569.0,,,,,52045.0,,,,,,,,,,,,,,,,,134694.0,,,,,,,,,,,,,-2199343.0,129376.0,102644.0,-108920.0,,-20656840.0,1227971.0,,,,,-105633.0,,927133.0,5.93,0.0,,,,88384029.0,966716.0,5.88,88384029.0,,5.88,966716.0,,,,37863445.0,2.0,,,7113060.0,-15740728.0,,,,,,,,,,,25000.0,,800.0,,,,,,21172782.0,21172782.0,21131457.0,,,,,
2018-12-31,2019-07-26,10-K,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1035434.0,,,,,35522.0,-743987.0,28219355.0,28219355.0,2795891.0,,2795891.0,1008450.0,,5382094.0,5271794.0,10369.0,5190063.0,,,-18579800.0,3553979.0,,,,,,2448.0,,2448.0,-7843594.0,,,,0.001,50000000.0,20458945.0,20458945.0,21213.0,,-26905113.0,,,106026.0,,,1750465.0,847461.0,,,,,,,1600.0,,1600.0,,,6991552.0,,6991552.0,,4157006.0,9026.0,82576.0,6991552.0,30847.0,1214827.0,,,,,,,,-0.9,,0.21,,-188581.0,,0.04,,-1008450.0,,,,,,,,7248539.0,,,,,,,5730063.0,1694705.0,,-940100.0,9356105.0,11990910.0,,993833.0,3743479.0,-3743479.0,,2749646.0,,-9042378.0,-9043978.0,-0.43,-9859271.0,6516860.0,,-0.47,1600.0,,800.0,6323644.0,-2569899.0,-2138781.0,493138.0,-500.0,,-1977768.0,,-23696.0,,21919.0,-77078.0,,,,,2496610.0,,,,,,,,255763.0,,,,4164955.0,5382094.0,4164955.0,3127921.0,,,,,,,,,342645.0,2177108.0,,250057.0,-1630966.0,-6274104.0,-25420109.0,,,1303130.0,-14844.0,,,,,9032534.0,-9027534.0,107053.0,9276216.0,,,20968.0,741017.0,-743987.0,-1485004.0,,,,,,,,-50057.0,,,,3189303.0,500000.0,,,,42675.0,127937.0,,,,,79283.0,,,,200000.0,,,,,7498837.0,,,,-18903249.0,135224.0,89332.0,,,-28456550.0,5000.0,,,,,3302471.0,0.0,1013635.0,6.16,295763.0,2008552.0,,2807062.0,,1401612.0,5.83,,,5.83,1401612.0,2.09,6.93,7.37,,,,,1217140.0,1217740.0,4736400.0,,,,41429.0,4736400.0,1417584.0,200000.0,,2795891.0,50058.0,,1600.0,,,255763.0,,4894551.0,21096881.0,21096881.0,21096881.0,,,,,
2019-03-31,2019-07-26,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,953226.0,,,3975.0,,31808.0,,,28160563.0,-58792.0,,58792.0,,,643415.0,538821.0,,3886.0,,,,,,,,,,481226.0,,481226.0,478778.0,,,,0.001,50000000.0,21212860.0,21212860.0,21213.0,,-336638.0,,,106026.0,,,1750465.0,847461.0,,,,,,,,,,,,,,,,,,,,5706.0,5706.0,,,,,,,,-0.02,,,,,,0.04,,-1008450.0,,,,,,,,7248539.0,,,,,14166.0,,412410.0,,,,,,,,,,,,,-350804.0,-350804.0,-0.02,14166.0,,14166.0,,,,,,,,-142906.0,3975.0,,,,,,,-29549.0,,,,,2496610.0,,2291.0,,,30950.0,,,,,,,1254826.0,643415.0,954826.0,,,,,300000.0,,,,,11835.0,,,,1000000.0,-521222.0,-336638.0,,,,1130.0,,,,,-353618.0,-349643.0,1501.0,,,,20968.0,,,,,,,,,,,,,,,,,,,,,,,,,,49734.0,,,1000000.0,,,,,,,,,,-336638.0,115434.0,83626.0,,,-28793187.0,3975.0,,,,,-58791.0,,,,0.0,,,,,,,,,,,,,,,,,,-611411.0,-611411.0,,,,,,,,,,,,,1600.0,,,,,,21212860.0,21212860.0,21212860.0,,,,,
