end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedRentCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfAcquiredIntangibleAssets,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfGoodsSoldAmortization,CostOfRevenue,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredIncomeTaxLiabilities,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesOther,DefinedBenefitPlanPlanAssetsBenefitsPaid,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeRelatedLiabilitiesCurrent,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EntityWideRevenueMajorCustomerPercentage,FeesAndCommissions,FinancingReceivableAllowanceForCreditLosses,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedNoncompeteAgreementsGross,FinitelivedIntangibleAssetsAcquired1,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GrossProfit,GuaranteeObligationsMaximumExposure,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,IndefinitelivedIntangibleAssetsAcquired,IntangibleAssetsNetExcludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestExpenseOther,InterestPaid,InventoryNet,InvestmentIncomeInterest,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesReceivableGross,NotesReceivableNet,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,PaymentsForCapitalImprovements,PaymentsForFees,PaymentsForRent,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PreferredStockLiquidationPreference,PreferredStockParOrStatedValuePerShare,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProceedsFromUnsecuredNotesPayable,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseCommitmentRemainingMinimumAmountCommitted,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionRate,RepaymentsOfNotesPayable,RepaymentsOfUnsecuredDebt,ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount,ResearchAndDevelopmentExpense,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,Revenues,SalesRevenueNet,SellingExpense,SellingGeneralAndAdministrativeExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,SubordinatedDebt,UnbilledReceivablesCurrent,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AdvertisingExpense
2008-12-31,2009-03-31,10-K,"Intellicheck, Inc.",IDN,CIK0001040896,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20780675.0,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-11,10-K,"Intellicheck, Inc.",IDN,CIK0001040896,USD,,,,,,,,,,,,,,,,317412.0,,,,,,,10000.0,,,,,,,,3008472.0,-392476.0,,,,,,,,,,,,,,,,,4329349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978055.0,,,-0.02,,-0.02,,,,,,,,,,,,,,,,,,,,,,,-1396.0,3873348.0,,,,8085230.0,,,,,-525515.0,0.0,145354.0,,187887.0,623509.0,-168732.0,,,0.0,-133886.0,4106.0,-90556.0,-2490.0,,,,,,,,10000.0,,0.0,,2443.0,,,,,,,,,54250.0,,-766540.0,,319814.0,,-525515.0,560000.0,-8953.0,,,,,,,,,8601792.0,-516562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.0,,,,638000.0,,168621.0,,,,39681.0,,,54250.0,,,,,400.0,,,,,,-14552.0,,,,0.0,,,2710078.0,,,,,,12414579.0,2018366.0,,,519730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21579141.0,,,,750001.0,,,147817.0,54501.0,,,,,,,,,25673015.0,,25673015.0,
2010-06-30,2010-08-10,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277658.0,,,,,,,,,,,,,,,,,,1002403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,1549125.0,,,,2000615.0,,,,,,,,,,,,,,,,,,,,,,,,,,-7500.0,,,,23.0,,,,,,,,,,,,,,,-601650.0,,,,,,,,,,,2594788.0,-594173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600352.0,,,,,,3003018.0,445311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26583648.0,,26583648.0,
2010-09-30,2010-11-09,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134491.0,,,,,,,,,,,,,,,,,,1326083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,1153830.0,,,,2241054.0,,,,,,,,,,,,,,,,,,,,,,,,,,7308.0,,,,19.0,,,,,,,,,,,,,,,-509449.0,,,,,,,,,,,2741350.0,-500296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847294.0,,,,,,3567137.0,740226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26851430.0,,26851430.0,
2010-12-31,2011-03-08,10-K,"Intellicheck, Inc.",IDN,CIK0001040896,USD,366924.0,,,,2905794.0,,858058.0,,,,,,,100438969.0,,250692.0,,,,1651.0,,,23333.0,,,23973876.0,4527417.0,,,,1488904.0,-1519568.0,,,,,,,,0.001,40000000.0,27006547.0,27006547.0,27007.0,,,,,4297158.0,,,,,,,125426.0,1935144.0,709378.0,,,,,,,,,,,,,,,,,,,,,,,,1135743.0,,,-0.1,,-0.1,,,,,,,,,,,,,,,,,,6494134.0,,,,,-1864.0,5181005.0,12308661.0,,,7994393.0,,,,,-2573223.0,0.0,0.0,,256422.0,686393.0,0.0,,,125426.0,4051.0,-26182.0,-127252.0,59062.0,,,,,,6494134.0,,24808.0,,1475.0,17524.0,87.0,,4188263.0,23973876.0,3353459.0,,,,,-94130.0,,-275043.0,,-1150395.0,,-2573223.0,,-26585.0,,,193333.0,,,,,,10541031.0,-2546638.0,,,,,,,,,,,,,,,,,,,,,,115195.0,73051.0,,,,1864.0,,,,0.0,,275043.0,,,,0.0,,,305870.0,,,,,0.0,,,,,570613.0,-5815.0,,,,400000.0,,,2979047.0,,-80680363.0,,,,12291551.0,2380979.0,,,473825.0,,,,,,,,,,,,,,,,,,,,1.62,,,,1972203.0,,,,,,19785613.0,,,,,,,223133.0,,305870.0,,,,,,,,26645897.0,,26645897.0,
2011-03-31,2011-05-03,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,1743674.0,254770.0,,,,,,,,,,,,,,,,,1119802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283667.0,,,-0.03,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,1161403.0,,,,1736000.0,,,,-705000.0,,,0.0,,97618.0,-930084.0,,,,23806.0,-348111.0,47778.0,58226.0,,,,,,,,,2500.0,,0.0,,15.0,,,,,,,,,27600.0,,-13924.0,,241094.0,,-708000.0,,-2485.0,,,,,,,,,2441117.0,-705264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13924.0,,,,,,,27600.0,,,,,,,,,,,,,,,,,,765586.0,,,,,2856000.0,2855655.0,514128.0,,,65283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27026872.0,,27026872.0,
2011-06-30,2011-08-03,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,412849.0,,,,2345312.0,,843508.0,,,,,,,100463494.0,,-72868.0,,,,4884.0,237784.0,,,,854067.0,22882852.0,3970484.0,,,,1474880.0,,,,,,,,,0.001,40000000.0,27097381.0,27097381.0,27097.0,,,,,1017212.0,,,,,,,195050.0,1644182.0,361619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,948095.0,12308661.0,,,2148000.0,,,,127000.0,,,,,,,,,,,,,,,,,,438988.0,,6018584.0,,2500.0,,,24799.0,13.0,,3655541.0,22882852.0,3098872.0,,,,,,,,,,,125000.0,,-2487.0,,,198333.0,,,,,,2020811.0,127319.0,,,,,,,,,,,,,,,,,,,,,,125493.0,72529.0,,,,,,,21024.0,,,,,,,,,,,,,,,,-72868.0,,,,512594.0,,,,,,,,598761.0,,-81263280.0,,,3165000.0,3165342.0,473955.0,,,-72868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19227311.0,,,,,,,0.0,,-72868.0,,,,,,,,27530215.0,,27091227.0,
2011-09-30,2011-11-03,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,906114.0,,,,3376402.0,,758613.0,,,,,,,100677266.0,,19582.0,,,,4884.0,236104.0,,,,817317.0,23684637.0,5041247.0,,,,1514679.0,,,,,,,,,0.001,40000000.0,27462504.0,27462504.0,27462.0,,,,,1275292.0,,,,,,,195574.0,1736422.0,340501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.01,,,,,,,,,,,,,,,,,,,,,,,,940108.0,12308661.0,,,2320000.0,,,,309000.0,,,,,,,,,,,,,,,,,,293854.0,,5782480.0,,3667.0,,,47569.0,9.0,,3937224.0,23684637.0,3401149.0,,,,,,,,,,,306000.0,,-3658.0,,,0.0,,,,,,2010388.0,309623.0,,,,,,,,,,,,,,,,,,,,,,102597.0,72006.0,,,,0.0,,,21258.0,,,,,,,,,,,,,,,,,,,,480243.0,,,,,,,,592185.0,,-80957315.0,,,3595000.0,3595303.0,478095.0,,,19582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19747413.0,,,,,,,0.0,,19582.0,,,,,,,,27703484.0,,27409630.0,
2011-12-31,2012-03-08,10-K,"Intellicheck, Inc.",IDN,CIK0001040896,USD,221019.0,2615923.0,,3058788.0,3058788.0,,675907.0,675907.0,,105962.0,,,919138.0,100699156.0,,3991.0,,-33887.0,4884.0,4884.0,,,6667.0,942985.0,1244260.0,22945152.0,4573600.0,,,,1394148.0,-94756.0,,,0.0,,,,,0.001,40000000.0,27462504.0,27462504.0,27462.0,,,,,4339772.0,784749.0,,,,,2213000.0,194759.0,1692881.0,405190.0,,,15615000.0,13402000.0,0.0,15457000.0,,78000.0,,,78000.0,2000.0,,,-2085000.0,-8000.0,,48494.0,,,,180524.0,,1123509.0,,,-0.01,,-0.01,,,502033.0,,,,0.25,,,4094429.0,,,,,,,9645578.0,5551149.0,,,,,0.0,3922024.0,12308661.0,,,8144559.0,,,,,-290859.0,0.0,0.0,,-328056.0,156227.0,0.0,,,69333.0,-546451.0,-5630.0,-6425.0,-1045.0,-1045.0,,65390.0,,,5551149.0,,8667.0,,2000.0,11894.0,40.0,581546.0,3189756.0,22945152.0,2589807.0,,,,,26755.0,,-49647.0,,-71864.0,,-290859.0,,-8627.0,,0.0,0.0,,,,,,8426791.0,-282232.0,,,,,,,,,,,,,,,,,,,,,67912.0,108770.0,72006.0,,,,0.0,,,84680.0,0.0,,49647.0,,,,0.0,,,226755.0,,,,,0.0,,,,1358874.0,439736.0,3233.0,,,,200000.0,,,2608020.0,29896.0,-80971222.0,,,,12484331.0,1896747.0,,,33887.0,,,,,,,,,,,,,326172.0,292820.0,1.97,0.0,0.0,,,1.93,0.52,0.0,,1244260.0,,,,,,19755396.0,,,435123.0,,,,29896.0,,226755.0,3991.0,,,447749.0,13402000.0,,,27247558.0,,27247558.0,
2012-03-31,2012-05-10,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,300454.0,,,,1997183.0,,622565.0,,,,,,,100722374.0,,23218.0,,23218.0,,4884.0,231793.0,,0.0,,780067.0,22702115.0,4577656.0,,,,2428278.0,1034130.0,,,,,,,,0.001,40000000.0,27462504.0,27462504.0,27462.0,,,,,752927.0,,,,,,,193325.0,1475045.0,317033.0,,,,,,,,,,,,,,,,,,,,,,,,275684.0,,,0.0,,0.0,,,,,,,0.63,,,,,,,,,,,,,,,,,888710.0,12308661.0,,,1958000.0,,,,15000.0,,,6000.0,,26093.0,-1061605.0,,,,-1434.0,-305993.0,9034.0,22497.0,,,,,236181.0,,5319356.0,,0.0,,0.0,20928.0,0.0,,2908422.0,22702115.0,2398064.0,,,,,0.0,,-28591.0,,1062721.0,,15000.0,,0.0,,,,,,,,,1942780.0,15079.0,,,,,,,,,,,,,,,,,,,,,,131267.0,72006.0,,,,,,,21374.0,,,28591.0,,,,,,,0.0,,,,,,,,,,424436.0,,,,,,,,654225.0,,-80956143.0,,,2711000.0,2710786.0,399845.0,,,23218.0,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,19793693.0,,,,,,,,,,,,,,,,,27698685.0,,27462504.0,
2012-06-30,2012-07-31,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,628833.0,,,,3704024.0,,701431.0,,,,,,,100752498.0,,18058.0,,18058.0,,4884.0,231223.0,,,231223.0,588569.0,23341519.0,5466343.0,,,,1593409.0,,,,,,,,,0.001,40000000.0,27488792.0,27488792.0,27488.0,0.8,,,,1210561.0,,,,,,,191583.0,1504821.0,430090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1139613.0,12308661.0,,,2230000.0,,,,61000.0,,,,,,,,,,,,,,,,,,303048.0,,5088133.0,,0.0,,,36097.0,0.0,,3456758.0,23341519.0,2835085.0,,,,,,,,,,,61000.0,,0.0,,,,,,,,,2169173.0,60918.0,,,,,,,,,,,,,,,,,,,38100000.0,,,132813.0,70666.0,,,,,,,21375.0,,,,,,,,,,,,,,,,18058.0,,,,407716.0,,,,,,,,568047.0,,-80895225.0,,,3441000.0,3440652.0,461513.0,,,18058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19884761.0,,,,,,,0.0,,18058.0,,,,,,,,27778840.0,,27475792.0,
2012-09-30,2012-11-14,10-Q,"Intellicheck, Inc.",IDN,CIK0001040896,USD,317739.0,,,,1883042.0,,578252.0,,,,22075.0,,,100876604.0,,5986.0,,5986.0,,4884.0,229749.0,,,229749.0,935635.0,22472771.0,4854784.0,,,,2737506.0,,,,,,,,,0.001,40000000.0,27724267.0,27724267.0,27724.0,,,,,556265.0,,,,,,,189151.0,1314460.0,445362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,1051901.0,12308661.0,,,1567000.0,,,,-381000.0,,,,,,,,,,,,,,,,,,0.0,,4858384.0,,0.0,,,117867.0,0.0,,2844964.0,22472771.0,2210451.0,0.03,,,,,,,,,,-381000.0,,0.0,,,,,,,,,1948434.0,-381296.0,,,,,,,,,,,,,,,,,,,38100000.0,,,116369.0,72006.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,378936.0,,,,,,,,526325.0,,-81276521.0,,,2123000.0,2123403.0,370208.0,,,5986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19627807.0,,,,,,,0.0,,5986.0,,,,,,,,27523587.0,,27523587.0,
