end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractualObligation,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtWeightedAverageInterestRate,DeferredCostsCurrent,DeferredFinanceCostsNet,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DividendsPayableCurrent,DividendsPreferredStockStock,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EquityIssuancePerShareAmount,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputInvestmentHoldingsMovementsIssuances,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueOfAssetsAcquired,FinancialServicesCosts,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LinesOfCreditCurrent,LongTermLineOfCredit,LongTermNotesPayable,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherExpenses,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProductionCosts,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyCosts,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,TaxesPayableCurrent,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2013-03-31,2013-06-04,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,,,6978.0,,,,,,,,,,,,,,,,,7102.0,7102.0,,,,,,6531.0,6531.0,-6522.0,,,,-6522.0,,,,,0.001,75000000.0,5000000.0,5000000.0,5000.0,,,,,,,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-8876.0,,,,,,,,,,,,,,4000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,8164.0,,5680.0,,,,,,-8630.0,,,,,,,,456.0,0.0,456.0,456.0,,,,-346.0,-346.0,,,,,,,,,,2400.0,,,,54.0,,,,,0.0,,,,,,,,,,,,,10978.0,7102.0,10978.0,,,,,,0.0,,,,-6522.0,,-8630.0,,,456.0,,,,480.0,13854.0,-8174.0,,,,,,,,,,8164.0,,,,,,,,,,,,,,571.0,,,0.0,,,,,,,5210.0,,,,1920.0,,,,,7600.0,,,,,,,,,,,,,,,,,-3876.0,,,,,,,,,,,,,,,,,,,,50000000.0
2013-06-30,2013-08-05,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,,,6228.0,,,,,,,,,27900.0,,,,,,,,27512.0,27512.0,,,,,,27098.0,27098.0,,,,,27098.0,,,,,0.001,75000000.0,8100000.0,8100000.0,8100.0,,,,,,,7170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-21116.0,,,,,,,,,,,,,,6400.0,,,0.0,,,,,,,,,,,,,,,,,,,,,3190.0,,210.0,,,,-33356.0,,,,,,,,,,20.0,0.0,476.0,,,,,6228.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12628.0,27512.0,12628.0,,,,,,,,,,,,-12240.0,,,496.0,,,,480.0,12430.0,-12220.0,,,,,,,,,,16972.0,,,,,,,,,,,,,,,414.0,,,,,,,,,8760.0,,,,7170.0,,,,,7380.0,,,,,,,,,,,,,,,,,14884.0,,,,,,,,,,,,,,,,,,,,54121800.0
2013-09-30,2013-11-08,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,,,11557.0,,,,,10950.0,,,,27900.0,,,,,,,,18686.0,18686.0,,,,,,7324.0,7324.0,,,,,,,,,,0.001,75000000.0,8100000.0,8100000.0,8100.0,,,,,,,7170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-37671.0,,,,,,,,,,,,,,8800.0,,,0.0,,,,,,,,,,,,,,,,,,,,,2761.0,,3780.0,,,,-16555.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20357.0,18686.0,20357.0,,,,,,,,,,,,-16555.0,,,0.0,,,,480.0,20335.0,-16555.0,,,,,,,,,,2761.0,,,,,,,,,,,,,,412.0,,,,,,,,,,17094.0,,,,7170.0,,,,,10950.0,,,,,,,,,,,,,,,,,-1671.0,,,,,,,,,,,,,,,,,,,,81000000.0
2013-12-31,2014-04-09,10-K,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,2656.0,,,,,,,,,,,-26623.0,,,,,0.0,,,667.0,667.0,,,,,,,255.0,-12798.0,,,,,,,,,0.001,120000000.0,81000000.0,81000000.0,81000.0,,,,,,,21040.0,,,,,,,,,,,,,,,,,19165.0,,19165.0,,,,,,,,56366.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.34,-0.34,,0.001,,,,,,,,,,,,,,,16567.0,,8890.0,,,,,,,,,,,,,,476.0,,,476.0,,,,,3309.0,,,,,,,,,8800.0,8800.0,,,,-213.0,,,,,,,,,,,,,,,,,,2656.0,667.0,2656.0,,,,,,31000.0,,,,-43798.0,,-56120.0,,,,,,,1760.0,64534.0,-55644.0,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,412.0,,31000.0,,,,,,,46207.0,,,,21040.0,,,-56366.0,,29930.0,,,,,,,,,,,,,,,,,-1989.0,,,,,,,,31000.0,,,,,,0.0,19081.0,,,66643840.0,,66643840.0
2014-03-31,2014-05-20,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,54603.0,,,,,,,,,,,-26623.0,,,,,,,,27978.0,27978.0,,,,,,,18978.0,18723.0,,,,,,,,,0.001,125000000.0,81000000.0,81000000.0,81000.0,,,,,,,38937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81002.0,,,,,,,,,,,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,11282.0,,48063.0,,,,,,,,,,,,,,,,,,,,,,51947.0,,,,,,,,,,,,,,8588.0,,,,,,,,,,,,,,,,,,54603.0,27978.0,54603.0,,,,,,0.0,,,,18723.0,,-24636.0,,,,,,,,72699.0,-24636.0,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,35000.0,27610.0,,,,3937.0,,,,,87000.0,,,,,,,,,,,,,,,,,-26625.0,,,,80000.0,,,,,16000.0,,,,,,,,,81000000.0,,81000000.0
2014-06-30,2014-08-12,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,68377.0,,,,,,,17000.0,,,,-26623.0,,,,,0.0,,,17836.0,17836.0,,,,,,,836.0,,,,,,,,,,0.001,120000000.0,81000000.0,81000000.0,81000.0,,,,,,,20488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,18625.0,,72512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68377.0,17836.0,68377.0,,,,,32000.0,,,,,,,-23916.0,,,,,,,,96428.0,-23916.0,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,15000.0,7840.0,,,,5488.0,,,-104918.0,,93000.0,,,,,,,,,,,,,,,,,-50541.0,,,,,,,,,,,,,,,,,,81000000.0,,81000000.0
2014-09-30,2014-11-10,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,83161.0,,,,,,,15000.0,,,,222960.0,,,,,0.0,,,265726.0,265726.0,,,,,,,248547.0,,,,,,,,,,0.001,125000000.0,81416666.0,81416666.0,81417.0,,,,,,,44033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,22190.0,,47967.0,,,,,-17771.0,,,,,,,,,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84494.0,265726.0,84494.0,,,,,711.0,,,,,,,-18227.0,,,,,,,,65738.0,-17771.0,,,,,,,,,,,,,,,,,,,0.001,5000000.0,,,,,2179.0,,,,,,,,39000.0,13038.0,,,,5033.0,,,-123145.0,,92000.0,,,,,,,,,,,,,,,,,181232.0,,,,,,,,,,,,,,0.0,,,,81000000.0,,81027458.0
2014-12-31,2015-03-31,10-K,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,38132.0,,,,12926.0,,,93021.0,,,,477535.0,,,,,0.0,,,355260.0,346014.0,,,,,125000000.0,,238747.0,238492.0,,,,,,,,,0.001,120000000.0,81841666.0,81841666.0,81842.0,1.0,,,,,,86556.0,,,,,,,,,,283763.0,,,,,,82365.0,82365.0,,82365.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.34,-0.34,,0.6,,,,,,,,,,9246.0,,,,,115109.0,,263444.0,,,,,-185427.0,,,,,,,,,456.0,,,456.0,,,,,22550.0,12926.0,93021.0,,,,,,,,12926.0,,,,13834.0,,,,,,,,,,,,,,,,,,38132.0,355260.0,38132.0,,,,,35543.0,505000.0,,-9246.0,,-257262.0,,-185883.0,,,,,,,,448871.0,-185427.0,,,,,,,,242249.0,,,,,,,,9246.0,,,0.001,5000000.0,0.0,0.0,,,14246.0,,505000.0,,,,,,68719.0,58801.0,,,9246.0,17837.0,,111384.0,-242249.0,,350000.0,,,,,,,,,,,,,,,0.43,0.6,317128.0,,,,,,,,505000.0,,,505000.0,,,0.0,63200.0,,,81138650.0,,
2015-03-31,2015-05-14,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,55392.0,,,,,,,,,,,493455.0,,,,,0.0,,,98257.0,89021.0,,,,,125000000.0,,81171.0,-157576.0,,,,,,,,,0.001,125000000.0,81921666.0,81921666.0,81922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,57188.0,,,,,,,-290263.0,,,,,,,,,,,,,,,,,17260.0,,-93021.0,,,,,,,,,,,,-6396.0,,,,,,,,,,,,,,,,,,55392.0,98257.0,55392.0,,,,,8900.0,,,-332.0,,-157244.0,,-290263.0,,,,,,,,290263.0,-290263.0,,,,,,,,,,,,,,,,332.0,,,0.001,5000000.0,,,,,7850.0,,,,,,,,,25648.0,,,9236.0,,,119906.0,-532512.0,,,,,,,,,,,,,,,,,,0.2,42865.0,,,,,,,,,-16000.0,,,,,0.0,,,,81854998.0,,
2015-06-30,2015-08-17,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,100151.0,,,,,,,,,,684.0,719786.0,,,,76800.0,0.0,,,47320.0,38426.0,,,,,125000000.0,,32939.0,,,,,,,,,,0.001,120000000.0,82390503.0,82390503.0,82391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9578.0,,,,,31314.0,,,,,,,-322496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100151.0,47320.0,100151.0,,,,,1113.0,,,,,,,-322496.0,,,,,,,,322496.0,-322496.0,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,5487.0,,,,,,,,,,,,8894.0,,,131321.0,-855008.0,,,,,,,,,,,,,,,,,0.43,0.6,-52831.0,,,,,,,,,,,,,,,,,,82149501.0,,
2015-09-30,2015-11-16,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,91977.0,,,,,,,,,,1026.0,733922.0,,,,,0.0,,,159228.0,150676.0,,,,,125000000.0,,142850.0,,,,,,,,,,0.001,120000000.0,82430503.0,82430503.0,82431.0,,273685.0,,16451.0,,,,,,,,,,,,,257233.0,,257234.0,,,4702.0,,,,,,,,53212.0,208717.0,74867.0,,,,,,,,,,,,,,,,,,,0.0,,,,,92659.0,,,,,,,261929.0,,,,9578.0,,,,,63725.0,,,,,,,-254262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54420.0,,,,,,,,,,,,,,452145.0,159228.0,452145.0,,,,,817.0,,,,,,,-254262.0,,,,,16451.0,135000.0,,253054.0,-253054.0,,,,,,,,,,,-1208.0,,,,,,,,0.001,5000000.0,0.0,0.0,,,3124.0,,,,,,,,,,,,8552.0,,,116629.0,-1109270.0,,,,,,,,,,,,,,,,0.2125,,0.43,-292917.0,,,,,,,,,,,,,,,,,,83590543.0,,
