end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleSecuritiesGrossUnrealizedLoss,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ContributionOfProperty,CurrentFederalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsShareBasedCompensation,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestments,ExplorationExpense,FairValueAdjustmentOfWarrants,FairValueOfAssetsAcquired,FederalIncomeTaxExpenseBenefitContinuingOperations,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfProperty,GeneralAndAdministrativeExpense,GeneralInsuranceExpense,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfOilAndGasProperties,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredLeasingFees,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInMarketableSecuritiesRestricted,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestIncomeOther,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermInvestments,LossOnSaleOfInvestments,ManagementFeesBaseRevenue,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MarketingAndAdvertisingExpense,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncurrentAssets,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossTax,OtherComprehensiveIncomeOtherNetOfTax,OtherExpenses,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForProceedsFromInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireMineralRights,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRoyaltyInterestsInMiningProperties,PaymentsToDevelopSoftware,PrepaidExpense,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,PrepaidRent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherOperatingActivities,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueMineralSales,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,SharesOutstanding,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,TravelAndEntertainmentExpense,UnrealizedGainLossOnSecurities,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-04-09,10-K,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16684.0,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,2009-11-16,10-Q,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,300000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-04-15,10-K,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,,,,,,,,,,,,,,,,,,,360511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375975.0,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,,,,,,,,,,,,,,,,,,,1660332.0,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,0.0,,,,35055.0,,,,,,,5277.0,0.0,,,,,-309052.0,,0.0,,,,,,,,,,,1183.0,,,,0.0,,,,,,,,,,32600.0,,,,,,,,,,,,,,-309052.0,,,,309052.0,-309052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29961.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,9556.0,,,,,,,62603844.0
2010-09-30,2010-11-22,10-Q,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,,,,,,,,,,,,,244045.0,,,,,,1552472.0,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,-0.01,,,,42110.0,,,,,,,1830.0,0.0,,,,,,-344512.0,,,,,,,,,,,,0.0,,,,575.0,,,,,,,,,,,,,,,,,,,,,,,,-344512.0,,,,345087.0,-345087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6308.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,6647.0,,,,,,,62603484.0
2010-12-31,2011-04-11,10-K,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,41887.0,0.0,,,,,1476544.0,,1000.0,,,,,,1989601.0,1461658.0,,1398758.0,1398758.0,1038247.0,,,0.0,,0.001,3000000000.0,62917288.0,62917288.0,,62918.0,,,,,,,,,,,,,1000.0,-1093386.0,,5350.0,-0.01,,,,182721.0,,,,,,,16814.0,3303.0,0.0,,15396.0,-852656.0,,,0.0,0.0,,,-57421.0,0.0,,,,,-36350.0,3949.0,,0.0,,0.0,,,,,47237.0,1989601.0,47237.0,,,,,,,,,,527445.0,1829653.0,,-105420.0,,-685986.0,,-852656.0,,,,852656.0,-852656.0,,527943.0,,527943.0,,,,0.0,,,,,,,,0.0,,-105420.0,,,,0.0,,,62900.0,,,,,,,,2000000.0,,,-884.0,,,,,44306.0,-852656.0,,498.0,,0.0,-1093386.0,,0.0,244045.0,,,,,,,1942364.0,1942364.0,,,,,,,,,,,,,244045.0,,20403.0,,,,,,,
2011-03-31,2011-05-20,10-Q,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,,,,,,,,,250.0,,,,,,,,,,1326273.0,-72485.0,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,0.0,,,,39410.0,,,,,,,1557.0,3860.0,0.0,,0.0,,-68746.0,,0.0,0.0,,,-4246.0,0.0,,,,,11814.0,0.0,,0.0,,414.0,,,,,,,,,,,,,,,,,,0.0,,-11557.0,,-60928.0,,-68746.0,,,,69160.0,-69160.0,,,,,,,,,0.0,,,,,,,0.0,,-11557.0,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,1814.0,-68746.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,6092.0,,,,,,,
2011-06-30,2011-08-15,10-Q,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,20931.0,,,,,,1647300.0,,,,,,,,1949073.0,1320285.0,,,1250179.0,,,,0.0,,0.001,3000000000.0,63661408.0,63661408.0,,63662.0,,,,,,,,,,,248.0,248.0,,,,5350.0,0.0,,,,49498.0,,,,,,,4017.0,3914.0,0.0,,0.0,,-122326.0,-122326.0,0.0,,,,,,,,,,,0.0,,,,263.0,,,,,26281.0,1949073.0,26281.0,,,0.0,,,,,,0.0,628788.0,,,,,,,-122326.0,,,,122589.0,-122589.0,,,,628788.0,,,,,0.0,,,,,,,,,,,,,,,,70106.0,,,,,,,,,,,,,,,,8435.0,,,,,0.0,-1284458.0,,0.0,,,,,,,,,1922792.0,,,,,,,,,,,,,0.0,,4913.0,,,,,,,63337360.0
2011-09-30,2011-11-21,10-Q,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,20369.0,,,,,,1647300.0,,,,,,0.0,,1764690.0,1146235.0,,1092104.0,1092104.0,,,,,,0.001,3000000000.0,63661408.0,63661408.0,,63662.0,,,,,,,,,,,0.0,0.0,,,,5350.0,0.0,,,,102851.0,,,,,,,4700.0,3913.0,0.0,,37033.0,,,-183821.0,0.0,,,,,,,,,,,0.0,,,,231.0,,,,,25719.0,1764690.0,25719.0,,,,,,,,,0.0,618455.0,,,,,,,-183821.0,,,,184052.0,-184052.0,,618455.0,,,,,,,,0.0,,,,,,,,,,,,,,,54131.0,,,,,,,,,,,,,,,,5359.0,-183821.0,,0.0,,0.0,-1468279.0,,0.0,,,,,,,,,1738971.0,,,,,,,,,,,,,0.0,,4315.0,,,,,,,63311408.0
2011-12-31,2012-04-09,10-K,LITHIUM CORPORATION,LTUM,CIK0001415332,USD,,21730.0,674.0,,,-2056.0,,1718093.0,,552.0,,,,,134213.0,1551018.0,1044125.0,,970030.0,970030.0,-428728.0,,,,,0.001,3000000000.0,63661408.0,63661408.0,,63662.0,,200910.0,6335.0,0.0,572661.0,-572661.0,,,,,552.0,,552.0,-1684297.0,,0.0,-0.01,,,,264379.0,,,0.0,,,,14668.0,15601.0,0.0,,134213.0,-590911.0,-590911.0,-609183.0,0.0,0.0,,,-20157.0,-674.0,,,,,-10521.0,-985.0,,0.0,,1305.0,,,,,21730.0,1551018.0,21730.0,,,,,,,,,,506516.0,84984.0,,-26214.0,,-487498.0,,-590911.0,506893.0,,0.0,609183.0,-610168.0,0.0,506893.0,,,,,,17952.0,,18272.0,5804.0,,,,,-431.0,,-25783.0,,-431.0,,0.0,,,73421.0,12395.0,298.0,,,,,,84000.0,,,984.0,,,,,27903.0,-590911.0,2433.0,377.0,,0.0,,,0.0,0.0,,,,,,,1529248.0,1529288.0,,87500.0,,,,,,,,,,,0.0,,18805.0,,-572661.0,-200910.0,,,,
