end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingCurrent,AccountsPayableInterestBearingInterestRate,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesPayable,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalLeaseObligationsCurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwoAndThree,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissuedValue,CommonStockValue,ContractWithCustomerLiabilityCurrent,ConvertibleDebtCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentDecreaseForgiveness,DebtInstrumentPeriodicPaymentPrincipal,DeferredFederalIncomeTaxExpenseBenefit,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,DepositAssets,DepositsAssets,Depreciation,DepreciationAmortizationAndAccretionNet,DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueOptionDisclosuresRelatedToElectionItemsExistingAtEffectiveDateCashSurrenderValue,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedPatentsGross,FiniteLivedTradeSecretsGross,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationTaxContingenciesStateAndLocal,IncomeTaxReconciliationTaxCreditsOther,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedTradeSecrets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayable,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryAdjustments,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityIncreaseAdditionalBorrowings,LinesOfCreditCurrent,LongTermNotesAndLoans,MachineryAndEquipmentGross,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayable,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherExpenses,OtherIncome,OtherIncomeTaxExpenseBenefitContinuingOperations,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherOperatingIncomeExpenseNet,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsToAcquireMachineryAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherAssets,ProceedsFromSecuredLinesOfCredit,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentUsefulLifeMaximum,PropertyPlantAndEquipmentUsefulLifeMinimum,ProvisionForDoubtfulAccounts,RelatedPartyTransactionRate,RepaymentsOfDebtAndCapitalLeaseObligations,ResearchAndDevelopmentExpense,ResultsOfOperationsTransportationCosts,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalariesAndWages,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,SharesIssuedPricePerShare,ShippingHandlingAndTransportationCosts,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,TreasuryStockShares,TreasuryStockValue,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-04-15,10-K,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-31,10-K,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165633.0,,,,,,,,,,,,,35221650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5176660.0,,,,2159372.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144493.0,,,,,,,,,,,,,,,,,,,233857.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,176892.0,,,,,295245.0,,,-132015.0,-132015.0,,-0.01,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,131625.0,2257.0,,,,,,,,,,,,0.0,,12569.0,,,,,,,,,,,,,,,,,,,,,,,-132015.0,,,,293378.0,1867.0,,,,,,,,,,,,,,,,,,,,,,,-133882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.0,,,529102.0,,102100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34316458.0
2010-09-30,2010-11-12,10-Q,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141545.0,,,,,,,,,,,,,,,,,,,443941.0,,,,,,,,,,,,,,,,,,,,,0.0,,-0.01,,,,,,,,,,,,,,166912.0,,,,,291403.0,,,-121988.0,-121988.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,131625.0,2218.0,,,,,,,,,,,,2.0,,13228.0,,,,,,,,,,,,,,,,,,,,,,,-121988.0,,,,279550.0,11853.0,,,,,,,,,,,,,,,,,,,,,,,-133841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,735344.0,,99410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34141890.0
2010-12-31,2011-03-31,10-K,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,204124.0,,,,,,243169.0,,,,400.0,21545.0,,17537413.0,310498.0,,,,,4547319.0,869835.0,9715.0,,,,,,,,,242136.0,,,242136.0,,76503.0,0.0,-3995.0,4151895.0,,0.01,100000000.0,,33831890.0,,338319.0,,2925000.0,,1311938.0,,,0.0,,,,,,,,,,,,,,3100.0,3100.0,33477.0,,-199909.0,99100.0,-0.02,,,,0.0,,,,,,,,0.0,0.0,748254.0,652149.0,,,,1089747.0,,0.0,-624397.0,-624397.0,,-0.05,-1147850.0,-0.03,0.0,,,800.0,,,,,,,,,,,-47298.0,31355.0,,526500.0,1645.0,,,30556.0,,,2961976.0,535308.0,,,9457.0,,789750.0,,,,,,376751.0,,,,51720.0,,,,,,,4100259.0,4547319.0,4100259.0,,,125725.0,,,,-126432.0,-19541.0,,-99795.0,-95800.0,195839.0,322271.0,-1772247.0,,24000.0,,1178843.0,-89096.0,,,,,,,,,,,,,,,,,,,3617225.0,,7.0,,-535301.0,,,,,0.01,5000000.0,,0.0,0.0,7779.0,,,,,,6000.0,-15750.0,,3300.0,,60259.0,,,,,9791.0,7619.0,,-17428672.0,2401685.0,,371250.0,6500.0,,,,5066660.0,,,,,447060.0,,,,,50000.0,,411040.0,,,6500.0,53435.0,-1850800.0,,0.0,,,,,,,,,,34383619.0
2011-03-31,2011-05-12,10-Q,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,,,,,,,,,,,,,,,74447.0,,,,,,,,,,,,,,,,265493.0,,,,,23357.0,,,,,,,,,,,,,,295780.0,,,,,,,,,,,,,,,,,,,8367.0,,,,-0.01,,,,,,,,,,,,,,244299.0,,,,,291802.0,,,,-192232.0,,,,,0.0,,,0.0,,,,,,,,,,,156394.0,-18446.0,0.0,,1352.0,,,,,,,2052.0,-131625.0,,2052.0,,,,,,,,,,,,13575.0,,,,,,,,,,,,,,,,,-6525.0,,0.0,,29882.0,,-192232.0,,,,350357.0,-58555.0,,,,,,,,,,,,,,,,,,,,-133677.0,,,,,,,,,,,,,,,,,,,,-3948.0,,,,,,,,,2577.0,0.0,,,587582.0,,92483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33688557.0
2011-06-30,2011-08-15,10-Q,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,185886.0,,,,,,242739.0,,,,400.0,6032.0,,17676616.0,,,,,,4428982.0,917130.0,4471.0,,,,,,,,,232654.0,,,,,,,,,,0.01,50000000.0,,44711890.0,,447119.0,,2925000.0,,260032.0,,,,,,,,,,,,,,,,,,3100.0,,,0.0,0.0,-0.01,,,,,,,,,,,,,,217114.0,652149.0,,,,233798.0,,,-390556.0,-390556.0,,-0.01,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2813080.0,1991.0,-131625.0,,,,1053000.0,,,,,,433958.0,,1.0,,14140.0,,,,,,,4316707.0,4428982.0,4316707.0,,,117918.0,,,,,,,,,,,-390556.0,,24000.0,,490739.0,-256941.0,,,,,,,,,,,,,,,,,,,3468329.0,-133615.0,,,-133615.0,,,,,0.01,5000000.0,,0.0,0.0,7779.0,,,,,,,,,,,43523.0,,,,,,7256.0,,-18011460.0,493830.0,,252229.0,,,,,,,,,,112275.0,,,,,,,,,,,,,,,,,,,,,,,,44066615.0
2011-09-30,2011-11-10,10-Q,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,196895.0,,,,,,162122.0,,,,400.0,329.0,,17676616.0,,,,,,4373012.0,940877.0,1785.0,,,,,,,,,325123.0,,,,,,,,,,0.01,50000000.0,,44711890.0,,447119.0,,2925000.0,,224307.0,,,,,,,,,,,,,,,,,,6200.0,,,0.0,,-0.01,,,,,,,,,,,,,0.0,183712.0,652149.0,,,,257018.0,,,-186160.0,-186160.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2738632.0,1946.0,-131625.0,,,,1184625.0,,,,,,445853.0,,0.0,,10641.0,,,,,,,4446897.0,4373012.0,4446897.0,,,113863.0,,,,,,,,,,,-186160.0,,24000.0,,309607.0,-52589.0,,,,,,,,,,,,,,,,,,,3396981.0,-133571.0,,,-133571.0,,,,,0.01,5000000.0,,0.0,0.0,7779.0,,,,,,,,,,,35154.0,,,,,,14281.0,,-18197620.0,481325.0,,100973.0,,,,,,,,,,-73885.0,,,,,,,,,,,,,,,,,,,,,,44711890.0,,44711890.0
2011-12-31,2012-03-30,10-K,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,89641.0,,,,,,143278.0,,,,400.0,12363.0,-158469.0,17810045.0,297792.0,21895.0,,,,4124521.0,886079.0,0.0,,,,,,,,,346697.0,,,346697.0,,104561.0,0.0,0.0,4151895.0,,0.01,100000000.0,,44791890.0,0.0,447919.0,,2925000.0,,989449.0,0.0,0.0,4829.0,,0.0,0.0,,0.0,,12538.0,,0.0,500200.0,14300.0,-3689000.0,39100.0,3100.0,3100.0,33260.0,,0.0,0.0,-0.03,-0.03,,,-54406.0,,,,4432746.0,3339567.0,200807.0,2697.0,-7760.0,54406.0,924957.0,652149.0,,,0.0,997891.0,100233.0,100233.0,-1186975.0,-1186975.0,,-0.03,0.0,0.0,0.0,0.0,,400.0,,0.0,2441.0,169200.0,,29832.0,,,-47479.0,,-64434.0,99891.0,,526500.0,-16253.0,,,4679.0,,89085.0,2563951.0,534460.0,,,7960.0,,1316250.0,,,,274343.0,,393004.0,118661.0,,187134.0,54217.0,10164.0,,,,,,4482204.0,4124521.0,4482204.0,,,109721.0,,162460.0,,0.0,-25718.0,,0.0,0.0,130279.0,130279.0,-1186975.0,,24000.0,,1704813.0,-706922.0,,,,,,,,,,,,,,,,,2966200.0,,3219200.0,-480053.0,1.0,0.0,-480053.0,,,,,0.01,5000000.0,,0.0,0.0,3100.0,,0.0,,,,0.0,-16003.0,0.0,0.0,,19242.0,,,,,9715.0,33170.0,,-18615647.0,1987340.0,,584476.0,195098.0,0.0,,,5176000.0,,,,,-357683.0,,0.0,,,7800000.0,,3460000.0,,,195098.0,187134.0,-300000.0,-300000.0,0.0,,,,,,406240.0,,,,41866027.0
2012-03-31,2012-05-10,10-Q,REFLECT SCIENTIFIC INC,RSCF,CIK0001103090,USD,93608.0,,,,,,177839.0,,,,100.0,0.0,,17810045.0,69519.0,,,,,3979436.0,812913.0,,,,,,,,,,222506.0,,,,,-124191.0,,,,,0.01,100000000.0,,44791890.0,,447919.0,,2925000.0,,172095.0,,,329.0,,,,,,,,,,,,,,3100.0,,2400.0,,,,-0.01,-0.01,,,,,,,,,,,,,155197.0,652149.0,,,,152922.0,,,,-259293.0,,,,,0.0,,,0.0,,,,,,,,,,,122929.0,-34561.0,-4500.0,,-16464.0,,,0.0,,,2494432.0,1666.0,-131625.0,,1778.0,,1447875.0,,,,,,409468.0,,,,10106.0,,,,,,,4596412.0,3979436.0,4596412.0,,0.0,105500.0,,,,,-4221.0,,0.0,,-119970.0,,-259293.0,,24000.0,,278924.0,-126002.0,,,,,,,,,,,,,,,,,,,3149681.0,-133291.0,,,,,,,,0.01,5000000.0,,0.0,0.0,3100.0,,,,,,,-4221.0,,,,16842.0,,,,,0.0,7112.0,,-18874940.0,325017.0,,106509.0,,,,,,,,,,-616976.0,,,,,,,,,,,,,,,,,,,,,,,,44791890.0
