end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleDebt,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtConversionConvertedInstrumentAmount1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DecreaseInRestrictedCash,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,DepreciationDepletionAndAmortization,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,GuaranteeObligationsMaximumExposure,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashForOperatingActivities,InterestPaid,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsAndSuppliesNetOfReserves,InvestmentIncomeNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncurrentAssets,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLossCarryforwards,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromOtherDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsForRoyalties,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromDivestitureOfBusinesses,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromOtherShortTermDebt,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,Revenues,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,ShortTermInvestments,ShortTermNonBankLoansAndNotesPayable,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TreasuryStockValueAcquiredParValueMethod,ValueAddedTaxReceivableCurrent,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CostsAndExpensesRelatedParty,DeferredTaxAssetsNet
2009-12-31,2010-02-26,10-K,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,,,,,,,,,,,,,,,,,1283000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6999000.0,,,,,,,,,,,,,,,,,,
2010-06-30,2010-07-30,10-Q,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,,,,,,,,,,,,,,,,,2310000.0,,,,,,,,,,,,,,,103000.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,435000.0,637000.0,,430000.0,430000.0,,0.01,0.01,-366000.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724000.0,-87000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000.0,,,,83000.0,,,740000.0,206000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43148468.0,,41472968.0,,
2010-09-30,2010-11-15,10-Q,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,,,,,,,,,,,,,,,,,2483000.0,,,,,,,,,,,,,,,85000.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,302000.0,683000.0,,142000.0,142000.0,,0.0,0.0,-333000.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,-191000.0,,,,550000.0,133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000.0,,,768000.0,199000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41476011.0,,41476011.0,,
2010-12-31,2011-03-30,10-K,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,147000.0,219000.0,653000.0,,118000.0,17068000.0,,,601000.0,,,2837000.0,2759000.0,93000.0,,,1909000.0,626000.0,,,,,,0.01,,75000000.0,41493449.0,41493449.0,415000.0,,,454000.0,,2000000.0,,,,,,,,11000.0,29000.0,,,,,,,,0.13,,0.12,,131000.0,,,,,5881000.0,1221000.0,2358000.0,,6469000.0,6369000.0,,0.17,0.16,-1482000.0,-0.04,100000.0,31000.0,-59000.0,178000.0,,44000.0,36000.0,,-500000.0,253000.0,,,229000.0,,,1291000.0,2837000.0,1108000.0,,,177000.0,1557000.0,,-24000.0,,-907000.0,,4887000.0,,,,2271000.0,87000.0,,,,,,,,13000.0,,,0.01,10000000.0,0.0,0.0,,,,,,,1055000.0,,,,,,,2000.0,,,67000.0,,160000.0,266000.0,-16055000.0,2812000.0,890000.0,601000.0,,,,,,,,,,6069519.0,0.18,,,,,,,,,,,,,,1546000.0,,,20481.0,,2000000.0,1055000.0,,,2000.0,,,,183000.0,39770077.0,,36752484.0,,
2011-03-31,2011-05-16,10-Q,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,,,,,,,,,,,,,,,,,1701000.0,-208000.0,,,,,,,,,,,,,,164000.0,,,,,,,,,,,6000.0,,,,,,,,-0.01,,,,,,,,,,372000.0,704000.0,,-175000.0,-184000.0,,-0.01,,-64000.0,0.0,9000.0,-38000.0,215000.0,138000.0,,54000.0,32000.0,,,6000.0,,,,,,,,,,,,33000.0,,-2000.0,,-239000.0,,-248000.0,,,,777000.0,-73000.0,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,33000.0,,,,,124000.0,,,868000.0,281000.0,63000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41797931.0,,
2011-06-30,2011-08-15,10-Q,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,148000.0,256000.0,758000.0,,118000.0,17318000.0,,,,,,2983000.0,2914000.0,,,,1999000.0,,,,,,,0.01,,75000000.0,42312088.0,42312088.0,,,,223000.0,,,,,,,,,,11000.0,,,,,,,,,0.0,,0.0,,192000.0,,,,,,347000.0,725000.0,,130000.0,130000.0,,0.0,0.0,-2000.0,0.0,,,,,,,,,,,,,336000.0,,,1299000.0,2983000.0,1098000.0,,,,,,,,,,128000.0,,,,680000.0,45000.0,,,,,,,,,,,0.01,10000000.0,0.0,0.0,,,,,,,,,,,,,,,128000.0,,58000.0,,113000.0,277000.0,-16175000.0,948000.0,220000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1684000.0,,,,,,,,,,,,,201000.0,42312088.0,,42312088.0,,
2011-09-30,2011-11-09,10-Q,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,199000.0,757000.0,786000.0,,118000.0,17297000.0,,,,,,3045000.0,2974000.0,,,,1060000.0,,,,,,,0.01,,75000000.0,41112088.0,41112088.0,411000.0,,,226000.0,,,,,,,,,,8000.0,,,,,,,,,0.0,,0.0,,132000.0,,,,,,348000.0,780000.0,,108000.0,108000.0,,0.0,0.0,,0.0,,,,,,,,,,,,,363000.0,,,1286000.0,3045000.0,1117000.0,,,,,,,,,,108000.0,,,,698000.0,82000.0,,,,,,,,,,,0.01,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,63000.0,,105000.0,255000.0,-16067000.0,1006000.0,245000.0,,,,,,,,,,,,,,,,,,,,,,,506000.0,,,1759000.0,,,,,,,,,,,,,169000.0,42154711.0,,42154711.0,,
2011-12-31,2012-03-12,10-K,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,221000.0,536000.0,551000.0,662000.0,118000.0,17761000.0,,,649000.0,,6013000.0,2979000.0,2905000.0,,,,1392000.0,-517000.0,,,,,,0.01,,75000000.0,41112088.0,41112088.0,411000.0,,,893000.0,,,,,,3045000.0,2926000.0,119000.0,3045000.0,8000.0,23000.0,,,100000.0,153000.0,,,,-0.01,,-0.01,,149000.0,,-23000.0,,,,1520000.0,2855000.0,,-327000.0,-336000.0,,-0.01,-0.01,-153000.0,0.0,9000.0,74000.0,317000.0,224000.0,,18000.0,178000.0,,,-18000.0,,38000.0,407000.0,369000.0,,1233000.0,2979000.0,1021000.0,,100000.0,100000.0,-57000.0,,-525000.0,,65000.0,,-489000.0,,66000.0,,3124000.0,-269000.0,,,,,,90000.0,,22000.0,,,0.01,10000000.0,0.0,0.0,,24000.0,,,,,,,,,,,,33000.0,,728000.0,66000.0,,444000.0,14000.0,-16544000.0,3748000.0,1160000.0,649000.0,,,1894165.0,0.2,,,2114769.0,60000.0,,3750000.0,0.2,,,,,0.13,,0.14,0.12,,,506000.0,,,1746000.0,,264750.0,264750.0,,,,,97000.0,33000.0,,90000.0,26000.0,212000.0,41803956.0,,41803956.0,,
2012-03-31,2012-05-21,10-Q,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,71000.0,36000.0,171000.0,,118000.0,17769000.0,,,,,,2052000.0,1980000.0,,,,966000.0,-426000.0,,,,,,0.01,,75000000.0,43173592.0,43173592.0,432000.0,,,112000.0,,,,,,,,,,8000.0,7000.0,,,,,,,,-0.01,-0.01,,,151000.0,,,,,,208000.0,97000.0,,-470000.0,-470000.0,,-0.01,,,,,-150000.0,-500000.0,-380000.0,,2000.0,24000.0,,,1000.0,,,431000.0,,,747000.0,2052000.0,493000.0,,,100000.0,,,-5000.0,,-421000.0,,-470000.0,,,,521000.0,-424000.0,,,,,,,,5000.0,,,0.01,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,64000.0,,134000.0,15000.0,-17014000.0,209000.0,179000.0,21000.0,,,,,,,,,,,,,,,,,,,,,,506000.0,,,1305000.0,,,,,,,,,,,,,254000.0,,,42153065.0,,
2012-06-30,2012-08-20,10-Q,"ARTEMIS THERAPEUTICS, INC.",ATMS,CIK0001062128,USD,52000.0,67000.0,39000.0,,118000.0,17792000.0,,,,,,1558000.0,1491000.0,,,,454000.0,,,,,,,0.01,,75000000.0,43173592.0,43173592.0,432000.0,,,124000.0,,,,,,,,,,7000.0,,,,200000.0,,,,,-0.01,-0.01,-0.01,,126000.0,,,,,,140000.0,66000.0,,-310000.0,-310000.0,-0.01,-0.01,-0.01,-110000.0,0.0,,,,,,,,,,,,,406000.0,,,650000.0,1558000.0,417000.0,,200000.0,200000.0,,,,,,,-420000.0,,,,390000.0,-324000.0,,,,,,,,,,,0.01,10000000.0,,,,,,,,,,,,,,,,,,,60000.0,,113000.0,14000.0,-17434000.0,190000.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,506000.0,,,908000.0,,,,,,,,,,,,,233000.0,43173592.0,,43173592.0,,
