end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,Assets,BusinessDevelopment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,CumulativeEarningsDeficit,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentConvertibleConversionRatio,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,DebtInstrumentPeriodicPaymentPrincipal,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsValuationAllowance,Depreciation,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,ExtinguishmentOfDebtAmount,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetAssetLiability,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestAndDividendsPayableCurrent,InterestCostsIncurred,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseOtherLongTermDebt,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityFairValueOfAmountOutstanding,LineOfCreditFacilityIncreaseAccruedInterest,LineOfCreditFacilityIncreaseAdditionalBorrowings,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityPeriodicPaymentInterest,LineOfCreditFacilityPeriodicPaymentPrincipal,LineOfCreditFacilityRemainingBorrowingCapacity,LinesOfCreditCurrent,LoansPayable,LongTermLineOfCredit,LongtermDebtPercentageBearingFixedInterestAmount,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,LossContingencySettlementAgreementConsideration1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,NotesAndLoansPayable,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OccupancyNet,OfficersCompensation,OpenOptionContractsWrittenExercisePrice,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherLaborRelatedExpenses,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNotesPayable,OtherOperatingIncome,OtherSellingGeneralAndAdministrativeExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepurchaseOfEquity,ProceedsFromSecuredLinesOfCredit,ProceedsFromStockOptionsExercised,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,RecoveryOfDirectCosts,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfLinesOfCredit,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnsecuredDebt,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfInventory
2008-12-31,2009-03-31,10-K,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,2009-05-15,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,,,
2009-12-31,2010-04-15,10-K,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,,,,,,,,,,,2634827.0,,,,,658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9912473.0,,,,,,,,,,,,,,,,,,,,,,,,,,-30180268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9163541.0,,,,,,,,,,,,,,,,,,,,,-7319768.0,,995179.0,,293658.0,,,,-139178.0,,,,,,,,
2010-03-31,2010-05-17,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,,,,,,,,,,,,,,51500.0,,,,,,,,,,,,,,,,190229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100675.0,,,,,,,,,,,,,,,,,,,,,181533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-375828.0,,,,,,,,,,,-190229.0,,185599.0,,,,,,,,,,,,,,,,,,,,,,,,,,38054.0,,,,,,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211527909.0,4066.0
2010-06-30,2010-08-16,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,,,,,,,,,,,,,,,,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,,,,,,,,,,,,,,46539.0,,197.0,,,,,,,,,,,,,,187463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116828.0,,,,,,,,,,,,,,,,,,,,,310628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-498091.0,,,,,,,,,,,-187463.0,,310628.0,,,,,,,,,,,,,,,,,,,,,,,,,,24096.0,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44455.0,,,,,,,,,211527909.0,
2010-12-31,2011-03-31,10-K,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,801923.0,801923.0,,,,,,,,23428360.0,183738.0,,1829.0,249870.0,1829.0,1829.0,1171.0,,,,0.001,350000000.0,213527909.0,213527909.0,213527.0,,,,,832870.0,,,,,,,,,,,,300000.0,,,,,,,822678.0,,,309.0,213678.0,,-0.01,,8940.0,,,,,,,,,,4066.0,,,,,,,,,,,-4680.0,,,-52368.0,,501977.0,,,42.0,,,,1238192.0,,183738.0,,,5857.0,1426294.0,,4066.0,,,8615338.0,1829.0,,,,,,,,0.01,1.0,,,,889170.0,2303368.0,,,,,,,845566.0,,-844395.0,-2075128.0,,,5275333.0,,2971966.0,,,,,,-832870.0,,,,,,,,,,,,,,,,,,,,845566.0,,,,,,,,124108.0,,,,,,,,-32255396.0,,,,,,,458583.0,597649.0,,,,,,,,,,,,,,,,,,,,,13555000.0,,,,,,,,,,,,,,,-8613509.0,,,,,,,,,,,,212344347.0,,,,
2011-03-31,2011-05-16,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,,,,,,,,,,,,,,84196.0,,8658.0,6829.0,,,,,,,,,,,,,1704420.0,,,,,,125000.0,,,,,,,,,,,,,,,,,,-0.01,0.01,,,,,,,,,,,,,,353561.0,,,,,,,,,19596.0,,,52182.0,,154182.0,,,,,,,1703954.0,,44699.0,,,5857.0,,,,,250000.0,,,,,,,,,,,2500000.0,,,,,,,,,,,,164303.0,,-157474.0,-1965771.0,,,,,,,,,,261351.0,-261351.0,,696759.0,,466.0,,,,,,,,,,,,,,,,164303.0,,,,,,45000.0,,82410.0,,,,,,59700.0,,,,,,,,3381.0,115860.0,20000000.0,,,,,,,,,0.1,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,450000.0,,,,,45000.0,,,,,,,,213558731.0,213977909.0,
2011-06-30,2011-08-15,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,796488.0,,,,,,,,,25792028.0,,,309230.0,,4943.0,4943.0,,,,,,350000000.0,,213977909.0,213977.0,,,,,696759.0,,,,,,,,,,,,,,,,,,,,,,,169786.0,,-0.01,,8840.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696759.0,,,,76847.0,,1679077.0,,,,100000.0,9886349.0,309230.0,,,,,,,,,,,,,1945839.0,,,,,,,,,,,-1361958.0,,,5286319.0,,,,,,,665199.0,-665199.0,,,,,,,,,,,,,,,,304287.0,,,,,,,,,,,15000.0,19108.0,,,,,,84196.0,,-35583124.0,,,,,,208334.0,353561.0,1000000.0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,-9577119.0,,,,,,210000.0,,,,,,,,213977909.0,,
2011-09-30,2011-11-14,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,793738.0,,,,,,,,,25998417.0,,,11151.0,77031.0,11151.0,11151.0,,,,,0.001,350000000.0,213977909.0,,213977.0,,,,,375425.0,,,,,,,,,,,,,,,,,,,,,,,164786.0,,0.0,,8840.0,,,,,,,,,,,,145565.0,,,,,,,,,,,,,,,,,,,,,375425.0,,,,,,1805470.0,,,,,10423082.0,11151.0,,,,,,,,,,,,,2363929.0,5286319.0,,,,,,,,,,-1041201.0,,,,,,,,,,665776.0,-665776.0,,375425.0,,,,,,,,,,,,,,,,,,,,,,,,,,21379.0,,,,,,77031.0,,-36624325.0,,,,,,421801.0,145565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10411931.0,,,,,,,,,,,,,,213977909.0,213977909.0,
2011-12-31,2012-04-02,10-K,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,867972.0,867972.0,879000.0,100527.0,,,,,,26335026.0,179261.0,1493702.0,14617.0,338758.0,11002.0,11002.0,9173.0,,,10000000.0,0.001,500000000.0,213977907.0,213977907.0,213527.0,,-5276669.0,,,1967533.0,37532065.0,,,,,845619.0,,,,,,,,,,,,8882107.0,1746615.0,,-8882107.0,,100527.0,,-0.02,0.34,,,0.05,0.0,3.08,0.0146,,,,,,,,,,,-1794067.0,,,0.34,,57109.0,100527.0,65402.0,-68151.0,,504401.0,,,-3615.0,,,,3312298.0,,179261.0,,,,1930695.0,1930695.0,,60949.0,250000.0,10997679.0,14617.0,10997679.0,,,1610930.0,,,1000000.0,,2500000.0,154349.0,,,765366.0,2314353.0,,,,,,,1718429.0,,-1709255.0,5276669.0,,,2861966.0,2424353.0,2861966.0,2861966.0,,180000.0,,,-1967533.0,26123845.0,,1967533.0,-3162.0,,,,,,,,,,,,3615.0,,,,1718429.0,,,,,,,60000.0,149597.0,,,,,,338758.0,,-37532065.0,,,,,,658515.0,820663.0,2682855.0,0.0,,,,,,40000000.0,124800000.0,0.04,,,-1655000.0,,,51350000.0,20000000.0,,,,,62800000.0,,,,7624488.0,,62800000.0,,,,,,,,,-12469812.0,450000.0,,45000.0,,,45000.0,,,,,821070.0,213897772.0,213897772.0,,,
2012-03-31,2012-05-14,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,826497.0,,,105527.0,,,,,,26608771.0,,,23286.0,,5771.0,5771.0,-5231.0,,,,0.001,350000000.0,213977907.0,213977907.0,213977.0,,,,,442461.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-41475.0,,,5000.0,,126391.0,,,-13900.0,,,,482689.0,,41797.0,,,5857.0,2057086.0,,,,,,23286.0,11535868.0,,,,,,,,,,,,,,,,,,,,371131.0,,-376362.0,-803265.0,,,,2424353.0,2861966.0,,,,,360804.0,-360804.0,,,155824.0,-40228.0,,,,,,,,,,,,17515.0,,,,366131.0,,,,,,,15000.0,40343.0,,,,,,122075.0,,-38335330.0,,,,,,42562.0,155824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11512582.0,,,,,,,,,,,,,213977909.0,213977909.0,,
2012-06-30,2012-08-14,10-Q,ALR TECHNOLOGIES INC.,ALRT,CIK0001087022,USD,813609.0,,180666.0,105527.0,,,,,,29071521.0,,36730.0,15885.0,,5037.0,5037.0,,,,,0.001,350000000.0,213977907.0,213977907.0,213977.0,,-3085109.0,,,2649313.0,12134941.0,,,12150826.0,,845619.0,,,,,,,,,,,,,,,,,105527.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648985.0,,,,76557.0,,2176980.0,2176980.0,,,,,15885.0,12150826.0,,3768397.0,,,,,,,,,,,,,,11000.0,,,,,,,-3085109.0,,,2861966.0,2424353.0,2861966.0,,41814.0,,,435796.0,-435796.0,,,261681.0,328.0,,,-328.0,,,,,,,,,10848.0,,,,,,,,,,,15000.0,28970.0,,,,,,103331.0,,-41420439.0,,,,,,41814.0,261681.0,,,,,,,,2500000.0,79050000.0,0.07,,,,,,,20989.0,,,,,79250000.0,,,,9171513.0,,79250000.0,,,,,,,,,-12134941.0,,,,,,1130988.0,,,,,,,213977909.0,213977909.0,,
