end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionCostOfAcquiredEntityCashPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ConvertibleDebtNoncurrent,CostOfGoldProductsAndServices,CostOfGoodsAndServicesSold,CustomerDepositsCurrent,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssetsPresentValueOfExpectedRecoveries,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromOfficersOrStockholdersCurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EmployeeBenefitsAndShareBasedCompensationNoncash,EquityIssuancePerShareAmount,ExplorationExpense,ExplorationExpenseMining,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GoldProductsAndServicesRevenue,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncreaseDecreaseDueFromOfficersAndStockholders,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestCostsIncurredCapitalized,InterestExpense,InterestPaid,InterestPaidNet,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableToBankCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LongTermLoansFromBank,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLossCarryforwards,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherLiabilitiesCurrent,OtherLoansPayableCurrent,OtherNonoperatingIncomeExpense,PaymentsForPreviousAcquisition,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireLandHeldForUse,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ReceivablesNetCurrent,ReorganizationItems,RepaymentsOfBankDebt,RepaymentsOfRelatedPartyDebt,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,SharePrice,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TaxesPayableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AmortizationOfFinancingCosts,CapitalLeaseObligations,CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CostsAndExpenses,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,NotesIssued1,OtherOperatingActivitiesCashFlowStatement,OtherOperatingIncomeExpenseNet,PropertyPlantAndEquipmentOtherNet,RelatedPartyTransactionAmountsOfTransaction,SaleOfStockPercentageOfOwnershipAfterTransaction,StockGrantedDuringPeriodValueSharebasedCompensation,AdditionalPaidInCapital,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,OtherReceivables,PaymentsForRepurchaseOfEquity,PrepaidExpenseAndOtherAssets,PrincipalAmountOutstandingOfLoansHeldInPortfolio,PropertyPlantAndEquipmentAdditions,Supplies
2011-06-30,2011-09-28,10-K,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,3610.0,3610.0,,,,,,,,,,22500.0,,,,11447.0,11447.0,,,11447.0,3868.0,,,0.001,100000000.0,2500000.0,2500000.0,2500.0,,,,,,,,,,,-43163.0,,,,,,,,43163.0,26000.0,,,26000.0,,,-0.01,,,,,,,,,,5840.0,,,,,200.0,,,,,,0.0,13742.0,-13742.0,,-1000.0,3610.0,3610.0,,,,,,,,,27000.0,,,,,,,,5633.0,,,,,,0.0,,,,29610.0,11447.0,29610.0,,,,,,,,,,,,,,,26000.0,26000.0,0.0,,-22132.0,-22132.0,-31375.0,,,,26000.0,,,31375.0,,,,,,,,,0.0,,,,,,,0.001,50000000.0,0.0,0.0,0.0,0.0,,,,0.0,,27000.0,,25335.0,,,,,,,,1000.0,,-43163.0,,0.0,,,,,,,-18163.0,,,,,,,,,,,,2500000.0,2500000.0,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,3817.0,,,,,,,,,,,22500.0,,,,6600.0,6600.0,,,6600.0,-4847.0,,,0.001,100000000.0,2500000.0,2500000.0,2500.0,,,,,,,,,,,,,,,,,,,-53217.0,31000.0,,,,,,0.0,,,,,,,,,,840.0,,,,,652.0,,,,0.0,,0.0,4404.0,-4404.0,,0.0,207.0,207.0,,,,,,,,,5000.0,,,,,,,,0.0,,,,,,,0.0,,,34817.0,6600.0,34817.0,,,,,,,,,,,,,,,5000.0,5000.0,0.0,0.0,-9847.0,-9847.0,-10054.0,,,,,,,10054.0,,,,,,,,,0.0,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,,,,0.0,,5000.0,,8562.0,,,,,,,,0.0,,,,0.0,,,,,,,-28217.0,,,,,,,,,,,,2500000.0,2500000.0,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-02-14,10-Q,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,0.0,,,,,,,,,,,62962.0,,,,32966.0,32966.0,,,32996.0,,,,0.001,100000000.0,3537500.0,3537500.0,3538.0,,,,,,,,,,,,,,,,,,,64534.0,,,,31000.0,,,0.0,,,,,,,,,,69.0,,,,,794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000.0,32966.0,31000.0,,,,,,,,,,,,,,,,,,,,,-11317.0,,,,,,,11317.0,,,,,,,,,0.0,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,,,,,,,,10454.0,,,,,,,,,,,,0.0,,,,,,,1966.0,,,,,,,,,,,,2682065.0,2682065.0,2682065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,2012-05-04,10-Q,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,0.0,,,,,,,,,,,80122.0,,,,45545.0,45545.0,,,45545.0,,,,0.001,100000000.0,3977500.0,3977500.0,3978.0,,,,,,,,,,,,,,,,,,,69555.0,,,,31000.0,,,0.0,,,,,,,,,,0.0,,,,,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000.0,45545.0,31000.0,,,,,,,,,,,,,,,,,,,,,-5021.0,,,,,,,5021.0,,,,,,,,,0.0,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,,,,,,,,4325.0,,,,,,,,,,,,0.0,,,,,,,14545.0,,,,,,,,,,,,3789643.0,3789643.0,3789643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-09-28,10-K,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,1121.0,1121.0,,,,,,,,,,80122.0,,,,31502.0,31502.0,,100000.0,31502.0,20055.0,,,0.001,100000000.0,3977500.0,3977500.0,3978.0,,,,,,,,,,0.0,-84719.0,,,,,,,,84719.0,,,,31000.0,,,-0.01,,0.438,,,,,,0.04,50000.0,10909.0,,,,,2784.0,,,,,,,18202.0,-18202.0,,,-2489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,32121.0,31502.0,32121.0,,,,,,,,,,,,,,,,64100.0,,,,-44045.0,-41556.0,,,,31000.0,,,41556.0,,,,,84719.0,,,,,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,,,,59100.0,,5000.0,,27863.0,,,,,,,,,,,,,,,,,,,-619.0,,,1477500.0,,,,59100.0,,,,,3233770.0,3233770.0,3233770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-02,10-Q,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,1622.0,,,,,,,,,,,80122.0,,,,22527.0,22527.0,,100000.0,22527.0,-8975.0,,,0.001,100000000.0,3977500.0,3977500.0,3978.0,,,,,,,,,,0.0,-94195.0,,,,,,,,94195.0,,,,31000.0,,,0.0,,,,,,,,,50000.0,907.0,,,,,608.0,,,,0.0,,0.0,4150.0,-4150.0,,,501.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,32622.0,22527.0,32622.0,,,,,,,,,,,,,,,,0.0,,0.0,,-8975.0,-9476.0,,,,31000.0,,,9476.0,,,,,94195.0,,,,0.0,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,,,,0.0,,0.0,,7961.0,,,,,,,,0.0,,,,0.0,,,,,,,-10095.0,,,,,,,,,,,,3977500.0,3977500.0,3977500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-02-14,10-Q,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,99.0,,,,,,,,,,,80122.0,,,,1541.0,1541.0,,100000.0,1541.0,,,,0.001,100000000.0,3977500.0,3977500.0,3978.0,-19463.0,,,,,,,,,0.0,-113658.0,,,,,,,,113658.0,,,,31000.0,,,0.0,,,,,,,,,,5816.0,,,,,689.0,,,-19463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31099.0,1541.0,31099.0,,,,,,,,,,,,,,,,,,,,,-19463.0,,,,31000.0,,,19463.0,-19463.0,,,,113658.0,,,,0.0,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,,,,,,,,12958.0,-19463.0,,,,,,,,,,,0.0,19463.0,,,,,,-29558.0,,,,,,,,,,,,3977500.0,3977500.0,3977500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,2013-05-14,10-Q,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,0.0,,,,,,,,,,,80122.0,,,,2698.0,2698.0,,100000.0,2698.0,,,,0.001,100000000.0,3977500.0,3977500.0,3978.0,-8163.0,,,,,,,,,0.0,-121821.0,,,,,,,,121821.0,,,,40419.0,,,-0.002,,,,,,,,,,4815.0,,,,,651.0,,,-8163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40419.0,2698.0,40419.0,,,,,,,,,,,,,,,,,,,,,-8163.0,,,,40419.0,,,8163.0,-8163.0,,,,121821.0,,,,0.0,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,,,,,,,,2697.0,-8163.0,,,,,,,,,,,0.0,8163.0,,,,,,-37721.0,,,,,,,,,,,,3977500.0,3977500.0,3977500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,2013-09-30,10-K,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,7210.0,,,,,,,,,,,80122.0,,0.0,,2102.0,2102.0,,,2101.0,-29400.0,-29400.0,,0.001,100000000.0,3977500.0,3977500.0,3978.0,-79011.0,,,,,,,,,,-132127.0,,,,,,,,132127.0,,,,42919.0,,,0.02,,,,,,,,,50000.0,13205.0,,,,,2605.0,,,-79011.0,,,,20765.0,-20765.0,,,6089.0,,,,31603.0,,,,,,,1.0,,,,,,,,,,,,,,,,,50129.0,2102.0,50129.0,,,,,,,,,,,,,,,,11920.0,,,,-41320.0,-79011.0,,,,42919.0,,,47408.0,-79011.0,,,,132127.0,,,,,,,100000.0,,,,0.001,50000000.0,,,,,,,,,1.0,11919.0,,31598.0,-79011.0,,,,,,,,,,,,79011.0,,,,,,-31602.0,,,,,,,,,,,,3977500.0,3977500.0,3977500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-14,10-Q,"Verde Resources, Inc.",VRDR,CIK0001506929,USD,,7195.0,,,,,,,,,,,80122.0,,,,1106.0,1106.0,,,1106.0,-996.0,-996.0,,0.001,100000000.0,3977500.0,3977500.0,3978.0,-7981.0,,,,,,,,,,,,,,,,,,140108.0,,,,49919.0,,,0.0,,,,,,,,,50000.0,2560.0,,,,,636.0,,,-7981.0,,,,,,,,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,57114.0,1106.0,57114.0,,,,,,,,,,,,,,,,7000.0,,,,-7996.0,-7981.0,,,,49919.0,,,7981.0,-7981.0,,,,,,,,,,,100000.0,,,,0.001,50000000.0,,,,,,,,84100.0,,7000.0,,4785.0,-7981.0,,,,,,,,,,,,7981.0,,,,,,-56008.0,,,,,,,,,,,,3977500.0,3977500.0,3977500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
